gewest;provincie;arrondissement;nis-code;postcode;gemeente;leeftijdsgroep_(jaar);geslacht;aantal_verblijven
Vlaams Gewest;Limburg;Tongeren;73042.0;3620.0;Lanaken; 0 – 14;Vrouwelijk;167
Vlaams Gewest;Limburg;Tongeren;73042.0;3620.0;Lanaken;15 – 64;Mannelijk;1481
Vlaams Gewest;Limburg;Tongeren;73042.0;3620.0;Lanaken;15 – 64;Vrouwelijk;1829
Vlaams Gewest;Limburg;Tongeren;73042.0;3620.0;Lanaken;65 – ...;Mannelijk;1282
Vlaams Gewest;Limburg;Tongeren;73042.0;3620.0;Lanaken;65 – ...;Vrouwelijk;957
Vlaams Gewest;Limburg;Tongeren;73066.0;3770.0;Riemst; 0 – 14;Mannelijk;131
Vlaams Gewest;Limburg;Tongeren;73066.0;3770.0;Riemst; 0 – 14;Vrouwelijk;88
Vlaams Gewest;Limburg;Tongeren;73066.0;3770.0;Riemst;15 – 64;Mannelijk;895
Vlaams Gewest;Limburg;Tongeren;73066.0;3770.0;Riemst;15 – 64;Vrouwelijk;1313
Vlaams Gewest;Limburg;Tongeren;73066.0;3770.0;Riemst;65 – ...;Mannelijk;687
Vlaams Gewest;Limburg;Tongeren;73066.0;3770.0;Riemst;65 – ...;Vrouwelijk;614
Vlaams Gewest;Limburg;Tongeren;73083.0;3700.0;Tongeren; 0 – 14;Mannelijk;271
Vlaams Gewest;Limburg;Tongeren;73083.0;3700.0;Tongeren; 0 – 14;Vrouwelijk;186
Vlaams Gewest;Limburg;Tongeren;73083.0;3700.0;Tongeren;15 – 64;Mannelijk;2093
Vlaams Gewest;Limburg;Tongeren;73083.0;3700.0;Tongeren;15 – 64;Vrouwelijk;2805
Vlaams Gewest;Limburg;Tongeren;73083.0;3700.0;Tongeren;65 – ...;Mannelijk;1600
Vlaams Gewest;Limburg;Tongeren;73083.0;3700.0;Tongeren;65 – ...;Vrouwelijk;1728
Vlaams Gewest;Limburg;Tongeren;73098.0;3830.0;Wellen; 0 – 14;Mannelijk;61
Vlaams Gewest;Limburg;Tongeren;73098.0;3830.0;Wellen; 0 – 14;Vrouwelijk;68
Vlaams Gewest;Limburg;Tongeren;73098.0;3830.0;Wellen;15 – 64;Mannelijk;472
Vlaams Gewest;Limburg;Tongeren;73098.0;3830.0;Wellen;15 – 64;Vrouwelijk;605
Vlaams Gewest;Limburg;Tongeren;73098.0;3830.0;Wellen;65 – ...;Mannelijk;266
Vlaams Gewest;Limburg;Tongeren;73098.0;3830.0;Wellen;65 – ...;Vrouwelijk;273
Vlaams Gewest;Limburg;Tongeren;73107.0;3630.0;Maasmechelen; 0 – 14;Mannelijk;432
Vlaams Gewest;Limburg;Tongeren;73107.0;3630.0;Maasmechelen; 0 – 14;Vrouwelijk;286
Vlaams Gewest;Limburg;Tongeren;73107.0;3630.0;Maasmechelen;15 – 64;Mannelijk;2415
Vlaams Gewest;Limburg;Tongeren;73107.0;3630.0;Maasmechelen;15 – 64;Vrouwelijk;2847
Vlaams Gewest;Limburg;Tongeren;73107.0;3630.0;Maasmechelen;65 – ...;Mannelijk;1129
Vlaams Gewest;Limburg;Tongeren;73107.0;3630.0;Maasmechelen;65 – ...;Vrouwelijk;1327
Vlaams Gewest;Limburg;Tongeren;73109.0;3790.0;Voeren; 0 – 14;Mannelijk;16
Vlaams Gewest;Limburg;Tongeren;73109.0;3790.0;Voeren; 0 – 14;Vrouwelijk;5
Vlaams Gewest;Limburg;Tongeren;73109.0;3790.0;Voeren;15 – 64;Mannelijk;259
Vlaams Gewest;Limburg;Tongeren;73109.0;3790.0;Voeren;15 – 64;Vrouwelijk;222
Vlaams Gewest;Limburg;Tongeren;73109.0;3790.0;Voeren;65 – ...;Mannelijk;173
Vlaams Gewest;Limburg;Tongeren;73109.0;3790.0;Voeren;65 – ...;Vrouwelijk;156
Waals Gewest;Waals-Brabant;Nijvel;25005.0;1320.0;Bevekom; 0 – 14;Mannelijk;43
Waals Gewest;Waals-Brabant;Nijvel;25005.0;1320.0;Bevekom; 0 – 14;Vrouwelijk;28
Waals Gewest;Waals-Brabant;Nijvel;25005.0;1320.0;Bevekom;15 – 64;Mannelijk;330
Waals Gewest;Waals-Brabant;Nijvel;25005.0;1320.0;Bevekom;15 – 64;Vrouwelijk;470
Waals Gewest;Waals-Brabant;Nijvel;25005.0;1320.0;Bevekom;65 – ...;Mannelijk;245
Waals Gewest;Waals-Brabant;Nijvel;25005.0;1320.0;Bevekom;65 – ...;Vrouwelijk;300
Waals Gewest;Waals-Brabant;Nijvel;25014.0;1420.0;Eigenbrakel; 0 – 14;Mannelijk;313
Waals Gewest;Waals-Brabant;Nijvel;25014.0;1420.0;Eigenbrakel; 0 – 14;Vrouwelijk;171
Waals Gewest;Waals-Brabant;Nijvel;25014.0;1420.0;Eigenbrakel;15 – 64;Mannelijk;1770
Waals Gewest;Waals-Brabant;Nijvel;25014.0;1420.0;Eigenbrakel;15 – 64;Vrouwelijk;2395
Waals Gewest;Waals-Brabant;Nijvel;25014.0;1420.0;Eigenbrakel;65 – ...;Mannelijk;1313
Waals Gewest;Waals-Brabant;Nijvel;25014.0;1420.0;Eigenbrakel;65 – ...;Vrouwelijk;1327
Waals Gewest;Waals-Brabant;Nijvel;25015.0;1440.0;Kasteelbrakel; 0 – 14;Mannelijk;65
Waals Gewest;Waals-Brabant;Nijvel;25015.0;1440.0;Kasteelbrakel; 0 – 14;Vrouwelijk;40
Waals Gewest;Waals-Brabant;Nijvel;25015.0;1440.0;Kasteelbrakel;15 – 64;Mannelijk;517
Waals Gewest;Waals-Brabant;Nijvel;25015.0;1440.0;Kasteelbrakel;15 – 64;Vrouwelijk;649
Waals Gewest;Waals-Brabant;Nijvel;25015.0;1440.0;Kasteelbrakel;65 – ...;Mannelijk;423
Waals Gewest;Waals-Brabant;Nijvel;25015.0;1440.0;Kasteelbrakel;65 – ...;Vrouwelijk;402
Waals Gewest;Waals-Brabant;Nijvel;25018.0;1325.0;Chaumont-Gistoux; 0 – 14;Mannelijk;116
Waals Gewest;Waals-Brabant;Nijvel;25018.0;1325.0;Chaumont-Gistoux; 0 – 14;Vrouwelijk;41
Waals Gewest;Waals-Brabant;Nijvel;25018.0;1325.0;Chaumont-Gistoux;15 – 64;Mannelijk;582
Waals Gewest;Waals-Brabant;Nijvel;25018.0;1325.0;Chaumont-Gistoux;15 – 64;Vrouwelijk;726
Waals Gewest;Waals-Brabant;Nijvel;25018.0;1325.0;Chaumont-Gistoux;65 – ...;Mannelijk;333
Waals Gewest;Waals-Brabant;Nijvel;25018.0;1325.0;Chaumont-Gistoux;65 – ...;Vrouwelijk;431
Waals Gewest;Waals-Brabant;Nijvel;25023.0;1490.0;Court-Saint-Etienne; 0 – 14;Mannelijk;81
Waals Gewest;Waals-Brabant;Nijvel;25023.0;1490.0;Court-Saint-Etienne; 0 – 14;Vrouwelijk;36
Waals Gewest;Waals-Brabant;Nijvel;25023.0;1490.0;Court-Saint-Etienne;15 – 64;Mannelijk;548
Waals Gewest;Waals-Brabant;Nijvel;25023.0;1490.0;Court-Saint-Etienne;15 – 64;Vrouwelijk;814
Waals Gewest;Waals-Brabant;Nijvel;25023.0;1490.0;Court-Saint-Etienne;65 – ...;Mannelijk;352
Waals Gewest;Waals-Brabant;Nijvel;25023.0;1490.0;Court-Saint-Etienne;65 – ...;Vrouwelijk;337
Waals Gewest;Waals-Brabant;Nijvel;25031.0;1470.0;Genepiën; 0 – 14;Mannelijk;85
Waals Gewest;Waals-Brabant;Nijvel;25031.0;1470.0;Genepiën; 0 – 14;Vrouwelijk;60
Waals Gewest;Waals-Brabant;Nijvel;25031.0;1470.0;Genepiën;15 – 64;Mannelijk;744
Waals Gewest;Waals-Brabant;Nijvel;25031.0;1470.0;Genepiën;15 – 64;Vrouwelijk;932
Waals Gewest;Waals-Brabant;Nijvel;25031.0;1470.0;Genepiën;65 – ...;Mannelijk;488
Waals Gewest;Waals-Brabant;Nijvel;25031.0;1470.0;Genepiën;65 – ...;Vrouwelijk;516
Waals Gewest;Waals-Brabant;Nijvel;25037.0;1390.0;Graven; 0 – 14;Mannelijk;71
Waals Gewest;Waals-Brabant;Nijvel;25037.0;1390.0;Graven; 0 – 14;Vrouwelijk;64
Waals Gewest;Waals-Brabant;Nijvel;25037.0;1390.0;Graven;15 – 64;Mannelijk;692
Waals Gewest;Waals-Brabant;Nijvel;25037.0;1390.0;Graven;15 – 64;Vrouwelijk;745
Waals Gewest;Waals-Brabant;Nijvel;25037.0;1390.0;Graven;65 – ...;Mannelijk;346
Waals Gewest;Waals-Brabant;Nijvel;25037.0;1390.0;Graven;65 – ...;Vrouwelijk;362
Waals Gewest;Waals-Brabant;Nijvel;25043.0;1315.0;Incourt; 0 – 14;Mannelijk;29
Waals Gewest;Waals-Brabant;Nijvel;25043.0;1315.0;Incourt; 0 – 14;Vrouwelijk;45
Waals Gewest;Waals-Brabant;Nijvel;25043.0;1315.0;Incourt;15 – 64;Mannelijk;296
Waals Gewest;Waals-Brabant;Nijvel;25043.0;1315.0;Incourt;15 – 64;Vrouwelijk;309
Waals Gewest;Waals-Brabant;Nijvel;25043.0;1315.0;Incourt;65 – ...;Mannelijk;90
Waals Gewest;Waals-Brabant;Nijvel;25043.0;1315.0;Incourt;65 – ...;Vrouwelijk;159
Waals Gewest;Waals-Brabant;Nijvel;25044.0;1460.0;Itter; 0 – 14;Mannelijk;38
Waals Gewest;Waals-Brabant;Nijvel;25044.0;1460.0;Itter; 0 – 14;Vrouwelijk;41
Waals Gewest;Waals-Brabant;Nijvel;25044.0;1460.0;Itter;15 – 64;Mannelijk;400
Waals Gewest;Waals-Brabant;Nijvel;25044.0;1460.0;Itter;15 – 64;Vrouwelijk;419
Waals Gewest;Waals-Brabant;Nijvel;25044.0;1460.0;Itter;65 – ...;Mannelijk;243
Waals Gewest;Waals-Brabant;Nijvel;25044.0;1460.0;Itter;65 – ...;Vrouwelijk;194
Waals Gewest;Waals-Brabant;Nijvel;25048.0;1370.0;Geldenaken; 0 – 14;Mannelijk;84
Waals Gewest;Waals-Brabant;Nijvel;25048.0;1370.0;Geldenaken; 0 – 14;Vrouwelijk;97
Waals Gewest;Waals-Brabant;Nijvel;25048.0;1370.0;Geldenaken;15 – 64;Mannelijk;671
Waals Gewest;Waals-Brabant;Nijvel;25048.0;1370.0;Geldenaken;15 – 64;Vrouwelijk;865
Waals Gewest;Waals-Brabant;Nijvel;25048.0;1370.0;Geldenaken;65 – ...;Mannelijk;413
Waals Gewest;Waals-Brabant;Nijvel;25048.0;1370.0;Geldenaken;65 – ...;Vrouwelijk;350
Waals Gewest;Waals-Brabant;Nijvel;25050.0;1310.0;Terhulpen; 0 – 14;Mannelijk;36
Waals Gewest;Waals-Brabant;Nijvel;25050.0;1310.0;Terhulpen; 0 – 14;Vrouwelijk;64
Waals Gewest;Waals-Brabant;Nijvel;25050.0;1310.0;Terhulpen;15 – 64;Mannelijk;363
Waals Gewest;Waals-Brabant;Nijvel;25050.0;1310.0;Terhulpen;15 – 64;Vrouwelijk;453
Waals Gewest;Waals-Brabant;Nijvel;25050.0;1310.0;Terhulpen;65 – ...;Mannelijk;266
Waals Gewest;Waals-Brabant;Nijvel;25050.0;1310.0;Terhulpen;65 – ...;Vrouwelijk;254
Waals Gewest;Waals-Brabant;Nijvel;25068.0;1435.0;Mont-Saint-Guibert; 0 – 14;Mannelijk;33
Waals Gewest;Waals-Brabant;Nijvel;25068.0;1435.0;Mont-Saint-Guibert; 0 – 14;Vrouwelijk;26
Waals Gewest;Waals-Brabant;Nijvel;25068.0;1435.0;Mont-Saint-Guibert;15 – 64;Mannelijk;276
Waals Gewest;Waals-Brabant;Nijvel;25068.0;1435.0;Mont-Saint-Guibert;15 – 64;Vrouwelijk;411
Waals Gewest;Waals-Brabant;Nijvel;25068.0;1435.0;Mont-Saint-Guibert;65 – ...;Mannelijk;193
Waals Gewest;Waals-Brabant;Nijvel;25068.0;1435.0;Mont-Saint-Guibert;65 – ...;Vrouwelijk;153
Waals Gewest;Waals-Brabant;Nijvel;25072.0;1400.0;Nijvel; 0 – 14;Mannelijk;209
Waals Gewest;Waals-Brabant;Nijvel;25072.0;1400.0;Nijvel; 0 – 14;Vrouwelijk;149
Waals Gewest;Waals-Brabant;Nijvel;25072.0;1400.0;Nijvel;15 – 64;Mannelijk;1649
Waals Gewest;Waals-Brabant;Nijvel;25072.0;1400.0;Nijvel;15 – 64;Vrouwelijk;2110
Waals Gewest;Waals-Brabant;Nijvel;25072.0;1400.0;Nijvel;65 – ...;Mannelijk;1105
Waals Gewest;Waals-Brabant;Nijvel;25072.0;1400.0;Nijvel;65 – ...;Vrouwelijk;1488
Waals Gewest;Waals-Brabant;Nijvel;25084.0;1360.0;Perwijs; 0 – 14;Mannelijk;55
Waals Gewest;Waals-Brabant;Nijvel;25084.0;1360.0;Perwijs; 0 – 14;Vrouwelijk;36
Waals Gewest;Waals-Brabant;Nijvel;25084.0;1360.0;Perwijs;15 – 64;Mannelijk;379
Waals Gewest;Waals-Brabant;Nijvel;25084.0;1360.0;Perwijs;15 – 64;Vrouwelijk;495
Waals Gewest;Waals-Brabant;Nijvel;25084.0;1360.0;Perwijs;65 – ...;Mannelijk;237
Waals Gewest;Waals-Brabant;Nijvel;25084.0;1360.0;Perwijs;65 – ...;Vrouwelijk;202
Waals Gewest;Waals-Brabant;Nijvel;25091.0;1330.0;Rixensart; 0 – 14;Mannelijk;123
Waals Gewest;Waals-Brabant;Nijvel;25091.0;1330.0;Rixensart; 0 – 14;Vrouwelijk;84
Waals Gewest;Waals-Brabant;Nijvel;25091.0;1330.0;Rixensart;15 – 64;Mannelijk;939
Waals Gewest;Waals-Brabant;Nijvel;25091.0;1330.0;Rixensart;15 – 64;Vrouwelijk;1234
Waals Gewest;Waals-Brabant;Nijvel;25091.0;1330.0;Rixensart;65 – ...;Mannelijk;885
Waals Gewest;Waals-Brabant;Nijvel;25091.0;1330.0;Rixensart;65 – ...;Vrouwelijk;984
Waals Gewest;Waals-Brabant;Nijvel;25105.0;1480.0;Tubeke; 0 – 14;Mannelijk;238
Waals Gewest;Waals-Brabant;Nijvel;25105.0;1480.0;Tubeke; 0 – 14;Vrouwelijk;135
Waals Gewest;Waals-Brabant;Nijvel;25105.0;1480.0;Tubeke;15 – 64;Mannelijk;1460
Waals Gewest;Waals-Brabant;Nijvel;25105.0;1480.0;Tubeke;15 – 64;Vrouwelijk;2087
Waals Gewest;Waals-Brabant;Nijvel;25105.0;1480.0;Tubeke;65 – ...;Mannelijk;970
Waals Gewest;Waals-Brabant;Nijvel;25105.0;1480.0;Tubeke;65 – ...;Vrouwelijk;932
Waals Gewest;Waals-Brabant;Nijvel;25107.0;1495.0;Villers-la-Ville; 0 – 14;Mannelijk;84
Waals Gewest;Waals-Brabant;Nijvel;25107.0;1495.0;Villers-la-Ville; 0 – 14;Vrouwelijk;40
Waals Gewest;Waals-Brabant;Nijvel;25107.0;1495.0;Villers-la-Ville;15 – 64;Mannelijk;418
Waals Gewest;Waals-Brabant;Nijvel;25107.0;1495.0;Villers-la-Ville;15 – 64;Vrouwelijk;725
Waals Gewest;Waals-Brabant;Nijvel;25107.0;1495.0;Villers-la-Ville;65 – ...;Mannelijk;288
Waals Gewest;Waals-Brabant;Nijvel;25107.0;1495.0;Villers-la-Ville;65 – ...;Vrouwelijk;263
Waals Gewest;Waals-Brabant;Nijvel;25110.0;1410.0;Waterloo; 0 – 14;Mannelijk;212
Waals Gewest;Waals-Brabant;Nijvel;25110.0;1410.0;Waterloo; 0 – 14;Vrouwelijk;95
Waals Gewest;Waals-Brabant;Nijvel;25110.0;1410.0;Waterloo;15 – 64;Mannelijk;1249
Waals Gewest;Waals-Brabant;Nijvel;25110.0;1410.0;Waterloo;15 – 64;Vrouwelijk;1672
Waals Gewest;Waals-Brabant;Nijvel;25110.0;1410.0;Waterloo;65 – ...;Mannelijk;1384
Waals Gewest;Waals-Brabant;Nijvel;25110.0;1410.0;Waterloo;65 – ...;Vrouwelijk;1250
Waals Gewest;Waals-Brabant;Nijvel;25112.0;1300.0;Waver; 0 – 14;Mannelijk;224
Waals Gewest;Waals-Brabant;Nijvel;25112.0;1300.0;Waver; 0 – 14;Vrouwelijk;123
Waals Gewest;Waals-Brabant;Nijvel;25112.0;1300.0;Waver;15 – 64;Mannelijk;1772
Waals Gewest;Waals-Brabant;Nijvel;25112.0;1300.0;Waver;15 – 64;Vrouwelijk;2147
Waals Gewest;Waals-Brabant;Nijvel;25112.0;1300.0;Waver;65 – ...;Mannelijk;1204
Waals Gewest;Waals-Brabant;Nijvel;25112.0;1300.0;Waver;65 – ...;Vrouwelijk;1442
Waals Gewest;Waals-Brabant;Nijvel;25117.0;1450.0;Chastre; 0 – 14;Mannelijk;46
Waals Gewest;Waals-Brabant;Nijvel;25117.0;1450.0;Chastre; 0 – 14;Vrouwelijk;34
Waals Gewest;Waals-Brabant;Nijvel;25117.0;1450.0;Chastre;15 – 64;Mannelijk;303
Waals Gewest;Waals-Brabant;Nijvel;25117.0;1450.0;Chastre;15 – 64;Vrouwelijk;446
Waals Gewest;Waals-Brabant;Nijvel;25117.0;1450.0;Chastre;65 – ...;Mannelijk;189
Waals Gewest;Waals-Brabant;Nijvel;25117.0;1450.0;Chastre;65 – ...;Vrouwelijk;139
Waals Gewest;Waals-Brabant;Nijvel;25118.0;1357.0;Hélécine; 0 – 14;Mannelijk;21
Waals Gewest;Waals-Brabant;Nijvel;25118.0;1357.0;Hélécine; 0 – 14;Vrouwelijk;14
Waals Gewest;Waals-Brabant;Nijvel;25118.0;1357.0;Hélécine;15 – 64;Mannelijk;189
Waals Gewest;Waals-Brabant;Nijvel;25118.0;1357.0;Hélécine;15 – 64;Vrouwelijk;281
Waals Gewest;Waals-Brabant;Nijvel;25118.0;1357.0;Hélécine;65 – ...;Mannelijk;113
Waals Gewest;Waals-Brabant;Nijvel;25118.0;1357.0;Hélécine;65 – ...;Vrouwelijk;139
Waals Gewest;Waals-Brabant;Nijvel;25119.0;1380.0;Lasne; 0 – 14;Mannelijk;69
Waals Gewest;Waals-Brabant;Nijvel;25119.0;1380.0;Lasne; 0 – 14;Vrouwelijk;42
Waals Gewest;Waals-Brabant;Nijvel;25119.0;1380.0;Lasne;15 – 64;Mannelijk;532
Waals Gewest;Waals-Brabant;Nijvel;25119.0;1380.0;Lasne;15 – 64;Vrouwelijk;733
Waals Gewest;Waals-Brabant;Nijvel;25119.0;1380.0;Lasne;65 – ...;Mannelijk;586
Waals Gewest;Waals-Brabant;Nijvel;25119.0;1380.0;Lasne;65 – ...;Vrouwelijk;538
Waals Gewest;Waals-Brabant;Nijvel;25120.0;1350.0;Orp-Jauche; 0 – 14;Mannelijk;60
Waals Gewest;Waals-Brabant;Nijvel;25120.0;1350.0;Orp-Jauche; 0 – 14;Vrouwelijk;45
Waals Gewest;Waals-Brabant;Nijvel;25120.0;1350.0;Orp-Jauche;15 – 64;Mannelijk;379
Waals Gewest;Waals-Brabant;Nijvel;25120.0;1350.0;Orp-Jauche;15 – 64;Vrouwelijk;518
Waals Gewest;Waals-Brabant;Nijvel;25120.0;1350.0;Orp-Jauche;65 – ...;Mannelijk;264
Waals Gewest;Waals-Brabant;Nijvel;25120.0;1350.0;Orp-Jauche;65 – ...;Vrouwelijk;335
Waals Gewest;Waals-Brabant;Nijvel;25121.0;1340.0;Ottignies-Louvain-la-Neuve; 0 – 14;Mannelijk;189
Waals Gewest;Waals-Brabant;Nijvel;25121.0;1340.0;Ottignies-Louvain-la-Neuve; 0 – 14;Vrouwelijk;101
Waals Gewest;Waals-Brabant;Nijvel;25121.0;1340.0;Ottignies-Louvain-la-Neuve;15 – 64;Mannelijk;1420
Waals Gewest;Waals-Brabant;Nijvel;25121.0;1340.0;Ottignies-Louvain-la-Neuve;15 – 64;Vrouwelijk;1905
Waals Gewest;Waals-Brabant;Nijvel;25121.0;1340.0;Ottignies-Louvain-la-Neuve;65 – ...;Mannelijk;994
Waals Gewest;Waals-Brabant;Nijvel;25121.0;1340.0;Ottignies-Louvain-la-Neuve;65 – ...;Vrouwelijk;874
Waals Gewest;Waals-Brabant;Nijvel;25122.0;1367.0;Ramillies; 0 – 14;Mannelijk;71
Waals Gewest;Waals-Brabant;Nijvel;25122.0;1367.0;Ramillies; 0 – 14;Vrouwelijk;37
Waals Gewest;Waals-Brabant;Nijvel;25122.0;1367.0;Ramillies;15 – 64;Mannelijk;327
Waals Gewest;Waals-Brabant;Nijvel;25122.0;1367.0;Ramillies;15 – 64;Vrouwelijk;409
Waals Gewest;Waals-Brabant;Nijvel;25122.0;1367.0;Ramillies;65 – ...;Mannelijk;171
Waals Gewest;Waals-Brabant;Nijvel;25122.0;1367.0;Ramillies;65 – ...;Vrouwelijk;156
Waals Gewest;Waals-Brabant;Nijvel;25123.0;1430.0;Rebecq; 0 – 14;Mannelijk;80
Waals Gewest;Waals-Brabant;Nijvel;25123.0;1430.0;Rebecq; 0 – 14;Vrouwelijk;70
Waals Gewest;Waals-Brabant;Nijvel;25123.0;1430.0;Rebecq;15 – 64;Mannelijk;569
Waals Gewest;Waals-Brabant;Nijvel;25123.0;1430.0;Rebecq;15 – 64;Vrouwelijk;773
Waals Gewest;Waals-Brabant;Nijvel;25123.0;1430.0;Rebecq;65 – ...;Mannelijk;286
Waals Gewest;Waals-Brabant;Nijvel;25123.0;1430.0;Rebecq;65 – ...;Vrouwelijk;338
Waals Gewest;Waals-Brabant;Nijvel;25124.0;1457.0;Walhain; 0 – 14;Mannelijk;69
Waals Gewest;Waals-Brabant;Nijvel;25124.0;1457.0;Walhain; 0 – 14;Vrouwelijk;30
Waals Gewest;Waals-Brabant;Nijvel;25124.0;1457.0;Walhain;15 – 64;Mannelijk;370
Waals Gewest;Waals-Brabant;Nijvel;25124.0;1457.0;Walhain;15 – 64;Vrouwelijk;442
Waals Gewest;Waals-Brabant;Nijvel;25124.0;1457.0;Walhain;65 – ...;Mannelijk;200
Waals Gewest;Waals-Brabant;Nijvel;25124.0;1457.0;Walhain;65 – ...;Vrouwelijk;162
Waals Gewest;Henegouwen;Aat;51004.0;7800.0;Aat; 0 – 14;Mannelijk;233
Waals Gewest;Henegouwen;Aat;51004.0;7800.0;Aat; 0 – 14;Vrouwelijk;104
Waals Gewest;Henegouwen;Aat;51004.0;7800.0;Aat;15 – 64;Mannelijk;1685
Waals Gewest;Henegouwen;Aat;51004.0;7800.0;Aat;15 – 64;Vrouwelijk;2210
Waals Gewest;Henegouwen;Aat;51004.0;7800.0;Aat;65 – ...;Mannelijk;1048
Waals Gewest;Henegouwen;Aat;51004.0;7800.0;Aat;65 – ...;Vrouwelijk;1124
Waals Gewest;Henegouwen;Aat;51008.0;7970.0;Belœil; 0 – 14;Mannelijk;132
Waals Gewest;Henegouwen;Aat;51008.0;7970.0;Belœil; 0 – 14;Vrouwelijk;50
Waals Gewest;Henegouwen;Aat;51008.0;7970.0;Belœil;15 – 64;Mannelijk;915
Waals Gewest;Henegouwen;Aat;51008.0;7970.0;Belœil;15 – 64;Vrouwelijk;993
Waals Gewest;Henegouwen;Aat;51008.0;7970.0;Belœil;65 – ...;Mannelijk;501
Waals Gewest;Henegouwen;Aat;51008.0;7970.0;Belœil;65 – ...;Vrouwelijk;533
Waals Gewest;Henegouwen;Aat;51009.0;7320.0;Bernissart; 0 – 14;Mannelijk;65
Waals Gewest;Henegouwen;Aat;51009.0;7320.0;Bernissart; 0 – 14;Vrouwelijk;59
Waals Gewest;Henegouwen;Aat;51009.0;7320.0;Bernissart;15 – 64;Mannelijk;534
Waals Gewest;Henegouwen;Aat;51009.0;7320.0;Bernissart;15 – 64;Vrouwelijk;911
Waals Gewest;Henegouwen;Aat;51009.0;7320.0;Bernissart;65 – ...;Mannelijk;364
Waals Gewest;Henegouwen;Aat;51009.0;7320.0;Bernissart;65 – ...;Vrouwelijk;421
Waals Gewest;Henegouwen;Aat;51012.0;7940.0;Brugelette; 0 – 14;Mannelijk;21
Waals Gewest;Henegouwen;Aat;51012.0;7940.0;Brugelette; 0 – 14;Vrouwelijk;19
Waals Gewest;Henegouwen;Aat;51012.0;7940.0;Brugelette;15 – 64;Mannelijk;176
Waals Gewest;Henegouwen;Aat;51012.0;7940.0;Brugelette;15 – 64;Vrouwelijk;253
Waals Gewest;Henegouwen;Aat;51012.0;7940.0;Brugelette;65 – ...;Mannelijk;58
Waals Gewest;Henegouwen;Aat;51012.0;7940.0;Brugelette;65 – ...;Vrouwelijk;107
Waals Gewest;Henegouwen;Aat;51014.0;7950.0;Chièvres; 0 – 14;Mannelijk;56
Waals Gewest;Henegouwen;Aat;51014.0;7950.0;Chièvres; 0 – 14;Vrouwelijk;35
Waals Gewest;Henegouwen;Aat;51014.0;7950.0;Chièvres;15 – 64;Mannelijk;393
Waals Gewest;Henegouwen;Aat;51014.0;7950.0;Chièvres;15 – 64;Vrouwelijk;497
Waals Gewest;Henegouwen;Aat;51014.0;7950.0;Chièvres;65 – ...;Mannelijk;196
Waals Gewest;Henegouwen;Aat;51014.0;7950.0;Chièvres;65 – ...;Vrouwelijk;183
Waals Gewest;Henegouwen;Aat;51017.0;7890.0;Elzele; 0 – 14;Mannelijk;33
Waals Gewest;Henegouwen;Aat;51017.0;7890.0;Elzele; 0 – 14;Vrouwelijk;21
Waals Gewest;Henegouwen;Aat;51017.0;7890.0;Elzele;15 – 64;Mannelijk;359
Waals Gewest;Henegouwen;Aat;51017.0;7890.0;Elzele;15 – 64;Vrouwelijk;530
Waals Gewest;Henegouwen;Aat;51017.0;7890.0;Elzele;65 – ...;Mannelijk;250
Waals Gewest;Henegouwen;Aat;51017.0;7890.0;Elzele;65 – ...;Vrouwelijk;224
Waals Gewest;Henegouwen;Aat;51019.0;7880.0;Vloesberg; 0 – 14;Mannelijk;40
Waals Gewest;Henegouwen;Aat;51019.0;7880.0;Vloesberg; 0 – 14;Vrouwelijk;18
Waals Gewest;Henegouwen;Aat;51019.0;7880.0;Vloesberg;15 – 64;Mannelijk;237
Waals Gewest;Henegouwen;Aat;51019.0;7880.0;Vloesberg;15 – 64;Vrouwelijk;259
Waals Gewest;Henegouwen;Aat;51019.0;7880.0;Vloesberg;65 – ...;Mannelijk;118
Waals Gewest;Henegouwen;Aat;51019.0;7880.0;Vloesberg;65 – ...;Vrouwelijk;174
Waals Gewest;Henegouwen;Aat;51065.0;7910.0;Frasnes-lez-Anvaing; 0 – 14;Mannelijk;85
Waals Gewest;Henegouwen;Aat;51065.0;7910.0;Frasnes-lez-Anvaing; 0 – 14;Vrouwelijk;49
Waals Gewest;Henegouwen;Aat;51065.0;7910.0;Frasnes-lez-Anvaing;15 – 64;Mannelijk;781
Waals Gewest;Henegouwen;Aat;51065.0;7910.0;Frasnes-lez-Anvaing;15 – 64;Vrouwelijk;799
Waals Gewest;Henegouwen;Aat;51065.0;7910.0;Frasnes-lez-Anvaing;65 – ...;Mannelijk;370
Waals Gewest;Henegouwen;Aat;51065.0;7910.0;Frasnes-lez-Anvaing;65 – ...;Vrouwelijk;457
Waals Gewest;Henegouwen;Charleroi;52010.0;7160.0;Chapelle-lez-Herlaimont; 0 – 14;Mannelijk;113
Waals Gewest;Henegouwen;Charleroi;52010.0;7160.0;Chapelle-lez-Herlaimont; 0 – 14;Vrouwelijk;93
Waals Gewest;Henegouwen;Charleroi;52010.0;7160.0;Chapelle-lez-Herlaimont;15 – 64;Mannelijk;767
Waals Gewest;Henegouwen;Charleroi;52010.0;7160.0;Chapelle-lez-Herlaimont;15 – 64;Vrouwelijk;1130
Waals Gewest;Henegouwen;Charleroi;52010.0;7160.0;Chapelle-lez-Herlaimont;65 – ...;Mannelijk;413
