gewest;provincie;arrondissement;nis-code;postcode;gemeente;leeftijdsgroep;geslacht;aantal_verblijven
Vlaams Gewest;Oost-Vlaanderen;Sint-Niklaas;46024;9190;Stekene;Bejaarden;Mannelijk;905
Vlaams Gewest;Oost-Vlaanderen;Sint-Niklaas;46024;9190;Stekene;Bejaarden;Vrouwelijk;819
Vlaams Gewest;Oost-Vlaanderen;Sint-Niklaas;46025;9140;Temse;Kinderen;Mannelijk;369
Vlaams Gewest;Oost-Vlaanderen;Sint-Niklaas;46025;9140;Temse;Kinderen;Vrouwelijk;246
Vlaams Gewest;Oost-Vlaanderen;Sint-Niklaas;46025;9140;Temse;Actieven;Mannelijk;2339
Vlaams Gewest;Oost-Vlaanderen;Sint-Niklaas;46025;9140;Temse;Actieven;Vrouwelijk;2965
Vlaams Gewest;Oost-Vlaanderen;Sint-Niklaas;46025;9140;Temse;Bejaarden;Mannelijk;1104
Vlaams Gewest;Oost-Vlaanderen;Sint-Niklaas;46025;9140;Temse;Bejaarden;Vrouwelijk;1461
Vlaams Gewest;Limburg;Hasselt;71002;3665;As;Kinderen;Mannelijk;88
Vlaams Gewest;Limburg;Hasselt;71002;3665;As;Kinderen;Vrouwelijk;41
Vlaams Gewest;Limburg;Hasselt;71002;3665;As;Actieven;Mannelijk;397
Vlaams Gewest;Limburg;Hasselt;71002;3665;As;Actieven;Vrouwelijk;680
Vlaams Gewest;Limburg;Hasselt;71002;3665;As;Bejaarden;Mannelijk;294
Vlaams Gewest;Limburg;Hasselt;71002;3665;As;Bejaarden;Vrouwelijk;191
Vlaams Gewest;Limburg;Hasselt;71004;3580;Beringen;Kinderen;Mannelijk;627
Vlaams Gewest;Limburg;Hasselt;71004;3580;Beringen;Kinderen;Vrouwelijk;395
Vlaams Gewest;Limburg;Hasselt;71004;3580;Beringen;Actieven;Mannelijk;3364
Vlaams Gewest;Limburg;Hasselt;71004;3580;Beringen;Actieven;Vrouwelijk;4271
Vlaams Gewest;Limburg;Hasselt;71004;3580;Beringen;Bejaarden;Mannelijk;1842
Vlaams Gewest;Limburg;Hasselt;71004;3580;Beringen;Bejaarden;Vrouwelijk;2071
Vlaams Gewest;Limburg;Hasselt;71011;3590;Diepenbeek;Kinderen;Mannelijk;153
Vlaams Gewest;Limburg;Hasselt;71011;3590;Diepenbeek;Kinderen;Vrouwelijk;110
Vlaams Gewest;Limburg;Hasselt;71011;3590;Diepenbeek;Actieven;Mannelijk;1274
Vlaams Gewest;Limburg;Hasselt;71011;3590;Diepenbeek;Actieven;Vrouwelijk;1761
Vlaams Gewest;Limburg;Hasselt;71011;3590;Diepenbeek;Bejaarden;Mannelijk;669
Vlaams Gewest;Limburg;Hasselt;71011;3590;Diepenbeek;Bejaarden;Vrouwelijk;785
Vlaams Gewest;Limburg;Hasselt;71016;3600;Genk;Kinderen;Mannelijk;830
Vlaams Gewest;Limburg;Hasselt;71016;3600;Genk;Kinderen;Vrouwelijk;553
Vlaams Gewest;Limburg;Hasselt;71016;3600;Genk;Actieven;Mannelijk;4315
Vlaams Gewest;Limburg;Hasselt;71016;3600;Genk;Actieven;Vrouwelijk;5530
Vlaams Gewest;Limburg;Hasselt;71016;3600;Genk;Bejaarden;Mannelijk;2061
Vlaams Gewest;Limburg;Hasselt;71016;3600;Genk;Bejaarden;Vrouwelijk;2245
Vlaams Gewest;Limburg;Hasselt;71017;3890;Gingelom;Kinderen;Mannelijk;103
Vlaams Gewest;Limburg;Hasselt;71017;3890;Gingelom;Kinderen;Vrouwelijk;47
Vlaams Gewest;Limburg;Hasselt;71017;3890;Gingelom;Actieven;Mannelijk;597
Vlaams Gewest;Limburg;Hasselt;71017;3890;Gingelom;Actieven;Vrouwelijk;891
Vlaams Gewest;Limburg;Hasselt;71017;3890;Gingelom;Bejaarden;Mannelijk;319
Vlaams Gewest;Limburg;Hasselt;71017;3890;Gingelom;Bejaarden;Vrouwelijk;302
Vlaams Gewest;Limburg;Hasselt;71020;3545;Halen;Kinderen;Mannelijk;85
Vlaams Gewest;Limburg;Hasselt;71020;3545;Halen;Kinderen;Vrouwelijk;79
Vlaams Gewest;Limburg;Hasselt;71020;3545;Halen;Actieven;Mannelijk;576
Vlaams Gewest;Limburg;Hasselt;71020;3545;Halen;Actieven;Vrouwelijk;721
Vlaams Gewest;Limburg;Hasselt;71020;3545;Halen;Bejaarden;Mannelijk;344
Vlaams Gewest;Limburg;Hasselt;71020;3545;Halen;Bejaarden;Vrouwelijk;388
Vlaams Gewest;Limburg;Hasselt;71022;3500;Hasselt;Kinderen;Mannelijk;700
Vlaams Gewest;Limburg;Hasselt;71022;3500;Hasselt;Kinderen;Vrouwelijk;511
Vlaams Gewest;Limburg;Hasselt;71022;3500;Hasselt;Actieven;Mannelijk;4688
Vlaams Gewest;Limburg;Hasselt;71022;3500;Hasselt;Actieven;Vrouwelijk;6518
Vlaams Gewest;Limburg;Hasselt;71022;3500;Hasselt;Bejaarden;Mannelijk;3500
Vlaams Gewest;Limburg;Hasselt;71022;3500;Hasselt;Bejaarden;Vrouwelijk;4130
Vlaams Gewest;Limburg;Hasselt;71024;3540;Herk-de-Stad;Kinderen;Mannelijk;156
Vlaams Gewest;Limburg;Hasselt;71024;3540;Herk-de-Stad;Kinderen;Vrouwelijk;94
Vlaams Gewest;Limburg;Hasselt;71024;3540;Herk-de-Stad;Actieven;Mannelijk;848
Vlaams Gewest;Limburg;Hasselt;71024;3540;Herk-de-Stad;Actieven;Vrouwelijk;1104
Vlaams Gewest;Limburg;Hasselt;71024;3540;Herk-de-Stad;Bejaarden;Mannelijk;553
Vlaams Gewest;Limburg;Hasselt;71024;3540;Herk-de-Stad;Bejaarden;Vrouwelijk;472
Vlaams Gewest;Limburg;Hasselt;71034;3970;Leopoldsburg;Kinderen;Mannelijk;193
Vlaams Gewest;Limburg;Hasselt;71034;3970;Leopoldsburg;Kinderen;Vrouwelijk;135
Vlaams Gewest;Limburg;Hasselt;71034;3970;Leopoldsburg;Actieven;Mannelijk;1031
Vlaams Gewest;Limburg;Hasselt;71034;3970;Leopoldsburg;Actieven;Vrouwelijk;1499
Vlaams Gewest;Limburg;Hasselt;71034;3970;Leopoldsburg;Bejaarden;Mannelijk;789
Vlaams Gewest;Limburg;Hasselt;71034;3970;Leopoldsburg;Bejaarden;Vrouwelijk;754
Vlaams Gewest;Limburg;Hasselt;71037;3560;Lummen;Kinderen;Mannelijk;140
Vlaams Gewest;Limburg;Hasselt;71037;3560;Lummen;Kinderen;Vrouwelijk;139
Vlaams Gewest;Limburg;Hasselt;71037;3560;Lummen;Actieven;Mannelijk;963
Vlaams Gewest;Limburg;Hasselt;71037;3560;Lummen;Actieven;Vrouwelijk;1338
Vlaams Gewest;Limburg;Hasselt;71037;3560;Lummen;Bejaarden;Mannelijk;602
Vlaams Gewest;Limburg;Hasselt;71037;3560;Lummen;Bejaarden;Vrouwelijk;615
Vlaams Gewest;Limburg;Hasselt;71045;3850;Nieuwerkerken (Limburg);Kinderen;Mannelijk;65
Vlaams Gewest;Limburg;Hasselt;71045;3850;Nieuwerkerken (Limburg);Kinderen;Vrouwelijk;43
Vlaams Gewest;Limburg;Hasselt;71045;3850;Nieuwerkerken (Limburg);Actieven;Mannelijk;502
Vlaams Gewest;Limburg;Hasselt;71045;3850;Nieuwerkerken (Limburg);Actieven;Vrouwelijk;538
Vlaams Gewest;Limburg;Hasselt;71045;3850;Nieuwerkerken (Limburg);Bejaarden;Mannelijk;356
Vlaams Gewest;Limburg;Hasselt;71045;3850;Nieuwerkerken (Limburg);Bejaarden;Vrouwelijk;413
Vlaams Gewest;Limburg;Hasselt;71047;3660;Opglabbeek;Kinderen;Mannelijk;161
Vlaams Gewest;Limburg;Hasselt;71047;3660;Opglabbeek;Kinderen;Vrouwelijk;66
Vlaams Gewest;Limburg;Hasselt;71047;3660;Opglabbeek;Actieven;Mannelijk;614
Vlaams Gewest;Limburg;Hasselt;71047;3660;Opglabbeek;Actieven;Vrouwelijk;778
Vlaams Gewest;Limburg;Hasselt;71047;3660;Opglabbeek;Bejaarden;Mannelijk;483
Vlaams Gewest;Limburg;Hasselt;71047;3660;Opglabbeek;Bejaarden;Vrouwelijk;182
Vlaams Gewest;Limburg;Hasselt;71053;3800;Sint-Truiden;Kinderen;Mannelijk;376
Vlaams Gewest;Limburg;Hasselt;71053;3800;Sint-Truiden;Kinderen;Vrouwelijk;337
Vlaams Gewest;Limburg;Hasselt;71053;3800;Sint-Truiden;Actieven;Mannelijk;2694
Vlaams Gewest;Limburg;Hasselt;71053;3800;Sint-Truiden;Actieven;Vrouwelijk;3467
Vlaams Gewest;Limburg;Hasselt;71053;3800;Sint-Truiden;Bejaarden;Mannelijk;1684
Vlaams Gewest;Limburg;Hasselt;71053;3800;Sint-Truiden;Bejaarden;Vrouwelijk;1910
Vlaams Gewest;Limburg;Hasselt;71057;3980;Tessenderlo;Kinderen;Mannelijk;230
Vlaams Gewest;Limburg;Hasselt;71057;3980;Tessenderlo;Kinderen;Vrouwelijk;197
Vlaams Gewest;Limburg;Hasselt;71057;3980;Tessenderlo;Actieven;Mannelijk;1300
Vlaams Gewest;Limburg;Hasselt;71057;3980;Tessenderlo;Actieven;Vrouwelijk;1788
Vlaams Gewest;Limburg;Hasselt;71057;3980;Tessenderlo;Bejaarden;Mannelijk;715
Vlaams Gewest;Limburg;Hasselt;71057;3980;Tessenderlo;Bejaarden;Vrouwelijk;603
Vlaams Gewest;Limburg;Hasselt;71066;3520;Zonhoven;Kinderen;Mannelijk;235
Vlaams Gewest;Limburg;Hasselt;71066;3520;Zonhoven;Kinderen;Vrouwelijk;171
Vlaams Gewest;Limburg;Hasselt;71066;3520;Zonhoven;Actieven;Mannelijk;1404
Vlaams Gewest;Limburg;Hasselt;71066;3520;Zonhoven;Actieven;Vrouwelijk;2161
Vlaams Gewest;Limburg;Hasselt;71066;3520;Zonhoven;Bejaarden;Mannelijk;930
Vlaams Gewest;Limburg;Hasselt;71066;3520;Zonhoven;Bejaarden;Vrouwelijk;823
Vlaams Gewest;Limburg;Hasselt;71067;3690;Zutendaal;Kinderen;Mannelijk;53
Vlaams Gewest;Limburg;Hasselt;71067;3690;Zutendaal;Kinderen;Vrouwelijk;41
Vlaams Gewest;Limburg;Hasselt;71067;3690;Zutendaal;Actieven;Mannelijk;375
Vlaams Gewest;Limburg;Hasselt;71067;3690;Zutendaal;Actieven;Vrouwelijk;556
Vlaams Gewest;Limburg;Hasselt;71067;3690;Zutendaal;Bejaarden;Mannelijk;329
Vlaams Gewest;Limburg;Hasselt;71067;3690;Zutendaal;Bejaarden;Vrouwelijk;205
Vlaams Gewest;Limburg;Hasselt;71069;3945;Ham;Kinderen;Mannelijk;197
Vlaams Gewest;Limburg;Hasselt;71069;3945;Ham;Kinderen;Vrouwelijk;112
Vlaams Gewest;Limburg;Hasselt;71069;3945;Ham;Actieven;Mannelijk;669
Vlaams Gewest;Limburg;Hasselt;71069;3945;Ham;Actieven;Vrouwelijk;1043
Vlaams Gewest;Limburg;Hasselt;71069;3945;Ham;Bejaarden;Mannelijk;477
Vlaams Gewest;Limburg;Hasselt;71069;3945;Ham;Bejaarden;Vrouwelijk;420
Vlaams Gewest;Limburg;Hasselt;71070;3550;Heusden-Zolder;Kinderen;Mannelijk;497
Vlaams Gewest;Limburg;Hasselt;71070;3550;Heusden-Zolder;Kinderen;Vrouwelijk;273
Vlaams Gewest;Limburg;Hasselt;71070;3550;Heusden-Zolder;Actieven;Mannelijk;2774
Vlaams Gewest;Limburg;Hasselt;71070;3550;Heusden-Zolder;Actieven;Vrouwelijk;3317
Vlaams Gewest;Limburg;Hasselt;71070;3550;Heusden-Zolder;Bejaarden;Mannelijk;1429
Vlaams Gewest;Limburg;Hasselt;71070;3550;Heusden-Zolder;Bejaarden;Vrouwelijk;1277
Vlaams Gewest;Limburg;Maaseik;72003;3950;Bocholt;Kinderen;Mannelijk;103
Vlaams Gewest;Limburg;Maaseik;72003;3950;Bocholt;Kinderen;Vrouwelijk;87
Vlaams Gewest;Limburg;Maaseik;72003;3950;Bocholt;Actieven;Mannelijk;837
Vlaams Gewest;Limburg;Maaseik;72003;3950;Bocholt;Actieven;Vrouwelijk;1058
Vlaams Gewest;Limburg;Maaseik;72003;3950;Bocholt;Bejaarden;Mannelijk;545
Vlaams Gewest;Limburg;Maaseik;72003;3950;Bocholt;Bejaarden;Vrouwelijk;544
Vlaams Gewest;Limburg;Maaseik;72004;3960;Bree;Kinderen;Mannelijk;136
Vlaams Gewest;Limburg;Maaseik;72004;3960;Bree;Kinderen;Vrouwelijk;69
Vlaams Gewest;Limburg;Maaseik;72004;3960;Bree;Actieven;Mannelijk;973
Vlaams Gewest;Limburg;Maaseik;72004;3960;Bree;Actieven;Vrouwelijk;1251
Vlaams Gewest;Limburg;Maaseik;72004;3960;Bree;Bejaarden;Mannelijk;661
Vlaams Gewest;Limburg;Maaseik;72004;3960;Bree;Bejaarden;Vrouwelijk;557
Vlaams Gewest;Limburg;Maaseik;72018;3640;Kinrooi;Kinderen;Mannelijk;107
Vlaams Gewest;Limburg;Maaseik;72018;3640;Kinrooi;Kinderen;Vrouwelijk;73
Vlaams Gewest;Limburg;Maaseik;72018;3640;Kinrooi;Actieven;Mannelijk;779
Vlaams Gewest;Limburg;Maaseik;72018;3640;Kinrooi;Actieven;Vrouwelijk;1052
Vlaams Gewest;Limburg;Maaseik;72018;3640;Kinrooi;Bejaarden;Mannelijk;384
Vlaams Gewest;Limburg;Maaseik;72018;3640;Kinrooi;Bejaarden;Vrouwelijk;339
Vlaams Gewest;Limburg;Maaseik;72020;3920;Lommel;Kinderen;Mannelijk;388
Vlaams Gewest;Limburg;Maaseik;72020;3920;Lommel;Kinderen;Vrouwelijk;216
Vlaams Gewest;Limburg;Maaseik;72020;3920;Lommel;Actieven;Mannelijk;2016
Vlaams Gewest;Limburg;Maaseik;72020;3920;Lommel;Actieven;Vrouwelijk;2814
Vlaams Gewest;Limburg;Maaseik;72020;3920;Lommel;Bejaarden;Mannelijk;1448
Vlaams Gewest;Limburg;Maaseik;72020;3920;Lommel;Bejaarden;Vrouwelijk;1626
Vlaams Gewest;Limburg;Maaseik;72021;3680;Maaseik;Kinderen;Mannelijk;326
Vlaams Gewest;Limburg;Maaseik;72021;3680;Maaseik;Kinderen;Vrouwelijk;153
Vlaams Gewest;Limburg;Maaseik;72021;3680;Maaseik;Actieven;Mannelijk;1532
Vlaams Gewest;Limburg;Maaseik;72021;3680;Maaseik;Actieven;Vrouwelijk;1760
Vlaams Gewest;Limburg;Maaseik;72021;3680;Maaseik;Bejaarden;Mannelijk;831
Vlaams Gewest;Limburg;Maaseik;72021;3680;Maaseik;Bejaarden;Vrouwelijk;980
Vlaams Gewest;Limburg;Maaseik;72025;3910;Neerpelt;Kinderen;Mannelijk;190
Vlaams Gewest;Limburg;Maaseik;72025;3910;Neerpelt;Kinderen;Vrouwelijk;143
Vlaams Gewest;Limburg;Maaseik;72025;3910;Neerpelt;Actieven;Mannelijk;1036
Vlaams Gewest;Limburg;Maaseik;72025;3910;Neerpelt;Actieven;Vrouwelijk;1409
Vlaams Gewest;Limburg;Maaseik;72025;3910;Neerpelt;Bejaarden;Mannelijk;701
Vlaams Gewest;Limburg;Maaseik;72025;3910;Neerpelt;Bejaarden;Vrouwelijk;695
Vlaams Gewest;Limburg;Maaseik;72029;3900;Overpelt;Kinderen;Mannelijk;194
Vlaams Gewest;Limburg;Maaseik;72029;3900;Overpelt;Kinderen;Vrouwelijk;88
Vlaams Gewest;Limburg;Maaseik;72029;3900;Overpelt;Actieven;Mannelijk;1123
Vlaams Gewest;Limburg;Maaseik;72029;3900;Overpelt;Actieven;Vrouwelijk;1200
Vlaams Gewest;Limburg;Maaseik;72029;3900;Overpelt;Bejaarden;Mannelijk;686
Vlaams Gewest;Limburg;Maaseik;72029;3900;Overpelt;Bejaarden;Vrouwelijk;594
Vlaams Gewest;Limburg;Maaseik;72030;3990;Peer;Kinderen;Mannelijk;172
Vlaams Gewest;Limburg;Maaseik;72030;3990;Peer;Kinderen;Vrouwelijk;106
Vlaams Gewest;Limburg;Maaseik;72030;3990;Peer;Actieven;Mannelijk;1151
Vlaams Gewest;Limburg;Maaseik;72030;3990;Peer;Actieven;Vrouwelijk;1546
Vlaams Gewest;Limburg;Maaseik;72030;3990;Peer;Bejaarden;Mannelijk;654
Vlaams Gewest;Limburg;Maaseik;72030;3990;Peer;Bejaarden;Vrouwelijk;518
Vlaams Gewest;Limburg;Maaseik;72037;3930;Hamont-Achel;Kinderen;Mannelijk;190
Vlaams Gewest;Limburg;Maaseik;72037;3930;Hamont-Achel;Kinderen;Vrouwelijk;107
Vlaams Gewest;Limburg;Maaseik;72037;3930;Hamont-Achel;Actieven;Mannelijk;903
Vlaams Gewest;Limburg;Maaseik;72037;3930;Hamont-Achel;Actieven;Vrouwelijk;1249
Vlaams Gewest;Limburg;Maaseik;72037;3930;Hamont-Achel;Bejaarden;Mannelijk;828
Vlaams Gewest;Limburg;Maaseik;72037;3930;Hamont-Achel;Bejaarden;Vrouwelijk;682
Vlaams Gewest;Limburg;Maaseik;72038;3940;Hechtel-Eksel;Kinderen;Mannelijk;131
Vlaams Gewest;Limburg;Maaseik;72038;3940;Hechtel-Eksel;Kinderen;Vrouwelijk;105
Vlaams Gewest;Limburg;Maaseik;72038;3940;Hechtel-Eksel;Actieven;Mannelijk;755
Vlaams Gewest;Limburg;Maaseik;72038;3940;Hechtel-Eksel;Actieven;Vrouwelijk;948
Vlaams Gewest;Limburg;Maaseik;72038;3940;Hechtel-Eksel;Bejaarden;Mannelijk;436
Vlaams Gewest;Limburg;Maaseik;72038;3940;Hechtel-Eksel;Bejaarden;Vrouwelijk;539
Vlaams Gewest;Limburg;Maaseik;72039;3530;Houthalen-Helchteren;Kinderen;Mannelijk;419
Vlaams Gewest;Limburg;Maaseik;72039;3530;Houthalen-Helchteren;Kinderen;Vrouwelijk;231
Vlaams Gewest;Limburg;Maaseik;72039;3530;Houthalen-Helchteren;Actieven;Mannelijk;2477
Vlaams Gewest;Limburg;Maaseik;72039;3530;Houthalen-Helchteren;Actieven;Vrouwelijk;3065
Vlaams Gewest;Limburg;Maaseik;72039;3530;Houthalen-Helchteren;Bejaarden;Mannelijk;1088
Vlaams Gewest;Limburg;Maaseik;72039;3530;Houthalen-Helchteren;Bejaarden;Vrouwelijk;1094
Vlaams Gewest;Limburg;Maaseik;72040;3670;Meeuwen-Gruitrode;Kinderen;Mannelijk;181
Vlaams Gewest;Limburg;Maaseik;72040;3670;Meeuwen-Gruitrode;Kinderen;Vrouwelijk;137
Vlaams Gewest;Limburg;Maaseik;72040;3670;Meeuwen-Gruitrode;Actieven;Mannelijk;700
Vlaams Gewest;Limburg;Maaseik;72040;3670;Meeuwen-Gruitrode;Actieven;Vrouwelijk;1059
Vlaams Gewest;Limburg;Maaseik;72040;3670;Meeuwen-Gruitrode;Bejaarden;Mannelijk;424
Vlaams Gewest;Limburg;Maaseik;72040;3670;Meeuwen-Gruitrode;Bejaarden;Vrouwelijk;647
Vlaams Gewest;Limburg;Maaseik;72041;3650;Dilsen-Stokkem;Kinderen;Mannelijk;182
Vlaams Gewest;Limburg;Maaseik;72041;3650;Dilsen-Stokkem;Kinderen;Vrouwelijk;146
Vlaams Gewest;Limburg;Maaseik;72041;3650;Dilsen-Stokkem;Actieven;Mannelijk;1436
Vlaams Gewest;Limburg;Maaseik;72041;3650;Dilsen-Stokkem;Actieven;Vrouwelijk;1549
Vlaams Gewest;Limburg;Maaseik;72041;3650;Dilsen-Stokkem;Bejaarden;Mannelijk;506
Vlaams Gewest;Limburg;Maaseik;72041;3650;Dilsen-Stokkem;Bejaarden;Vrouwelijk;622
Vlaams Gewest;Limburg;Tongeren;73001;3570;Alken;Kinderen;Mannelijk;110
Vlaams Gewest;Limburg;Tongeren;73001;3570;Alken;Kinderen;Vrouwelijk;76
Vlaams Gewest;Limburg;Tongeren;73001;3570;Alken;Actieven;Mannelijk;794
Vlaams Gewest;Limburg;Tongeren;73001;3570;Alken;Actieven;Vrouwelijk;907
Vlaams Gewest;Limburg;Tongeren;73001;3570;Alken;Bejaarden;Mannelijk;566
Vlaams Gewest;Limburg;Tongeren;73001;3570;Alken;Bejaarden;Vrouwelijk;493
Vlaams Gewest;Limburg;Tongeren;73006;3740;Bilzen;Kinderen;Mannelijk;391
Vlaams Gewest;Limburg;Tongeren;73006;3740;Bilzen;Kinderen;Vrouwelijk;197
Vlaams Gewest;Limburg;Tongeren;73006;3740;Bilzen;Actieven;Mannelijk;2047
Vlaams Gewest;Limburg;Tongeren;73006;3740;Bilzen;Actieven;Vrouwelijk;2683
Vlaams Gewest;Limburg;Tongeren;73006;3740;Bilzen;Bejaarden;Mannelijk;1141
Vlaams Gewest;Limburg;Tongeren;73006;3740;Bilzen;Bejaarden;Vrouwelijk;1085
Vlaams Gewest;Limburg;Tongeren;73009;3840;Borgloon;Kinderen;Mannelijk;95
Vlaams Gewest;Limburg;Tongeren;73009;3840;Borgloon;Kinderen;Vrouwelijk;61
Vlaams Gewest;Limburg;Tongeren;73009;3840;Borgloon;Actieven;Mannelijk;626
Vlaams Gewest;Limburg;Tongeren;73009;3840;Borgloon;Actieven;Vrouwelijk;973
Vlaams Gewest;Limburg;Tongeren;73009;3840;Borgloon;Bejaarden;Mannelijk;447
Vlaams Gewest;Limburg;Tongeren;73009;3840;Borgloon;Bejaarden;Vrouwelijk;435
Vlaams Gewest;Limburg;Tongeren;73022;3870;Heers;Kinderen;Mannelijk;65
Vlaams Gewest;Limburg;Tongeren;73022;3870;Heers;Kinderen;Vrouwelijk;67
Vlaams Gewest;Limburg;Tongeren;73022;3870;Heers;Actieven;Mannelijk;511
Vlaams Gewest;Limburg;Tongeren;73022;3870;Heers;Actieven;Vrouwelijk;663
Vlaams Gewest;Limburg;Tongeren;73022;3870;Heers;Bejaarden;Mannelijk;309
Vlaams Gewest;Limburg;Tongeren;73022;3870;Heers;Bejaarden;Vrouwelijk;362
Vlaams Gewest;Limburg;Tongeren;73028;3717;Herstappe;Actieven;Mannelijk;5
Vlaams Gewest;Limburg;Tongeren;73028;3717;Herstappe;Actieven;Vrouwelijk;7
Vlaams Gewest;Limburg;Tongeren;73028;3717;Herstappe;Bejaarden;Mannelijk;15
Vlaams Gewest;Limburg;Tongeren;73028;3717;Herstappe;Bejaarden;Vrouwelijk;4
Vlaams Gewest;Limburg;Tongeren;73032;3730;Hoeselt;Kinderen;Mannelijk;90
Vlaams Gewest;Limburg;Tongeren;73032;3730;Hoeselt;Kinderen;Vrouwelijk;63
Vlaams Gewest;Limburg;Tongeren;73032;3730;Hoeselt;Actieven;Mannelijk;600
Vlaams Gewest;Limburg;Tongeren;73032;3730;Hoeselt;Actieven;Vrouwelijk;793
Vlaams Gewest;Limburg;Tongeren;73032;3730;Hoeselt;Bejaarden;Mannelijk;400
Vlaams Gewest;Limburg;Tongeren;73032;3730;Hoeselt;Bejaarden;Vrouwelijk;355
Vlaams Gewest;Limburg;Tongeren;73040;3720;Kortessem;Kinderen;Mannelijk;132
Vlaams Gewest;Limburg;Tongeren;73040;3720;Kortessem;Kinderen;Vrouwelijk;46
Vlaams Gewest;Limburg;Tongeren;73040;3720;Kortessem;Actieven;Mannelijk;510
Vlaams Gewest;Limburg;Tongeren;73040;3720;Kortessem;Actieven;Vrouwelijk;807
Vlaams Gewest;Limburg;Tongeren;73040;3720;Kortessem;Bejaarden;Mannelijk;289
Vlaams Gewest;Limburg;Tongeren;73040;3720;Kortessem;Bejaarden;Vrouwelijk;269
Vlaams Gewest;Limburg;Tongeren;73042;3620;Lanaken;Kinderen;Mannelijk;178
Vlaams Gewest;Limburg;Tongeren;73042;3620;Lanaken;Kinderen;Vrouwelijk;141
Vlaams Gewest;Limburg;Tongeren;73042;3620;Lanaken;Actieven;Mannelijk;1481
Vlaams Gewest;Limburg;Tongeren;73042;3620;Lanaken;Actieven;Vrouwelijk;1876
Vlaams Gewest;Limburg;Tongeren;73042;3620;Lanaken;Bejaarden;Mannelijk;1184
Vlaams Gewest;Limburg;Tongeren;73042;3620;Lanaken;Bejaarden;Vrouwelijk;848
Vlaams Gewest;Limburg;Tongeren;73066;3770;Riemst;Kinderen;Mannelijk;122
Vlaams Gewest;Limburg;Tongeren;73066;3770;Riemst;Kinderen;Vrouwelijk;70
Vlaams Gewest;Limburg;Tongeren;73066;3770;Riemst;Actieven;Mannelijk;969
Vlaams Gewest;Limburg;Tongeren;73066;3770;Riemst;Actieven;Vrouwelijk;1247
Vlaams Gewest;Limburg;Tongeren;73066;3770;Riemst;Bejaarden;Mannelijk;680
Vlaams Gewest;Limburg;Tongeren;73066;3770;Riemst;Bejaarden;Vrouwelijk;527
Vlaams Gewest;Limburg;Tongeren;73083;3700;Tongeren;Kinderen;Mannelijk;273
Vlaams Gewest;Limburg;Tongeren;73083;3700;Tongeren;Kinderen;Vrouwelijk;158
Vlaams Gewest;Limburg;Tongeren;73083;3700;Tongeren;Actieven;Mannelijk;2211
Vlaams Gewest;Limburg;Tongeren;73083;3700;Tongeren;Actieven;Vrouwelijk;2636
Vlaams Gewest;Limburg;Tongeren;73083;3700;Tongeren;Bejaarden;Mannelijk;1514
Vlaams Gewest;Limburg;Tongeren;73083;3700;Tongeren;Bejaarden;Vrouwelijk;1476
Vlaams Gewest;Limburg;Tongeren;73098;3830;Wellen;Kinderen;Mannelijk;73
Vlaams Gewest;Limburg;Tongeren;73098;3830;Wellen;Kinderen;Vrouwelijk;54
Vlaams Gewest;Limburg;Tongeren;73098;3830;Wellen;Actieven;Mannelijk;521
Vlaams Gewest;Limburg;Tongeren;73098;3830;Wellen;Actieven;Vrouwelijk;669
Vlaams Gewest;Limburg;Tongeren;73098;3830;Wellen;Bejaarden;Mannelijk;348
Vlaams Gewest;Limburg;Tongeren;73098;3830;Wellen;Bejaarden;Vrouwelijk;258
Vlaams Gewest;Limburg;Tongeren;73107;3630;Maasmechelen;Kinderen;Mannelijk;389
Vlaams Gewest;Limburg;Tongeren;73107;3630;Maasmechelen;Kinderen;Vrouwelijk;234
Vlaams Gewest;Limburg;Tongeren;73107;3630;Maasmechelen;Actieven;Mannelijk;2173
Vlaams Gewest;Limburg;Tongeren;73107;3630;Maasmechelen;Actieven;Vrouwelijk;2884
Vlaams Gewest;Limburg;Tongeren;73107;3630;Maasmechelen;Bejaarden;Mannelijk;995
Vlaams Gewest;Limburg;Tongeren;73107;3630;Maasmechelen;Bejaarden;Vrouwelijk;1222
Vlaams Gewest;Limburg;Tongeren;73109;3790;Voeren;Kinderen;Mannelijk;28
Vlaams Gewest;Limburg;Tongeren;73109;3790;Voeren;Kinderen;Vrouwelijk;15
Vlaams Gewest;Limburg;Tongeren;73109;3790;Voeren;Actieven;Mannelijk;237
Vlaams Gewest;Limburg;Tongeren;73109;3790;Voeren;Actieven;Vrouwelijk;243
Vlaams Gewest;Limburg;Tongeren;73109;3790;Voeren;Bejaarden;Mannelijk;155
Vlaams Gewest;Limburg;Tongeren;73109;3790;Voeren;Bejaarden;Vrouwelijk;140
Waals Gewest;Waals-Brabant;Nijvel;25005;1320;Bevekom;Kinderen;Mannelijk;43
Waals Gewest;Waals-Brabant;Nijvel;25005;1320;Bevekom;Kinderen;Vrouwelijk;41
Waals Gewest;Waals-Brabant;Nijvel;25005;1320;Bevekom;Actieven;Mannelijk;313
Waals Gewest;Waals-Brabant;Nijvel;25005;1320;Bevekom;Actieven;Vrouwelijk;402
Waals Gewest;Waals-Brabant;Nijvel;25005;1320;Bevekom;Bejaarden;Mannelijk;316
Waals Gewest;Waals-Brabant;Nijvel;25005;1320;Bevekom;Bejaarden;Vrouwelijk;263
