gewest;provincie_of_brussels_hoofdstedelijk_gewest;arrondissement;nis_code;postcode;gemeente;leeftijdsgroep;geslacht;daghospitalisatie
Vlaams Gewest;Limburg;Hasselt;71016;3600;Genk;0 - 14;Mannelijk;674
Vlaams Gewest;Limburg;Hasselt;71016;3600;Genk;0 - 14;Vrouwelijk;381
Vlaams Gewest;Limburg;Hasselt;71016;3600;Genk;15 - 64;Mannelijk;5.468
Vlaams Gewest;Limburg;Hasselt;71016;3600;Genk;15 - 64;Vrouwelijk;6.507
Vlaams Gewest;Limburg;Hasselt;71016;3600;Genk;65 - ...;Mannelijk;3.879
Vlaams Gewest;Limburg;Hasselt;71016;3600;Genk;65 - ...;Vrouwelijk;3.848
Vlaams Gewest;Limburg;Hasselt;71017;3890;Gingelom;0 - 14;Mannelijk;85
Vlaams Gewest;Limburg;Hasselt;71017;3890;Gingelom;0 - 14;Vrouwelijk;87
Vlaams Gewest;Limburg;Hasselt;71017;3890;Gingelom;15 - 64;Mannelijk;692
Vlaams Gewest;Limburg;Hasselt;71017;3890;Gingelom;15 - 64;Vrouwelijk;971
Vlaams Gewest;Limburg;Hasselt;71017;3890;Gingelom;65 - ...;Mannelijk;527
Vlaams Gewest;Limburg;Hasselt;71017;3890;Gingelom;65 - ...;Vrouwelijk;609
Vlaams Gewest;Limburg;Hasselt;71020;3545;Halen;0 - 14;Mannelijk;119
Vlaams Gewest;Limburg;Hasselt;71020;3545;Halen;0 - 14;Vrouwelijk;95
Vlaams Gewest;Limburg;Hasselt;71020;3545;Halen;15 - 64;Mannelijk;735
Vlaams Gewest;Limburg;Hasselt;71020;3545;Halen;15 - 64;Vrouwelijk;909
Vlaams Gewest;Limburg;Hasselt;71020;3545;Halen;65 - ...;Mannelijk;625
Vlaams Gewest;Limburg;Hasselt;71020;3545;Halen;65 - ...;Vrouwelijk;511
Vlaams Gewest;Limburg;Hasselt;71022;3500;Hasselt;0 - 14;Mannelijk;748
Vlaams Gewest;Limburg;Hasselt;71022;3500;Hasselt;0 - 14;Vrouwelijk;595
Vlaams Gewest;Limburg;Hasselt;71022;3500;Hasselt;15 - 64;Mannelijk;6.333
Vlaams Gewest;Limburg;Hasselt;71022;3500;Hasselt;15 - 64;Vrouwelijk;7.963
Vlaams Gewest;Limburg;Hasselt;71022;3500;Hasselt;65 - ...;Mannelijk;6.195
Vlaams Gewest;Limburg;Hasselt;71022;3500;Hasselt;65 - ...;Vrouwelijk;6.274
Vlaams Gewest;Limburg;Hasselt;71024;3540;Herk-de-Stad;0 - 14;Mannelijk;96
Vlaams Gewest;Limburg;Hasselt;71024;3540;Herk-de-Stad;0 - 14;Vrouwelijk;115
Vlaams Gewest;Limburg;Hasselt;71024;3540;Herk-de-Stad;15 - 64;Mannelijk;979
Vlaams Gewest;Limburg;Hasselt;71024;3540;Herk-de-Stad;15 - 64;Vrouwelijk;1.291
Vlaams Gewest;Limburg;Hasselt;71024;3540;Herk-de-Stad;65 - ...;Mannelijk;862
Vlaams Gewest;Limburg;Hasselt;71024;3540;Herk-de-Stad;65 - ...;Vrouwelijk;829
Vlaams Gewest;Limburg;Hasselt;71034;3970;Leopoldsburg;0 - 14;Mannelijk;342
Vlaams Gewest;Limburg;Hasselt;71034;3970;Leopoldsburg;0 - 14;Vrouwelijk;129
Vlaams Gewest;Limburg;Hasselt;71034;3970;Leopoldsburg;15 - 64;Mannelijk;1.501
Vlaams Gewest;Limburg;Hasselt;71034;3970;Leopoldsburg;15 - 64;Vrouwelijk;2.007
Vlaams Gewest;Limburg;Hasselt;71034;3970;Leopoldsburg;65 - ...;Mannelijk;1.015
Vlaams Gewest;Limburg;Hasselt;71034;3970;Leopoldsburg;65 - ...;Vrouwelijk;1.062
Vlaams Gewest;Limburg;Hasselt;71037;3560;Lummen;0 - 14;Mannelijk;146
Vlaams Gewest;Limburg;Hasselt;71037;3560;Lummen;0 - 14;Vrouwelijk;99
Vlaams Gewest;Limburg;Hasselt;71037;3560;Lummen;15 - 64;Mannelijk;1.124
Vlaams Gewest;Limburg;Hasselt;71037;3560;Lummen;15 - 64;Vrouwelijk;1.443
Vlaams Gewest;Limburg;Hasselt;71037;3560;Lummen;65 - ...;Mannelijk;1.098
Vlaams Gewest;Limburg;Hasselt;71037;3560;Lummen;65 - ...;Vrouwelijk;1.100
Vlaams Gewest;Limburg;Hasselt;71045;3850;Nieuwerkerken (Limburg);0 - 14;Mannelijk;53
Vlaams Gewest;Limburg;Hasselt;71045;3850;Nieuwerkerken (Limburg);0 - 14;Vrouwelijk;48
Vlaams Gewest;Limburg;Hasselt;71045;3850;Nieuwerkerken (Limburg);15 - 64;Mannelijk;613
Vlaams Gewest;Limburg;Hasselt;71045;3850;Nieuwerkerken (Limburg);15 - 64;Vrouwelijk;725
Vlaams Gewest;Limburg;Hasselt;71045;3850;Nieuwerkerken (Limburg);65 - ...;Mannelijk;530
Vlaams Gewest;Limburg;Hasselt;71045;3850;Nieuwerkerken (Limburg);65 - ...;Vrouwelijk;522
Vlaams Gewest;Limburg;Hasselt;71053;3800;Sint-Truiden;0 - 14;Mannelijk;332
Vlaams Gewest;Limburg;Hasselt;71053;3800;Sint-Truiden;0 - 14;Vrouwelijk;343
Vlaams Gewest;Limburg;Hasselt;71053;3800;Sint-Truiden;15 - 64;Mannelijk;4.020
Vlaams Gewest;Limburg;Hasselt;71053;3800;Sint-Truiden;15 - 64;Vrouwelijk;4.885
Vlaams Gewest;Limburg;Hasselt;71053;3800;Sint-Truiden;65 - ...;Mannelijk;3.469
Vlaams Gewest;Limburg;Hasselt;71053;3800;Sint-Truiden;65 - ...;Vrouwelijk;3.697
Vlaams Gewest;Limburg;Hasselt;71057;3980;Tessenderlo;0 - 14;Mannelijk;194
Vlaams Gewest;Limburg;Hasselt;71057;3980;Tessenderlo;0 - 14;Vrouwelijk;136
Vlaams Gewest;Limburg;Hasselt;71057;3980;Tessenderlo;15 - 64;Mannelijk;1.480
Vlaams Gewest;Limburg;Hasselt;71057;3980;Tessenderlo;15 - 64;Vrouwelijk;1.965
Vlaams Gewest;Limburg;Hasselt;71057;3980;Tessenderlo;65 - ...;Mannelijk;1.215
Vlaams Gewest;Limburg;Hasselt;71057;3980;Tessenderlo;65 - ...;Vrouwelijk;1.390
Vlaams Gewest;Limburg;Hasselt;71066;3520;Zonhoven;0 - 14;Mannelijk;229
Vlaams Gewest;Limburg;Hasselt;71066;3520;Zonhoven;0 - 14;Vrouwelijk;122
Vlaams Gewest;Limburg;Hasselt;71066;3520;Zonhoven;15 - 64;Mannelijk;1.948
Vlaams Gewest;Limburg;Hasselt;71066;3520;Zonhoven;15 - 64;Vrouwelijk;2.323
Vlaams Gewest;Limburg;Hasselt;71066;3520;Zonhoven;65 - ...;Mannelijk;1.489
Vlaams Gewest;Limburg;Hasselt;71066;3520;Zonhoven;65 - ...;Vrouwelijk;1.570
Vlaams Gewest;Limburg;Hasselt;71067;3690;Zutendaal;0 - 14;Mannelijk;44
Vlaams Gewest;Limburg;Hasselt;71067;3690;Zutendaal;0 - 14;Vrouwelijk;33
Vlaams Gewest;Limburg;Hasselt;71067;3690;Zutendaal;15 - 64;Mannelijk;541
Vlaams Gewest;Limburg;Hasselt;71067;3690;Zutendaal;15 - 64;Vrouwelijk;670
Vlaams Gewest;Limburg;Hasselt;71067;3690;Zutendaal;65 - ...;Mannelijk;506
Vlaams Gewest;Limburg;Hasselt;71067;3690;Zutendaal;65 - ...;Vrouwelijk;361
Vlaams Gewest;Limburg;Hasselt;71069;3945;Ham;0 - 14;Mannelijk;169
Vlaams Gewest;Limburg;Hasselt;71069;3945;Ham;0 - 14;Vrouwelijk;99
Vlaams Gewest;Limburg;Hasselt;71069;3945;Ham;15 - 64;Mannelijk;1.073
Vlaams Gewest;Limburg;Hasselt;71069;3945;Ham;15 - 64;Vrouwelijk;1.212
Vlaams Gewest;Limburg;Hasselt;71069;3945;Ham;65 - ...;Mannelijk;695
Vlaams Gewest;Limburg;Hasselt;71069;3945;Ham;65 - ...;Vrouwelijk;729
Vlaams Gewest;Limburg;Hasselt;71070;3550;Heusden-Zolder;0 - 14;Mannelijk;386
Vlaams Gewest;Limburg;Hasselt;71070;3550;Heusden-Zolder;0 - 14;Vrouwelijk;283
Vlaams Gewest;Limburg;Hasselt;71070;3550;Heusden-Zolder;15 - 64;Mannelijk;3.030
Vlaams Gewest;Limburg;Hasselt;71070;3550;Heusden-Zolder;15 - 64;Vrouwelijk;3.749
Vlaams Gewest;Limburg;Hasselt;71070;3550;Heusden-Zolder;65 - ...;Mannelijk;2.380
Vlaams Gewest;Limburg;Hasselt;71070;3550;Heusden-Zolder;65 - ...;Vrouwelijk;2.373
Vlaams Gewest;Limburg;Maaseik;72003;3950;Bocholt;0 - 14;Mannelijk;116
Vlaams Gewest;Limburg;Maaseik;72003;3950;Bocholt;0 - 14;Vrouwelijk;105
Vlaams Gewest;Limburg;Maaseik;72003;3950;Bocholt;15 - 64;Mannelijk;1.106
Vlaams Gewest;Limburg;Maaseik;72003;3950;Bocholt;15 - 64;Vrouwelijk;1.675
Vlaams Gewest;Limburg;Maaseik;72003;3950;Bocholt;65 - ...;Mannelijk;873
Vlaams Gewest;Limburg;Maaseik;72003;3950;Bocholt;65 - ...;Vrouwelijk;832
Vlaams Gewest;Limburg;Maaseik;72004;3960;Bree;0 - 14;Mannelijk;121
Vlaams Gewest;Limburg;Maaseik;72004;3960;Bree;0 - 14;Vrouwelijk;92
Vlaams Gewest;Limburg;Maaseik;72004;3960;Bree;15 - 64;Mannelijk;1.211
Vlaams Gewest;Limburg;Maaseik;72004;3960;Bree;15 - 64;Vrouwelijk;1.738
Vlaams Gewest;Limburg;Maaseik;72004;3960;Bree;65 - ...;Mannelijk;1.216
Vlaams Gewest;Limburg;Maaseik;72004;3960;Bree;65 - ...;Vrouwelijk;1.200
Vlaams Gewest;Limburg;Maaseik;72018;3640;Kinrooi;0 - 14;Mannelijk;104
Vlaams Gewest;Limburg;Maaseik;72018;3640;Kinrooi;0 - 14;Vrouwelijk;62
Vlaams Gewest;Limburg;Maaseik;72018;3640;Kinrooi;15 - 64;Mannelijk;1.095
Vlaams Gewest;Limburg;Maaseik;72018;3640;Kinrooi;15 - 64;Vrouwelijk;1.307
Vlaams Gewest;Limburg;Maaseik;72018;3640;Kinrooi;65 - ...;Mannelijk;834
Vlaams Gewest;Limburg;Maaseik;72018;3640;Kinrooi;65 - ...;Vrouwelijk;860
Vlaams Gewest;Limburg;Maaseik;72020;3920;Lommel;0 - 14;Mannelijk;413
Vlaams Gewest;Limburg;Maaseik;72020;3920;Lommel;0 - 14;Vrouwelijk;336
Vlaams Gewest;Limburg;Maaseik;72020;3920;Lommel;15 - 64;Mannelijk;2.845
Vlaams Gewest;Limburg;Maaseik;72020;3920;Lommel;15 - 64;Vrouwelijk;4.402
Vlaams Gewest;Limburg;Maaseik;72020;3920;Lommel;65 - ...;Mannelijk;2.602
Vlaams Gewest;Limburg;Maaseik;72020;3920;Lommel;65 - ...;Vrouwelijk;2.181
Vlaams Gewest;Limburg;Maaseik;72021;3680;Maaseik;0 - 14;Mannelijk;221
Vlaams Gewest;Limburg;Maaseik;72021;3680;Maaseik;0 - 14;Vrouwelijk;157
Vlaams Gewest;Limburg;Maaseik;72021;3680;Maaseik;15 - 64;Mannelijk;2.231
Vlaams Gewest;Limburg;Maaseik;72021;3680;Maaseik;15 - 64;Vrouwelijk;2.783
Vlaams Gewest;Limburg;Maaseik;72021;3680;Maaseik;65 - ...;Mannelijk;2.013
Vlaams Gewest;Limburg;Maaseik;72021;3680;Maaseik;65 - ...;Vrouwelijk;1.785
Vlaams Gewest;Limburg;Maaseik;72030;3990;Peer;0 - 14;Mannelijk;167
Vlaams Gewest;Limburg;Maaseik;72030;3990;Peer;0 - 14;Vrouwelijk;116
Vlaams Gewest;Limburg;Maaseik;72030;3990;Peer;15 - 64;Mannelijk;1.339
Vlaams Gewest;Limburg;Maaseik;72030;3990;Peer;15 - 64;Vrouwelijk;2.063
Vlaams Gewest;Limburg;Maaseik;72030;3990;Peer;65 - ...;Mannelijk;1.023
Vlaams Gewest;Limburg;Maaseik;72030;3990;Peer;65 - ...;Vrouwelijk;986
Vlaams Gewest;Limburg;Maaseik;72037;3930;Hamont-Achel;0 - 14;Mannelijk;161
Vlaams Gewest;Limburg;Maaseik;72037;3930;Hamont-Achel;0 - 14;Vrouwelijk;136
Vlaams Gewest;Limburg;Maaseik;72037;3930;Hamont-Achel;15 - 64;Mannelijk;1.316
Vlaams Gewest;Limburg;Maaseik;72037;3930;Hamont-Achel;15 - 64;Vrouwelijk;1.934
Vlaams Gewest;Limburg;Maaseik;72037;3930;Hamont-Achel;65 - ...;Mannelijk;1.240
Vlaams Gewest;Limburg;Maaseik;72037;3930;Hamont-Achel;65 - ...;Vrouwelijk;985
Vlaams Gewest;Limburg;Maaseik;72038;3940;Hechtel-Eksel;0 - 14;Mannelijk;140
Vlaams Gewest;Limburg;Maaseik;72038;3940;Hechtel-Eksel;0 - 14;Vrouwelijk;117
Vlaams Gewest;Limburg;Maaseik;72038;3940;Hechtel-Eksel;15 - 64;Mannelijk;1.172
Vlaams Gewest;Limburg;Maaseik;72038;3940;Hechtel-Eksel;15 - 64;Vrouwelijk;1.663
Vlaams Gewest;Limburg;Maaseik;72038;3940;Hechtel-Eksel;65 - ...;Mannelijk;713
Vlaams Gewest;Limburg;Maaseik;72038;3940;Hechtel-Eksel;65 - ...;Vrouwelijk;865
Vlaams Gewest;Limburg;Maaseik;72039;3530;Houthalen-Helchteren;0 - 14;Mannelijk;343
Vlaams Gewest;Limburg;Maaseik;72039;3530;Houthalen-Helchteren;0 - 14;Vrouwelijk;249
Vlaams Gewest;Limburg;Maaseik;72039;3530;Houthalen-Helchteren;15 - 64;Mannelijk;2.832
Vlaams Gewest;Limburg;Maaseik;72039;3530;Houthalen-Helchteren;15 - 64;Vrouwelijk;3.489
Vlaams Gewest;Limburg;Maaseik;72039;3530;Houthalen-Helchteren;65 - ...;Mannelijk;1.927
Vlaams Gewest;Limburg;Maaseik;72039;3530;Houthalen-Helchteren;65 - ...;Vrouwelijk;2.122
Vlaams Gewest;Limburg;Maaseik;72041;3650;Dilsen-Stokkem;0 - 14;Mannelijk;170
Vlaams Gewest;Limburg;Maaseik;72041;3650;Dilsen-Stokkem;0 - 14;Vrouwelijk;121
Vlaams Gewest;Limburg;Maaseik;72041;3650;Dilsen-Stokkem;15 - 64;Mannelijk;1.545
Vlaams Gewest;Limburg;Maaseik;72041;3650;Dilsen-Stokkem;15 - 64;Vrouwelijk;2.394
Vlaams Gewest;Limburg;Maaseik;72041;3650;Dilsen-Stokkem;65 - ...;Mannelijk;1.381
Vlaams Gewest;Limburg;Maaseik;72041;3650;Dilsen-Stokkem;65 - ...;Vrouwelijk;1.209
Vlaams Gewest;Limburg;Maaseik;72042;3660;Oudsbergen;0 - 14;Mannelijk;195
Vlaams Gewest;Limburg;Maaseik;72042;3660;Oudsbergen;0 - 14;Vrouwelijk;118
Vlaams Gewest;Limburg;Maaseik;72042;3660;Oudsbergen;15 - 64;Mannelijk;1.997
Vlaams Gewest;Limburg;Maaseik;72042;3660;Oudsbergen;15 - 64;Vrouwelijk;2.294
Vlaams Gewest;Limburg;Maaseik;72042;3660;Oudsbergen;65 - ...;Mannelijk;1.407
Vlaams Gewest;Limburg;Maaseik;72042;3660;Oudsbergen;65 - ...;Vrouwelijk;1.394
Vlaams Gewest;Limburg;Maaseik;72043;3900;Pelt;0 - 14;Mannelijk;383
Vlaams Gewest;Limburg;Maaseik;72043;3900;Pelt;0 - 14;Vrouwelijk;351
Vlaams Gewest;Limburg;Maaseik;72043;3900;Pelt;15 - 64;Mannelijk;2.856
Vlaams Gewest;Limburg;Maaseik;72043;3900;Pelt;15 - 64;Vrouwelijk;4.436
Vlaams Gewest;Limburg;Maaseik;72043;3900;Pelt;65 - ...;Mannelijk;2.486
Vlaams Gewest;Limburg;Maaseik;72043;3900;Pelt;65 - ...;Vrouwelijk;2.139
Vlaams Gewest;Limburg;Tongeren;73001;3570;Alken;0 - 14;Mannelijk;153
Vlaams Gewest;Limburg;Tongeren;73001;3570;Alken;0 - 14;Vrouwelijk;67
Vlaams Gewest;Limburg;Tongeren;73001;3570;Alken;15 - 64;Mannelijk;909
Vlaams Gewest;Limburg;Tongeren;73001;3570;Alken;15 - 64;Vrouwelijk;1.212
Vlaams Gewest;Limburg;Tongeren;73001;3570;Alken;65 - ...;Mannelijk;963
Vlaams Gewest;Limburg;Tongeren;73001;3570;Alken;65 - ...;Vrouwelijk;695
Vlaams Gewest;Limburg;Tongeren;73006;3740;Bilzen;0 - 14;Mannelijk;317
Vlaams Gewest;Limburg;Tongeren;73006;3740;Bilzen;0 - 14;Vrouwelijk;402
Vlaams Gewest;Limburg;Tongeren;73006;3740;Bilzen;15 - 64;Mannelijk;2.567
Vlaams Gewest;Limburg;Tongeren;73006;3740;Bilzen;15 - 64;Vrouwelijk;3.170
Vlaams Gewest;Limburg;Tongeren;73006;3740;Bilzen;65 - ...;Mannelijk;1.954
Vlaams Gewest;Limburg;Tongeren;73006;3740;Bilzen;65 - ...;Vrouwelijk;1.972
Vlaams Gewest;Limburg;Tongeren;73009;3840;Borgloon;0 - 14;Mannelijk;99
Vlaams Gewest;Limburg;Tongeren;73009;3840;Borgloon;0 - 14;Vrouwelijk;57
Vlaams Gewest;Limburg;Tongeren;73009;3840;Borgloon;15 - 64;Mannelijk;1.022
Vlaams Gewest;Limburg;Tongeren;73009;3840;Borgloon;15 - 64;Vrouwelijk;1.136
Vlaams Gewest;Limburg;Tongeren;73009;3840;Borgloon;65 - ...;Mannelijk;790
Vlaams Gewest;Limburg;Tongeren;73009;3840;Borgloon;65 - ...;Vrouwelijk;695
Vlaams Gewest;Limburg;Tongeren;73022;3870;Heers;0 - 14;Mannelijk;72
Vlaams Gewest;Limburg;Tongeren;73022;3870;Heers;0 - 14;Vrouwelijk;52
Vlaams Gewest;Limburg;Tongeren;73022;3870;Heers;15 - 64;Mannelijk;750
Vlaams Gewest;Limburg;Tongeren;73022;3870;Heers;15 - 64;Vrouwelijk;774
Vlaams Gewest;Limburg;Tongeren;73022;3870;Heers;65 - ...;Mannelijk;782
Vlaams Gewest;Limburg;Tongeren;73022;3870;Heers;65 - ...;Vrouwelijk;658
Vlaams Gewest;Limburg;Tongeren;73028;3717;Herstappe;0 - 14;Mannelijk;< 5
Vlaams Gewest;Limburg;Tongeren;73028;3717;Herstappe;0 - 14;Vrouwelijk;0
Vlaams Gewest;Limburg;Tongeren;73028;3717;Herstappe;15 - 64;Mannelijk;6
Vlaams Gewest;Limburg;Tongeren;73028;3717;Herstappe;15 - 64;Vrouwelijk;< 5
Vlaams Gewest;Limburg;Tongeren;73028;3717;Herstappe;65 - ...;Mannelijk;28
Vlaams Gewest;Limburg;Tongeren;73028;3717;Herstappe;65 - ...;Vrouwelijk;27
Vlaams Gewest;Limburg;Tongeren;73032;3730;Hoeselt;0 - 14;Mannelijk;80
Vlaams Gewest;Limburg;Tongeren;73032;3730;Hoeselt;0 - 14;Vrouwelijk;53
Vlaams Gewest;Limburg;Tongeren;73032;3730;Hoeselt;15 - 64;Mannelijk;868
Vlaams Gewest;Limburg;Tongeren;73032;3730;Hoeselt;15 - 64;Vrouwelijk;1.003
Vlaams Gewest;Limburg;Tongeren;73032;3730;Hoeselt;65 - ...;Mannelijk;687
Vlaams Gewest;Limburg;Tongeren;73032;3730;Hoeselt;65 - ...;Vrouwelijk;575
Vlaams Gewest;Limburg;Tongeren;73040;3720;Kortessem;0 - 14;Mannelijk;86
Vlaams Gewest;Limburg;Tongeren;73040;3720;Kortessem;0 - 14;Vrouwelijk;75
Vlaams Gewest;Limburg;Tongeren;73040;3720;Kortessem;15 - 64;Mannelijk;747
Vlaams Gewest;Limburg;Tongeren;73040;3720;Kortessem;15 - 64;Vrouwelijk;921
Vlaams Gewest;Limburg;Tongeren;73040;3720;Kortessem;65 - ...;Mannelijk;661
Vlaams Gewest;Limburg;Tongeren;73040;3720;Kortessem;65 - ...;Vrouwelijk;493
Vlaams Gewest;Limburg;Tongeren;73042;3620;Lanaken;0 - 14;Mannelijk;235
Vlaams Gewest;Limburg;Tongeren;73042;3620;Lanaken;0 - 14;Vrouwelijk;122
Vlaams Gewest;Limburg;Tongeren;73042;3620;Lanaken;15 - 64;Mannelijk;2.051
Vlaams Gewest;Limburg;Tongeren;73042;3620;Lanaken;15 - 64;Vrouwelijk;2.275
Vlaams Gewest;Limburg;Tongeren;73042;3620;Lanaken;65 - ...;Mannelijk;1.889
Vlaams Gewest;Limburg;Tongeren;73042;3620;Lanaken;65 - ...;Vrouwelijk;1.746
Vlaams Gewest;Limburg;Tongeren;73066;3770;Riemst;0 - 14;Mannelijk;154
Vlaams Gewest;Limburg;Tongeren;73066;3770;Riemst;0 - 14;Vrouwelijk;97
Vlaams Gewest;Limburg;Tongeren;73066;3770;Riemst;15 - 64;Mannelijk;1.375
Vlaams Gewest;Limburg;Tongeren;73066;3770;Riemst;15 - 64;Vrouwelijk;1.523
Vlaams Gewest;Limburg;Tongeren;73066;3770;Riemst;65 - ...;Mannelijk;1.195
Vlaams Gewest;Limburg;Tongeren;73066;3770;Riemst;65 - ...;Vrouwelijk;1.056
Vlaams Gewest;Limburg;Tongeren;73083;3700;Tongeren;0 - 14;Mannelijk;360
Vlaams Gewest;Limburg;Tongeren;73083;3700;Tongeren;0 - 14;Vrouwelijk;179
Vlaams Gewest;Limburg;Tongeren;73083;3700;Tongeren;15 - 64;Mannelijk;2.725
Vlaams Gewest;Limburg;Tongeren;73083;3700;Tongeren;15 - 64;Vrouwelijk;3.234
Vlaams Gewest;Limburg;Tongeren;73083;3700;Tongeren;65 - ...;Mannelijk;2.243
Vlaams Gewest;Limburg;Tongeren;73083;3700;Tongeren;65 - ...;Vrouwelijk;2.186
Vlaams Gewest;Limburg;Tongeren;73098;3830;Wellen;0 - 14;Mannelijk;85
Vlaams Gewest;Limburg;Tongeren;73098;3830;Wellen;0 - 14;Vrouwelijk;41
Vlaams Gewest;Limburg;Tongeren;73098;3830;Wellen;15 - 64;Mannelijk;556
Vlaams Gewest;Limburg;Tongeren;73098;3830;Wellen;15 - 64;Vrouwelijk;699
Vlaams Gewest;Limburg;Tongeren;73098;3830;Wellen;65 - ...;Mannelijk;547
Vlaams Gewest;Limburg;Tongeren;73098;3830;Wellen;65 - ...;Vrouwelijk;459
Vlaams Gewest;Limburg;Tongeren;73107;3630;Maasmechelen;0 - 14;Mannelijk;371
Vlaams Gewest;Limburg;Tongeren;73107;3630;Maasmechelen;0 - 14;Vrouwelijk;305
Vlaams Gewest;Limburg;Tongeren;73107;3630;Maasmechelen;15 - 64;Mannelijk;3.154
Vlaams Gewest;Limburg;Tongeren;73107;3630;Maasmechelen;15 - 64;Vrouwelijk;3.587
Vlaams Gewest;Limburg;Tongeren;73107;3630;Maasmechelen;65 - ...;Mannelijk;1.807
Vlaams Gewest;Limburg;Tongeren;73107;3630;Maasmechelen;65 - ...;Vrouwelijk;1.984
Vlaams Gewest;Limburg;Tongeren;73109;3790;Voeren;0 - 14;Mannelijk;22
Vlaams Gewest;Limburg;Tongeren;73109;3790;Voeren;0 - 14;Vrouwelijk;23
Vlaams Gewest;Limburg;Tongeren;73109;3790;Voeren;15 - 64;Mannelijk;263
Vlaams Gewest;Limburg;Tongeren;73109;3790;Voeren;15 - 64;Vrouwelijk;290
Vlaams Gewest;Limburg;Tongeren;73109;3790;Voeren;65 - ...;Mannelijk;192
Vlaams Gewest;Limburg;Tongeren;73109;3790;Voeren;65 - ...;Vrouwelijk;161
Waals Gewest;Waals-Brabant;Nijvel;25005;1320;Bevekom;0 - 14;Mannelijk;87
Waals Gewest;Waals-Brabant;Nijvel;25005;1320;Bevekom;0 - 14;Vrouwelijk;80
Waals Gewest;Waals-Brabant;Nijvel;25005;1320;Bevekom;15 - 64;Mannelijk;425
Waals Gewest;Waals-Brabant;Nijvel;25005;1320;Bevekom;15 - 64;Vrouwelijk;478
Waals Gewest;Waals-Brabant;Nijvel;25005;1320;Bevekom;65 - ...;Mannelijk;430
Waals Gewest;Waals-Brabant;Nijvel;25005;1320;Bevekom;65 - ...;Vrouwelijk;266
Waals Gewest;Waals-Brabant;Nijvel;25014;1420;Eigenbrakel;0 - 14;Mannelijk;305
Waals Gewest;Waals-Brabant;Nijvel;25014;1420;Eigenbrakel;0 - 14;Vrouwelijk;178
Waals Gewest;Waals-Brabant;Nijvel;25014;1420;Eigenbrakel;15 - 64;Mannelijk;2.661
Waals Gewest;Waals-Brabant;Nijvel;25014;1420;Eigenbrakel;15 - 64;Vrouwelijk;3.896
Waals Gewest;Waals-Brabant;Nijvel;25014;1420;Eigenbrakel;65 - ...;Mannelijk;2.129
Waals Gewest;Waals-Brabant;Nijvel;25014;1420;Eigenbrakel;65 - ...;Vrouwelijk;2.090
Waals Gewest;Waals-Brabant;Nijvel;25015;1440;Kasteelbrakel;0 - 14;Mannelijk;86
Waals Gewest;Waals-Brabant;Nijvel;25015;1440;Kasteelbrakel;0 - 14;Vrouwelijk;69
Waals Gewest;Waals-Brabant;Nijvel;25015;1440;Kasteelbrakel;15 - 64;Mannelijk;788
Waals Gewest;Waals-Brabant;Nijvel;25015;1440;Kasteelbrakel;15 - 64;Vrouwelijk;931
Waals Gewest;Waals-Brabant;Nijvel;25015;1440;Kasteelbrakel;65 - ...;Mannelijk;524
Waals Gewest;Waals-Brabant;Nijvel;25015;1440;Kasteelbrakel;65 - ...;Vrouwelijk;592
Waals Gewest;Waals-Brabant;Nijvel;25018;1325;Chaumont-Gistoux;0 - 14;Mannelijk;35
Waals Gewest;Waals-Brabant;Nijvel;25018;1325;Chaumont-Gistoux;0 - 14;Vrouwelijk;52
Waals Gewest;Waals-Brabant;Nijvel;25018;1325;Chaumont-Gistoux;15 - 64;Mannelijk;560
Waals Gewest;Waals-Brabant;Nijvel;25018;1325;Chaumont-Gistoux;15 - 64;Vrouwelijk;855
Waals Gewest;Waals-Brabant;Nijvel;25018;1325;Chaumont-Gistoux;65 - ...;Mannelijk;533
Waals Gewest;Waals-Brabant;Nijvel;25018;1325;Chaumont-Gistoux;65 - ...;Vrouwelijk;512
Waals Gewest;Waals-Brabant;Nijvel;25023;1490;Court-Saint-Etienne;0 - 14;Mannelijk;74
Waals Gewest;Waals-Brabant;Nijvel;25023;1490;Court-Saint-Etienne;0 - 14;Vrouwelijk;48
Waals Gewest;Waals-Brabant;Nijvel;25023;1490;Court-Saint-Etienne;15 - 64;Mannelijk;516
Waals Gewest;Waals-Brabant;Nijvel;25023;1490;Court-Saint-Etienne;15 - 64;Vrouwelijk;941
Waals Gewest;Waals-Brabant;Nijvel;25023;1490;Court-Saint-Etienne;65 - ...;Mannelijk;419
Waals Gewest;Waals-Brabant;Nijvel;25023;1490;Court-Saint-Etienne;65 - ...;Vrouwelijk;362
Waals Gewest;Waals-Brabant;Nijvel;25031;1470;Genepiën;0 - 14;Mannelijk;111
Waals Gewest;Waals-Brabant;Nijvel;25031;1470;Genepiën;0 - 14;Vrouwelijk;148
Waals Gewest;Waals-Brabant;Nijvel;25031;1470;Genepiën;15 - 64;Mannelijk;877
Waals Gewest;Waals-Brabant;Nijvel;25031;1470;Genepiën;15 - 64;Vrouwelijk;1.245
Waals Gewest;Waals-Brabant;Nijvel;25031;1470;Genepiën;65 - ...;Mannelijk;633
Waals Gewest;Waals-Brabant;Nijvel;25031;1470;Genepiën;65 - ...;Vrouwelijk;669
Waals Gewest;Waals-Brabant;Nijvel;25037;1390;Graven;0 - 14;Mannelijk;99
Waals Gewest;Waals-Brabant;Nijvel;25037;1390;Graven;0 - 14;Vrouwelijk;80
