région;province_ou_région_de_bruxelles-capitale;arrondissement;code_ins;code_postal;commune;classe_d_âge;sexe;hospitalisation_classique
Région wallonne;Brabant wallon;Nivelles;25048;1370;Jodoigne;15 - 64;Masculin;474
Région wallonne;Brabant wallon;Nivelles;25048;1370;Jodoigne;15 - 64;Féminin;657
Région wallonne;Brabant wallon;Nivelles;25048;1370;Jodoigne;65 - ...;Masculin;503
Région wallonne;Brabant wallon;Nivelles;25048;1370;Jodoigne;65 - ...;Féminin;461
Région wallonne;Brabant wallon;Nivelles;25050;1310;La Hulpe;0 - 14;Masculin;34
Région wallonne;Brabant wallon;Nivelles;25050;1310;La Hulpe;0 - 14;Féminin;35
Région wallonne;Brabant wallon;Nivelles;25050;1310;La Hulpe;15 - 64;Masculin;175
Région wallonne;Brabant wallon;Nivelles;25050;1310;La Hulpe;15 - 64;Féminin;214
Région wallonne;Brabant wallon;Nivelles;25050;1310;La Hulpe;65 - ...;Masculin;253
Région wallonne;Brabant wallon;Nivelles;25050;1310;La Hulpe;65 - ...;Féminin;260
Région wallonne;Brabant wallon;Nivelles;25068;1435;Mont-Saint-Guibert;0 - 14;Masculin;50
Région wallonne;Brabant wallon;Nivelles;25068;1435;Mont-Saint-Guibert;0 - 14;Féminin;31
Région wallonne;Brabant wallon;Nivelles;25068;1435;Mont-Saint-Guibert;15 - 64;Masculin;210
Région wallonne;Brabant wallon;Nivelles;25068;1435;Mont-Saint-Guibert;15 - 64;Féminin;332
Région wallonne;Brabant wallon;Nivelles;25068;1435;Mont-Saint-Guibert;65 - ...;Masculin;222
Région wallonne;Brabant wallon;Nivelles;25068;1435;Mont-Saint-Guibert;65 - ...;Féminin;258
Région wallonne;Brabant wallon;Nivelles;25072;1400;Nivelles;0 - 14;Masculin;129
Région wallonne;Brabant wallon;Nivelles;25072;1400;Nivelles;0 - 14;Féminin;123
Région wallonne;Brabant wallon;Nivelles;25072;1400;Nivelles;15 - 64;Masculin;938
Région wallonne;Brabant wallon;Nivelles;25072;1400;Nivelles;15 - 64;Féminin;1.294
Région wallonne;Brabant wallon;Nivelles;25072;1400;Nivelles;65 - ...;Masculin;1.033
Région wallonne;Brabant wallon;Nivelles;25072;1400;Nivelles;65 - ...;Féminin;1.198
Région wallonne;Brabant wallon;Nivelles;25084;1360;Perwez (Brabant wallon);0 - 14;Masculin;56
Région wallonne;Brabant wallon;Nivelles;25084;1360;Perwez (Brabant wallon);0 - 14;Féminin;82
Région wallonne;Brabant wallon;Nivelles;25084;1360;Perwez (Brabant wallon);15 - 64;Masculin;268
Région wallonne;Brabant wallon;Nivelles;25084;1360;Perwez (Brabant wallon);15 - 64;Féminin;402
Région wallonne;Brabant wallon;Nivelles;25084;1360;Perwez (Brabant wallon);65 - ...;Masculin;205
Région wallonne;Brabant wallon;Nivelles;25084;1360;Perwez (Brabant wallon);65 - ...;Féminin;279
Région wallonne;Brabant wallon;Nivelles;25091;1330;Rixensart;0 - 14;Masculin;121
Région wallonne;Brabant wallon;Nivelles;25091;1330;Rixensart;0 - 14;Féminin;85
Région wallonne;Brabant wallon;Nivelles;25091;1330;Rixensart;15 - 64;Masculin;521
Région wallonne;Brabant wallon;Nivelles;25091;1330;Rixensart;15 - 64;Féminin;895
Région wallonne;Brabant wallon;Nivelles;25091;1330;Rixensart;65 - ...;Masculin;793
Région wallonne;Brabant wallon;Nivelles;25091;1330;Rixensart;65 - ...;Féminin;871
Région wallonne;Brabant wallon;Nivelles;25105;1480;Tubize;0 - 14;Masculin;218
Région wallonne;Brabant wallon;Nivelles;25105;1480;Tubize;0 - 14;Féminin;153
Région wallonne;Brabant wallon;Nivelles;25105;1480;Tubize;15 - 64;Masculin;894
Région wallonne;Brabant wallon;Nivelles;25105;1480;Tubize;15 - 64;Féminin;1.234
Région wallonne;Brabant wallon;Nivelles;25105;1480;Tubize;65 - ...;Masculin;818
Région wallonne;Brabant wallon;Nivelles;25105;1480;Tubize;65 - ...;Féminin;981
Région wallonne;Brabant wallon;Nivelles;25107;1495;Villers-la-Ville;0 - 14;Masculin;71
Région wallonne;Brabant wallon;Nivelles;25107;1495;Villers-la-Ville;0 - 14;Féminin;40
Région wallonne;Brabant wallon;Nivelles;25107;1495;Villers-la-Ville;15 - 64;Masculin;306
Région wallonne;Brabant wallon;Nivelles;25107;1495;Villers-la-Ville;15 - 64;Féminin;450
Région wallonne;Brabant wallon;Nivelles;25107;1495;Villers-la-Ville;65 - ...;Masculin;284
Région wallonne;Brabant wallon;Nivelles;25107;1495;Villers-la-Ville;65 - ...;Féminin;266
Région wallonne;Brabant wallon;Nivelles;25110;1410;Waterloo;0 - 14;Masculin;149
Région wallonne;Brabant wallon;Nivelles;25110;1410;Waterloo;0 - 14;Féminin;106
Région wallonne;Brabant wallon;Nivelles;25110;1410;Waterloo;15 - 64;Masculin;711
Région wallonne;Brabant wallon;Nivelles;25110;1410;Waterloo;15 - 64;Féminin;1.064
Région wallonne;Brabant wallon;Nivelles;25110;1410;Waterloo;65 - ...;Masculin;1.073
Région wallonne;Brabant wallon;Nivelles;25110;1410;Waterloo;65 - ...;Féminin;1.231
Région wallonne;Brabant wallon;Nivelles;25112;1300;Wavre;0 - 14;Masculin;208
Région wallonne;Brabant wallon;Nivelles;25112;1300;Wavre;0 - 14;Féminin;159
Région wallonne;Brabant wallon;Nivelles;25112;1300;Wavre;15 - 64;Masculin;924
Région wallonne;Brabant wallon;Nivelles;25112;1300;Wavre;15 - 64;Féminin;1.298
Région wallonne;Brabant wallon;Nivelles;25112;1300;Wavre;65 - ...;Masculin;1.160
Région wallonne;Brabant wallon;Nivelles;25112;1300;Wavre;65 - ...;Féminin;1.345
Région wallonne;Brabant wallon;Nivelles;25117;1450;Chastre;0 - 14;Masculin;42
Région wallonne;Brabant wallon;Nivelles;25117;1450;Chastre;0 - 14;Féminin;55
Région wallonne;Brabant wallon;Nivelles;25117;1450;Chastre;15 - 64;Masculin;220
Région wallonne;Brabant wallon;Nivelles;25117;1450;Chastre;15 - 64;Féminin;290
Région wallonne;Brabant wallon;Nivelles;25117;1450;Chastre;65 - ...;Masculin;207
Région wallonne;Brabant wallon;Nivelles;25117;1450;Chastre;65 - ...;Féminin;169
Région wallonne;Brabant wallon;Nivelles;25118;1357;Hélécine;0 - 14;Masculin;34
Région wallonne;Brabant wallon;Nivelles;25118;1357;Hélécine;0 - 14;Féminin;22
Région wallonne;Brabant wallon;Nivelles;25118;1357;Hélécine;15 - 64;Masculin;119
Région wallonne;Brabant wallon;Nivelles;25118;1357;Hélécine;15 - 64;Féminin;141
Région wallonne;Brabant wallon;Nivelles;25118;1357;Hélécine;65 - ...;Masculin;108
Région wallonne;Brabant wallon;Nivelles;25118;1357;Hélécine;65 - ...;Féminin;128
Région wallonne;Brabant wallon;Nivelles;25119;1380;Lasne;0 - 14;Masculin;44
Région wallonne;Brabant wallon;Nivelles;25119;1380;Lasne;0 - 14;Féminin;47
Région wallonne;Brabant wallon;Nivelles;25119;1380;Lasne;15 - 64;Masculin;375
Région wallonne;Brabant wallon;Nivelles;25119;1380;Lasne;15 - 64;Féminin;442
Région wallonne;Brabant wallon;Nivelles;25119;1380;Lasne;65 - ...;Masculin;497
Région wallonne;Brabant wallon;Nivelles;25119;1380;Lasne;65 - ...;Féminin;422
Région wallonne;Brabant wallon;Nivelles;25120;1350;Orp-Jauche;0 - 14;Masculin;58
Région wallonne;Brabant wallon;Nivelles;25120;1350;Orp-Jauche;0 - 14;Féminin;50
Région wallonne;Brabant wallon;Nivelles;25120;1350;Orp-Jauche;15 - 64;Masculin;221
Région wallonne;Brabant wallon;Nivelles;25120;1350;Orp-Jauche;15 - 64;Féminin;373
Région wallonne;Brabant wallon;Nivelles;25120;1350;Orp-Jauche;65 - ...;Masculin;236
Région wallonne;Brabant wallon;Nivelles;25120;1350;Orp-Jauche;65 - ...;Féminin;310
Région wallonne;Brabant wallon;Nivelles;25121;1340;Ottignies-Louvain-la-Neuve;0 - 14;Masculin;142
Région wallonne;Brabant wallon;Nivelles;25121;1340;Ottignies-Louvain-la-Neuve;0 - 14;Féminin;165
Région wallonne;Brabant wallon;Nivelles;25121;1340;Ottignies-Louvain-la-Neuve;15 - 64;Masculin;829
Région wallonne;Brabant wallon;Nivelles;25121;1340;Ottignies-Louvain-la-Neuve;15 - 64;Féminin;1.200
Région wallonne;Brabant wallon;Nivelles;25121;1340;Ottignies-Louvain-la-Neuve;65 - ...;Masculin;884
Région wallonne;Brabant wallon;Nivelles;25121;1340;Ottignies-Louvain-la-Neuve;65 - ...;Féminin;941
Région wallonne;Brabant wallon;Nivelles;25122;1367;Ramillies;0 - 14;Masculin;36
Région wallonne;Brabant wallon;Nivelles;25122;1367;Ramillies;0 - 14;Féminin;47
Région wallonne;Brabant wallon;Nivelles;25122;1367;Ramillies;15 - 64;Masculin;205
Région wallonne;Brabant wallon;Nivelles;25122;1367;Ramillies;15 - 64;Féminin;276
Région wallonne;Brabant wallon;Nivelles;25122;1367;Ramillies;65 - ...;Masculin;190
Région wallonne;Brabant wallon;Nivelles;25122;1367;Ramillies;65 - ...;Féminin;195
Région wallonne;Brabant wallon;Nivelles;25123;1430;Rebecq;0 - 14;Masculin;99
Région wallonne;Brabant wallon;Nivelles;25123;1430;Rebecq;0 - 14;Féminin;85
Région wallonne;Brabant wallon;Nivelles;25123;1430;Rebecq;15 - 64;Masculin;406
Région wallonne;Brabant wallon;Nivelles;25123;1430;Rebecq;15 - 64;Féminin;499
Région wallonne;Brabant wallon;Nivelles;25123;1430;Rebecq;65 - ...;Masculin;313
Région wallonne;Brabant wallon;Nivelles;25123;1430;Rebecq;65 - ...;Féminin;336
Région wallonne;Brabant wallon;Nivelles;25124;1457;Walhain;0 - 14;Masculin;44
Région wallonne;Brabant wallon;Nivelles;25124;1457;Walhain;0 - 14;Féminin;43
Région wallonne;Brabant wallon;Nivelles;25124;1457;Walhain;15 - 64;Masculin;202
Région wallonne;Brabant wallon;Nivelles;25124;1457;Walhain;15 - 64;Féminin;280
Région wallonne;Brabant wallon;Nivelles;25124;1457;Walhain;65 - ...;Masculin;149
Région wallonne;Brabant wallon;Nivelles;25124;1457;Walhain;65 - ...;Féminin;175
Région wallonne;Hainaut;Ath;51004;7800;Ath;0 - 14;Masculin;215
Région wallonne;Hainaut;Ath;51004;7800;Ath;0 - 14;Féminin;214
Région wallonne;Hainaut;Ath;51004;7800;Ath;15 - 64;Masculin;1.031
Région wallonne;Hainaut;Ath;51004;7800;Ath;15 - 64;Féminin;1.381
Région wallonne;Hainaut;Ath;51004;7800;Ath;65 - ...;Masculin;974
Région wallonne;Hainaut;Ath;51004;7800;Ath;65 - ...;Féminin;1.142
Région wallonne;Hainaut;Ath;51008;7970;Bel?il;0 - 14;Masculin;109
Région wallonne;Hainaut;Ath;51008;7970;Bel?il;0 - 14;Féminin;90
Région wallonne;Hainaut;Ath;51008;7970;Bel?il;15 - 64;Masculin;553
Région wallonne;Hainaut;Ath;51008;7970;Bel?il;15 - 64;Féminin;650
Région wallonne;Hainaut;Ath;51008;7970;Bel?il;65 - ...;Masculin;439
Région wallonne;Hainaut;Ath;51008;7970;Bel?il;65 - ...;Féminin;457
Région wallonne;Hainaut;Ath;51009;7320;Bernissart;0 - 14;Masculin;93
Région wallonne;Hainaut;Ath;51009;7320;Bernissart;0 - 14;Féminin;85
Région wallonne;Hainaut;Ath;51009;7320;Bernissart;15 - 64;Masculin;449
Région wallonne;Hainaut;Ath;51009;7320;Bernissart;15 - 64;Féminin;557
Région wallonne;Hainaut;Ath;51009;7320;Bernissart;65 - ...;Masculin;402
Région wallonne;Hainaut;Ath;51009;7320;Bernissart;65 - ...;Féminin;401
Région wallonne;Hainaut;Ath;51012;7940;Brugelette;0 - 14;Masculin;39
Région wallonne;Hainaut;Ath;51012;7940;Brugelette;0 - 14;Féminin;27
Région wallonne;Hainaut;Ath;51012;7940;Brugelette;15 - 64;Masculin;101
Région wallonne;Hainaut;Ath;51012;7940;Brugelette;15 - 64;Féminin;181
Région wallonne;Hainaut;Ath;51012;7940;Brugelette;65 - ...;Masculin;119
Région wallonne;Hainaut;Ath;51012;7940;Brugelette;65 - ...;Féminin;101
Région wallonne;Hainaut;Ath;51014;7950;Chièvres;0 - 14;Masculin;40
Région wallonne;Hainaut;Ath;51014;7950;Chièvres;0 - 14;Féminin;67
Région wallonne;Hainaut;Ath;51014;7950;Chièvres;15 - 64;Masculin;309
Région wallonne;Hainaut;Ath;51014;7950;Chièvres;15 - 64;Féminin;348
Région wallonne;Hainaut;Ath;51014;7950;Chièvres;65 - ...;Masculin;186
Région wallonne;Hainaut;Ath;51014;7950;Chièvres;65 - ...;Féminin;221
Région wallonne;Hainaut;Ath;51017;7890;Ellezelles;0 - 14;Masculin;74
Région wallonne;Hainaut;Ath;51017;7890;Ellezelles;0 - 14;Féminin;54
Région wallonne;Hainaut;Ath;51017;7890;Ellezelles;15 - 64;Masculin;218
Région wallonne;Hainaut;Ath;51017;7890;Ellezelles;15 - 64;Féminin;226
Région wallonne;Hainaut;Ath;51017;7890;Ellezelles;65 - ...;Masculin;222
Région wallonne;Hainaut;Ath;51017;7890;Ellezelles;65 - ...;Féminin;214
Région wallonne;Hainaut;Ath;51019;7880;Flobecq;0 - 14;Masculin;26
Région wallonne;Hainaut;Ath;51019;7880;Flobecq;0 - 14;Féminin;28
Région wallonne;Hainaut;Ath;51019;7880;Flobecq;15 - 64;Masculin;119
Région wallonne;Hainaut;Ath;51019;7880;Flobecq;15 - 64;Féminin;159
Région wallonne;Hainaut;Ath;51019;7880;Flobecq;65 - ...;Masculin;146
Région wallonne;Hainaut;Ath;51019;7880;Flobecq;65 - ...;Féminin;153
Région wallonne;Hainaut;Ath;51065;7910;Frasnes-lez-Anvaing;0 - 14;Masculin;95
Région wallonne;Hainaut;Ath;51065;7910;Frasnes-lez-Anvaing;0 - 14;Féminin;96
Région wallonne;Hainaut;Ath;51065;7910;Frasnes-lez-Anvaing;15 - 64;Masculin;453
Région wallonne;Hainaut;Ath;51065;7910;Frasnes-lez-Anvaing;15 - 64;Féminin;492
Région wallonne;Hainaut;Ath;51065;7910;Frasnes-lez-Anvaing;65 - ...;Masculin;434
Région wallonne;Hainaut;Ath;51065;7910;Frasnes-lez-Anvaing;65 - ...;Féminin;408
Région wallonne;Hainaut;Ath;51067;7850;Enghien;0 - 14;Masculin;90
Région wallonne;Hainaut;Ath;51067;7850;Enghien;0 - 14;Féminin;98
Région wallonne;Hainaut;Ath;51067;7850;Enghien;15 - 64;Masculin;417
Région wallonne;Hainaut;Ath;51067;7850;Enghien;15 - 64;Féminin;622
Région wallonne;Hainaut;Ath;51067;7850;Enghien;65 - ...;Masculin;410
Région wallonne;Hainaut;Ath;51067;7850;Enghien;65 - ...;Féminin;474
Région wallonne;Hainaut;Ath;51068;7830;Silly;0 - 14;Masculin;54
Région wallonne;Hainaut;Ath;51068;7830;Silly;0 - 14;Féminin;45
Région wallonne;Hainaut;Ath;51068;7830;Silly;15 - 64;Masculin;267
Région wallonne;Hainaut;Ath;51068;7830;Silly;15 - 64;Féminin;282
Région wallonne;Hainaut;Ath;51068;7830;Silly;65 - ...;Masculin;297
Région wallonne;Hainaut;Ath;51068;7830;Silly;65 - ...;Féminin;282
Région wallonne;Hainaut;Ath;51069;7860;Lessines;0 - 14;Masculin;214
Région wallonne;Hainaut;Ath;51069;7860;Lessines;0 - 14;Féminin;113
Région wallonne;Hainaut;Ath;51069;7860;Lessines;15 - 64;Masculin;744
Région wallonne;Hainaut;Ath;51069;7860;Lessines;15 - 64;Féminin;960
Région wallonne;Hainaut;Ath;51069;7860;Lessines;65 - ...;Masculin;675
Région wallonne;Hainaut;Ath;51069;7860;Lessines;65 - ...;Féminin;659
Région wallonne;Hainaut;Charleroi;52010;7160;Chapelle-lez-Herlaimont;0 - 14;Masculin;118
Région wallonne;Hainaut;Charleroi;52010;7160;Chapelle-lez-Herlaimont;0 - 14;Féminin;93
Région wallonne;Hainaut;Charleroi;52010;7160;Chapelle-lez-Herlaimont;15 - 64;Masculin;620
Région wallonne;Hainaut;Charleroi;52010;7160;Chapelle-lez-Herlaimont;15 - 64;Féminin;823
Région wallonne;Hainaut;Charleroi;52010;7160;Chapelle-lez-Herlaimont;65 - ...;Masculin;590
Région wallonne;Hainaut;Charleroi;52010;7160;Chapelle-lez-Herlaimont;65 - ...;Féminin;605
Région wallonne;Hainaut;Charleroi;52011;6000;Charleroi;0 - 14;Masculin;1.708
Région wallonne;Hainaut;Charleroi;52011;6000;Charleroi;0 - 14;Féminin;1.511
Région wallonne;Hainaut;Charleroi;52011;6000;Charleroi;15 - 64;Masculin;8.381
Région wallonne;Hainaut;Charleroi;52011;6000;Charleroi;15 - 64;Féminin;11.495
Région wallonne;Hainaut;Charleroi;52011;6000;Charleroi;65 - ...;Masculin;6.541
Région wallonne;Hainaut;Charleroi;52011;6000;Charleroi;65 - ...;Féminin;7.626
Région wallonne;Hainaut;Charleroi;52012;6200;Châtelet;0 - 14;Masculin;249
Région wallonne;Hainaut;Charleroi;52012;6200;Châtelet;0 - 14;Féminin;226
Région wallonne;Hainaut;Charleroi;52012;6200;Châtelet;15 - 64;Masculin;1.413
Région wallonne;Hainaut;Charleroi;52012;6200;Châtelet;15 - 64;Féminin;1.834
Région wallonne;Hainaut;Charleroi;52012;6200;Châtelet;65 - ...;Masculin;1.171
Région wallonne;Hainaut;Charleroi;52012;6200;Châtelet;65 - ...;Féminin;1.402
Région wallonne;Hainaut;Charleroi;52015;6180;Courcelles;0 - 14;Masculin;255
Région wallonne;Hainaut;Charleroi;52015;6180;Courcelles;0 - 14;Féminin;209
Région wallonne;Hainaut;Charleroi;52015;6180;Courcelles;15 - 64;Masculin;1.223
Région wallonne;Hainaut;Charleroi;52015;6180;Courcelles;15 - 64;Féminin;1.775
Région wallonne;Hainaut;Charleroi;52015;6180;Courcelles;65 - ...;Masculin;902
Région wallonne;Hainaut;Charleroi;52015;6180;Courcelles;65 - ...;Féminin;1.095
Région wallonne;Hainaut;Charleroi;52018;6240;Farciennes;0 - 14;Masculin;92
Région wallonne;Hainaut;Charleroi;52018;6240;Farciennes;0 - 14;Féminin;92
Région wallonne;Hainaut;Charleroi;52018;6240;Farciennes;15 - 64;Masculin;416
Région wallonne;Hainaut;Charleroi;52018;6240;Farciennes;15 - 64;Féminin;567
Région wallonne;Hainaut;Charleroi;52018;6240;Farciennes;65 - ...;Masculin;343
Région wallonne;Hainaut;Charleroi;52018;6240;Farciennes;65 - ...;Féminin;389
Région wallonne;Hainaut;Charleroi;52021;6220;Fleurus;0 - 14;Masculin;177
Région wallonne;Hainaut;Charleroi;52021;6220;Fleurus;0 - 14;Féminin;144
Région wallonne;Hainaut;Charleroi;52021;6220;Fleurus;15 - 64;Masculin;800
Région wallonne;Hainaut;Charleroi;52021;6220;Fleurus;15 - 64;Féminin;1.135
Région wallonne;Hainaut;Charleroi;52021;6220;Fleurus;65 - ...;Masculin;747
Région wallonne;Hainaut;Charleroi;52021;6220;Fleurus;65 - ...;Féminin;787
Région wallonne;Hainaut;Charleroi;52022;6140;Fontaine-l'Évêque;0 - 14;Masculin;119
Région wallonne;Hainaut;Charleroi;52022;6140;Fontaine-l'Évêque;0 - 14;Féminin;111
Région wallonne;Hainaut;Charleroi;52022;6140;Fontaine-l'Évêque;15 - 64;Masculin;762
Région wallonne;Hainaut;Charleroi;52022;6140;Fontaine-l'Évêque;15 - 64;Féminin;1.032
Région wallonne;Hainaut;Charleroi;52022;6140;Fontaine-l'Évêque;65 - ...;Masculin;632
Région wallonne;Hainaut;Charleroi;52022;6140;Fontaine-l'Évêque;65 - ...;Féminin;762
Région wallonne;Hainaut;Charleroi;52025;6280;Gerpinnes;0 - 14;Masculin;50
Région wallonne;Hainaut;Charleroi;52025;6280;Gerpinnes;0 - 14;Féminin;42
Région wallonne;Hainaut;Charleroi;52025;6280;Gerpinnes;15 - 64;Masculin;402
Région wallonne;Hainaut;Charleroi;52025;6280;Gerpinnes;15 - 64;Féminin;495
Région wallonne;Hainaut;Charleroi;52025;6280;Gerpinnes;65 - ...;Masculin;534
Région wallonne;Hainaut;Charleroi;52025;6280;Gerpinnes;65 - ...;Féminin;506
Région wallonne;Hainaut;Charleroi;52048;6110;Montigny-le-Tilleul;0 - 14;Masculin;39
Région wallonne;Hainaut;Charleroi;52048;6110;Montigny-le-Tilleul;0 - 14;Féminin;47
Région wallonne;Hainaut;Charleroi;52048;6110;Montigny-le-Tilleul;15 - 64;Masculin;369
Région wallonne;Hainaut;Charleroi;52048;6110;Montigny-le-Tilleul;15 - 64;Féminin;429
Région wallonne;Hainaut;Charleroi;52048;6110;Montigny-le-Tilleul;65 - ...;Masculin;419
Région wallonne;Hainaut;Charleroi;52048;6110;Montigny-le-Tilleul;65 - ...;Féminin;493
Région wallonne;Hainaut;Charleroi;52055;6230;Pont-à-Celles;0 - 14;Masculin;126
Région wallonne;Hainaut;Charleroi;52055;6230;Pont-à-Celles;0 - 14;Féminin;95
Région wallonne;Hainaut;Charleroi;52055;6230;Pont-à-Celles;15 - 64;Masculin;576
Région wallonne;Hainaut;Charleroi;52055;6230;Pont-à-Celles;15 - 64;Féminin;783
Région wallonne;Hainaut;Charleroi;52055;6230;Pont-à-Celles;65 - ...;Masculin;533
Région wallonne;Hainaut;Charleroi;52055;6230;Pont-à-Celles;65 - ...;Féminin;622
Région wallonne;Hainaut;Charleroi;52074;6250;Aiseau-Presles;0 - 14;Masculin;70
Région wallonne;Hainaut;Charleroi;52074;6250;Aiseau-Presles;0 - 14;Féminin;57
Région wallonne;Hainaut;Charleroi;52074;6250;Aiseau-Presles;15 - 64;Masculin;409
Région wallonne;Hainaut;Charleroi;52074;6250;Aiseau-Presles;15 - 64;Féminin;518
Région wallonne;Hainaut;Charleroi;52074;6250;Aiseau-Presles;65 - ...;Masculin;363
Région wallonne;Hainaut;Charleroi;52074;6250;Aiseau-Presles;65 - ...;Féminin;378
Région wallonne;Hainaut;Charleroi;52075;6210;Les Bons Villers;0 - 14;Masculin;65
Région wallonne;Hainaut;Charleroi;52075;6210;Les Bons Villers;0 - 14;Féminin;46
Région wallonne;Hainaut;Charleroi;52075;6210;Les Bons Villers;15 - 64;Masculin;342
Région wallonne;Hainaut;Charleroi;52075;6210;Les Bons Villers;15 - 64;Féminin;395
Région wallonne;Hainaut;Charleroi;52075;6210;Les Bons Villers;65 - ...;Masculin;304
Région wallonne;Hainaut;Charleroi;52075;6210;Les Bons Villers;65 - ...;Féminin;357
Région wallonne;Hainaut;Mons;53014;7300;Boussu;0 - 14;Masculin;176
Région wallonne;Hainaut;Mons;53014;7300;Boussu;0 - 14;Féminin;192
Région wallonne;Hainaut;Mons;53014;7300;Boussu;15 - 64;Masculin;904
Région wallonne;Hainaut;Mons;53014;7300;Boussu;15 - 64;Féminin;1.133
Région wallonne;Hainaut;Mons;53014;7300;Boussu;65 - ...;Masculin;690
Région wallonne;Hainaut;Mons;53014;7300;Boussu;65 - ...;Féminin;834
Région wallonne;Hainaut;Mons;53020;7370;Dour;0 - 14;Masculin;149
Région wallonne;Hainaut;Mons;53020;7370;Dour;0 - 14;Féminin;120
Région wallonne;Hainaut;Mons;53020;7370;Dour;15 - 64;Masculin;678
Région wallonne;Hainaut;Mons;53020;7370;Dour;15 - 64;Féminin;775
Région wallonne;Hainaut;Mons;53020;7370;Dour;65 - ...;Masculin;457
Région wallonne;Hainaut;Mons;53020;7370;Dour;65 - ...;Féminin;635
Région wallonne;Hainaut;Mons;53028;7080;Frameries;0 - 14;Masculin;235
Région wallonne;Hainaut;Mons;53028;7080;Frameries;0 - 14;Féminin;190
Région wallonne;Hainaut;Mons;53028;7080;Frameries;15 - 64;Masculin;893
Région wallonne;Hainaut;Mons;53028;7080;Frameries;15 - 64;Féminin;1.114
Région wallonne;Hainaut;Mons;53028;7080;Frameries;65 - ...;Masculin;737
Région wallonne;Hainaut;Mons;53028;7080;Frameries;65 - ...;Féminin;864
Région wallonne;Hainaut;Mons;53039;7350;Hensies;0 - 14;Masculin;43
Région wallonne;Hainaut;Mons;53039;7350;Hensies;0 - 14;Féminin;51
Région wallonne;Hainaut;Mons;53039;7350;Hensies;15 - 64;Masculin;267
Région wallonne;Hainaut;Mons;53039;7350;Hensies;15 - 64;Féminin;369
Région wallonne;Hainaut;Mons;53039;7350;Hensies;65 - ...;Masculin;221
Région wallonne;Hainaut;Mons;53039;7350;Hensies;65 - ...;Féminin;226
Région wallonne;Hainaut;Mons;53044;7050;Jurbise;0 - 14;Masculin;66
Région wallonne;Hainaut;Mons;53044;7050;Jurbise;0 - 14;Féminin;49
Région wallonne;Hainaut;Mons;53044;7050;Jurbise;15 - 64;Masculin;356
Région wallonne;Hainaut;Mons;53044;7050;Jurbise;15 - 64;Féminin;393
Région wallonne;Hainaut;Mons;53044;7050;Jurbise;65 - ...;Masculin;272
Région wallonne;Hainaut;Mons;53044;7050;Jurbise;65 - ...;Féminin;265
Région wallonne;Hainaut;Mons;53046;7870;Lens;0 - 14;Masculin;49
Région wallonne;Hainaut;Mons;53046;7870;Lens;0 - 14;Féminin;30
Région wallonne;Hainaut;Mons;53046;7870;Lens;15 - 64;Masculin;152
Région wallonne;Hainaut;Mons;53046;7870;Lens;15 - 64;Féminin;194
Région wallonne;Hainaut;Mons;53046;7870;Lens;65 - ...;Masculin;115
Région wallonne;Hainaut;Mons;53046;7870;Lens;65 - ...;Féminin;128
Région wallonne;Hainaut;Mons;53053;7000;Mons;0 - 14;Masculin;856
Région wallonne;Hainaut;Mons;53053;7000;Mons;0 - 14;Féminin;795
Région wallonne;Hainaut;Mons;53053;7000;Mons;15 - 64;Masculin;3.921
Région wallonne;Hainaut;Mons;53053;7000;Mons;15 - 64;Féminin;5.012
Région wallonne;Hainaut;Mons;53053;7000;Mons;65 - ...;Masculin;3.112
Région wallonne;Hainaut;Mons;53053;7000;Mons;65 - ...;Féminin;3.577
Région wallonne;Hainaut;Mons;53065;7390;Quaregnon;0 - 14;Masculin;165
Région wallonne;Hainaut;Mons;53065;7390;Quaregnon;0 - 14;Féminin;137
Région wallonne;Hainaut;Mons;53065;7390;Quaregnon;15 - 64;Masculin;754
Région wallonne;Hainaut;Mons;53065;7390;Quaregnon;15 - 64;Féminin;1.033
Région wallonne;Hainaut;Mons;53065;7390;Quaregnon;65 - ...;Masculin;626
Région wallonne;Hainaut;Mons;53065;7390;Quaregnon;65 - ...;Féminin;728
Région wallonne;Hainaut;Mons;53068;7380;Quiévrain;0 - 14;Masculin;78
Région wallonne;Hainaut;Mons;53068;7380;Quiévrain;0 - 14;Féminin;70
Région wallonne;Hainaut;Mons;53068;7380;Quiévrain;15 - 64;Masculin;325
Région wallonne;Hainaut;Mons;53068;7380;Quiévrain;15 - 64;Féminin;334
Région wallonne;Hainaut;Mons;53068;7380;Quiévrain;65 - ...;Masculin;210
Région wallonne;Hainaut;Mons;53068;7380;Quiévrain;65 - ...;Féminin;266
Région wallonne;Hainaut;Mons;53070;7330;Saint-Ghislain;0 - 14;Masculin;181
Région wallonne;Hainaut;Mons;53070;7330;Saint-Ghislain;0 - 14;Féminin;165
Région wallonne;Hainaut;Mons;53070;7330;Saint-Ghislain;15 - 64;Masculin;898
Région wallonne;Hainaut;Mons;53070;7330;Saint-Ghislain;15 - 64;Féminin;1.130
Région wallonne;Hainaut;Mons;53070;7330;Saint-Ghislain;65 - ...;Masculin;843
Région wallonne;Hainaut;Mons;53070;7330;Saint-Ghislain;65 - ...;Féminin;1.033
Région wallonne;Hainaut;Mons;53082;7340;Colfontaine;0 - 14;Masculin;264
Région wallonne;Hainaut;Mons;53082;7340;Colfontaine;0 - 14;Féminin;214
