gewest;provincie;arrondissement;nis_code;postcode;gemeente;leeftijdsgroep;geslacht;daghospitalisatie
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23081;1820;Steenokkerzeel;0 - 14;Veranderd;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23081;1820;Steenokkerzeel;15 - 64;Onbepaalbaar;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23081;1820;Steenokkerzeel;15 - 64;Mannelijk;893
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23081;1820;Steenokkerzeel;15 - 64;Vrouwelijk;1 247
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23081;1820;Steenokkerzeel;15 - 64;Veranderd;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23081;1820;Steenokkerzeel;65 - ...;Onbepaalbaar;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23081;1820;Steenokkerzeel;65 - ...;Mannelijk;865
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23081;1820;Steenokkerzeel;65 - ...;Vrouwelijk;782
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23081;1820;Steenokkerzeel;65 - ...;Veranderd;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23086;1740;Ternat;0 - 14;Onbepaalbaar;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23086;1740;Ternat;0 - 14;Mannelijk;120
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23086;1740;Ternat;0 - 14;Vrouwelijk;61
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23086;1740;Ternat;0 - 14;Veranderd;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23086;1740;Ternat;15 - 64;Onbepaalbaar;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23086;1740;Ternat;15 - 64;Mannelijk;1 077
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23086;1740;Ternat;15 - 64;Vrouwelijk;1 492
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23086;1740;Ternat;15 - 64;Veranderd;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23086;1740;Ternat;65 - ...;Onbepaalbaar;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23086;1740;Ternat;65 - ...;Mannelijk;910
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23086;1740;Ternat;65 - ...;Vrouwelijk;1 137
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23086;1740;Ternat;65 - ...;Veranderd;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23088;1800;Vilvoorde;0 - 14;Onbepaalbaar;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23088;1800;Vilvoorde;0 - 14;Mannelijk;611
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23088;1800;Vilvoorde;0 - 14;Vrouwelijk;311
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23088;1800;Vilvoorde;0 - 14;Veranderd;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23088;1800;Vilvoorde;15 - 64;Onbepaalbaar;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23088;1800;Vilvoorde;15 - 64;Mannelijk;2 749
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23088;1800;Vilvoorde;15 - 64;Vrouwelijk;4 815
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23088;1800;Vilvoorde;15 - 64;Veranderd;< 5
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23088;1800;Vilvoorde;65 - ...;Onbepaalbaar;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23088;1800;Vilvoorde;65 - ...;Mannelijk;2 124
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23088;1800;Vilvoorde;65 - ...;Vrouwelijk;2 259
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23088;1800;Vilvoorde;65 - ...;Veranderd;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23094;1930;Zaventem;0 - 14;Onbepaalbaar;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23094;1930;Zaventem;0 - 14;Mannelijk;263
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23094;1930;Zaventem;0 - 14;Vrouwelijk;135
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23094;1930;Zaventem;0 - 14;Veranderd;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23094;1930;Zaventem;15 - 64;Onbepaalbaar;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23094;1930;Zaventem;15 - 64;Mannelijk;2 240
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23094;1930;Zaventem;15 - 64;Vrouwelijk;2 989
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23094;1930;Zaventem;15 - 64;Veranderd;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23094;1930;Zaventem;65 - ...;Onbepaalbaar;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23094;1930;Zaventem;65 - ...;Mannelijk;1 525
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23094;1930;Zaventem;65 - ...;Vrouwelijk;1 824
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23094;1930;Zaventem;65 - ...;Veranderd;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23096;1980;Zemst;0 - 14;Onbepaalbaar;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23096;1980;Zemst;0 - 14;Mannelijk;259
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23096;1980;Zemst;0 - 14;Vrouwelijk;167
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23096;1980;Zemst;0 - 14;Veranderd;< 5
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23096;1980;Zemst;15 - 64;Onbepaalbaar;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23096;1980;Zemst;15 - 64;Mannelijk;1 853
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23096;1980;Zemst;15 - 64;Vrouwelijk;2 525
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23096;1980;Zemst;15 - 64;Veranderd;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23096;1980;Zemst;65 - ...;Onbepaalbaar;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23096;1980;Zemst;65 - ...;Mannelijk;1 458
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23096;1980;Zemst;65 - ...;Vrouwelijk;1 469
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23096;1980;Zemst;65 - ...;Veranderd;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23097;1760;Roosdaal;0 - 14;Onbepaalbaar;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23097;1760;Roosdaal;0 - 14;Mannelijk;205
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23097;1760;Roosdaal;0 - 14;Vrouwelijk;39
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23097;1760;Roosdaal;0 - 14;Veranderd;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23097;1760;Roosdaal;15 - 64;Onbepaalbaar;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23097;1760;Roosdaal;15 - 64;Mannelijk;809
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23097;1760;Roosdaal;15 - 64;Vrouwelijk;973
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23097;1760;Roosdaal;15 - 64;Veranderd;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23097;1760;Roosdaal;65 - ...;Onbepaalbaar;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23097;1760;Roosdaal;65 - ...;Mannelijk;601
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23097;1760;Roosdaal;65 - ...;Vrouwelijk;654
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23097;1760;Roosdaal;65 - ...;Veranderd;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23098;1620;Drogenbos;0 - 14;Onbepaalbaar;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23098;1620;Drogenbos;0 - 14;Mannelijk;49
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23098;1620;Drogenbos;0 - 14;Vrouwelijk;29
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23098;1620;Drogenbos;0 - 14;Veranderd;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23098;1620;Drogenbos;15 - 64;Onbepaalbaar;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23098;1620;Drogenbos;15 - 64;Mannelijk;300
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23098;1620;Drogenbos;15 - 64;Vrouwelijk;499
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23098;1620;Drogenbos;15 - 64;Veranderd;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23098;1620;Drogenbos;65 - ...;Onbepaalbaar;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23098;1620;Drogenbos;65 - ...;Mannelijk;192
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23098;1620;Drogenbos;65 - ...;Vrouwelijk;263
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23098;1620;Drogenbos;65 - ...;Veranderd;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23099;1950;Kraainem;0 - 14;Onbepaalbaar;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23099;1950;Kraainem;0 - 14;Mannelijk;76
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23099;1950;Kraainem;0 - 14;Vrouwelijk;33
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23099;1950;Kraainem;0 - 14;Veranderd;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23099;1950;Kraainem;15 - 64;Onbepaalbaar;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23099;1950;Kraainem;15 - 64;Mannelijk;685
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23099;1950;Kraainem;15 - 64;Vrouwelijk;881
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23099;1950;Kraainem;15 - 64;Veranderd;< 5
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23099;1950;Kraainem;65 - ...;Onbepaalbaar;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23099;1950;Kraainem;65 - ...;Mannelijk;752
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23099;1950;Kraainem;65 - ...;Vrouwelijk;787
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23099;1950;Kraainem;65 - ...;Veranderd;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23100;1630;Linkebeek;0 - 14;Onbepaalbaar;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23100;1630;Linkebeek;0 - 14;Mannelijk;34
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23100;1630;Linkebeek;0 - 14;Vrouwelijk;20
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23100;1630;Linkebeek;0 - 14;Veranderd;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23100;1630;Linkebeek;15 - 64;Onbepaalbaar;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23100;1630;Linkebeek;15 - 64;Mannelijk;391
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23100;1630;Linkebeek;15 - 64;Vrouwelijk;336
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23100;1630;Linkebeek;15 - 64;Veranderd;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23100;1630;Linkebeek;65 - ...;Onbepaalbaar;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23100;1630;Linkebeek;65 - ...;Mannelijk;222
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23100;1630;Linkebeek;65 - ...;Vrouwelijk;256
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23100;1630;Linkebeek;65 - ...;Veranderd;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23101;1640;Sint-Genesius-Rode;0 - 14;Onbepaalbaar;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23101;1640;Sint-Genesius-Rode;0 - 14;Mannelijk;129
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23101;1640;Sint-Genesius-Rode;0 - 14;Vrouwelijk;101
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23101;1640;Sint-Genesius-Rode;0 - 14;Veranderd;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23101;1640;Sint-Genesius-Rode;15 - 64;Onbepaalbaar;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23101;1640;Sint-Genesius-Rode;15 - 64;Mannelijk;1 034
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23101;1640;Sint-Genesius-Rode;15 - 64;Vrouwelijk;1 404
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23101;1640;Sint-Genesius-Rode;15 - 64;Veranderd;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23101;1640;Sint-Genesius-Rode;65 - ...;Onbepaalbaar;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23101;1640;Sint-Genesius-Rode;65 - ...;Mannelijk;1 062
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23101;1640;Sint-Genesius-Rode;65 - ...;Vrouwelijk;1 220
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23101;1640;Sint-Genesius-Rode;65 - ...;Veranderd;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23102;1780;Wemmel;0 - 14;Onbepaalbaar;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23102;1780;Wemmel;0 - 14;Mannelijk;183
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23102;1780;Wemmel;0 - 14;Vrouwelijk;110
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23102;1780;Wemmel;0 - 14;Veranderd;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23102;1780;Wemmel;15 - 64;Onbepaalbaar;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23102;1780;Wemmel;15 - 64;Mannelijk;813
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23102;1780;Wemmel;15 - 64;Vrouwelijk;1 289
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23102;1780;Wemmel;15 - 64;Veranderd;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23102;1780;Wemmel;65 - ...;Onbepaalbaar;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23102;1780;Wemmel;65 - ...;Mannelijk;707
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23102;1780;Wemmel;65 - ...;Vrouwelijk;1 103
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23102;1780;Wemmel;65 - ...;Veranderd;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23103;1970;Wezembeek-Oppem;0 - 14;Onbepaalbaar;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23103;1970;Wezembeek-Oppem;0 - 14;Mannelijk;126
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23103;1970;Wezembeek-Oppem;0 - 14;Vrouwelijk;42
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23103;1970;Wezembeek-Oppem;0 - 14;Veranderd;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23103;1970;Wezembeek-Oppem;15 - 64;Onbepaalbaar;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23103;1970;Wezembeek-Oppem;15 - 64;Mannelijk;782
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23103;1970;Wezembeek-Oppem;15 - 64;Vrouwelijk;1 091
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23103;1970;Wezembeek-Oppem;15 - 64;Veranderd;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23103;1970;Wezembeek-Oppem;65 - ...;Onbepaalbaar;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23103;1970;Wezembeek-Oppem;65 - ...;Mannelijk;726
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23103;1970;Wezembeek-Oppem;65 - ...;Vrouwelijk;721
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23103;1970;Wezembeek-Oppem;65 - ...;Veranderd;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23104;1750;Lennik;0 - 14;Onbepaalbaar;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23104;1750;Lennik;0 - 14;Mannelijk;57
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23104;1750;Lennik;0 - 14;Vrouwelijk;48
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23104;1750;Lennik;0 - 14;Veranderd;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23104;1750;Lennik;15 - 64;Onbepaalbaar;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23104;1750;Lennik;15 - 64;Mannelijk;674
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23104;1750;Lennik;15 - 64;Vrouwelijk;673
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23104;1750;Lennik;15 - 64;Veranderd;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23104;1750;Lennik;65 - ...;Onbepaalbaar;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23104;1750;Lennik;65 - ...;Mannelijk;535
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23104;1750;Lennik;65 - ...;Vrouwelijk;816
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23104;1750;Lennik;65 - ...;Veranderd;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23105;1790;Affligem;0 - 14;Onbepaalbaar;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23105;1790;Affligem;0 - 14;Mannelijk;129
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23105;1790;Affligem;0 - 14;Vrouwelijk;87
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23105;1790;Affligem;0 - 14;Veranderd;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23105;1790;Affligem;15 - 64;Onbepaalbaar;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23105;1790;Affligem;15 - 64;Mannelijk;950
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23105;1790;Affligem;15 - 64;Vrouwelijk;1 202
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23105;1790;Affligem;15 - 64;Veranderd;< 5
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23105;1790;Affligem;65 - ...;Onbepaalbaar;0
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23105;1790;Affligem;65 - ...;Mannelijk;814
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23105;1790;Affligem;65 - ...;Vrouwelijk;732
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23105;1790;Affligem;65 - ...;Veranderd;0
Vlaams Gewest;Vlaams-Brabant;Leuven;24001;3200;Aarschot;0 - 14;Onbepaalbaar;0
Vlaams Gewest;Vlaams-Brabant;Leuven;24001;3200;Aarschot;0 - 14;Mannelijk;216
Vlaams Gewest;Vlaams-Brabant;Leuven;24001;3200;Aarschot;0 - 14;Vrouwelijk;168
Vlaams Gewest;Vlaams-Brabant;Leuven;24001;3200;Aarschot;0 - 14;Veranderd;0
Vlaams Gewest;Vlaams-Brabant;Leuven;24001;3200;Aarschot;15 - 64;Onbepaalbaar;0
Vlaams Gewest;Vlaams-Brabant;Leuven;24001;3200;Aarschot;15 - 64;Mannelijk;2 316
Vlaams Gewest;Vlaams-Brabant;Leuven;24001;3200;Aarschot;15 - 64;Vrouwelijk;2 933
Vlaams Gewest;Vlaams-Brabant;Leuven;24001;3200;Aarschot;15 - 64;Veranderd;0
Vlaams Gewest;Vlaams-Brabant;Leuven;24001;3200;Aarschot;65 - ...;Onbepaalbaar;0
Vlaams Gewest;Vlaams-Brabant;Leuven;24001;3200;Aarschot;65 - ...;Mannelijk;2 010
Vlaams Gewest;Vlaams-Brabant;Leuven;24001;3200;Aarschot;65 - ...;Vrouwelijk;2 036
Vlaams Gewest;Vlaams-Brabant;Leuven;24001;3200;Aarschot;65 - ...;Veranderd;0
Vlaams Gewest;Vlaams-Brabant;Leuven;24007;3130;Begijnendijk;0 - 14;Onbepaalbaar;0
Vlaams Gewest;Vlaams-Brabant;Leuven;24007;3130;Begijnendijk;0 - 14;Mannelijk;73
Vlaams Gewest;Vlaams-Brabant;Leuven;24007;3130;Begijnendijk;0 - 14;Vrouwelijk;54
Vlaams Gewest;Vlaams-Brabant;Leuven;24007;3130;Begijnendijk;0 - 14;Veranderd;0
Vlaams Gewest;Vlaams-Brabant;Leuven;24007;3130;Begijnendijk;15 - 64;Onbepaalbaar;0
Vlaams Gewest;Vlaams-Brabant;Leuven;24007;3130;Begijnendijk;15 - 64;Mannelijk;865
Vlaams Gewest;Vlaams-Brabant;Leuven;24007;3130;Begijnendijk;15 - 64;Vrouwelijk;1 272
Vlaams Gewest;Vlaams-Brabant;Leuven;24007;3130;Begijnendijk;15 - 64;Veranderd;0
Vlaams Gewest;Vlaams-Brabant;Leuven;24007;3130;Begijnendijk;65 - ...;Onbepaalbaar;0
Vlaams Gewest;Vlaams-Brabant;Leuven;24007;3130;Begijnendijk;65 - ...;Mannelijk;708
Vlaams Gewest;Vlaams-Brabant;Leuven;24007;3130;Begijnendijk;65 - ...;Vrouwelijk;622
Vlaams Gewest;Vlaams-Brabant;Leuven;24007;3130;Begijnendijk;65 - ...;Veranderd;0
Vlaams Gewest;Vlaams-Brabant;Leuven;24008;3460;Bekkevoort;0 - 14;Onbepaalbaar;0
Vlaams Gewest;Vlaams-Brabant;Leuven;24008;3460;Bekkevoort;0 - 14;Mannelijk;39
Vlaams Gewest;Vlaams-Brabant;Leuven;24008;3460;Bekkevoort;0 - 14;Vrouwelijk;36
Vlaams Gewest;Vlaams-Brabant;Leuven;24008;3460;Bekkevoort;0 - 14;Veranderd;0
Vlaams Gewest;Vlaams-Brabant;Leuven;24008;3460;Bekkevoort;15 - 64;Onbepaalbaar;0
Vlaams Gewest;Vlaams-Brabant;Leuven;24008;3460;Bekkevoort;15 - 64;Mannelijk;497
Vlaams Gewest;Vlaams-Brabant;Leuven;24008;3460;Bekkevoort;15 - 64;Vrouwelijk;665
Vlaams Gewest;Vlaams-Brabant;Leuven;24008;3460;Bekkevoort;15 - 64;Veranderd;0
Vlaams Gewest;Vlaams-Brabant;Leuven;24008;3460;Bekkevoort;65 - ...;Onbepaalbaar;0
Vlaams Gewest;Vlaams-Brabant;Leuven;24008;3460;Bekkevoort;65 - ...;Mannelijk;461
Vlaams Gewest;Vlaams-Brabant;Leuven;24008;3460;Bekkevoort;65 - ...;Vrouwelijk;314
Vlaams Gewest;Vlaams-Brabant;Leuven;24008;3460;Bekkevoort;65 - ...;Veranderd;0
Vlaams Gewest;Vlaams-Brabant;Leuven;24009;3060;Bertem;0 - 14;Onbepaalbaar;0
Vlaams Gewest;Vlaams-Brabant;Leuven;24009;3060;Bertem;0 - 14;Mannelijk;77
Vlaams Gewest;Vlaams-Brabant;Leuven;24009;3060;Bertem;0 - 14;Vrouwelijk;104
Vlaams Gewest;Vlaams-Brabant;Leuven;24009;3060;Bertem;0 - 14;Veranderd;0
Vlaams Gewest;Vlaams-Brabant;Leuven;24009;3060;Bertem;15 - 64;Onbepaalbaar;0
Vlaams Gewest;Vlaams-Brabant;Leuven;24009;3060;Bertem;15 - 64;Mannelijk;763
Vlaams Gewest;Vlaams-Brabant;Leuven;24009;3060;Bertem;15 - 64;Vrouwelijk;961
Vlaams Gewest;Vlaams-Brabant;Leuven;24009;3060;Bertem;15 - 64;Veranderd;0
Vlaams Gewest;Vlaams-Brabant;Leuven;24009;3060;Bertem;65 - ...;Onbepaalbaar;0
Vlaams Gewest;Vlaams-Brabant;Leuven;24009;3060;Bertem;65 - ...;Mannelijk;647
Vlaams Gewest;Vlaams-Brabant;Leuven;24009;3060;Bertem;65 - ...;Vrouwelijk;598
Vlaams Gewest;Vlaams-Brabant;Leuven;24009;3060;Bertem;65 - ...;Veranderd;0
Vlaams Gewest;Vlaams-Brabant;Leuven;24011;3360;Bierbeek;0 - 14;Onbepaalbaar;0
Vlaams Gewest;Vlaams-Brabant;Leuven;24011;3360;Bierbeek;0 - 14;Mannelijk;92
Vlaams Gewest;Vlaams-Brabant;Leuven;24011;3360;Bierbeek;0 - 14;Vrouwelijk;55
Vlaams Gewest;Vlaams-Brabant;Leuven;24011;3360;Bierbeek;0 - 14;Veranderd;0
Vlaams Gewest;Vlaams-Brabant;Leuven;24011;3360;Bierbeek;15 - 64;Onbepaalbaar;0
Vlaams Gewest;Vlaams-Brabant;Leuven;24011;3360;Bierbeek;15 - 64;Mannelijk;714
Vlaams Gewest;Vlaams-Brabant;Leuven;24011;3360;Bierbeek;15 - 64;Vrouwelijk;991
Vlaams Gewest;Vlaams-Brabant;Leuven;24011;3360;Bierbeek;15 - 64;Veranderd;0
Vlaams Gewest;Vlaams-Brabant;Leuven;24011;3360;Bierbeek;65 - ...;Onbepaalbaar;0
Vlaams Gewest;Vlaams-Brabant;Leuven;24011;3360;Bierbeek;65 - ...;Mannelijk;789
Vlaams Gewest;Vlaams-Brabant;Leuven;24011;3360;Bierbeek;65 - ...;Vrouwelijk;645
Vlaams Gewest;Vlaams-Brabant;Leuven;24011;3360;Bierbeek;65 - ...;Veranderd;0
Vlaams Gewest;Vlaams-Brabant;Leuven;24014;3190;Boortmeerbeek;0 - 14;Onbepaalbaar;0
Vlaams Gewest;Vlaams-Brabant;Leuven;24014;3190;Boortmeerbeek;0 - 14;Mannelijk;110
Vlaams Gewest;Vlaams-Brabant;Leuven;24014;3190;Boortmeerbeek;0 - 14;Vrouwelijk;133
Vlaams Gewest;Vlaams-Brabant;Leuven;24014;3190;Boortmeerbeek;0 - 14;Veranderd;0
Vlaams Gewest;Vlaams-Brabant;Leuven;24014;3190;Boortmeerbeek;15 - 64;Onbepaalbaar;0
