gewest;provincie_of_brussels_hoofdstedelijk_gewest;arrondissement;nis_code;postcode;gemeente;leeftijdsgroep;geslacht;daghospitalisatie
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23094;1930;Zaventem;65 - ...;Vrouwelijk;1454
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23096;1980;Zemst;0 - 14;Mannelijk;161
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23096;1980;Zemst;0 - 14;Vrouwelijk;138
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23096;1980;Zemst;15 - 64;Mannelijk;1563
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23096;1980;Zemst;15 - 64;Vrouwelijk;2006
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23096;1980;Zemst;65 - ...;Mannelijk;998
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23096;1980;Zemst;65 - ...;Vrouwelijk;1366
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23097;1760;Roosdaal;0 - 14;Mannelijk;52
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23097;1760;Roosdaal;0 - 14;Vrouwelijk;46
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23097;1760;Roosdaal;15 - 64;Mannelijk;639
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23097;1760;Roosdaal;15 - 64;Vrouwelijk;913
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23097;1760;Roosdaal;65 - ...;Mannelijk;559
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23097;1760;Roosdaal;65 - ...;Vrouwelijk;611
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23098;1620;Drogenbos;0 - 14;Mannelijk;29
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23098;1620;Drogenbos;0 - 14;Vrouwelijk;24
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23098;1620;Drogenbos;15 - 64;Mannelijk;246
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23098;1620;Drogenbos;15 - 64;Vrouwelijk;373
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23098;1620;Drogenbos;65 - ...;Mannelijk;202
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23098;1620;Drogenbos;65 - ...;Vrouwelijk;184
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23099;1950;Kraainem;0 - 14;Mannelijk;64
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23099;1950;Kraainem;0 - 14;Vrouwelijk;62
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23099;1950;Kraainem;15 - 64;Mannelijk;572
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23099;1950;Kraainem;15 - 64;Vrouwelijk;824
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23099;1950;Kraainem;65 - ...;Mannelijk;609
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23099;1950;Kraainem;65 - ...;Vrouwelijk;560
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23100;1630;Linkebeek;0 - 14;Mannelijk;21
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23100;1630;Linkebeek;0 - 14;Vrouwelijk;12
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23100;1630;Linkebeek;15 - 64;Mannelijk;248
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23100;1630;Linkebeek;15 - 64;Vrouwelijk;343
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23100;1630;Linkebeek;65 - ...;Mannelijk;290
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23100;1630;Linkebeek;65 - ...;Vrouwelijk;143
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23101;1640;Sint-Genesius-Rode;0 - 14;Mannelijk;126
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23101;1640;Sint-Genesius-Rode;0 - 14;Vrouwelijk;83
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23101;1640;Sint-Genesius-Rode;15 - 64;Mannelijk;900
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23101;1640;Sint-Genesius-Rode;15 - 64;Vrouwelijk;1180
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23101;1640;Sint-Genesius-Rode;65 - ...;Mannelijk;943
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23101;1640;Sint-Genesius-Rode;65 - ...;Vrouwelijk;1023
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23102;1780;Wemmel;0 - 14;Mannelijk;117
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23102;1780;Wemmel;0 - 14;Vrouwelijk;63
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23102;1780;Wemmel;15 - 64;Mannelijk;745
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23102;1780;Wemmel;15 - 64;Vrouwelijk;1111
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23102;1780;Wemmel;65 - ...;Mannelijk;678
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23102;1780;Wemmel;65 - ...;Vrouwelijk;810
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23103;1970;Wezembeek-Oppem;0 - 14;Mannelijk;66
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23103;1970;Wezembeek-Oppem;0 - 14;Vrouwelijk;49
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23103;1970;Wezembeek-Oppem;15 - 64;Mannelijk;591
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23103;1970;Wezembeek-Oppem;15 - 64;Vrouwelijk;903
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23103;1970;Wezembeek-Oppem;65 - ...;Mannelijk;639
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23103;1970;Wezembeek-Oppem;65 - ...;Vrouwelijk;553
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23104;1750;Lennik;0 - 14;Mannelijk;34
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23104;1750;Lennik;0 - 14;Vrouwelijk;46
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23104;1750;Lennik;15 - 64;Mannelijk;569
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23104;1750;Lennik;15 - 64;Vrouwelijk;662
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23104;1750;Lennik;65 - ...;Mannelijk;447
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23104;1750;Lennik;65 - ...;Vrouwelijk;543
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23105;1790;Affligem;0 - 14;Mannelijk;67
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23105;1790;Affligem;0 - 14;Vrouwelijk;100
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23105;1790;Affligem;15 - 64;Mannelijk;873
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23105;1790;Affligem;15 - 64;Vrouwelijk;1043
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23105;1790;Affligem;65 - ...;Mannelijk;804
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23105;1790;Affligem;65 - ...;Vrouwelijk;643
Vlaams Gewest;Vlaams-Brabant;Leuven;24001;3200;Aarschot;0 - 14;Mannelijk;219
Vlaams Gewest;Vlaams-Brabant;Leuven;24001;3200;Aarschot;0 - 14;Vrouwelijk;159
Vlaams Gewest;Vlaams-Brabant;Leuven;24001;3200;Aarschot;15 - 64;Mannelijk;2036
Vlaams Gewest;Vlaams-Brabant;Leuven;24001;3200;Aarschot;15 - 64;Vrouwelijk;2521
Vlaams Gewest;Vlaams-Brabant;Leuven;24001;3200;Aarschot;65 - ...;Mannelijk;1700
Vlaams Gewest;Vlaams-Brabant;Leuven;24001;3200;Aarschot;65 - ...;Vrouwelijk;1827
Vlaams Gewest;Vlaams-Brabant;Leuven;24007;3130;Begijnendijk;0 - 14;Mannelijk;87
Vlaams Gewest;Vlaams-Brabant;Leuven;24007;3130;Begijnendijk;0 - 14;Vrouwelijk;44
Vlaams Gewest;Vlaams-Brabant;Leuven;24007;3130;Begijnendijk;15 - 64;Mannelijk;713
Vlaams Gewest;Vlaams-Brabant;Leuven;24007;3130;Begijnendijk;15 - 64;Vrouwelijk;1058
Vlaams Gewest;Vlaams-Brabant;Leuven;24007;3130;Begijnendijk;65 - ...;Mannelijk;674
Vlaams Gewest;Vlaams-Brabant;Leuven;24007;3130;Begijnendijk;65 - ...;Vrouwelijk;582
Vlaams Gewest;Vlaams-Brabant;Leuven;24008;3460;Bekkevoort;0 - 14;Mannelijk;40
Vlaams Gewest;Vlaams-Brabant;Leuven;24008;3460;Bekkevoort;0 - 14;Vrouwelijk;34
Vlaams Gewest;Vlaams-Brabant;Leuven;24008;3460;Bekkevoort;15 - 64;Mannelijk;430
Vlaams Gewest;Vlaams-Brabant;Leuven;24008;3460;Bekkevoort;15 - 64;Vrouwelijk;488
Vlaams Gewest;Vlaams-Brabant;Leuven;24008;3460;Bekkevoort;65 - ...;Mannelijk;430
Vlaams Gewest;Vlaams-Brabant;Leuven;24008;3460;Bekkevoort;65 - ...;Vrouwelijk;238
Vlaams Gewest;Vlaams-Brabant;Leuven;24009;3060;Bertem;0 - 14;Mannelijk;73
Vlaams Gewest;Vlaams-Brabant;Leuven;24009;3060;Bertem;0 - 14;Vrouwelijk;139
Vlaams Gewest;Vlaams-Brabant;Leuven;24009;3060;Bertem;15 - 64;Mannelijk;609
Vlaams Gewest;Vlaams-Brabant;Leuven;24009;3060;Bertem;15 - 64;Vrouwelijk;919
Vlaams Gewest;Vlaams-Brabant;Leuven;24009;3060;Bertem;65 - ...;Mannelijk;456
Vlaams Gewest;Vlaams-Brabant;Leuven;24009;3060;Bertem;65 - ...;Vrouwelijk;443
Vlaams Gewest;Vlaams-Brabant;Leuven;24011;3360;Bierbeek;0 - 14;Mannelijk;81
Vlaams Gewest;Vlaams-Brabant;Leuven;24011;3360;Bierbeek;0 - 14;Vrouwelijk;45
Vlaams Gewest;Vlaams-Brabant;Leuven;24011;3360;Bierbeek;15 - 64;Mannelijk;596
Vlaams Gewest;Vlaams-Brabant;Leuven;24011;3360;Bierbeek;15 - 64;Vrouwelijk;951
Vlaams Gewest;Vlaams-Brabant;Leuven;24011;3360;Bierbeek;65 - ...;Mannelijk;648
Vlaams Gewest;Vlaams-Brabant;Leuven;24011;3360;Bierbeek;65 - ...;Vrouwelijk;592
Vlaams Gewest;Vlaams-Brabant;Leuven;24014;3190;Boortmeerbeek;0 - 14;Mannelijk;101
Vlaams Gewest;Vlaams-Brabant;Leuven;24014;3190;Boortmeerbeek;0 - 14;Vrouwelijk;55
Vlaams Gewest;Vlaams-Brabant;Leuven;24014;3190;Boortmeerbeek;15 - 64;Mannelijk;769
Vlaams Gewest;Vlaams-Brabant;Leuven;24014;3190;Boortmeerbeek;15 - 64;Vrouwelijk;1134
Vlaams Gewest;Vlaams-Brabant;Leuven;24014;3190;Boortmeerbeek;65 - ...;Mannelijk;797
Vlaams Gewest;Vlaams-Brabant;Leuven;24014;3190;Boortmeerbeek;65 - ...;Vrouwelijk;722
Vlaams Gewest;Vlaams-Brabant;Leuven;24016;3370;Boutersem;0 - 14;Mannelijk;62
Vlaams Gewest;Vlaams-Brabant;Leuven;24016;3370;Boutersem;0 - 14;Vrouwelijk;79
Vlaams Gewest;Vlaams-Brabant;Leuven;24016;3370;Boutersem;15 - 64;Mannelijk;485
Vlaams Gewest;Vlaams-Brabant;Leuven;24016;3370;Boutersem;15 - 64;Vrouwelijk;762
Vlaams Gewest;Vlaams-Brabant;Leuven;24016;3370;Boutersem;65 - ...;Mannelijk;422
Vlaams Gewest;Vlaams-Brabant;Leuven;24016;3370;Boutersem;65 - ...;Vrouwelijk;397
Vlaams Gewest;Vlaams-Brabant;Leuven;24020;3290;Diest;0 - 14;Mannelijk;173
Vlaams Gewest;Vlaams-Brabant;Leuven;24020;3290;Diest;0 - 14;Vrouwelijk;93
Vlaams Gewest;Vlaams-Brabant;Leuven;24020;3290;Diest;15 - 64;Mannelijk;1493
Vlaams Gewest;Vlaams-Brabant;Leuven;24020;3290;Diest;15 - 64;Vrouwelijk;2027
Vlaams Gewest;Vlaams-Brabant;Leuven;24020;3290;Diest;65 - ...;Mannelijk;1350
Vlaams Gewest;Vlaams-Brabant;Leuven;24020;3290;Diest;65 - ...;Vrouwelijk;1568
Vlaams Gewest;Vlaams-Brabant;Leuven;24028;3450;Geetbets;0 - 14;Mannelijk;57
Vlaams Gewest;Vlaams-Brabant;Leuven;24028;3450;Geetbets;0 - 14;Vrouwelijk;47
Vlaams Gewest;Vlaams-Brabant;Leuven;24028;3450;Geetbets;15 - 64;Mannelijk;556
Vlaams Gewest;Vlaams-Brabant;Leuven;24028;3450;Geetbets;15 - 64;Vrouwelijk;688
Vlaams Gewest;Vlaams-Brabant;Leuven;24028;3450;Geetbets;65 - ...;Mannelijk;327
Vlaams Gewest;Vlaams-Brabant;Leuven;24028;3450;Geetbets;65 - ...;Vrouwelijk;450
Vlaams Gewest;Vlaams-Brabant;Leuven;24033;3150;Haacht;0 - 14;Mannelijk;77
Vlaams Gewest;Vlaams-Brabant;Leuven;24033;3150;Haacht;0 - 14;Vrouwelijk;69
Vlaams Gewest;Vlaams-Brabant;Leuven;24033;3150;Haacht;15 - 64;Mannelijk;938
Vlaams Gewest;Vlaams-Brabant;Leuven;24033;3150;Haacht;15 - 64;Vrouwelijk;1386
Vlaams Gewest;Vlaams-Brabant;Leuven;24033;3150;Haacht;65 - ...;Mannelijk;889
Vlaams Gewest;Vlaams-Brabant;Leuven;24033;3150;Haacht;65 - ...;Vrouwelijk;777
Vlaams Gewest;Vlaams-Brabant;Leuven;24038;3020;Herent;0 - 14;Mannelijk;148
Vlaams Gewest;Vlaams-Brabant;Leuven;24038;3020;Herent;0 - 14;Vrouwelijk;132
Vlaams Gewest;Vlaams-Brabant;Leuven;24038;3020;Herent;15 - 64;Mannelijk;1255
Vlaams Gewest;Vlaams-Brabant;Leuven;24038;3020;Herent;15 - 64;Vrouwelijk;1763
Vlaams Gewest;Vlaams-Brabant;Leuven;24038;3020;Herent;65 - ...;Mannelijk;1103
Vlaams Gewest;Vlaams-Brabant;Leuven;24038;3020;Herent;65 - ...;Vrouwelijk;1154
Vlaams Gewest;Vlaams-Brabant;Leuven;24041;3320;Hoegaarden;0 - 14;Mannelijk;80
Vlaams Gewest;Vlaams-Brabant;Leuven;24041;3320;Hoegaarden;0 - 14;Vrouwelijk;103
Vlaams Gewest;Vlaams-Brabant;Leuven;24041;3320;Hoegaarden;15 - 64;Mannelijk;440
Vlaams Gewest;Vlaams-Brabant;Leuven;24041;3320;Hoegaarden;15 - 64;Vrouwelijk;585
Vlaams Gewest;Vlaams-Brabant;Leuven;24041;3320;Hoegaarden;65 - ...;Mannelijk;257
Vlaams Gewest;Vlaams-Brabant;Leuven;24041;3320;Hoegaarden;65 - ...;Vrouwelijk;370
Vlaams Gewest;Vlaams-Brabant;Leuven;24043;3220;Holsbeek;0 - 14;Mannelijk;64
Vlaams Gewest;Vlaams-Brabant;Leuven;24043;3220;Holsbeek;0 - 14;Vrouwelijk;49
Vlaams Gewest;Vlaams-Brabant;Leuven;24043;3220;Holsbeek;15 - 64;Mannelijk;751
Vlaams Gewest;Vlaams-Brabant;Leuven;24043;3220;Holsbeek;15 - 64;Vrouwelijk;872
Vlaams Gewest;Vlaams-Brabant;Leuven;24043;3220;Holsbeek;65 - ...;Mannelijk;562
Vlaams Gewest;Vlaams-Brabant;Leuven;24043;3220;Holsbeek;65 - ...;Vrouwelijk;554
Vlaams Gewest;Vlaams-Brabant;Leuven;24045;3040;Huldenberg;0 - 14;Mannelijk;74
Vlaams Gewest;Vlaams-Brabant;Leuven;24045;3040;Huldenberg;0 - 14;Vrouwelijk;45
Vlaams Gewest;Vlaams-Brabant;Leuven;24045;3040;Huldenberg;15 - 64;Mannelijk;609
Vlaams Gewest;Vlaams-Brabant;Leuven;24045;3040;Huldenberg;15 - 64;Vrouwelijk;736
Vlaams Gewest;Vlaams-Brabant;Leuven;24045;3040;Huldenberg;65 - ...;Mannelijk;466
Vlaams Gewest;Vlaams-Brabant;Leuven;24045;3040;Huldenberg;65 - ...;Vrouwelijk;510
Vlaams Gewest;Vlaams-Brabant;Leuven;24048;3140;Keerbergen;0 - 14;Mannelijk;114
Vlaams Gewest;Vlaams-Brabant;Leuven;24048;3140;Keerbergen;0 - 14;Vrouwelijk;42
Vlaams Gewest;Vlaams-Brabant;Leuven;24048;3140;Keerbergen;15 - 64;Mannelijk;793
Vlaams Gewest;Vlaams-Brabant;Leuven;24048;3140;Keerbergen;15 - 64;Vrouwelijk;866
Vlaams Gewest;Vlaams-Brabant;Leuven;24048;3140;Keerbergen;65 - ...;Mannelijk;1068
Vlaams Gewest;Vlaams-Brabant;Leuven;24048;3140;Keerbergen;65 - ...;Vrouwelijk;858
Vlaams Gewest;Vlaams-Brabant;Leuven;24054;3470;Kortenaken;0 - 14;Mannelijk;58
Vlaams Gewest;Vlaams-Brabant;Leuven;24054;3470;Kortenaken;0 - 14;Vrouwelijk;66
Vlaams Gewest;Vlaams-Brabant;Leuven;24054;3470;Kortenaken;15 - 64;Mannelijk;576
Vlaams Gewest;Vlaams-Brabant;Leuven;24054;3470;Kortenaken;15 - 64;Vrouwelijk;718
Vlaams Gewest;Vlaams-Brabant;Leuven;24054;3470;Kortenaken;65 - ...;Mannelijk;459
Vlaams Gewest;Vlaams-Brabant;Leuven;24054;3470;Kortenaken;65 - ...;Vrouwelijk;412
Vlaams Gewest;Vlaams-Brabant;Leuven;24055;3070;Kortenberg;0 - 14;Mannelijk;147
Vlaams Gewest;Vlaams-Brabant;Leuven;24055;3070;Kortenberg;0 - 14;Vrouwelijk;93
Vlaams Gewest;Vlaams-Brabant;Leuven;24055;3070;Kortenberg;15 - 64;Mannelijk;1130
Vlaams Gewest;Vlaams-Brabant;Leuven;24055;3070;Kortenberg;15 - 64;Vrouwelijk;1489
Vlaams Gewest;Vlaams-Brabant;Leuven;24055;3070;Kortenberg;65 - ...;Mannelijk;1100
Vlaams Gewest;Vlaams-Brabant;Leuven;24055;3070;Kortenberg;65 - ...;Vrouwelijk;945
Vlaams Gewest;Vlaams-Brabant;Leuven;24059;3400;Landen;0 - 14;Mannelijk;130
Vlaams Gewest;Vlaams-Brabant;Leuven;24059;3400;Landen;0 - 14;Vrouwelijk;143
Vlaams Gewest;Vlaams-Brabant;Leuven;24059;3400;Landen;15 - 64;Mannelijk;1038
Vlaams Gewest;Vlaams-Brabant;Leuven;24059;3400;Landen;15 - 64;Vrouwelijk;1531
Vlaams Gewest;Vlaams-Brabant;Leuven;24059;3400;Landen;65 - ...;Mannelijk;1018
Vlaams Gewest;Vlaams-Brabant;Leuven;24059;3400;Landen;65 - ...;Vrouwelijk;1104
Vlaams Gewest;Vlaams-Brabant;Leuven;24062;3000;Leuven;0 - 14;Mannelijk;650
Vlaams Gewest;Vlaams-Brabant;Leuven;24062;3000;Leuven;0 - 14;Vrouwelijk;512
Vlaams Gewest;Vlaams-Brabant;Leuven;24062;3000;Leuven;15 - 64;Mannelijk;5710
Vlaams Gewest;Vlaams-Brabant;Leuven;24062;3000;Leuven;15 - 64;Vrouwelijk;7346
Vlaams Gewest;Vlaams-Brabant;Leuven;24062;3000;Leuven;65 - ...;Mannelijk;4610
Vlaams Gewest;Vlaams-Brabant;Leuven;24062;3000;Leuven;65 - ...;Vrouwelijk;4194
Vlaams Gewest;Vlaams-Brabant;Leuven;24066;3210;Lubbeek;0 - 14;Mannelijk;93
Vlaams Gewest;Vlaams-Brabant;Leuven;24066;3210;Lubbeek;0 - 14;Vrouwelijk;81
Vlaams Gewest;Vlaams-Brabant;Leuven;24066;3210;Lubbeek;15 - 64;Mannelijk;921
Vlaams Gewest;Vlaams-Brabant;Leuven;24066;3210;Lubbeek;15 - 64;Vrouwelijk;1506
Vlaams Gewest;Vlaams-Brabant;Leuven;24066;3210;Lubbeek;65 - ...;Mannelijk;919
Vlaams Gewest;Vlaams-Brabant;Leuven;24066;3210;Lubbeek;65 - ...;Vrouwelijk;914
Vlaams Gewest;Vlaams-Brabant;Leuven;24086;3050;Oud-Heverlee;0 - 14;Mannelijk;100
Vlaams Gewest;Vlaams-Brabant;Leuven;24086;3050;Oud-Heverlee;0 - 14;Vrouwelijk;38
Vlaams Gewest;Vlaams-Brabant;Leuven;24086;3050;Oud-Heverlee;15 - 64;Mannelijk;678
Vlaams Gewest;Vlaams-Brabant;Leuven;24086;3050;Oud-Heverlee;15 - 64;Vrouwelijk;869
Vlaams Gewest;Vlaams-Brabant;Leuven;24086;3050;Oud-Heverlee;65 - ...;Mannelijk;758
Vlaams Gewest;Vlaams-Brabant;Leuven;24086;3050;Oud-Heverlee;65 - ...;Vrouwelijk;605
Vlaams Gewest;Vlaams-Brabant;Leuven;24094;3110;Rotselaar;0 - 14;Mannelijk;168
Vlaams Gewest;Vlaams-Brabant;Leuven;24094;3110;Rotselaar;0 - 14;Vrouwelijk;87
Vlaams Gewest;Vlaams-Brabant;Leuven;24094;3110;Rotselaar;15 - 64;Mannelijk;1154
Vlaams Gewest;Vlaams-Brabant;Leuven;24094;3110;Rotselaar;15 - 64;Vrouwelijk;1435
Vlaams Gewest;Vlaams-Brabant;Leuven;24094;3110;Rotselaar;65 - ...;Mannelijk;950
Vlaams Gewest;Vlaams-Brabant;Leuven;24094;3110;Rotselaar;65 - ...;Vrouwelijk;786
Vlaams Gewest;Vlaams-Brabant;Leuven;24104;3080;Tervuren;0 - 14;Mannelijk;147
Vlaams Gewest;Vlaams-Brabant;Leuven;24104;3080;Tervuren;0 - 14;Vrouwelijk;74
Vlaams Gewest;Vlaams-Brabant;Leuven;24104;3080;Tervuren;15 - 64;Mannelijk;1012
Vlaams Gewest;Vlaams-Brabant;Leuven;24104;3080;Tervuren;15 - 64;Vrouwelijk;1738
Vlaams Gewest;Vlaams-Brabant;Leuven;24104;3080;Tervuren;65 - ...;Mannelijk;1055
Vlaams Gewest;Vlaams-Brabant;Leuven;24104;3080;Tervuren;65 - ...;Vrouwelijk;1072
Vlaams Gewest;Vlaams-Brabant;Leuven;24107;3300;Tienen;0 - 14;Mannelijk;452
Vlaams Gewest;Vlaams-Brabant;Leuven;24107;3300;Tienen;0 - 14;Vrouwelijk;367
Vlaams Gewest;Vlaams-Brabant;Leuven;24107;3300;Tienen;15 - 64;Mannelijk;2048
Vlaams Gewest;Vlaams-Brabant;Leuven;24107;3300;Tienen;15 - 64;Vrouwelijk;3610
Vlaams Gewest;Vlaams-Brabant;Leuven;24107;3300;Tienen;65 - ...;Mannelijk;1980
Vlaams Gewest;Vlaams-Brabant;Leuven;24107;3300;Tienen;65 - ...;Vrouwelijk;2013
Vlaams Gewest;Vlaams-Brabant;Leuven;24109;3120;Tremelo;0 - 14;Mannelijk;116
Vlaams Gewest;Vlaams-Brabant;Leuven;24109;3120;Tremelo;0 - 14;Vrouwelijk;87
Vlaams Gewest;Vlaams-Brabant;Leuven;24109;3120;Tremelo;15 - 64;Mannelijk;980
Vlaams Gewest;Vlaams-Brabant;Leuven;24109;3120;Tremelo;15 - 64;Vrouwelijk;1200
Vlaams Gewest;Vlaams-Brabant;Leuven;24109;3120;Tremelo;65 - ...;Mannelijk;1023
Vlaams Gewest;Vlaams-Brabant;Leuven;24109;3120;Tremelo;65 - ...;Vrouwelijk;990
Vlaams Gewest;Vlaams-Brabant;Leuven;24130;3440;Zoutleeuw;0 - 14;Mannelijk;68
Vlaams Gewest;Vlaams-Brabant;Leuven;24130;3440;Zoutleeuw;0 - 14;Vrouwelijk;73
Vlaams Gewest;Vlaams-Brabant;Leuven;24130;3440;Zoutleeuw;15 - 64;Mannelijk;699
Vlaams Gewest;Vlaams-Brabant;Leuven;24130;3440;Zoutleeuw;15 - 64;Vrouwelijk;884
Vlaams Gewest;Vlaams-Brabant;Leuven;24130;3440;Zoutleeuw;65 - ...;Mannelijk;546
Vlaams Gewest;Vlaams-Brabant;Leuven;24130;3440;Zoutleeuw;65 - ...;Vrouwelijk;615
Vlaams Gewest;Vlaams-Brabant;Leuven;24133;3350;Linter;0 - 14;Mannelijk;65
Vlaams Gewest;Vlaams-Brabant;Leuven;24133;3350;Linter;0 - 14;Vrouwelijk;58
Vlaams Gewest;Vlaams-Brabant;Leuven;24133;3350;Linter;15 - 64;Mannelijk;481
Vlaams Gewest;Vlaams-Brabant;Leuven;24133;3350;Linter;15 - 64;Vrouwelijk;674
Vlaams Gewest;Vlaams-Brabant;Leuven;24133;3350;Linter;65 - ...;Mannelijk;424
Vlaams Gewest;Vlaams-Brabant;Leuven;24133;3350;Linter;65 - ...;Vrouwelijk;320
Vlaams Gewest;Vlaams-Brabant;Leuven;24134;3270;Scherpenheuvel-Zichem;0 - 14;Mannelijk;118
Vlaams Gewest;Vlaams-Brabant;Leuven;24134;3270;Scherpenheuvel-Zichem;0 - 14;Vrouwelijk;99
Vlaams Gewest;Vlaams-Brabant;Leuven;24134;3270;Scherpenheuvel-Zichem;15 - 64;Mannelijk;1454
Vlaams Gewest;Vlaams-Brabant;Leuven;24134;3270;Scherpenheuvel-Zichem;15 - 64;Vrouwelijk;2087
Vlaams Gewest;Vlaams-Brabant;Leuven;24134;3270;Scherpenheuvel-Zichem;65 - ...;Mannelijk;1415
Vlaams Gewest;Vlaams-Brabant;Leuven;24134;3270;Scherpenheuvel-Zichem;65 - ...;Vrouwelijk;1240
Vlaams Gewest;Vlaams-Brabant;Leuven;24135;3390;Tielt-Winge;0 - 14;Mannelijk;105
Vlaams Gewest;Vlaams-Brabant;Leuven;24135;3390;Tielt-Winge;0 - 14;Vrouwelijk;55
Vlaams Gewest;Vlaams-Brabant;Leuven;24135;3390;Tielt-Winge;15 - 64;Mannelijk;765
Vlaams Gewest;Vlaams-Brabant;Leuven;24135;3390;Tielt-Winge;15 - 64;Vrouwelijk;967
Vlaams Gewest;Vlaams-Brabant;Leuven;24135;3390;Tielt-Winge;65 - ...;Mannelijk;682
Vlaams Gewest;Vlaams-Brabant;Leuven;24135;3390;Tielt-Winge;65 - ...;Vrouwelijk;659
Vlaams Gewest;Vlaams-Brabant;Leuven;24137;3380;Glabbeek;0 - 14;Mannelijk;73
Vlaams Gewest;Vlaams-Brabant;Leuven;24137;3380;Glabbeek;0 - 14;Vrouwelijk;76
Vlaams Gewest;Vlaams-Brabant;Leuven;24137;3380;Glabbeek;15 - 64;Mannelijk;330
Vlaams Gewest;Vlaams-Brabant;Leuven;24137;3380;Glabbeek;15 - 64;Vrouwelijk;441
Vlaams Gewest;Vlaams-Brabant;Leuven;24137;3380;Glabbeek;65 - ...;Mannelijk;265
Vlaams Gewest;Vlaams-Brabant;Leuven;24137;3380;Glabbeek;65 - ...;Vrouwelijk;258
Vlaams Gewest;West-Vlaanderen;Brugge;31003;8730;Beernem;0 - 14;Mannelijk;159
Vlaams Gewest;West-Vlaanderen;Brugge;31003;8730;Beernem;0 - 14;Vrouwelijk;69
Vlaams Gewest;West-Vlaanderen;Brugge;31003;8730;Beernem;15 - 64;Mannelijk;1018
