région;province;arrondissement;code_ins;code_postal;commune;classe_d_âge;sexe;nombre_de_séjours
Région flamande;Brabant flamand;Louvain;24041;3320;Hoegaarden;15 - 64;Féminin;267
Région flamande;Brabant flamand;Louvain;24041;3320;Hoegaarden;65 - ...;Masculin;174
Région flamande;Brabant flamand;Louvain;24041;3320;Hoegaarden;65 - ...;Féminin;173
Région flamande;Brabant flamand;Louvain;24043;3220;Holsbeek;0 - 14;Masculin;44
Région flamande;Brabant flamand;Louvain;24043;3220;Holsbeek;0 - 14;Féminin;36
Région flamande;Brabant flamand;Louvain;24043;3220;Holsbeek;15 - 64;Féminin;342
Région flamande;Brabant flamand;Louvain;24043;3220;Holsbeek;15 - 64;Masculin;244
Région flamande;Brabant flamand;Louvain;24043;3220;Holsbeek;65 - ...;Féminin;289
Région flamande;Brabant flamand;Louvain;24043;3220;Holsbeek;65 - ...;Masculin;281
Région flamande;Brabant flamand;Louvain;24045;3040;Huldenberg;0 - 14;Masculin;47
Région flamande;Brabant flamand;Louvain;24045;3040;Huldenberg;0 - 14;Féminin;38
Région flamande;Brabant flamand;Louvain;24045;3040;Huldenberg;15 - 64;Féminin;345
Région flamande;Brabant flamand;Louvain;24045;3040;Huldenberg;15 - 64;Masculin;252
Région flamande;Brabant flamand;Louvain;24045;3040;Huldenberg;65 - ...;Féminin;263
Région flamande;Brabant flamand;Louvain;24045;3040;Huldenberg;65 - ...;Masculin;292
Région flamande;Brabant flamand;Louvain;24048;3140;Keerbergen;0 - 14;Masculin;74
Région flamande;Brabant flamand;Louvain;24048;3140;Keerbergen;0 - 14;Féminin;51
Région flamande;Brabant flamand;Louvain;24048;3140;Keerbergen;15 - 64;Masculin;380
Région flamande;Brabant flamand;Louvain;24048;3140;Keerbergen;15 - 64;Féminin;460
Région flamande;Brabant flamand;Louvain;24048;3140;Keerbergen;65 - ...;Masculin;493
Région flamande;Brabant flamand;Louvain;24048;3140;Keerbergen;65 - ...;Féminin;519
Région flamande;Brabant flamand;Louvain;24054;3470;Kortenaken;0 - 14;Féminin;44
Région flamande;Brabant flamand;Louvain;24054;3470;Kortenaken;0 - 14;Masculin;56
Région flamande;Brabant flamand;Louvain;24054;3470;Kortenaken;15 - 64;Féminin;268
Région flamande;Brabant flamand;Louvain;24054;3470;Kortenaken;15 - 64;Masculin;275
Région flamande;Brabant flamand;Louvain;24054;3470;Kortenaken;65 - ...;Féminin;273
Région flamande;Brabant flamand;Louvain;24054;3470;Kortenaken;65 - ...;Masculin;333
Région flamande;Brabant flamand;Louvain;24055;3070;Kortenberg;0 - 14;Féminin;98
Région flamande;Brabant flamand;Louvain;24055;3070;Kortenberg;0 - 14;Masculin;107
Région flamande;Brabant flamand;Louvain;24055;3070;Kortenberg;15 - 64;Féminin;723
Région flamande;Brabant flamand;Louvain;24055;3070;Kortenberg;15 - 64;Masculin;534
Région flamande;Brabant flamand;Louvain;24055;3070;Kortenberg;65 - ...;Masculin;557
Région flamande;Brabant flamand;Louvain;24055;3070;Kortenberg;65 - ...;Féminin;642
Région flamande;Brabant flamand;Louvain;24059;3400;Landen;0 - 14;Féminin;98
Région flamande;Brabant flamand;Louvain;24059;3400;Landen;0 - 14;Masculin;97
Région flamande;Brabant flamand;Louvain;24059;3400;Landen;15 - 64;Masculin;537
Région flamande;Brabant flamand;Louvain;24059;3400;Landen;15 - 64;Féminin;732
Région flamande;Brabant flamand;Louvain;24059;3400;Landen;65 - ...;Masculin;589
Région flamande;Brabant flamand;Louvain;24059;3400;Landen;65 - ...;Féminin;609
Région flamande;Brabant flamand;Louvain;24062;3000;Louvain;0 - 14;Féminin;490
Région flamande;Brabant flamand;Louvain;24062;3000;Louvain;0 - 14;Masculin;563
Région flamande;Brabant flamand;Louvain;24062;3000;Louvain;15 - 64;Féminin;3537
Région flamande;Brabant flamand;Louvain;24062;3000;Louvain;15 - 64;Masculin;2651
Région flamande;Brabant flamand;Louvain;24062;3000;Louvain;65 - ...;Masculin;2624
Région flamande;Brabant flamand;Louvain;24062;3000;Louvain;65 - ...;Féminin;2786
Région flamande;Brabant flamand;Louvain;24066;3210;Lubbeek;0 - 14;Masculin;104
Région flamande;Brabant flamand;Louvain;24066;3210;Lubbeek;0 - 14;Féminin;53
Région flamande;Brabant flamand;Louvain;24066;3210;Lubbeek;15 - 64;Féminin;554
Région flamande;Brabant flamand;Louvain;24066;3210;Lubbeek;15 - 64;Masculin;379
Région flamande;Brabant flamand;Louvain;24066;3210;Lubbeek;65 - ...;Féminin;482
Région flamande;Brabant flamand;Louvain;24066;3210;Lubbeek;65 - ...;Masculin;514
Région flamande;Brabant flamand;Louvain;24086;3050;Oud-Heverlee;0 - 14;Masculin;60
Région flamande;Brabant flamand;Louvain;24086;3050;Oud-Heverlee;0 - 14;Féminin;73
Région flamande;Brabant flamand;Louvain;24086;3050;Oud-Heverlee;15 - 64;Masculin;295
Région flamande;Brabant flamand;Louvain;24086;3050;Oud-Heverlee;15 - 64;Féminin;367
Région flamande;Brabant flamand;Louvain;24086;3050;Oud-Heverlee;65 - ...;Masculin;337
Région flamande;Brabant flamand;Louvain;24086;3050;Oud-Heverlee;65 - ...;Féminin;319
Région flamande;Brabant flamand;Louvain;24094;3110;Rotselaar;0 - 14;Féminin;73
Région flamande;Brabant flamand;Louvain;24094;3110;Rotselaar;0 - 14;Masculin;105
Région flamande;Brabant flamand;Louvain;24094;3110;Rotselaar;15 - 64;Masculin;456
Région flamande;Brabant flamand;Louvain;24094;3110;Rotselaar;15 - 64;Féminin;602
Région flamande;Brabant flamand;Louvain;24094;3110;Rotselaar;65 - ...;Féminin;484
Région flamande;Brabant flamand;Louvain;24094;3110;Rotselaar;65 - ...;Masculin;465
Région flamande;Brabant flamand;Louvain;24104;3080;Tervuren;0 - 14;Féminin;88
Région flamande;Brabant flamand;Louvain;24104;3080;Tervuren;0 - 14;Masculin;111
Région flamande;Brabant flamand;Louvain;24104;3080;Tervuren;15 - 64;Masculin;441
Région flamande;Brabant flamand;Louvain;24104;3080;Tervuren;15 - 64;Féminin;721
Région flamande;Brabant flamand;Louvain;24104;3080;Tervuren;65 - ...;Masculin;601
Région flamande;Brabant flamand;Louvain;24104;3080;Tervuren;65 - ...;Féminin;603
Région flamande;Brabant flamand;Louvain;24107;3300;Tirlemont;0 - 14;Masculin;257
Région flamande;Brabant flamand;Louvain;24107;3300;Tirlemont;0 - 14;Féminin;263
Région flamande;Brabant flamand;Louvain;24107;3300;Tirlemont;15 - 64;Féminin;1451
Région flamande;Brabant flamand;Louvain;24107;3300;Tirlemont;15 - 64;Masculin;1016
Région flamande;Brabant flamand;Louvain;24107;3300;Tirlemont;65 - ...;Masculin;1253
Région flamande;Brabant flamand;Louvain;24107;3300;Tirlemont;65 - ...;Féminin;1492
Région flamande;Brabant flamand;Louvain;24109;3120;Tremelo;0 - 14;Féminin;70
Région flamande;Brabant flamand;Louvain;24109;3120;Tremelo;0 - 14;Masculin;77
Région flamande;Brabant flamand;Louvain;24109;3120;Tremelo;15 - 64;Féminin;612
Région flamande;Brabant flamand;Louvain;24109;3120;Tremelo;15 - 64;Masculin;471
Région flamande;Brabant flamand;Louvain;24109;3120;Tremelo;65 - ...;Féminin;484
Région flamande;Brabant flamand;Louvain;24109;3120;Tremelo;65 - ...;Masculin;530
Région flamande;Brabant flamand;Louvain;24130;3440;Léau;0 - 14;Féminin;45
Région flamande;Brabant flamand;Louvain;24130;3440;Léau;0 - 14;Masculin;71
Région flamande;Brabant flamand;Louvain;24130;3440;Léau;15 - 64;Masculin;310
Région flamande;Brabant flamand;Louvain;24130;3440;Léau;15 - 64;Féminin;365
Région flamande;Brabant flamand;Louvain;24130;3440;Léau;65 - ...;Féminin;305
Région flamande;Brabant flamand;Louvain;24130;3440;Léau;65 - ...;Masculin;371
Région flamande;Brabant flamand;Louvain;24133;3350;Linter;0 - 14;Masculin;47
Région flamande;Brabant flamand;Louvain;24133;3350;Linter;0 - 14;Féminin;43
Région flamande;Brabant flamand;Louvain;24133;3350;Linter;15 - 64;Féminin;309
Région flamande;Brabant flamand;Louvain;24133;3350;Linter;15 - 64;Masculin;245
Région flamande;Brabant flamand;Louvain;24133;3350;Linter;65 - ...;Masculin;230
Région flamande;Brabant flamand;Louvain;24133;3350;Linter;65 - ...;Féminin;260
Région flamande;Brabant flamand;Louvain;24134;3270;Montaigu-Zichem;0 - 14;Masculin;153
Région flamande;Brabant flamand;Louvain;24134;3270;Montaigu-Zichem;0 - 14;Féminin;134
Région flamande;Brabant flamand;Louvain;24134;3270;Montaigu-Zichem;15 - 64;Féminin;950
Région flamande;Brabant flamand;Louvain;24134;3270;Montaigu-Zichem;15 - 64;Masculin;760
Région flamande;Brabant flamand;Louvain;24134;3270;Montaigu-Zichem;65 - ...;Masculin;964
Région flamande;Brabant flamand;Louvain;24134;3270;Montaigu-Zichem;65 - ...;Féminin;945
Région flamande;Brabant flamand;Louvain;24135;3390;Tielt-Winge;0 - 14;Féminin;52
Région flamande;Brabant flamand;Louvain;24135;3390;Tielt-Winge;0 - 14;Masculin;58
Région flamande;Brabant flamand;Louvain;24135;3390;Tielt-Winge;15 - 64;Féminin;398
Région flamande;Brabant flamand;Louvain;24135;3390;Tielt-Winge;15 - 64;Masculin;351
Région flamande;Brabant flamand;Louvain;24135;3390;Tielt-Winge;65 - ...;Féminin;359
Région flamande;Brabant flamand;Louvain;24135;3390;Tielt-Winge;65 - ...;Masculin;378
Région flamande;Brabant flamand;Louvain;24137;3380;Glabbeek;0 - 14;Féminin;27
Région flamande;Brabant flamand;Louvain;24137;3380;Glabbeek;0 - 14;Masculin;34
Région flamande;Brabant flamand;Louvain;24137;3380;Glabbeek;15 - 64;Masculin;155
Région flamande;Brabant flamand;Louvain;24137;3380;Glabbeek;15 - 64;Féminin;196
Région flamande;Brabant flamand;Louvain;24137;3380;Glabbeek;65 - ...;Masculin;205
Région flamande;Brabant flamand;Louvain;24137;3380;Glabbeek;65 - ...;Féminin;256
Région wallonne;Brabant wallon;Nivelles;25005;1320;Beauvechain;0 - 14;Féminin;40
Région wallonne;Brabant wallon;Nivelles;25005;1320;Beauvechain;0 - 14;Masculin;49
Région wallonne;Brabant wallon;Nivelles;25005;1320;Beauvechain;15 - 64;Masculin;204
Région wallonne;Brabant wallon;Nivelles;25005;1320;Beauvechain;15 - 64;Féminin;280
Région wallonne;Brabant wallon;Nivelles;25005;1320;Beauvechain;65 - ...;Masculin;225
Région wallonne;Brabant wallon;Nivelles;25005;1320;Beauvechain;65 - ...;Féminin;186
Région wallonne;Brabant wallon;Nivelles;25014;1420;Braine-l'Alleud;0 - 14;Féminin;254
Région wallonne;Brabant wallon;Nivelles;25014;1420;Braine-l'Alleud;0 - 14;Masculin;243
Région wallonne;Brabant wallon;Nivelles;25014;1420;Braine-l'Alleud;15 - 64;Féminin;1871
Région wallonne;Brabant wallon;Nivelles;25014;1420;Braine-l'Alleud;15 - 64;Masculin;1343
Région wallonne;Brabant wallon;Nivelles;25014;1420;Braine-l'Alleud;65 - ...;Féminin;1383
Région wallonne;Brabant wallon;Nivelles;25014;1420;Braine-l'Alleud;65 - ...;Masculin;1234
Région wallonne;Brabant wallon;Nivelles;25015;1440;Braine-le-Château;0 - 14;Féminin;46
Région wallonne;Brabant wallon;Nivelles;25015;1440;Braine-le-Château;0 - 14;Masculin;68
Région wallonne;Brabant wallon;Nivelles;25015;1440;Braine-le-Château;15 - 64;Féminin;416
Région wallonne;Brabant wallon;Nivelles;25015;1440;Braine-le-Château;15 - 64;Masculin;363
Région wallonne;Brabant wallon;Nivelles;25015;1440;Braine-le-Château;65 - ...;Féminin;304
Région wallonne;Brabant wallon;Nivelles;25015;1440;Braine-le-Château;65 - ...;Masculin;333
Région wallonne;Brabant wallon;Nivelles;25018;1325;Chaumont-Gistoux;0 - 14;Féminin;45
Région wallonne;Brabant wallon;Nivelles;25018;1325;Chaumont-Gistoux;0 - 14;Masculin;56
Région wallonne;Brabant wallon;Nivelles;25018;1325;Chaumont-Gistoux;15 - 64;Féminin;386
Région wallonne;Brabant wallon;Nivelles;25018;1325;Chaumont-Gistoux;15 - 64;Masculin;257
Région wallonne;Brabant wallon;Nivelles;25018;1325;Chaumont-Gistoux;65 - ...;Féminin;308
Région wallonne;Brabant wallon;Nivelles;25018;1325;Chaumont-Gistoux;65 - ...;Masculin;341
Région wallonne;Brabant wallon;Nivelles;25023;1490;Court-Saint-Etienne;0 - 14;Féminin;50
Région wallonne;Brabant wallon;Nivelles;25023;1490;Court-Saint-Etienne;0 - 14;Masculin;63
Région wallonne;Brabant wallon;Nivelles;25023;1490;Court-Saint-Etienne;15 - 64;Féminin;426
Région wallonne;Brabant wallon;Nivelles;25023;1490;Court-Saint-Etienne;15 - 64;Masculin;284
Région wallonne;Brabant wallon;Nivelles;25023;1490;Court-Saint-Etienne;65 - ...;Féminin;247
Région wallonne;Brabant wallon;Nivelles;25023;1490;Court-Saint-Etienne;65 - ...;Masculin;275
Région wallonne;Brabant wallon;Nivelles;25031;1470;Genappe;0 - 14;Masculin;97
Région wallonne;Brabant wallon;Nivelles;25031;1470;Genappe;0 - 14;Féminin;81
Région wallonne;Brabant wallon;Nivelles;25031;1470;Genappe;15 - 64;Féminin;656
Région wallonne;Brabant wallon;Nivelles;25031;1470;Genappe;15 - 64;Masculin;484
Région wallonne;Brabant wallon;Nivelles;25031;1470;Genappe;65 - ...;Féminin;469
Région wallonne;Brabant wallon;Nivelles;25031;1470;Genappe;65 - ...;Masculin;436
Région wallonne;Brabant wallon;Nivelles;25037;1390;Grez-Doiceau;0 - 14;Masculin;65
Région wallonne;Brabant wallon;Nivelles;25037;1390;Grez-Doiceau;0 - 14;Féminin;58
Région wallonne;Brabant wallon;Nivelles;25037;1390;Grez-Doiceau;15 - 64;Féminin;485
Région wallonne;Brabant wallon;Nivelles;25037;1390;Grez-Doiceau;15 - 64;Masculin;449
Région wallonne;Brabant wallon;Nivelles;25037;1390;Grez-Doiceau;65 - ...;Masculin;396
Région wallonne;Brabant wallon;Nivelles;25037;1390;Grez-Doiceau;65 - ...;Féminin;398
Région wallonne;Brabant wallon;Nivelles;25043;1315;Incourt;0 - 14;Féminin;34
Région wallonne;Brabant wallon;Nivelles;25043;1315;Incourt;0 - 14;Masculin;26
Région wallonne;Brabant wallon;Nivelles;25043;1315;Incourt;15 - 64;Féminin;237
Région wallonne;Brabant wallon;Nivelles;25043;1315;Incourt;15 - 64;Masculin;167
Région wallonne;Brabant wallon;Nivelles;25043;1315;Incourt;65 - ...;Féminin;121
Région wallonne;Brabant wallon;Nivelles;25043;1315;Incourt;65 - ...;Masculin;135
Région wallonne;Brabant wallon;Nivelles;25044;1460;Ittre;0 - 14;Féminin;47
Région wallonne;Brabant wallon;Nivelles;25044;1460;Ittre;0 - 14;Masculin;39
Région wallonne;Brabant wallon;Nivelles;25044;1460;Ittre;15 - 64;Féminin;295
Région wallonne;Brabant wallon;Nivelles;25044;1460;Ittre;15 - 64;Masculin;221
Région wallonne;Brabant wallon;Nivelles;25044;1460;Ittre;65 - ...;Féminin;236
Région wallonne;Brabant wallon;Nivelles;25044;1460;Ittre;65 - ...;Masculin;236
Région wallonne;Brabant wallon;Nivelles;25048;1370;Jodoigne;0 - 14;Féminin;65
Région wallonne;Brabant wallon;Nivelles;25048;1370;Jodoigne;0 - 14;Masculin;105
Région wallonne;Brabant wallon;Nivelles;25048;1370;Jodoigne;15 - 64;Féminin;686
Région wallonne;Brabant wallon;Nivelles;25048;1370;Jodoigne;15 - 64;Masculin;421
Région wallonne;Brabant wallon;Nivelles;25048;1370;Jodoigne;65 - ...;Féminin;446
Région wallonne;Brabant wallon;Nivelles;25048;1370;Jodoigne;65 - ...;Masculin;411
Région wallonne;Brabant wallon;Nivelles;25050;1310;La Hulpe;0 - 14;Féminin;37
Région wallonne;Brabant wallon;Nivelles;25050;1310;La Hulpe;0 - 14;Masculin;33
Région wallonne;Brabant wallon;Nivelles;25050;1310;La Hulpe;15 - 64;Masculin;153
Région wallonne;Brabant wallon;Nivelles;25050;1310;La Hulpe;15 - 64;Féminin;227
Région wallonne;Brabant wallon;Nivelles;25050;1310;La Hulpe;65 - ...;Masculin;266
Région wallonne;Brabant wallon;Nivelles;25050;1310;La Hulpe;65 - ...;Féminin;242
Région wallonne;Brabant wallon;Nivelles;25068;1435;Mont-Saint-Guibert;0 - 14;Féminin;41
Région wallonne;Brabant wallon;Nivelles;25068;1435;Mont-Saint-Guibert;0 - 14;Masculin;54
Région wallonne;Brabant wallon;Nivelles;25068;1435;Mont-Saint-Guibert;15 - 64;Féminin;311
Région wallonne;Brabant wallon;Nivelles;25068;1435;Mont-Saint-Guibert;15 - 64;Masculin;236
Région wallonne;Brabant wallon;Nivelles;25068;1435;Mont-Saint-Guibert;65 - ...;Féminin;216
Région wallonne;Brabant wallon;Nivelles;25068;1435;Mont-Saint-Guibert;65 - ...;Masculin;198
Région wallonne;Brabant wallon;Nivelles;25072;1400;Nivelles;0 - 14;Masculin;190
Région wallonne;Brabant wallon;Nivelles;25072;1400;Nivelles;0 - 14;Féminin;129
Région wallonne;Brabant wallon;Nivelles;25072;1400;Nivelles;15 - 64;Féminin;1234
Région wallonne;Brabant wallon;Nivelles;25072;1400;Nivelles;15 - 64;Masculin;896
Région wallonne;Brabant wallon;Nivelles;25072;1400;Nivelles;65 - ...;Féminin;1167
Région wallonne;Brabant wallon;Nivelles;25072;1400;Nivelles;65 - ...;Masculin;927
Région wallonne;Brabant wallon;Nivelles;25084;1360;Perwez (Brabant wallon);0 - 14;Féminin;49
Région wallonne;Brabant wallon;Nivelles;25084;1360;Perwez (Brabant wallon);0 - 14;Masculin;58
Région wallonne;Brabant wallon;Nivelles;25084;1360;Perwez (Brabant wallon);15 - 64;Masculin;282
Région wallonne;Brabant wallon;Nivelles;25084;1360;Perwez (Brabant wallon);15 - 64;Féminin;420
Région wallonne;Brabant wallon;Nivelles;25084;1360;Perwez (Brabant wallon);65 - ...;Féminin;249
Région wallonne;Brabant wallon;Nivelles;25084;1360;Perwez (Brabant wallon);65 - ...;Masculin;279
Région wallonne;Brabant wallon;Nivelles;25091;1330;Rixensart;0 - 14;Masculin;105
Région wallonne;Brabant wallon;Nivelles;25091;1330;Rixensart;0 - 14;Féminin;95
Région wallonne;Brabant wallon;Nivelles;25091;1330;Rixensart;15 - 64;Féminin;844
Région wallonne;Brabant wallon;Nivelles;25091;1330;Rixensart;15 - 64;Masculin;576
Région wallonne;Brabant wallon;Nivelles;25091;1330;Rixensart;65 - ...;Féminin;817
Région wallonne;Brabant wallon;Nivelles;25091;1330;Rixensart;65 - ...;Masculin;736
Région wallonne;Brabant wallon;Nivelles;25105;1480;Tubize;0 - 14;Féminin;148
Région wallonne;Brabant wallon;Nivelles;25105;1480;Tubize;0 - 14;Masculin;210
Région wallonne;Brabant wallon;Nivelles;25105;1480;Tubize;15 - 64;Féminin;1209
Région wallonne;Brabant wallon;Nivelles;25105;1480;Tubize;15 - 64;Masculin;867
Région wallonne;Brabant wallon;Nivelles;25105;1480;Tubize;65 - ...;Féminin;938
Région wallonne;Brabant wallon;Nivelles;25105;1480;Tubize;65 - ...;Masculin;749
Région wallonne;Brabant wallon;Nivelles;25107;1495;Villers-la-Ville;0 - 14;Féminin;58
Région wallonne;Brabant wallon;Nivelles;25107;1495;Villers-la-Ville;0 - 14;Masculin;78
Région wallonne;Brabant wallon;Nivelles;25107;1495;Villers-la-Ville;15 - 64;Féminin;469
Région wallonne;Brabant wallon;Nivelles;25107;1495;Villers-la-Ville;15 - 64;Masculin;345
Région wallonne;Brabant wallon;Nivelles;25107;1495;Villers-la-Ville;65 - ...;Féminin;231
Région wallonne;Brabant wallon;Nivelles;25107;1495;Villers-la-Ville;65 - ...;Masculin;244
Région wallonne;Brabant wallon;Nivelles;25110;1410;Waterloo;0 - 14;Féminin;121
Région wallonne;Brabant wallon;Nivelles;25110;1410;Waterloo;0 - 14;Masculin;151
Région wallonne;Brabant wallon;Nivelles;25110;1410;Waterloo;15 - 64;Masculin;743
Région wallonne;Brabant wallon;Nivelles;25110;1410;Waterloo;15 - 64;Féminin;1028
Région wallonne;Brabant wallon;Nivelles;25110;1410;Waterloo;65 - ...;Féminin;1215
Région wallonne;Brabant wallon;Nivelles;25110;1410;Waterloo;65 - ...;Masculin;1040
Région wallonne;Brabant wallon;Nivelles;25112;1300;Wavre;0 - 14;Féminin;156
Région wallonne;Brabant wallon;Nivelles;25112;1300;Wavre;0 - 14;Masculin;178
Région wallonne;Brabant wallon;Nivelles;25112;1300;Wavre;15 - 64;Féminin;1459
Région wallonne;Brabant wallon;Nivelles;25112;1300;Wavre;15 - 64;Masculin;981
Région wallonne;Brabant wallon;Nivelles;25112;1300;Wavre;65 - ...;Masculin;1072
Région wallonne;Brabant wallon;Nivelles;25112;1300;Wavre;65 - ...;Féminin;1229
Région wallonne;Brabant wallon;Nivelles;25117;1450;Chastre;0 - 14;Masculin;55
Région wallonne;Brabant wallon;Nivelles;25117;1450;Chastre;0 - 14;Féminin;58
Région wallonne;Brabant wallon;Nivelles;25117;1450;Chastre;15 - 64;Féminin;301
Région wallonne;Brabant wallon;Nivelles;25117;1450;Chastre;15 - 64;Masculin;194
Région wallonne;Brabant wallon;Nivelles;25117;1450;Chastre;65 - ...;Féminin;186
Région wallonne;Brabant wallon;Nivelles;25117;1450;Chastre;65 - ...;Masculin;183
Région wallonne;Brabant wallon;Nivelles;25118;1357;Hélécine;0 - 14;Masculin;34
Région wallonne;Brabant wallon;Nivelles;25118;1357;Hélécine;0 - 14;Féminin;23
Région wallonne;Brabant wallon;Nivelles;25118;1357;Hélécine;15 - 64;Féminin;140
Région wallonne;Brabant wallon;Nivelles;25118;1357;Hélécine;15 - 64;Masculin;140
Région wallonne;Brabant wallon;Nivelles;25118;1357;Hélécine;65 - ...;Féminin;92
Région wallonne;Brabant wallon;Nivelles;25118;1357;Hélécine;65 - ...;Masculin;84
Région wallonne;Brabant wallon;Nivelles;25119;1380;Lasne;0 - 14;Féminin;32
Région wallonne;Brabant wallon;Nivelles;25119;1380;Lasne;0 - 14;Masculin;61
Région wallonne;Brabant wallon;Nivelles;25119;1380;Lasne;15 - 64;Féminin;495
Région wallonne;Brabant wallon;Nivelles;25119;1380;Lasne;15 - 64;Masculin;372
Région wallonne;Brabant wallon;Nivelles;25119;1380;Lasne;65 - ...;Féminin;416
Région wallonne;Brabant wallon;Nivelles;25119;1380;Lasne;65 - ...;Masculin;446
Région wallonne;Brabant wallon;Nivelles;25120;1350;Orp-Jauche;0 - 14;Masculin;42
Région wallonne;Brabant wallon;Nivelles;25120;1350;Orp-Jauche;0 - 14;Féminin;45
Région wallonne;Brabant wallon;Nivelles;25120;1350;Orp-Jauche;15 - 64;Féminin;368
Région wallonne;Brabant wallon;Nivelles;25120;1350;Orp-Jauche;15 - 64;Masculin;278
Région wallonne;Brabant wallon;Nivelles;25120;1350;Orp-Jauche;65 - ...;Masculin;303
Région wallonne;Brabant wallon;Nivelles;25120;1350;Orp-Jauche;65 - ...;Féminin;248
Région wallonne;Brabant wallon;Nivelles;25121;1340;Ottignies-Louvain-la-Neuve;0 - 14;Féminin;145
Région wallonne;Brabant wallon;Nivelles;25121;1340;Ottignies-Louvain-la-Neuve;0 - 14;Masculin;152
Région wallonne;Brabant wallon;Nivelles;25121;1340;Ottignies-Louvain-la-Neuve;15 - 64;Masculin;857
Région wallonne;Brabant wallon;Nivelles;25121;1340;Ottignies-Louvain-la-Neuve;15 - 64;Féminin;1178
Région wallonne;Brabant wallon;Nivelles;25121;1340;Ottignies-Louvain-la-Neuve;65 - ...;Féminin;906
Région wallonne;Brabant wallon;Nivelles;25121;1340;Ottignies-Louvain-la-Neuve;65 - ...;Masculin;830
Région wallonne;Brabant wallon;Nivelles;25122;1367;Ramillies;0 - 14;Masculin;40
Région wallonne;Brabant wallon;Nivelles;25122;1367;Ramillies;0 - 14;Féminin;38
Région wallonne;Brabant wallon;Nivelles;25122;1367;Ramillies;15 - 64;Masculin;198
Région wallonne;Brabant wallon;Nivelles;25122;1367;Ramillies;15 - 64;Féminin;277
Région wallonne;Brabant wallon;Nivelles;25122;1367;Ramillies;65 - ...;Masculin;183
Région wallonne;Brabant wallon;Nivelles;25122;1367;Ramillies;65 - ...;Féminin;172
Région wallonne;Brabant wallon;Nivelles;25123;1430;Rebecq;0 - 14;Masculin;101
Région wallonne;Brabant wallon;Nivelles;25123;1430;Rebecq;0 - 14;Féminin;66
Région wallonne;Brabant wallon;Nivelles;25123;1430;Rebecq;15 - 64;Féminin;503
Région wallonne;Brabant wallon;Nivelles;25123;1430;Rebecq;15 - 64;Masculin;359
Région wallonne;Brabant wallon;Nivelles;25123;1430;Rebecq;65 - ...;Féminin;267
Région wallonne;Brabant wallon;Nivelles;25123;1430;Rebecq;65 - ...;Masculin;300
Région wallonne;Brabant wallon;Nivelles;25124;1457;Walhain;0 - 14;Féminin;38
Région wallonne;Brabant wallon;Nivelles;25124;1457;Walhain;0 - 14;Masculin;60
Région wallonne;Brabant wallon;Nivelles;25124;1457;Walhain;15 - 64;Masculin;215
Région wallonne;Brabant wallon;Nivelles;25124;1457;Walhain;15 - 64;Féminin;292
Région wallonne;Brabant wallon;Nivelles;25124;1457;Walhain;65 - ...;Masculin;139
Région wallonne;Brabant wallon;Nivelles;25124;1457;Walhain;65 - ...;Féminin;154
Région flamande;Flandre occidentale;Bruges;31003;8730;Beernem;0 - 14;Féminin;80
Région flamande;Flandre occidentale;Bruges;31003;8730;Beernem;0 - 14;Masculin;108
Région flamande;Flandre occidentale;Bruges;31003;8730;Beernem;15 - 64;Féminin;628
Région flamande;Flandre occidentale;Bruges;31003;8730;Beernem;15 - 64;Masculin;564
Région flamande;Flandre occidentale;Bruges;31003;8730;Beernem;65 - ...;Féminin;515
Région flamande;Flandre occidentale;Bruges;31003;8730;Beernem;65 - ...;Masculin;507
Région flamande;Flandre occidentale;Bruges;31004;8370;Blankenberge;0 - 14;Féminin;90
Région flamande;Flandre occidentale;Bruges;31004;8370;Blankenberge;0 - 14;Masculin;105
Région flamande;Flandre occidentale;Bruges;31004;8370;Blankenberge;15 - 64;Féminin;975
Région flamande;Flandre occidentale;Bruges;31004;8370;Blankenberge;15 - 64;Masculin;850
Région flamande;Flandre occidentale;Bruges;31004;8370;Blankenberge;65 - ...;Féminin;1148
Région flamande;Flandre occidentale;Bruges;31004;8370;Blankenberge;65 - ...;Masculin;1104
Région flamande;Flandre occidentale;Bruges;31005;8000;Bruges;0 - 14;Féminin;615
Région flamande;Flandre occidentale;Bruges;31005;8000;Bruges;0 - 14;Masculin;829
Région flamande;Flandre occidentale;Bruges;31005;8000;Bruges;15 - 64;Masculin;3907
Région flamande;Flandre occidentale;Bruges;31005;8000;Bruges;15 - 64;Féminin;5011
Région flamande;Flandre occidentale;Bruges;31005;8000;Bruges;65 - ...;Féminin;5148
Région flamande;Flandre occidentale;Bruges;31005;8000;Bruges;65 - ...;Masculin;4445
Région flamande;Flandre occidentale;Bruges;31006;8340;Damme;0 - 14;Féminin;85
Région flamande;Flandre occidentale;Bruges;31006;8340;Damme;0 - 14;Masculin;81
Région flamande;Flandre occidentale;Bruges;31006;8340;Damme;15 - 64;Féminin;459
Région flamande;Flandre occidentale;Bruges;31006;8340;Damme;15 - 64;Masculin;305
Région flamande;Flandre occidentale;Bruges;31006;8340;Damme;65 - ...;Masculin;407
Région flamande;Flandre occidentale;Bruges;31006;8340;Damme;65 - ...;Féminin;401
Région flamande;Flandre occidentale;Bruges;31012;8490;Jabbeke;0 - 14;Masculin;76
Région flamande;Flandre occidentale;Bruges;31012;8490;Jabbeke;0 - 14;Féminin;71
