région;province;arrondissement;code_ins;code_postal;commune;classe_d_âge_(ans);sexe;nombre_de_séjours
Région flamande;Limbourg;Hasselt;71016.0;3600.0;Genk;65 – ...;Féminin;2158
Région flamande;Limbourg;Hasselt;71017.0;3890.0;Gingelom; 0 – 14;Masculin;76
Région flamande;Limbourg;Hasselt;71017.0;3890.0;Gingelom; 0 – 14;Féminin;64
Région flamande;Limbourg;Hasselt;71017.0;3890.0;Gingelom;15 – 64;Masculin;311
Région flamande;Limbourg;Hasselt;71017.0;3890.0;Gingelom;15 – 64;Féminin;378
Région flamande;Limbourg;Hasselt;71017.0;3890.0;Gingelom;65 – ...;Masculin;252
Région flamande;Limbourg;Hasselt;71017.0;3890.0;Gingelom;65 – ...;Féminin;302
Région flamande;Limbourg;Hasselt;71020.0;3545.0;Halen; 0 – 14;Masculin;89
Région flamande;Limbourg;Hasselt;71020.0;3545.0;Halen; 0 – 14;Féminin;66
Région flamande;Limbourg;Hasselt;71020.0;3545.0;Halen;15 – 64;Masculin;325
Région flamande;Limbourg;Hasselt;71020.0;3545.0;Halen;15 – 64;Féminin;428
Région flamande;Limbourg;Hasselt;71020.0;3545.0;Halen;65 – ...;Masculin;329
Région flamande;Limbourg;Hasselt;71020.0;3545.0;Halen;65 – ...;Féminin;337
Région flamande;Limbourg;Hasselt;71022.0;3500.0;Hasselt; 0 – 14;Masculin;486
Région flamande;Limbourg;Hasselt;71022.0;3500.0;Hasselt; 0 – 14;Féminin;432
Région flamande;Limbourg;Hasselt;71022.0;3500.0;Hasselt;15 – 64;Masculin;2498
Région flamande;Limbourg;Hasselt;71022.0;3500.0;Hasselt;15 – 64;Féminin;3320
Région flamande;Limbourg;Hasselt;71022.0;3500.0;Hasselt;65 – ...;Masculin;2458
Région flamande;Limbourg;Hasselt;71022.0;3500.0;Hasselt;65 – ...;Féminin;2740
Région flamande;Limbourg;Hasselt;71024.0;3540.0;Herck-la-Ville; 0 – 14;Masculin;103
Région flamande;Limbourg;Hasselt;71024.0;3540.0;Herck-la-Ville; 0 – 14;Féminin;77
Région flamande;Limbourg;Hasselt;71024.0;3540.0;Herck-la-Ville;15 – 64;Masculin;344
Région flamande;Limbourg;Hasselt;71024.0;3540.0;Herck-la-Ville;15 – 64;Féminin;523
Région flamande;Limbourg;Hasselt;71024.0;3540.0;Herck-la-Ville;65 – ...;Masculin;411
Région flamande;Limbourg;Hasselt;71024.0;3540.0;Herck-la-Ville;65 – ...;Féminin;350
Région flamande;Limbourg;Hasselt;71034.0;3970.0;Bourg-Léopold; 0 – 14;Masculin;125
Région flamande;Limbourg;Hasselt;71034.0;3970.0;Bourg-Léopold; 0 – 14;Féminin;106
Région flamande;Limbourg;Hasselt;71034.0;3970.0;Bourg-Léopold;15 – 64;Masculin;570
Région flamande;Limbourg;Hasselt;71034.0;3970.0;Bourg-Léopold;15 – 64;Féminin;768
Région flamande;Limbourg;Hasselt;71034.0;3970.0;Bourg-Léopold;65 – ...;Masculin;626
Région flamande;Limbourg;Hasselt;71034.0;3970.0;Bourg-Léopold;65 – ...;Féminin;523
Région flamande;Limbourg;Hasselt;71037.0;3560.0;Lummen; 0 – 14;Masculin;82
Région flamande;Limbourg;Hasselt;71037.0;3560.0;Lummen; 0 – 14;Féminin;61
Région flamande;Limbourg;Hasselt;71037.0;3560.0;Lummen;15 – 64;Masculin;490
Région flamande;Limbourg;Hasselt;71037.0;3560.0;Lummen;15 – 64;Féminin;653
Région flamande;Limbourg;Hasselt;71037.0;3560.0;Lummen;65 – ...;Masculin;492
Région flamande;Limbourg;Hasselt;71037.0;3560.0;Lummen;65 – ...;Féminin;437
Région flamande;Limbourg;Hasselt;71045.0;3850.0;Nieuwerkerken (Limbourg); 0 – 14;Masculin;31
Région flamande;Limbourg;Hasselt;71045.0;3850.0;Nieuwerkerken (Limbourg); 0 – 14;Féminin;28
Région flamande;Limbourg;Hasselt;71045.0;3850.0;Nieuwerkerken (Limbourg);15 – 64;Masculin;290
Région flamande;Limbourg;Hasselt;71045.0;3850.0;Nieuwerkerken (Limbourg);15 – 64;Féminin;312
Région flamande;Limbourg;Hasselt;71045.0;3850.0;Nieuwerkerken (Limbourg);65 – ...;Masculin;210
Région flamande;Limbourg;Hasselt;71045.0;3850.0;Nieuwerkerken (Limbourg);65 – ...;Féminin;230
Région flamande;Limbourg;Hasselt;71047.0;3660.0;Opglabbeek; 0 – 14;Masculin;54
Région flamande;Limbourg;Hasselt;71047.0;3660.0;Opglabbeek; 0 – 14;Féminin;59
Région flamande;Limbourg;Hasselt;71047.0;3660.0;Opglabbeek;15 – 64;Masculin;354
Région flamande;Limbourg;Hasselt;71047.0;3660.0;Opglabbeek;15 – 64;Féminin;388
Région flamande;Limbourg;Hasselt;71047.0;3660.0;Opglabbeek;65 – ...;Masculin;297
Région flamande;Limbourg;Hasselt;71047.0;3660.0;Opglabbeek;65 – ...;Féminin;249
Région flamande;Limbourg;Hasselt;71053.0;3800.0;Saint-Trond; 0 – 14;Masculin;300
Région flamande;Limbourg;Hasselt;71053.0;3800.0;Saint-Trond; 0 – 14;Féminin;261
Région flamande;Limbourg;Hasselt;71053.0;3800.0;Saint-Trond;15 – 64;Masculin;1554
Région flamande;Limbourg;Hasselt;71053.0;3800.0;Saint-Trond;15 – 64;Féminin;1950
Région flamande;Limbourg;Hasselt;71053.0;3800.0;Saint-Trond;65 – ...;Masculin;1452
Région flamande;Limbourg;Hasselt;71053.0;3800.0;Saint-Trond;65 – ...;Féminin;1572
Région flamande;Limbourg;Hasselt;71057.0;3980.0;Tessenderlo; 0 – 14;Masculin;176
Région flamande;Limbourg;Hasselt;71057.0;3980.0;Tessenderlo; 0 – 14;Féminin;128
Région flamande;Limbourg;Hasselt;71057.0;3980.0;Tessenderlo;15 – 64;Masculin;598
Région flamande;Limbourg;Hasselt;71057.0;3980.0;Tessenderlo;15 – 64;Féminin;880
Région flamande;Limbourg;Hasselt;71057.0;3980.0;Tessenderlo;65 – ...;Masculin;643
Région flamande;Limbourg;Hasselt;71057.0;3980.0;Tessenderlo;65 – ...;Féminin;577
Région flamande;Limbourg;Hasselt;71066.0;3520.0;Zonhoven; 0 – 14;Masculin;156
Région flamande;Limbourg;Hasselt;71066.0;3520.0;Zonhoven; 0 – 14;Féminin;133
Région flamande;Limbourg;Hasselt;71066.0;3520.0;Zonhoven;15 – 64;Masculin;658
Région flamande;Limbourg;Hasselt;71066.0;3520.0;Zonhoven;15 – 64;Féminin;953
Région flamande;Limbourg;Hasselt;71066.0;3520.0;Zonhoven;65 – ...;Masculin;671
Région flamande;Limbourg;Hasselt;71066.0;3520.0;Zonhoven;65 – ...;Féminin;619
Région flamande;Limbourg;Hasselt;71067.0;3690.0;Zutendaal; 0 – 14;Masculin;41
Région flamande;Limbourg;Hasselt;71067.0;3690.0;Zutendaal; 0 – 14;Féminin;45
Région flamande;Limbourg;Hasselt;71067.0;3690.0;Zutendaal;15 – 64;Masculin;241
Région flamande;Limbourg;Hasselt;71067.0;3690.0;Zutendaal;15 – 64;Féminin;293
Région flamande;Limbourg;Hasselt;71067.0;3690.0;Zutendaal;65 – ...;Masculin;216
Région flamande;Limbourg;Hasselt;71067.0;3690.0;Zutendaal;65 – ...;Féminin;193
Région flamande;Limbourg;Hasselt;71069.0;3945.0;Ham; 0 – 14;Masculin;177
Région flamande;Limbourg;Hasselt;71069.0;3945.0;Ham; 0 – 14;Féminin;83
Région flamande;Limbourg;Hasselt;71069.0;3945.0;Ham;15 – 64;Masculin;380
Région flamande;Limbourg;Hasselt;71069.0;3945.0;Ham;15 – 64;Féminin;588
Région flamande;Limbourg;Hasselt;71069.0;3945.0;Ham;65 – ...;Masculin;398
Région flamande;Limbourg;Hasselt;71069.0;3945.0;Ham;65 – ...;Féminin;350
Région flamande;Limbourg;Hasselt;71070.0;3550.0;Heusden-Zolder; 0 – 14;Masculin;267
Région flamande;Limbourg;Hasselt;71070.0;3550.0;Heusden-Zolder; 0 – 14;Féminin;217
Région flamande;Limbourg;Hasselt;71070.0;3550.0;Heusden-Zolder;15 – 64;Masculin;1267
Région flamande;Limbourg;Hasselt;71070.0;3550.0;Heusden-Zolder;15 – 64;Féminin;1584
Région flamande;Limbourg;Hasselt;71070.0;3550.0;Heusden-Zolder;65 – ...;Masculin;1047
Région flamande;Limbourg;Hasselt;71070.0;3550.0;Heusden-Zolder;65 – ...;Féminin;992
Région flamande;Limbourg;Maaseik;72003.0;3950.0;Bocholt; 0 – 14;Masculin;80
Région flamande;Limbourg;Maaseik;72003.0;3950.0;Bocholt; 0 – 14;Féminin;54
Région flamande;Limbourg;Maaseik;72003.0;3950.0;Bocholt;15 – 64;Masculin;457
Région flamande;Limbourg;Maaseik;72003.0;3950.0;Bocholt;15 – 64;Féminin;566
Région flamande;Limbourg;Maaseik;72003.0;3950.0;Bocholt;65 – ...;Masculin;384
Région flamande;Limbourg;Maaseik;72003.0;3950.0;Bocholt;65 – ...;Féminin;337
Région flamande;Limbourg;Maaseik;72004.0;3960.0;Bree; 0 – 14;Masculin;90
Région flamande;Limbourg;Maaseik;72004.0;3960.0;Bree; 0 – 14;Féminin;37
Région flamande;Limbourg;Maaseik;72004.0;3960.0;Bree;15 – 64;Masculin;557
Région flamande;Limbourg;Maaseik;72004.0;3960.0;Bree;15 – 64;Féminin;620
Région flamande;Limbourg;Maaseik;72004.0;3960.0;Bree;65 – ...;Masculin;475
Région flamande;Limbourg;Maaseik;72004.0;3960.0;Bree;65 – ...;Féminin;517
Région flamande;Limbourg;Maaseik;72018.0;3640.0;Kinrooi; 0 – 14;Masculin;49
Région flamande;Limbourg;Maaseik;72018.0;3640.0;Kinrooi; 0 – 14;Féminin;42
Région flamande;Limbourg;Maaseik;72018.0;3640.0;Kinrooi;15 – 64;Masculin;428
Région flamande;Limbourg;Maaseik;72018.0;3640.0;Kinrooi;15 – 64;Féminin;486
Région flamande;Limbourg;Maaseik;72018.0;3640.0;Kinrooi;65 – ...;Masculin;333
Région flamande;Limbourg;Maaseik;72018.0;3640.0;Kinrooi;65 – ...;Féminin;307
Région flamande;Limbourg;Maaseik;72020.0;3920.0;Lommel; 0 – 14;Masculin;230
Région flamande;Limbourg;Maaseik;72020.0;3920.0;Lommel; 0 – 14;Féminin;181
Région flamande;Limbourg;Maaseik;72020.0;3920.0;Lommel;15 – 64;Masculin;1151
Région flamande;Limbourg;Maaseik;72020.0;3920.0;Lommel;15 – 64;Féminin;1561
Région flamande;Limbourg;Maaseik;72020.0;3920.0;Lommel;65 – ...;Masculin;1138
Région flamande;Limbourg;Maaseik;72020.0;3920.0;Lommel;65 – ...;Féminin;1050
Région flamande;Limbourg;Maaseik;72021.0;3680.0;Maaseik; 0 – 14;Masculin;121
Région flamande;Limbourg;Maaseik;72021.0;3680.0;Maaseik; 0 – 14;Féminin;114
Région flamande;Limbourg;Maaseik;72021.0;3680.0;Maaseik;15 – 64;Masculin;868
Région flamande;Limbourg;Maaseik;72021.0;3680.0;Maaseik;15 – 64;Féminin;1082
Région flamande;Limbourg;Maaseik;72021.0;3680.0;Maaseik;65 – ...;Masculin;915
Région flamande;Limbourg;Maaseik;72021.0;3680.0;Maaseik;65 – ...;Féminin;831
Région flamande;Limbourg;Maaseik;72025.0;3910.0;Neerpelt; 0 – 14;Masculin;72
Région flamande;Limbourg;Maaseik;72025.0;3910.0;Neerpelt; 0 – 14;Féminin;89
Région flamande;Limbourg;Maaseik;72025.0;3910.0;Neerpelt;15 – 64;Masculin;564
Région flamande;Limbourg;Maaseik;72025.0;3910.0;Neerpelt;15 – 64;Féminin;791
Région flamande;Limbourg;Maaseik;72025.0;3910.0;Neerpelt;65 – ...;Masculin;469
Région flamande;Limbourg;Maaseik;72025.0;3910.0;Neerpelt;65 – ...;Féminin;542
Région flamande;Limbourg;Maaseik;72029.0;3900.0;Overpelt; 0 – 14;Masculin;72
Région flamande;Limbourg;Maaseik;72029.0;3900.0;Overpelt; 0 – 14;Féminin;74
Région flamande;Limbourg;Maaseik;72029.0;3900.0;Overpelt;15 – 64;Masculin;555
Région flamande;Limbourg;Maaseik;72029.0;3900.0;Overpelt;15 – 64;Féminin;721
Région flamande;Limbourg;Maaseik;72029.0;3900.0;Overpelt;65 – ...;Masculin;461
Région flamande;Limbourg;Maaseik;72029.0;3900.0;Overpelt;65 – ...;Féminin;454
Région flamande;Limbourg;Maaseik;72030.0;3990.0;Peer; 0 – 14;Masculin;109
Région flamande;Limbourg;Maaseik;72030.0;3990.0;Peer; 0 – 14;Féminin;84
Région flamande;Limbourg;Maaseik;72030.0;3990.0;Peer;15 – 64;Masculin;542
Région flamande;Limbourg;Maaseik;72030.0;3990.0;Peer;15 – 64;Féminin;701
Région flamande;Limbourg;Maaseik;72030.0;3990.0;Peer;65 – ...;Masculin;486
Région flamande;Limbourg;Maaseik;72030.0;3990.0;Peer;65 – ...;Féminin;397
Région flamande;Limbourg;Maaseik;72037.0;3930.0;Hamont-Achel; 0 – 14;Masculin;86
Région flamande;Limbourg;Maaseik;72037.0;3930.0;Hamont-Achel; 0 – 14;Féminin;59
Région flamande;Limbourg;Maaseik;72037.0;3930.0;Hamont-Achel;15 – 64;Masculin;508
Région flamande;Limbourg;Maaseik;72037.0;3930.0;Hamont-Achel;15 – 64;Féminin;617
Région flamande;Limbourg;Maaseik;72037.0;3930.0;Hamont-Achel;65 – ...;Masculin;547
Région flamande;Limbourg;Maaseik;72037.0;3930.0;Hamont-Achel;65 – ...;Féminin;482
Région flamande;Limbourg;Maaseik;72038.0;3940.0;Hechtel-Eksel; 0 – 14;Masculin;84
Région flamande;Limbourg;Maaseik;72038.0;3940.0;Hechtel-Eksel; 0 – 14;Féminin;71
Région flamande;Limbourg;Maaseik;72038.0;3940.0;Hechtel-Eksel;15 – 64;Masculin;447
Région flamande;Limbourg;Maaseik;72038.0;3940.0;Hechtel-Eksel;15 – 64;Féminin;536
Région flamande;Limbourg;Maaseik;72038.0;3940.0;Hechtel-Eksel;65 – ...;Masculin;348
Région flamande;Limbourg;Maaseik;72038.0;3940.0;Hechtel-Eksel;65 – ...;Féminin;342
Région flamande;Limbourg;Maaseik;72039.0;3530.0;Houthalen-Helchteren; 0 – 14;Masculin;230
Région flamande;Limbourg;Maaseik;72039.0;3530.0;Houthalen-Helchteren; 0 – 14;Féminin;165
Région flamande;Limbourg;Maaseik;72039.0;3530.0;Houthalen-Helchteren;15 – 64;Masculin;1151
Région flamande;Limbourg;Maaseik;72039.0;3530.0;Houthalen-Helchteren;15 – 64;Féminin;1443
Région flamande;Limbourg;Maaseik;72039.0;3530.0;Houthalen-Helchteren;65 – ...;Masculin;872
Région flamande;Limbourg;Maaseik;72039.0;3530.0;Houthalen-Helchteren;65 – ...;Féminin;774
Région flamande;Limbourg;Maaseik;72040.0;3670.0;Meeuwen-Gruitrode; 0 – 14;Masculin;103
Région flamande;Limbourg;Maaseik;72040.0;3670.0;Meeuwen-Gruitrode; 0 – 14;Féminin;50
Région flamande;Limbourg;Maaseik;72040.0;3670.0;Meeuwen-Gruitrode;15 – 64;Masculin;396
Région flamande;Limbourg;Maaseik;72040.0;3670.0;Meeuwen-Gruitrode;15 – 64;Féminin;550
Région flamande;Limbourg;Maaseik;72040.0;3670.0;Meeuwen-Gruitrode;65 – ...;Masculin;394
Région flamande;Limbourg;Maaseik;72040.0;3670.0;Meeuwen-Gruitrode;65 – ...;Féminin;386
Région flamande;Limbourg;Maaseik;72041.0;3650.0;Dilsen-Stokkem; 0 – 14;Masculin;108
Région flamande;Limbourg;Maaseik;72041.0;3650.0;Dilsen-Stokkem; 0 – 14;Féminin;91
Région flamande;Limbourg;Maaseik;72041.0;3650.0;Dilsen-Stokkem;15 – 64;Masculin;733
Région flamande;Limbourg;Maaseik;72041.0;3650.0;Dilsen-Stokkem;15 – 64;Féminin;854
Région flamande;Limbourg;Maaseik;72041.0;3650.0;Dilsen-Stokkem;65 – ...;Masculin;537
Région flamande;Limbourg;Maaseik;72041.0;3650.0;Dilsen-Stokkem;65 – ...;Féminin;538
Région flamande;Limbourg;Tongres;73001.0;3570.0;Alken; 0 – 14;Masculin;68
Région flamande;Limbourg;Tongres;73001.0;3570.0;Alken; 0 – 14;Féminin;59
Région flamande;Limbourg;Tongres;73001.0;3570.0;Alken;15 – 64;Masculin;371
Région flamande;Limbourg;Tongres;73001.0;3570.0;Alken;15 – 64;Féminin;428
Région flamande;Limbourg;Tongres;73001.0;3570.0;Alken;65 – ...;Masculin;431
Région flamande;Limbourg;Tongres;73001.0;3570.0;Alken;65 – ...;Féminin;301
Région flamande;Limbourg;Tongres;73006.0;3740.0;Bilzen; 0 – 14;Masculin;235
Région flamande;Limbourg;Tongres;73006.0;3740.0;Bilzen; 0 – 14;Féminin;208
Région flamande;Limbourg;Tongres;73006.0;3740.0;Bilzen;15 – 64;Masculin;1113
Région flamande;Limbourg;Tongres;73006.0;3740.0;Bilzen;15 – 64;Féminin;1511
Région flamande;Limbourg;Tongres;73006.0;3740.0;Bilzen;65 – ...;Masculin;916
Région flamande;Limbourg;Tongres;73006.0;3740.0;Bilzen;65 – ...;Féminin;1092
Région flamande;Limbourg;Tongres;73009.0;3840.0;Looz; 0 – 14;Masculin;66
Région flamande;Limbourg;Tongres;73009.0;3840.0;Looz; 0 – 14;Féminin;60
Région flamande;Limbourg;Tongres;73009.0;3840.0;Looz;15 – 64;Masculin;403
Région flamande;Limbourg;Tongres;73009.0;3840.0;Looz;15 – 64;Féminin;504
Région flamande;Limbourg;Tongres;73009.0;3840.0;Looz;65 – ...;Masculin;396
Région flamande;Limbourg;Tongres;73009.0;3840.0;Looz;65 – ...;Féminin;347
Région flamande;Limbourg;Tongres;73022.0;3870.0;Heers; 0 – 14;Masculin;62
Région flamande;Limbourg;Tongres;73022.0;3870.0;Heers; 0 – 14;Féminin;37
Région flamande;Limbourg;Tongres;73022.0;3870.0;Heers;15 – 64;Masculin;288
Région flamande;Limbourg;Tongres;73022.0;3870.0;Heers;15 – 64;Féminin;319
Région flamande;Limbourg;Tongres;73022.0;3870.0;Heers;65 – ...;Masculin;322
Région flamande;Limbourg;Tongres;73022.0;3870.0;Heers;65 – ...;Féminin;319
Région flamande;Limbourg;Tongres;73028.0;3717.0;Herstappe;15 – 64;Masculin;11
Région flamande;Limbourg;Tongres;73028.0;3717.0;Herstappe;15 – 64;Féminin;4
Région flamande;Limbourg;Tongres;73028.0;3717.0;Herstappe;65 – ...;Masculin;1
Région flamande;Limbourg;Tongres;73028.0;3717.0;Herstappe;65 – ...;Féminin;4
Région flamande;Limbourg;Tongres;73032.0;3730.0;Hoeselt; 0 – 14;Masculin;45
Région flamande;Limbourg;Tongres;73032.0;3730.0;Hoeselt; 0 – 14;Féminin;55
Région flamande;Limbourg;Tongres;73032.0;3730.0;Hoeselt;15 – 64;Masculin;358
Région flamande;Limbourg;Tongres;73032.0;3730.0;Hoeselt;15 – 64;Féminin;439
Région flamande;Limbourg;Tongres;73032.0;3730.0;Hoeselt;65 – ...;Masculin;305
Région flamande;Limbourg;Tongres;73032.0;3730.0;Hoeselt;65 – ...;Féminin;351
Région flamande;Limbourg;Tongres;73040.0;3720.0;Kortessem; 0 – 14;Masculin;63
Région flamande;Limbourg;Tongres;73040.0;3720.0;Kortessem; 0 – 14;Féminin;40
Région flamande;Limbourg;Tongres;73040.0;3720.0;Kortessem;15 – 64;Masculin;307
Région flamande;Limbourg;Tongres;73040.0;3720.0;Kortessem;15 – 64;Féminin;388
Région flamande;Limbourg;Tongres;73040.0;3720.0;Kortessem;65 – ...;Masculin;240
Région flamande;Limbourg;Tongres;73040.0;3720.0;Kortessem;65 – ...;Féminin;255
Région flamande;Limbourg;Tongres;73042.0;3620.0;Lanaken; 0 – 14;Masculin;108
Région flamande;Limbourg;Tongres;73042.0;3620.0;Lanaken; 0 – 14;Féminin;93
Région flamande;Limbourg;Tongres;73042.0;3620.0;Lanaken;15 – 64;Masculin;871
Région flamande;Limbourg;Tongres;73042.0;3620.0;Lanaken;15 – 64;Féminin;932
Région flamande;Limbourg;Tongres;73042.0;3620.0;Lanaken;65 – ...;Masculin;865
Région flamande;Limbourg;Tongres;73042.0;3620.0;Lanaken;65 – ...;Féminin;773
Région flamande;Limbourg;Tongres;73066.0;3770.0;Riemst; 0 – 14;Masculin;115
Région flamande;Limbourg;Tongres;73066.0;3770.0;Riemst; 0 – 14;Féminin;58
Région flamande;Limbourg;Tongres;73066.0;3770.0;Riemst;15 – 64;Masculin;579
Région flamande;Limbourg;Tongres;73066.0;3770.0;Riemst;15 – 64;Féminin;692
Région flamande;Limbourg;Tongres;73066.0;3770.0;Riemst;65 – ...;Masculin;662
Région flamande;Limbourg;Tongres;73066.0;3770.0;Riemst;65 – ...;Féminin;597
Région flamande;Limbourg;Tongres;73083.0;3700.0;Tongres; 0 – 14;Masculin;203
Région flamande;Limbourg;Tongres;73083.0;3700.0;Tongres; 0 – 14;Féminin;192
Région flamande;Limbourg;Tongres;73083.0;3700.0;Tongres;15 – 64;Masculin;1326
Région flamande;Limbourg;Tongres;73083.0;3700.0;Tongres;15 – 64;Féminin;1570
Région flamande;Limbourg;Tongres;73083.0;3700.0;Tongres;65 – ...;Masculin;1319
Région flamande;Limbourg;Tongres;73083.0;3700.0;Tongres;65 – ...;Féminin;1566
Région flamande;Limbourg;Tongres;73098.0;3830.0;Wellen; 0 – 14;Masculin;47
Région flamande;Limbourg;Tongres;73098.0;3830.0;Wellen; 0 – 14;Féminin;50
Région flamande;Limbourg;Tongres;73098.0;3830.0;Wellen;15 – 64;Masculin;246
Région flamande;Limbourg;Tongres;73098.0;3830.0;Wellen;15 – 64;Féminin;305
Région flamande;Limbourg;Tongres;73098.0;3830.0;Wellen;65 – ...;Masculin;211
Région flamande;Limbourg;Tongres;73098.0;3830.0;Wellen;65 – ...;Féminin;258
Région flamande;Limbourg;Tongres;73107.0;3630.0;Maasmechelen; 0 – 14;Masculin;232
Région flamande;Limbourg;Tongres;73107.0;3630.0;Maasmechelen; 0 – 14;Féminin;204
Région flamande;Limbourg;Tongres;73107.0;3630.0;Maasmechelen;15 – 64;Masculin;1361
Région flamande;Limbourg;Tongres;73107.0;3630.0;Maasmechelen;15 – 64;Féminin;1608
Région flamande;Limbourg;Tongres;73107.0;3630.0;Maasmechelen;65 – ...;Masculin;1057
Région flamande;Limbourg;Tongres;73107.0;3630.0;Maasmechelen;65 – ...;Féminin;1114
Région flamande;Limbourg;Tongres;73109.0;3790.0;Fourons; 0 – 14;Masculin;15
Région flamande;Limbourg;Tongres;73109.0;3790.0;Fourons; 0 – 14;Féminin;11
Région flamande;Limbourg;Tongres;73109.0;3790.0;Fourons;15 – 64;Masculin;139
Région flamande;Limbourg;Tongres;73109.0;3790.0;Fourons;15 – 64;Féminin;139
Région flamande;Limbourg;Tongres;73109.0;3790.0;Fourons;65 – ...;Masculin;147
Région flamande;Limbourg;Tongres;73109.0;3790.0;Fourons;65 – ...;Féminin;92
Région wallonne;Brabant wallon;Nivelles;25005.0;1320.0;Beauvechain; 0 – 14;Masculin;26
Région wallonne;Brabant wallon;Nivelles;25005.0;1320.0;Beauvechain; 0 – 14;Féminin;27
Région wallonne;Brabant wallon;Nivelles;25005.0;1320.0;Beauvechain;15 – 64;Masculin;202
Région wallonne;Brabant wallon;Nivelles;25005.0;1320.0;Beauvechain;15 – 64;Féminin;299
Région wallonne;Brabant wallon;Nivelles;25005.0;1320.0;Beauvechain;65 – ...;Masculin;155
Région wallonne;Brabant wallon;Nivelles;25005.0;1320.0;Beauvechain;65 – ...;Féminin;227
Région wallonne;Brabant wallon;Nivelles;25014.0;1420.0;Braine-l'Alleud; 0 – 14;Masculin;319
Région wallonne;Brabant wallon;Nivelles;25014.0;1420.0;Braine-l'Alleud; 0 – 14;Féminin;282
Région wallonne;Brabant wallon;Nivelles;25014.0;1420.0;Braine-l'Alleud;15 – 64;Masculin;1136
Région wallonne;Brabant wallon;Nivelles;25014.0;1420.0;Braine-l'Alleud;15 – 64;Féminin;1584
Région wallonne;Brabant wallon;Nivelles;25014.0;1420.0;Braine-l'Alleud;65 – ...;Masculin;979
Région wallonne;Brabant wallon;Nivelles;25014.0;1420.0;Braine-l'Alleud;65 – ...;Féminin;1184
Région wallonne;Brabant wallon;Nivelles;25015.0;1440.0;Braine-le-Château; 0 – 14;Masculin;88
Région wallonne;Brabant wallon;Nivelles;25015.0;1440.0;Braine-le-Château; 0 – 14;Féminin;55
Région wallonne;Brabant wallon;Nivelles;25015.0;1440.0;Braine-le-Château;15 – 64;Masculin;325
Région wallonne;Brabant wallon;Nivelles;25015.0;1440.0;Braine-le-Château;15 – 64;Féminin;451
Région wallonne;Brabant wallon;Nivelles;25015.0;1440.0;Braine-le-Château;65 – ...;Masculin;264
Région wallonne;Brabant wallon;Nivelles;25015.0;1440.0;Braine-le-Château;65 – ...;Féminin;288
Région wallonne;Brabant wallon;Nivelles;25018.0;1325.0;Chaumont-Gistoux; 0 – 14;Masculin;68
Région wallonne;Brabant wallon;Nivelles;25018.0;1325.0;Chaumont-Gistoux; 0 – 14;Féminin;54
Région wallonne;Brabant wallon;Nivelles;25018.0;1325.0;Chaumont-Gistoux;15 – 64;Masculin;263
Région wallonne;Brabant wallon;Nivelles;25018.0;1325.0;Chaumont-Gistoux;15 – 64;Féminin;471
Région wallonne;Brabant wallon;Nivelles;25018.0;1325.0;Chaumont-Gistoux;65 – ...;Masculin;227
Région wallonne;Brabant wallon;Nivelles;25018.0;1325.0;Chaumont-Gistoux;65 – ...;Féminin;300
Région wallonne;Brabant wallon;Nivelles;25023.0;1490.0;Court-Saint-Etienne; 0 – 14;Masculin;69
Région wallonne;Brabant wallon;Nivelles;25023.0;1490.0;Court-Saint-Etienne; 0 – 14;Féminin;55
Région wallonne;Brabant wallon;Nivelles;25023.0;1490.0;Court-Saint-Etienne;15 – 64;Masculin;310
Région wallonne;Brabant wallon;Nivelles;25023.0;1490.0;Court-Saint-Etienne;15 – 64;Féminin;448
Région wallonne;Brabant wallon;Nivelles;25023.0;1490.0;Court-Saint-Etienne;65 – ...;Masculin;219
Région wallonne;Brabant wallon;Nivelles;25023.0;1490.0;Court-Saint-Etienne;65 – ...;Féminin;239
Région wallonne;Brabant wallon;Nivelles;25031.0;1470.0;Genappe; 0 – 14;Masculin;105
Région wallonne;Brabant wallon;Nivelles;25031.0;1470.0;Genappe; 0 – 14;Féminin;71
Région wallonne;Brabant wallon;Nivelles;25031.0;1470.0;Genappe;15 – 64;Masculin;421
Région wallonne;Brabant wallon;Nivelles;25031.0;1470.0;Genappe;15 – 64;Féminin;616
Région wallonne;Brabant wallon;Nivelles;25031.0;1470.0;Genappe;65 – ...;Masculin;420
Région wallonne;Brabant wallon;Nivelles;25031.0;1470.0;Genappe;65 – ...;Féminin;396
Région wallonne;Brabant wallon;Nivelles;25037.0;1390.0;Grez-Doiceau; 0 – 14;Masculin;63
Région wallonne;Brabant wallon;Nivelles;25037.0;1390.0;Grez-Doiceau; 0 – 14;Féminin;52
Région wallonne;Brabant wallon;Nivelles;25037.0;1390.0;Grez-Doiceau;15 – 64;Masculin;442
Région wallonne;Brabant wallon;Nivelles;25037.0;1390.0;Grez-Doiceau;15 – 64;Féminin;510
Région wallonne;Brabant wallon;Nivelles;25037.0;1390.0;Grez-Doiceau;65 – ...;Masculin;376
Région wallonne;Brabant wallon;Nivelles;25037.0;1390.0;Grez-Doiceau;65 – ...;Féminin;392
Région wallonne;Brabant wallon;Nivelles;25043.0;1315.0;Incourt; 0 – 14;Masculin;32
Région wallonne;Brabant wallon;Nivelles;25043.0;1315.0;Incourt; 0 – 14;Féminin;29
Région wallonne;Brabant wallon;Nivelles;25043.0;1315.0;Incourt;15 – 64;Masculin;138
