région;province_ou_région_de_bruxelles-capitale;arrondissement;code_ins;code_postal;commune;classe_d_âge;sexe;hospitalisation_classique
Région wallonne;Brabant wallon;Nivelles;25005;1320;Beauvechain;15 - 64;Féminin;215
Région wallonne;Brabant wallon;Nivelles;25005;1320;Beauvechain;65 - ...;Masculin;200
Région wallonne;Brabant wallon;Nivelles;25005;1320;Beauvechain;65 - ...;Féminin;172
Région wallonne;Brabant wallon;Nivelles;25014;1420;Braine-l'Alleud;0 - 14;Masculin;170
Région wallonne;Brabant wallon;Nivelles;25014;1420;Braine-l'Alleud;0 - 14;Féminin;135
Région wallonne;Brabant wallon;Nivelles;25014;1420;Braine-l'Alleud;15 - 64;Masculin;1142
Région wallonne;Brabant wallon;Nivelles;25014;1420;Braine-l'Alleud;15 - 64;Féminin;1421
Région wallonne;Brabant wallon;Nivelles;25014;1420;Braine-l'Alleud;65 - ...;Masculin;1129
Région wallonne;Brabant wallon;Nivelles;25014;1420;Braine-l'Alleud;65 - ...;Féminin;1100
Région wallonne;Brabant wallon;Nivelles;25015;1440;Braine-le-Château;0 - 14;Masculin;36
Région wallonne;Brabant wallon;Nivelles;25015;1440;Braine-le-Château;0 - 14;Féminin;31
Région wallonne;Brabant wallon;Nivelles;25015;1440;Braine-le-Château;15 - 64;Masculin;278
Région wallonne;Brabant wallon;Nivelles;25015;1440;Braine-le-Château;15 - 64;Féminin;397
Région wallonne;Brabant wallon;Nivelles;25015;1440;Braine-le-Château;65 - ...;Masculin;323
Région wallonne;Brabant wallon;Nivelles;25015;1440;Braine-le-Château;65 - ...;Féminin;334
Région wallonne;Brabant wallon;Nivelles;25018;1325;Chaumont-Gistoux;0 - 14;Masculin;30
Région wallonne;Brabant wallon;Nivelles;25018;1325;Chaumont-Gistoux;0 - 14;Féminin;35
Région wallonne;Brabant wallon;Nivelles;25018;1325;Chaumont-Gistoux;15 - 64;Masculin;219
Région wallonne;Brabant wallon;Nivelles;25018;1325;Chaumont-Gistoux;15 - 64;Féminin;337
Région wallonne;Brabant wallon;Nivelles;25018;1325;Chaumont-Gistoux;65 - ...;Masculin;273
Région wallonne;Brabant wallon;Nivelles;25018;1325;Chaumont-Gistoux;65 - ...;Féminin;267
Région wallonne;Brabant wallon;Nivelles;25023;1490;Court-Saint-Etienne;0 - 14;Masculin;55
Région wallonne;Brabant wallon;Nivelles;25023;1490;Court-Saint-Etienne;0 - 14;Féminin;30
Région wallonne;Brabant wallon;Nivelles;25023;1490;Court-Saint-Etienne;15 - 64;Masculin;200
Région wallonne;Brabant wallon;Nivelles;25023;1490;Court-Saint-Etienne;15 - 64;Féminin;373
Région wallonne;Brabant wallon;Nivelles;25023;1490;Court-Saint-Etienne;65 - ...;Masculin;289
Région wallonne;Brabant wallon;Nivelles;25023;1490;Court-Saint-Etienne;65 - ...;Féminin;220
Région wallonne;Brabant wallon;Nivelles;25031;1470;Genappe;0 - 14;Masculin;47
Région wallonne;Brabant wallon;Nivelles;25031;1470;Genappe;0 - 14;Féminin;45
Région wallonne;Brabant wallon;Nivelles;25031;1470;Genappe;15 - 64;Masculin;401
Région wallonne;Brabant wallon;Nivelles;25031;1470;Genappe;15 - 64;Féminin;566
Région wallonne;Brabant wallon;Nivelles;25031;1470;Genappe;65 - ...;Masculin;377
Région wallonne;Brabant wallon;Nivelles;25031;1470;Genappe;65 - ...;Féminin;397
Région wallonne;Brabant wallon;Nivelles;25037;1390;Grez-Doiceau;0 - 14;Masculin;75
Région wallonne;Brabant wallon;Nivelles;25037;1390;Grez-Doiceau;0 - 14;Féminin;41
Région wallonne;Brabant wallon;Nivelles;25037;1390;Grez-Doiceau;15 - 64;Masculin;317
Région wallonne;Brabant wallon;Nivelles;25037;1390;Grez-Doiceau;15 - 64;Féminin;459
Région wallonne;Brabant wallon;Nivelles;25037;1390;Grez-Doiceau;65 - ...;Masculin;348
Région wallonne;Brabant wallon;Nivelles;25037;1390;Grez-Doiceau;65 - ...;Féminin;339
Région wallonne;Brabant wallon;Nivelles;25043;1315;Incourt;0 - 14;Masculin;20
Région wallonne;Brabant wallon;Nivelles;25043;1315;Incourt;0 - 14;Féminin;19
Région wallonne;Brabant wallon;Nivelles;25043;1315;Incourt;15 - 64;Masculin;138
Région wallonne;Brabant wallon;Nivelles;25043;1315;Incourt;15 - 64;Féminin;224
Région wallonne;Brabant wallon;Nivelles;25043;1315;Incourt;65 - ...;Masculin;149
Région wallonne;Brabant wallon;Nivelles;25043;1315;Incourt;65 - ...;Féminin;129
Région wallonne;Brabant wallon;Nivelles;25044;1460;Ittre;0 - 14;Masculin;36
Région wallonne;Brabant wallon;Nivelles;25044;1460;Ittre;0 - 14;Féminin;37
Région wallonne;Brabant wallon;Nivelles;25044;1460;Ittre;15 - 64;Masculin;190
Région wallonne;Brabant wallon;Nivelles;25044;1460;Ittre;15 - 64;Féminin;273
Région wallonne;Brabant wallon;Nivelles;25044;1460;Ittre;65 - ...;Masculin;216
Région wallonne;Brabant wallon;Nivelles;25044;1460;Ittre;65 - ...;Féminin;213
Région wallonne;Brabant wallon;Nivelles;25048;1370;Jodoigne;0 - 14;Masculin;64
Région wallonne;Brabant wallon;Nivelles;25048;1370;Jodoigne;0 - 14;Féminin;54
Région wallonne;Brabant wallon;Nivelles;25048;1370;Jodoigne;15 - 64;Masculin;365
Région wallonne;Brabant wallon;Nivelles;25048;1370;Jodoigne;15 - 64;Féminin;492
Région wallonne;Brabant wallon;Nivelles;25048;1370;Jodoigne;65 - ...;Masculin;416
Région wallonne;Brabant wallon;Nivelles;25048;1370;Jodoigne;65 - ...;Féminin;360
Région wallonne;Brabant wallon;Nivelles;25050;1310;La Hulpe;0 - 14;Masculin;24
Région wallonne;Brabant wallon;Nivelles;25050;1310;La Hulpe;0 - 14;Féminin;31
Région wallonne;Brabant wallon;Nivelles;25050;1310;La Hulpe;15 - 64;Masculin;148
Région wallonne;Brabant wallon;Nivelles;25050;1310;La Hulpe;15 - 64;Féminin;235
Région wallonne;Brabant wallon;Nivelles;25050;1310;La Hulpe;65 - ...;Masculin;225
Région wallonne;Brabant wallon;Nivelles;25050;1310;La Hulpe;65 - ...;Féminin;244
Région wallonne;Brabant wallon;Nivelles;25068;1435;Mont-Saint-Guibert;0 - 14;Masculin;34
Région wallonne;Brabant wallon;Nivelles;25068;1435;Mont-Saint-Guibert;0 - 14;Féminin;18
Région wallonne;Brabant wallon;Nivelles;25068;1435;Mont-Saint-Guibert;15 - 64;Masculin;205
Région wallonne;Brabant wallon;Nivelles;25068;1435;Mont-Saint-Guibert;15 - 64;Féminin;251
Région wallonne;Brabant wallon;Nivelles;25068;1435;Mont-Saint-Guibert;65 - ...;Masculin;182
Région wallonne;Brabant wallon;Nivelles;25068;1435;Mont-Saint-Guibert;65 - ...;Féminin;192
Région wallonne;Brabant wallon;Nivelles;25072;1400;Nivelles;0 - 14;Masculin;96
Région wallonne;Brabant wallon;Nivelles;25072;1400;Nivelles;0 - 14;Féminin;103
Région wallonne;Brabant wallon;Nivelles;25072;1400;Nivelles;15 - 64;Masculin;786
Région wallonne;Brabant wallon;Nivelles;25072;1400;Nivelles;15 - 64;Féminin;1140
Région wallonne;Brabant wallon;Nivelles;25072;1400;Nivelles;65 - ...;Masculin;789
Région wallonne;Brabant wallon;Nivelles;25072;1400;Nivelles;65 - ...;Féminin;991
Région wallonne;Brabant wallon;Nivelles;25084;1360;Perwez (Brabant wallon);0 - 14;Masculin;34
Région wallonne;Brabant wallon;Nivelles;25084;1360;Perwez (Brabant wallon);0 - 14;Féminin;35
Région wallonne;Brabant wallon;Nivelles;25084;1360;Perwez (Brabant wallon);15 - 64;Masculin;217
Région wallonne;Brabant wallon;Nivelles;25084;1360;Perwez (Brabant wallon);15 - 64;Féminin;319
Région wallonne;Brabant wallon;Nivelles;25084;1360;Perwez (Brabant wallon);65 - ...;Masculin;177
Région wallonne;Brabant wallon;Nivelles;25084;1360;Perwez (Brabant wallon);65 - ...;Féminin;287
Région wallonne;Brabant wallon;Nivelles;25091;1330;Rixensart;0 - 14;Masculin;79
Région wallonne;Brabant wallon;Nivelles;25091;1330;Rixensart;0 - 14;Féminin;64
Région wallonne;Brabant wallon;Nivelles;25091;1330;Rixensart;15 - 64;Masculin;450
Région wallonne;Brabant wallon;Nivelles;25091;1330;Rixensart;15 - 64;Féminin;664
Région wallonne;Brabant wallon;Nivelles;25091;1330;Rixensart;65 - ...;Masculin;733
Région wallonne;Brabant wallon;Nivelles;25091;1330;Rixensart;65 - ...;Féminin;830
Région wallonne;Brabant wallon;Nivelles;25105;1480;Tubize;0 - 14;Masculin;141
Région wallonne;Brabant wallon;Nivelles;25105;1480;Tubize;0 - 14;Féminin;80
Région wallonne;Brabant wallon;Nivelles;25105;1480;Tubize;15 - 64;Masculin;739
Région wallonne;Brabant wallon;Nivelles;25105;1480;Tubize;15 - 64;Féminin;1074
Région wallonne;Brabant wallon;Nivelles;25105;1480;Tubize;65 - ...;Masculin;694
Région wallonne;Brabant wallon;Nivelles;25105;1480;Tubize;65 - ...;Féminin;778
Région wallonne;Brabant wallon;Nivelles;25107;1495;Villers-la-Ville;0 - 14;Masculin;79
Région wallonne;Brabant wallon;Nivelles;25107;1495;Villers-la-Ville;0 - 14;Féminin;36
Région wallonne;Brabant wallon;Nivelles;25107;1495;Villers-la-Ville;15 - 64;Masculin;301
Région wallonne;Brabant wallon;Nivelles;25107;1495;Villers-la-Ville;15 - 64;Féminin;371
Région wallonne;Brabant wallon;Nivelles;25107;1495;Villers-la-Ville;65 - ...;Masculin;237
Région wallonne;Brabant wallon;Nivelles;25107;1495;Villers-la-Ville;65 - ...;Féminin;231
Région wallonne;Brabant wallon;Nivelles;25110;1410;Waterloo;0 - 14;Masculin;104
Région wallonne;Brabant wallon;Nivelles;25110;1410;Waterloo;0 - 14;Féminin;101
Région wallonne;Brabant wallon;Nivelles;25110;1410;Waterloo;15 - 64;Masculin;595
Région wallonne;Brabant wallon;Nivelles;25110;1410;Waterloo;15 - 64;Féminin;931
Région wallonne;Brabant wallon;Nivelles;25110;1410;Waterloo;65 - ...;Masculin;896
Région wallonne;Brabant wallon;Nivelles;25110;1410;Waterloo;65 - ...;Féminin;1059
Région wallonne;Brabant wallon;Nivelles;25112;1300;Wavre;0 - 14;Masculin;134
Région wallonne;Brabant wallon;Nivelles;25112;1300;Wavre;0 - 14;Féminin;95
Région wallonne;Brabant wallon;Nivelles;25112;1300;Wavre;15 - 64;Masculin;757
Région wallonne;Brabant wallon;Nivelles;25112;1300;Wavre;15 - 64;Féminin;1048
Région wallonne;Brabant wallon;Nivelles;25112;1300;Wavre;65 - ...;Masculin;1004
Région wallonne;Brabant wallon;Nivelles;25112;1300;Wavre;65 - ...;Féminin;1053
Région wallonne;Brabant wallon;Nivelles;25117;1450;Chastre;0 - 14;Masculin;32
Région wallonne;Brabant wallon;Nivelles;25117;1450;Chastre;0 - 14;Féminin;15
Région wallonne;Brabant wallon;Nivelles;25117;1450;Chastre;15 - 64;Masculin;177
Région wallonne;Brabant wallon;Nivelles;25117;1450;Chastre;15 - 64;Féminin;253
Région wallonne;Brabant wallon;Nivelles;25117;1450;Chastre;65 - ...;Masculin;189
Région wallonne;Brabant wallon;Nivelles;25117;1450;Chastre;65 - ...;Féminin;160
Région wallonne;Brabant wallon;Nivelles;25118;1357;Hélécine;0 - 14;Masculin;10
Région wallonne;Brabant wallon;Nivelles;25118;1357;Hélécine;0 - 14;Féminin;21
Région wallonne;Brabant wallon;Nivelles;25118;1357;Hélécine;15 - 64;Masculin;83
Région wallonne;Brabant wallon;Nivelles;25118;1357;Hélécine;15 - 64;Féminin;131
Région wallonne;Brabant wallon;Nivelles;25118;1357;Hélécine;65 - ...;Masculin;76
Région wallonne;Brabant wallon;Nivelles;25118;1357;Hélécine;65 - ...;Féminin;93
Région wallonne;Brabant wallon;Nivelles;25119;1380;Lasne;0 - 14;Masculin;44
Région wallonne;Brabant wallon;Nivelles;25119;1380;Lasne;0 - 14;Féminin;25
Région wallonne;Brabant wallon;Nivelles;25119;1380;Lasne;15 - 64;Masculin;337
Région wallonne;Brabant wallon;Nivelles;25119;1380;Lasne;15 - 64;Féminin;420
Région wallonne;Brabant wallon;Nivelles;25119;1380;Lasne;65 - ...;Masculin;475
Région wallonne;Brabant wallon;Nivelles;25119;1380;Lasne;65 - ...;Féminin;402
Région wallonne;Brabant wallon;Nivelles;25120;1350;Orp-Jauche;0 - 14;Masculin;43
Région wallonne;Brabant wallon;Nivelles;25120;1350;Orp-Jauche;0 - 14;Féminin;28
Région wallonne;Brabant wallon;Nivelles;25120;1350;Orp-Jauche;15 - 64;Masculin;177
Région wallonne;Brabant wallon;Nivelles;25120;1350;Orp-Jauche;15 - 64;Féminin;305
Région wallonne;Brabant wallon;Nivelles;25120;1350;Orp-Jauche;65 - ...;Masculin;208
Région wallonne;Brabant wallon;Nivelles;25120;1350;Orp-Jauche;65 - ...;Féminin;251
Région wallonne;Brabant wallon;Nivelles;25121;1340;Ottignies-Louvain-la-Neuve;0 - 14;Masculin;108
Région wallonne;Brabant wallon;Nivelles;25121;1340;Ottignies-Louvain-la-Neuve;0 - 14;Féminin;117
Région wallonne;Brabant wallon;Nivelles;25121;1340;Ottignies-Louvain-la-Neuve;15 - 64;Masculin;699
Région wallonne;Brabant wallon;Nivelles;25121;1340;Ottignies-Louvain-la-Neuve;15 - 64;Féminin;952
Région wallonne;Brabant wallon;Nivelles;25121;1340;Ottignies-Louvain-la-Neuve;65 - ...;Masculin;795
Région wallonne;Brabant wallon;Nivelles;25121;1340;Ottignies-Louvain-la-Neuve;65 - ...;Féminin;829
Région wallonne;Brabant wallon;Nivelles;25122;1367;Ramillies;0 - 14;Masculin;23
Région wallonne;Brabant wallon;Nivelles;25122;1367;Ramillies;0 - 14;Féminin;30
Région wallonne;Brabant wallon;Nivelles;25122;1367;Ramillies;15 - 64;Masculin;162
Région wallonne;Brabant wallon;Nivelles;25122;1367;Ramillies;15 - 64;Féminin;232
Région wallonne;Brabant wallon;Nivelles;25122;1367;Ramillies;65 - ...;Masculin;168
Région wallonne;Brabant wallon;Nivelles;25122;1367;Ramillies;65 - ...;Féminin;160
Région wallonne;Brabant wallon;Nivelles;25123;1430;Rebecq;0 - 14;Masculin;47
Région wallonne;Brabant wallon;Nivelles;25123;1430;Rebecq;0 - 14;Féminin;43
Région wallonne;Brabant wallon;Nivelles;25123;1430;Rebecq;15 - 64;Masculin;307
Région wallonne;Brabant wallon;Nivelles;25123;1430;Rebecq;15 - 64;Féminin;415
Région wallonne;Brabant wallon;Nivelles;25123;1430;Rebecq;65 - ...;Masculin;290
Région wallonne;Brabant wallon;Nivelles;25123;1430;Rebecq;65 - ...;Féminin;275
Région wallonne;Brabant wallon;Nivelles;25124;1457;Walhain;0 - 14;Masculin;33
Région wallonne;Brabant wallon;Nivelles;25124;1457;Walhain;0 - 14;Féminin;21
Région wallonne;Brabant wallon;Nivelles;25124;1457;Walhain;15 - 64;Masculin;164
Région wallonne;Brabant wallon;Nivelles;25124;1457;Walhain;15 - 64;Féminin;246
Région wallonne;Brabant wallon;Nivelles;25124;1457;Walhain;65 - ...;Masculin;145
Région wallonne;Brabant wallon;Nivelles;25124;1457;Walhain;65 - ...;Féminin;153
Région wallonne;Hainaut;Ath;51004;7800;Ath;0 - 14;Masculin;179
Région wallonne;Hainaut;Ath;51004;7800;Ath;0 - 14;Féminin;120
Région wallonne;Hainaut;Ath;51004;7800;Ath;15 - 64;Masculin;792
Région wallonne;Hainaut;Ath;51004;7800;Ath;15 - 64;Féminin;1122
Région wallonne;Hainaut;Ath;51004;7800;Ath;65 - ...;Masculin;822
Région wallonne;Hainaut;Ath;51004;7800;Ath;65 - ...;Féminin;954
Région wallonne;Hainaut;Ath;51008;7970;Bel?il;0 - 14;Masculin;76
Région wallonne;Hainaut;Ath;51008;7970;Bel?il;0 - 14;Féminin;69
Région wallonne;Hainaut;Ath;51008;7970;Bel?il;15 - 64;Masculin;430
Région wallonne;Hainaut;Ath;51008;7970;Bel?il;15 - 64;Féminin;527
Région wallonne;Hainaut;Ath;51008;7970;Bel?il;65 - ...;Masculin;363
Région wallonne;Hainaut;Ath;51008;7970;Bel?il;65 - ...;Féminin;348
Région wallonne;Hainaut;Ath;51009;7320;Bernissart;0 - 14;Masculin;83
Région wallonne;Hainaut;Ath;51009;7320;Bernissart;0 - 14;Féminin;73
Région wallonne;Hainaut;Ath;51009;7320;Bernissart;15 - 64;Masculin;370
Région wallonne;Hainaut;Ath;51009;7320;Bernissart;15 - 64;Féminin;476
Région wallonne;Hainaut;Ath;51009;7320;Bernissart;65 - ...;Masculin;363
Région wallonne;Hainaut;Ath;51009;7320;Bernissart;65 - ...;Féminin;327
Région wallonne;Hainaut;Ath;51012;7940;Brugelette;0 - 14;Masculin;31
Région wallonne;Hainaut;Ath;51012;7940;Brugelette;0 - 14;Féminin;18
Région wallonne;Hainaut;Ath;51012;7940;Brugelette;15 - 64;Masculin;97
Région wallonne;Hainaut;Ath;51012;7940;Brugelette;15 - 64;Féminin;113
Région wallonne;Hainaut;Ath;51012;7940;Brugelette;65 - ...;Masculin;78
Région wallonne;Hainaut;Ath;51012;7940;Brugelette;65 - ...;Féminin;73
Région wallonne;Hainaut;Ath;51014;7950;Chièvres;0 - 14;Masculin;55
Région wallonne;Hainaut;Ath;51014;7950;Chièvres;0 - 14;Féminin;30
Région wallonne;Hainaut;Ath;51014;7950;Chièvres;15 - 64;Masculin;209
Région wallonne;Hainaut;Ath;51014;7950;Chièvres;15 - 64;Féminin;252
Région wallonne;Hainaut;Ath;51014;7950;Chièvres;65 - ...;Masculin;142
Région wallonne;Hainaut;Ath;51014;7950;Chièvres;65 - ...;Féminin;157
Région wallonne;Hainaut;Ath;51017;7890;Ellezelles;0 - 14;Masculin;40
Région wallonne;Hainaut;Ath;51017;7890;Ellezelles;0 - 14;Féminin;29
Région wallonne;Hainaut;Ath;51017;7890;Ellezelles;15 - 64;Masculin;186
Région wallonne;Hainaut;Ath;51017;7890;Ellezelles;15 - 64;Féminin;231
Région wallonne;Hainaut;Ath;51017;7890;Ellezelles;65 - ...;Masculin;170
Région wallonne;Hainaut;Ath;51017;7890;Ellezelles;65 - ...;Féminin;158
Région wallonne;Hainaut;Ath;51019;7880;Flobecq;0 - 14;Masculin;25
Région wallonne;Hainaut;Ath;51019;7880;Flobecq;0 - 14;Féminin;16
Région wallonne;Hainaut;Ath;51019;7880;Flobecq;15 - 64;Masculin;98
Région wallonne;Hainaut;Ath;51019;7880;Flobecq;15 - 64;Féminin;122
Région wallonne;Hainaut;Ath;51019;7880;Flobecq;65 - ...;Masculin;104
Région wallonne;Hainaut;Ath;51019;7880;Flobecq;65 - ...;Féminin;111
Région wallonne;Hainaut;Ath;51065;7910;Frasnes-lez-Anvaing;0 - 14;Masculin;71
Région wallonne;Hainaut;Ath;51065;7910;Frasnes-lez-Anvaing;0 - 14;Féminin;61
Région wallonne;Hainaut;Ath;51065;7910;Frasnes-lez-Anvaing;15 - 64;Masculin;371
Région wallonne;Hainaut;Ath;51065;7910;Frasnes-lez-Anvaing;15 - 64;Féminin;334
Région wallonne;Hainaut;Ath;51065;7910;Frasnes-lez-Anvaing;65 - ...;Masculin;396
Région wallonne;Hainaut;Ath;51065;7910;Frasnes-lez-Anvaing;65 - ...;Féminin;349
Région wallonne;Hainaut;Ath;51067;7850;Enghien;0 - 14;Masculin;89
Région wallonne;Hainaut;Ath;51067;7850;Enghien;0 - 14;Féminin;61
Région wallonne;Hainaut;Ath;51067;7850;Enghien;15 - 64;Masculin;271
Région wallonne;Hainaut;Ath;51067;7850;Enghien;15 - 64;Féminin;502
Région wallonne;Hainaut;Ath;51067;7850;Enghien;65 - ...;Masculin;361
Région wallonne;Hainaut;Ath;51067;7850;Enghien;65 - ...;Féminin;406
Région wallonne;Hainaut;Ath;51068;7830;Silly;0 - 14;Masculin;48
Région wallonne;Hainaut;Ath;51068;7830;Silly;0 - 14;Féminin;43
Région wallonne;Hainaut;Ath;51068;7830;Silly;15 - 64;Masculin;221
Région wallonne;Hainaut;Ath;51068;7830;Silly;15 - 64;Féminin;256
Région wallonne;Hainaut;Ath;51068;7830;Silly;65 - ...;Masculin;207
Région wallonne;Hainaut;Ath;51068;7830;Silly;65 - ...;Féminin;188
Région wallonne;Hainaut;Ath;51069;7860;Lessines;0 - 14;Masculin;142
Région wallonne;Hainaut;Ath;51069;7860;Lessines;0 - 14;Féminin;112
Région wallonne;Hainaut;Ath;51069;7860;Lessines;15 - 64;Masculin;554
Région wallonne;Hainaut;Ath;51069;7860;Lessines;15 - 64;Féminin;738
Région wallonne;Hainaut;Ath;51069;7860;Lessines;65 - ...;Masculin;542
Région wallonne;Hainaut;Ath;51069;7860;Lessines;65 - ...;Féminin;551
Région wallonne;Hainaut;Charleroi;52010;7160;Chapelle-lez-Herlaimont;0 - 14;Masculin;96
Région wallonne;Hainaut;Charleroi;52010;7160;Chapelle-lez-Herlaimont;0 - 14;Féminin;78
Région wallonne;Hainaut;Charleroi;52010;7160;Chapelle-lez-Herlaimont;15 - 64;Masculin;455
Région wallonne;Hainaut;Charleroi;52010;7160;Chapelle-lez-Herlaimont;15 - 64;Féminin;602
Région wallonne;Hainaut;Charleroi;52010;7160;Chapelle-lez-Herlaimont;65 - ...;Masculin;515
Région wallonne;Hainaut;Charleroi;52010;7160;Chapelle-lez-Herlaimont;65 - ...;Féminin;456
Région wallonne;Hainaut;Charleroi;52011;6000;Charleroi;0 - 14;Masculin;1354
Région wallonne;Hainaut;Charleroi;52011;6000;Charleroi;0 - 14;Féminin;1155
Région wallonne;Hainaut;Charleroi;52011;6000;Charleroi;15 - 64;Masculin;6811
Région wallonne;Hainaut;Charleroi;52011;6000;Charleroi;15 - 64;Féminin;9228
Région wallonne;Hainaut;Charleroi;52011;6000;Charleroi;65 - ...;Masculin;5712
Région wallonne;Hainaut;Charleroi;52011;6000;Charleroi;65 - ...;Féminin;6746
Région wallonne;Hainaut;Charleroi;52012;6200;Châtelet;0 - 14;Masculin;187
Région wallonne;Hainaut;Charleroi;52012;6200;Châtelet;0 - 14;Féminin;175
Région wallonne;Hainaut;Charleroi;52012;6200;Châtelet;15 - 64;Masculin;1061
Région wallonne;Hainaut;Charleroi;52012;6200;Châtelet;15 - 64;Féminin;1415
Région wallonne;Hainaut;Charleroi;52012;6200;Châtelet;65 - ...;Masculin;1087
Région wallonne;Hainaut;Charleroi;52012;6200;Châtelet;65 - ...;Féminin;1127
Région wallonne;Hainaut;Charleroi;52015;6180;Courcelles;0 - 14;Masculin;161
Région wallonne;Hainaut;Charleroi;52015;6180;Courcelles;0 - 14;Féminin;157
Région wallonne;Hainaut;Charleroi;52015;6180;Courcelles;15 - 64;Masculin;949
Région wallonne;Hainaut;Charleroi;52015;6180;Courcelles;15 - 64;Féminin;1345
Région wallonne;Hainaut;Charleroi;52015;6180;Courcelles;65 - ...;Masculin;873
Région wallonne;Hainaut;Charleroi;52015;6180;Courcelles;65 - ...;Féminin;949
Région wallonne;Hainaut;Charleroi;52018;6240;Farciennes;0 - 14;Masculin;67
Région wallonne;Hainaut;Charleroi;52018;6240;Farciennes;0 - 14;Féminin;53
Région wallonne;Hainaut;Charleroi;52018;6240;Farciennes;15 - 64;Masculin;307
Région wallonne;Hainaut;Charleroi;52018;6240;Farciennes;15 - 64;Féminin;445
Région wallonne;Hainaut;Charleroi;52018;6240;Farciennes;65 - ...;Masculin;323
Région wallonne;Hainaut;Charleroi;52018;6240;Farciennes;65 - ...;Féminin;283
Région wallonne;Hainaut;Charleroi;52021;6220;Fleurus;0 - 14;Masculin;118
Région wallonne;Hainaut;Charleroi;52021;6220;Fleurus;0 - 14;Féminin;123
Région wallonne;Hainaut;Charleroi;52021;6220;Fleurus;15 - 64;Masculin;659
Région wallonne;Hainaut;Charleroi;52021;6220;Fleurus;15 - 64;Féminin;914
Région wallonne;Hainaut;Charleroi;52021;6220;Fleurus;65 - ...;Masculin;618
Région wallonne;Hainaut;Charleroi;52021;6220;Fleurus;65 - ...;Féminin;641
Région wallonne;Hainaut;Charleroi;52022;6140;Fontaine-l'Évêque;0 - 14;Masculin;113
Région wallonne;Hainaut;Charleroi;52022;6140;Fontaine-l'Évêque;0 - 14;Féminin;84
Région wallonne;Hainaut;Charleroi;52022;6140;Fontaine-l'Évêque;15 - 64;Masculin;644
Région wallonne;Hainaut;Charleroi;52022;6140;Fontaine-l'Évêque;15 - 64;Féminin;794
Région wallonne;Hainaut;Charleroi;52022;6140;Fontaine-l'Évêque;65 - ...;Masculin;467
Région wallonne;Hainaut;Charleroi;52022;6140;Fontaine-l'Évêque;65 - ...;Féminin;574
Région wallonne;Hainaut;Charleroi;52025;6280;Gerpinnes;0 - 14;Masculin;35
Région wallonne;Hainaut;Charleroi;52025;6280;Gerpinnes;0 - 14;Féminin;33
Région wallonne;Hainaut;Charleroi;52025;6280;Gerpinnes;15 - 64;Masculin;328
Région wallonne;Hainaut;Charleroi;52025;6280;Gerpinnes;15 - 64;Féminin;404
Région wallonne;Hainaut;Charleroi;52025;6280;Gerpinnes;65 - ...;Masculin;457
Région wallonne;Hainaut;Charleroi;52025;6280;Gerpinnes;65 - ...;Féminin;439
Région wallonne;Hainaut;Charleroi;52048;6110;Montigny-le-Tilleul;0 - 14;Masculin;40
Région wallonne;Hainaut;Charleroi;52048;6110;Montigny-le-Tilleul;0 - 14;Féminin;30
Région wallonne;Hainaut;Charleroi;52048;6110;Montigny-le-Tilleul;15 - 64;Masculin;277
Région wallonne;Hainaut;Charleroi;52048;6110;Montigny-le-Tilleul;15 - 64;Féminin;371
Région wallonne;Hainaut;Charleroi;52048;6110;Montigny-le-Tilleul;65 - ...;Masculin;352
Région wallonne;Hainaut;Charleroi;52048;6110;Montigny-le-Tilleul;65 - ...;Féminin;382
Région wallonne;Hainaut;Charleroi;52055;6230;Pont-à-Celles;0 - 14;Masculin;69
Région wallonne;Hainaut;Charleroi;52055;6230;Pont-à-Celles;0 - 14;Féminin;77
Région wallonne;Hainaut;Charleroi;52055;6230;Pont-à-Celles;15 - 64;Masculin;437
Région wallonne;Hainaut;Charleroi;52055;6230;Pont-à-Celles;15 - 64;Féminin;683
Région wallonne;Hainaut;Charleroi;52055;6230;Pont-à-Celles;65 - ...;Masculin;439
Région wallonne;Hainaut;Charleroi;52055;6230;Pont-à-Celles;65 - ...;Féminin;484
Région wallonne;Hainaut;Charleroi;52074;6250;Aiseau-Presles;0 - 14;Masculin;68
Région wallonne;Hainaut;Charleroi;52074;6250;Aiseau-Presles;0 - 14;Féminin;51
Région wallonne;Hainaut;Charleroi;52074;6250;Aiseau-Presles;15 - 64;Masculin;312
Région wallonne;Hainaut;Charleroi;52074;6250;Aiseau-Presles;15 - 64;Féminin;464
Région wallonne;Hainaut;Charleroi;52074;6250;Aiseau-Presles;65 - ...;Masculin;307
Région wallonne;Hainaut;Charleroi;52074;6250;Aiseau-Presles;65 - ...;Féminin;278
Région wallonne;Hainaut;Charleroi;52075;6210;Les Bons Villers;0 - 14;Masculin;31
Région wallonne;Hainaut;Charleroi;52075;6210;Les Bons Villers;0 - 14;Féminin;44
Région wallonne;Hainaut;Charleroi;52075;6210;Les Bons Villers;15 - 64;Masculin;270
Région wallonne;Hainaut;Charleroi;52075;6210;Les Bons Villers;15 - 64;Féminin;373
Région wallonne;Hainaut;Charleroi;52075;6210;Les Bons Villers;65 - ...;Masculin;288
Région wallonne;Hainaut;Charleroi;52075;6210;Les Bons Villers;65 - ...;Féminin;328
Région wallonne;Hainaut;Mons;53014;7300;Boussu;0 - 14;Masculin;152
Région wallonne;Hainaut;Mons;53014;7300;Boussu;0 - 14;Féminin;115
