gewest;provincie;arrondissement;nis-code;postcode;gemeente;leeftijdsgroep;geslacht;aantal_verblijven
Vlaams Gewest;Limburg;Tongeren;73001;3570;Alken;Actieven;Vrouwelijk;888
Vlaams Gewest;Limburg;Tongeren;73001;3570;Alken;Bejaarden;Mannelijk;434
Vlaams Gewest;Limburg;Tongeren;73001;3570;Alken;Bejaarden;Vrouwelijk;507
Vlaams Gewest;Limburg;Tongeren;73006;3740;Bilzen;Kinderen;Mannelijk;321
Vlaams Gewest;Limburg;Tongeren;73006;3740;Bilzen;Kinderen;Vrouwelijk;239
Vlaams Gewest;Limburg;Tongeren;73006;3740;Bilzen;Actieven;Mannelijk;2092
Vlaams Gewest;Limburg;Tongeren;73006;3740;Bilzen;Actieven;Vrouwelijk;2546
Vlaams Gewest;Limburg;Tongeren;73006;3740;Bilzen;Bejaarden;Mannelijk;1186
Vlaams Gewest;Limburg;Tongeren;73006;3740;Bilzen;Bejaarden;Vrouwelijk;969
Vlaams Gewest;Limburg;Tongeren;73009;3840;Borgloon;Kinderen;Mannelijk;87
Vlaams Gewest;Limburg;Tongeren;73009;3840;Borgloon;Kinderen;Vrouwelijk;68
Vlaams Gewest;Limburg;Tongeren;73009;3840;Borgloon;Actieven;Mannelijk;630
Vlaams Gewest;Limburg;Tongeren;73009;3840;Borgloon;Actieven;Vrouwelijk;939
Vlaams Gewest;Limburg;Tongeren;73009;3840;Borgloon;Bejaarden;Mannelijk;494
Vlaams Gewest;Limburg;Tongeren;73009;3840;Borgloon;Bejaarden;Vrouwelijk;438
Vlaams Gewest;Limburg;Tongeren;73022;3870;Heers;Kinderen;Mannelijk;69
Vlaams Gewest;Limburg;Tongeren;73022;3870;Heers;Kinderen;Vrouwelijk;74
Vlaams Gewest;Limburg;Tongeren;73022;3870;Heers;Actieven;Mannelijk;464
Vlaams Gewest;Limburg;Tongeren;73022;3870;Heers;Actieven;Vrouwelijk;711
Vlaams Gewest;Limburg;Tongeren;73022;3870;Heers;Bejaarden;Mannelijk;294
Vlaams Gewest;Limburg;Tongeren;73022;3870;Heers;Bejaarden;Vrouwelijk;341
Vlaams Gewest;Limburg;Tongeren;73028;3717;Herstappe;Actieven;Mannelijk;9
Vlaams Gewest;Limburg;Tongeren;73028;3717;Herstappe;Actieven;Vrouwelijk;6
Vlaams Gewest;Limburg;Tongeren;73028;3717;Herstappe;Bejaarden;Mannelijk;1
Vlaams Gewest;Limburg;Tongeren;73028;3717;Herstappe;Bejaarden;Vrouwelijk;2
Vlaams Gewest;Limburg;Tongeren;73032;3730;Hoeselt;Kinderen;Mannelijk;85
Vlaams Gewest;Limburg;Tongeren;73032;3730;Hoeselt;Kinderen;Vrouwelijk;44
Vlaams Gewest;Limburg;Tongeren;73032;3730;Hoeselt;Actieven;Mannelijk;700
Vlaams Gewest;Limburg;Tongeren;73032;3730;Hoeselt;Actieven;Vrouwelijk;715
Vlaams Gewest;Limburg;Tongeren;73032;3730;Hoeselt;Bejaarden;Mannelijk;349
Vlaams Gewest;Limburg;Tongeren;73032;3730;Hoeselt;Bejaarden;Vrouwelijk;352
Vlaams Gewest;Limburg;Tongeren;73040;3720;Kortessem;Kinderen;Mannelijk;66
Vlaams Gewest;Limburg;Tongeren;73040;3720;Kortessem;Kinderen;Vrouwelijk;69
Vlaams Gewest;Limburg;Tongeren;73040;3720;Kortessem;Actieven;Mannelijk;461
Vlaams Gewest;Limburg;Tongeren;73040;3720;Kortessem;Actieven;Vrouwelijk;820
Vlaams Gewest;Limburg;Tongeren;73040;3720;Kortessem;Bejaarden;Mannelijk;281
Vlaams Gewest;Limburg;Tongeren;73040;3720;Kortessem;Bejaarden;Vrouwelijk;229
Vlaams Gewest;Limburg;Tongeren;73042;3620;Lanaken;Kinderen;Mannelijk;216
Vlaams Gewest;Limburg;Tongeren;73042;3620;Lanaken;Kinderen;Vrouwelijk;162
Vlaams Gewest;Limburg;Tongeren;73042;3620;Lanaken;Actieven;Mannelijk;1697
Vlaams Gewest;Limburg;Tongeren;73042;3620;Lanaken;Actieven;Vrouwelijk;2170
Vlaams Gewest;Limburg;Tongeren;73042;3620;Lanaken;Bejaarden;Mannelijk;1163
Vlaams Gewest;Limburg;Tongeren;73042;3620;Lanaken;Bejaarden;Vrouwelijk;764
Vlaams Gewest;Limburg;Tongeren;73066;3770;Riemst;Kinderen;Mannelijk;120
Vlaams Gewest;Limburg;Tongeren;73066;3770;Riemst;Kinderen;Vrouwelijk;97
Vlaams Gewest;Limburg;Tongeren;73066;3770;Riemst;Actieven;Mannelijk;969
Vlaams Gewest;Limburg;Tongeren;73066;3770;Riemst;Actieven;Vrouwelijk;1121
Vlaams Gewest;Limburg;Tongeren;73066;3770;Riemst;Bejaarden;Mannelijk;725
Vlaams Gewest;Limburg;Tongeren;73066;3770;Riemst;Bejaarden;Vrouwelijk;584
Vlaams Gewest;Limburg;Tongeren;73083;3700;Tongeren;Kinderen;Mannelijk;273
Vlaams Gewest;Limburg;Tongeren;73083;3700;Tongeren;Kinderen;Vrouwelijk;157
Vlaams Gewest;Limburg;Tongeren;73083;3700;Tongeren;Actieven;Mannelijk;2197
Vlaams Gewest;Limburg;Tongeren;73083;3700;Tongeren;Actieven;Vrouwelijk;2552
Vlaams Gewest;Limburg;Tongeren;73083;3700;Tongeren;Bejaarden;Mannelijk;1313
Vlaams Gewest;Limburg;Tongeren;73083;3700;Tongeren;Bejaarden;Vrouwelijk;1305
Vlaams Gewest;Limburg;Tongeren;73098;3830;Wellen;Kinderen;Mannelijk;71
Vlaams Gewest;Limburg;Tongeren;73098;3830;Wellen;Kinderen;Vrouwelijk;73
Vlaams Gewest;Limburg;Tongeren;73098;3830;Wellen;Actieven;Mannelijk;510
Vlaams Gewest;Limburg;Tongeren;73098;3830;Wellen;Actieven;Vrouwelijk;650
Vlaams Gewest;Limburg;Tongeren;73098;3830;Wellen;Bejaarden;Mannelijk;269
Vlaams Gewest;Limburg;Tongeren;73098;3830;Wellen;Bejaarden;Vrouwelijk;176
Vlaams Gewest;Limburg;Tongeren;73107;3630;Maasmechelen;Kinderen;Mannelijk;423
Vlaams Gewest;Limburg;Tongeren;73107;3630;Maasmechelen;Kinderen;Vrouwelijk;305
Vlaams Gewest;Limburg;Tongeren;73107;3630;Maasmechelen;Actieven;Mannelijk;2383
Vlaams Gewest;Limburg;Tongeren;73107;3630;Maasmechelen;Actieven;Vrouwelijk;2928
Vlaams Gewest;Limburg;Tongeren;73107;3630;Maasmechelen;Bejaarden;Mannelijk;1222
Vlaams Gewest;Limburg;Tongeren;73107;3630;Maasmechelen;Bejaarden;Vrouwelijk;1179
Vlaams Gewest;Limburg;Tongeren;73109;3790;Voeren;Kinderen;Mannelijk;22
Vlaams Gewest;Limburg;Tongeren;73109;3790;Voeren;Kinderen;Vrouwelijk;14
Vlaams Gewest;Limburg;Tongeren;73109;3790;Voeren;Actieven;Mannelijk;233
Vlaams Gewest;Limburg;Tongeren;73109;3790;Voeren;Actieven;Vrouwelijk;246
Vlaams Gewest;Limburg;Tongeren;73109;3790;Voeren;Bejaarden;Mannelijk;215
Vlaams Gewest;Limburg;Tongeren;73109;3790;Voeren;Bejaarden;Vrouwelijk;125
Waals Gewest;Waals-Brabant;Nijvel;25005;1320;Bevekom;Kinderen;Mannelijk;39
Waals Gewest;Waals-Brabant;Nijvel;25005;1320;Bevekom;Kinderen;Vrouwelijk;28
Waals Gewest;Waals-Brabant;Nijvel;25005;1320;Bevekom;Actieven;Mannelijk;373
Waals Gewest;Waals-Brabant;Nijvel;25005;1320;Bevekom;Actieven;Vrouwelijk;406
Waals Gewest;Waals-Brabant;Nijvel;25005;1320;Bevekom;Bejaarden;Mannelijk;332
Waals Gewest;Waals-Brabant;Nijvel;25005;1320;Bevekom;Bejaarden;Vrouwelijk;159
Waals Gewest;Waals-Brabant;Nijvel;25014;1420;Eigenbrakel;Kinderen;Mannelijk;252
Waals Gewest;Waals-Brabant;Nijvel;25014;1420;Eigenbrakel;Kinderen;Vrouwelijk;136
Waals Gewest;Waals-Brabant;Nijvel;25014;1420;Eigenbrakel;Actieven;Mannelijk;1774
Waals Gewest;Waals-Brabant;Nijvel;25014;1420;Eigenbrakel;Actieven;Vrouwelijk;2479
Waals Gewest;Waals-Brabant;Nijvel;25014;1420;Eigenbrakel;Bejaarden;Mannelijk;1152
Waals Gewest;Waals-Brabant;Nijvel;25014;1420;Eigenbrakel;Bejaarden;Vrouwelijk;1174
Waals Gewest;Waals-Brabant;Nijvel;25015;1440;Kasteelbrakel;Kinderen;Mannelijk;53
Waals Gewest;Waals-Brabant;Nijvel;25015;1440;Kasteelbrakel;Kinderen;Vrouwelijk;35
Waals Gewest;Waals-Brabant;Nijvel;25015;1440;Kasteelbrakel;Actieven;Mannelijk;518
Waals Gewest;Waals-Brabant;Nijvel;25015;1440;Kasteelbrakel;Actieven;Vrouwelijk;534
Waals Gewest;Waals-Brabant;Nijvel;25015;1440;Kasteelbrakel;Bejaarden;Mannelijk;544
Waals Gewest;Waals-Brabant;Nijvel;25015;1440;Kasteelbrakel;Bejaarden;Vrouwelijk;323
Waals Gewest;Waals-Brabant;Nijvel;25018;1325;Chaumont-Gistoux;Kinderen;Mannelijk;64
Waals Gewest;Waals-Brabant;Nijvel;25018;1325;Chaumont-Gistoux;Kinderen;Vrouwelijk;43
Waals Gewest;Waals-Brabant;Nijvel;25018;1325;Chaumont-Gistoux;Actieven;Mannelijk;528
Waals Gewest;Waals-Brabant;Nijvel;25018;1325;Chaumont-Gistoux;Actieven;Vrouwelijk;643
Waals Gewest;Waals-Brabant;Nijvel;25018;1325;Chaumont-Gistoux;Bejaarden;Mannelijk;360
Waals Gewest;Waals-Brabant;Nijvel;25018;1325;Chaumont-Gistoux;Bejaarden;Vrouwelijk;280
Waals Gewest;Waals-Brabant;Nijvel;25023;1490;Court-Saint-Etienne;Kinderen;Mannelijk;79
Waals Gewest;Waals-Brabant;Nijvel;25023;1490;Court-Saint-Etienne;Kinderen;Vrouwelijk;38
Waals Gewest;Waals-Brabant;Nijvel;25023;1490;Court-Saint-Etienne;Actieven;Mannelijk;438
Waals Gewest;Waals-Brabant;Nijvel;25023;1490;Court-Saint-Etienne;Actieven;Vrouwelijk;622
Waals Gewest;Waals-Brabant;Nijvel;25023;1490;Court-Saint-Etienne;Bejaarden;Mannelijk;305
Waals Gewest;Waals-Brabant;Nijvel;25023;1490;Court-Saint-Etienne;Bejaarden;Vrouwelijk;232
Waals Gewest;Waals-Brabant;Nijvel;25031;1470;Genepiën;Kinderen;Mannelijk;88
Waals Gewest;Waals-Brabant;Nijvel;25031;1470;Genepiën;Kinderen;Vrouwelijk;63
Waals Gewest;Waals-Brabant;Nijvel;25031;1470;Genepiën;Actieven;Mannelijk;752
Waals Gewest;Waals-Brabant;Nijvel;25031;1470;Genepiën;Actieven;Vrouwelijk;922
Waals Gewest;Waals-Brabant;Nijvel;25031;1470;Genepiën;Bejaarden;Mannelijk;564
Waals Gewest;Waals-Brabant;Nijvel;25031;1470;Genepiën;Bejaarden;Vrouwelijk;454
Waals Gewest;Waals-Brabant;Nijvel;25037;1390;Graven;Kinderen;Mannelijk;95
Waals Gewest;Waals-Brabant;Nijvel;25037;1390;Graven;Kinderen;Vrouwelijk;53
Waals Gewest;Waals-Brabant;Nijvel;25037;1390;Graven;Actieven;Mannelijk;640
Waals Gewest;Waals-Brabant;Nijvel;25037;1390;Graven;Actieven;Vrouwelijk;731
Waals Gewest;Waals-Brabant;Nijvel;25037;1390;Graven;Bejaarden;Mannelijk;374
Waals Gewest;Waals-Brabant;Nijvel;25037;1390;Graven;Bejaarden;Vrouwelijk;414
Waals Gewest;Waals-Brabant;Nijvel;25043;1315;Incourt;Kinderen;Mannelijk;89
Waals Gewest;Waals-Brabant;Nijvel;25043;1315;Incourt;Kinderen;Vrouwelijk;25
Waals Gewest;Waals-Brabant;Nijvel;25043;1315;Incourt;Actieven;Mannelijk;228
Waals Gewest;Waals-Brabant;Nijvel;25043;1315;Incourt;Actieven;Vrouwelijk;239
Waals Gewest;Waals-Brabant;Nijvel;25043;1315;Incourt;Bejaarden;Mannelijk;153
Waals Gewest;Waals-Brabant;Nijvel;25043;1315;Incourt;Bejaarden;Vrouwelijk;166
Waals Gewest;Waals-Brabant;Nijvel;25044;1460;Itter;Kinderen;Mannelijk;33
Waals Gewest;Waals-Brabant;Nijvel;25044;1460;Itter;Kinderen;Vrouwelijk;27
Waals Gewest;Waals-Brabant;Nijvel;25044;1460;Itter;Actieven;Mannelijk;315
Waals Gewest;Waals-Brabant;Nijvel;25044;1460;Itter;Actieven;Vrouwelijk;388
Waals Gewest;Waals-Brabant;Nijvel;25044;1460;Itter;Bejaarden;Mannelijk;269
Waals Gewest;Waals-Brabant;Nijvel;25044;1460;Itter;Bejaarden;Vrouwelijk;187
Waals Gewest;Waals-Brabant;Nijvel;25048;1370;Geldenaken;Kinderen;Mannelijk;70
Waals Gewest;Waals-Brabant;Nijvel;25048;1370;Geldenaken;Kinderen;Vrouwelijk;61
Waals Gewest;Waals-Brabant;Nijvel;25048;1370;Geldenaken;Actieven;Mannelijk;617
Waals Gewest;Waals-Brabant;Nijvel;25048;1370;Geldenaken;Actieven;Vrouwelijk;766
Waals Gewest;Waals-Brabant;Nijvel;25048;1370;Geldenaken;Bejaarden;Mannelijk;265
Waals Gewest;Waals-Brabant;Nijvel;25048;1370;Geldenaken;Bejaarden;Vrouwelijk;433
Waals Gewest;Waals-Brabant;Nijvel;25050;1310;Terhulpen;Kinderen;Mannelijk;52
Waals Gewest;Waals-Brabant;Nijvel;25050;1310;Terhulpen;Kinderen;Vrouwelijk;21
Waals Gewest;Waals-Brabant;Nijvel;25050;1310;Terhulpen;Actieven;Mannelijk;335
Waals Gewest;Waals-Brabant;Nijvel;25050;1310;Terhulpen;Actieven;Vrouwelijk;398
Waals Gewest;Waals-Brabant;Nijvel;25050;1310;Terhulpen;Bejaarden;Mannelijk;261
Waals Gewest;Waals-Brabant;Nijvel;25050;1310;Terhulpen;Bejaarden;Vrouwelijk;360
Waals Gewest;Waals-Brabant;Nijvel;25068;1435;Mont-Saint-Guibert;Kinderen;Mannelijk;44
Waals Gewest;Waals-Brabant;Nijvel;25068;1435;Mont-Saint-Guibert;Kinderen;Vrouwelijk;32
Waals Gewest;Waals-Brabant;Nijvel;25068;1435;Mont-Saint-Guibert;Actieven;Mannelijk;320
Waals Gewest;Waals-Brabant;Nijvel;25068;1435;Mont-Saint-Guibert;Actieven;Vrouwelijk;422
Waals Gewest;Waals-Brabant;Nijvel;25068;1435;Mont-Saint-Guibert;Bejaarden;Mannelijk;152
Waals Gewest;Waals-Brabant;Nijvel;25068;1435;Mont-Saint-Guibert;Bejaarden;Vrouwelijk;147
Waals Gewest;Waals-Brabant;Nijvel;25072;1400;Nijvel;Kinderen;Mannelijk;187
Waals Gewest;Waals-Brabant;Nijvel;25072;1400;Nijvel;Kinderen;Vrouwelijk;116
Waals Gewest;Waals-Brabant;Nijvel;25072;1400;Nijvel;Actieven;Mannelijk;1260
Waals Gewest;Waals-Brabant;Nijvel;25072;1400;Nijvel;Actieven;Vrouwelijk;1924
Waals Gewest;Waals-Brabant;Nijvel;25072;1400;Nijvel;Bejaarden;Mannelijk;971
Waals Gewest;Waals-Brabant;Nijvel;25072;1400;Nijvel;Bejaarden;Vrouwelijk;1252
Waals Gewest;Waals-Brabant;Nijvel;25084;1360;Perwijs;Kinderen;Mannelijk;51
Waals Gewest;Waals-Brabant;Nijvel;25084;1360;Perwijs;Kinderen;Vrouwelijk;44
Waals Gewest;Waals-Brabant;Nijvel;25084;1360;Perwijs;Actieven;Mannelijk;301
Waals Gewest;Waals-Brabant;Nijvel;25084;1360;Perwijs;Actieven;Vrouwelijk;519
Waals Gewest;Waals-Brabant;Nijvel;25084;1360;Perwijs;Bejaarden;Mannelijk;152
Waals Gewest;Waals-Brabant;Nijvel;25084;1360;Perwijs;Bejaarden;Vrouwelijk;174
Waals Gewest;Waals-Brabant;Nijvel;25091;1330;Rixensart;Kinderen;Mannelijk;159
Waals Gewest;Waals-Brabant;Nijvel;25091;1330;Rixensart;Kinderen;Vrouwelijk;77
Waals Gewest;Waals-Brabant;Nijvel;25091;1330;Rixensart;Actieven;Mannelijk;930
Waals Gewest;Waals-Brabant;Nijvel;25091;1330;Rixensart;Actieven;Vrouwelijk;1198
Waals Gewest;Waals-Brabant;Nijvel;25091;1330;Rixensart;Bejaarden;Mannelijk;778
Waals Gewest;Waals-Brabant;Nijvel;25091;1330;Rixensart;Bejaarden;Vrouwelijk;728
Waals Gewest;Waals-Brabant;Nijvel;25105;1480;Tubeke;Kinderen;Mannelijk;221
Waals Gewest;Waals-Brabant;Nijvel;25105;1480;Tubeke;Kinderen;Vrouwelijk;139
Waals Gewest;Waals-Brabant;Nijvel;25105;1480;Tubeke;Actieven;Mannelijk;1220
Waals Gewest;Waals-Brabant;Nijvel;25105;1480;Tubeke;Actieven;Vrouwelijk;1910
Waals Gewest;Waals-Brabant;Nijvel;25105;1480;Tubeke;Bejaarden;Mannelijk;1063
Waals Gewest;Waals-Brabant;Nijvel;25105;1480;Tubeke;Bejaarden;Vrouwelijk;948
Waals Gewest;Waals-Brabant;Nijvel;25107;1495;Villers-la-Ville;Kinderen;Mannelijk;64
Waals Gewest;Waals-Brabant;Nijvel;25107;1495;Villers-la-Ville;Kinderen;Vrouwelijk;41
Waals Gewest;Waals-Brabant;Nijvel;25107;1495;Villers-la-Ville;Actieven;Mannelijk;530
Waals Gewest;Waals-Brabant;Nijvel;25107;1495;Villers-la-Ville;Actieven;Vrouwelijk;633
Waals Gewest;Waals-Brabant;Nijvel;25107;1495;Villers-la-Ville;Bejaarden;Mannelijk;356
Waals Gewest;Waals-Brabant;Nijvel;25107;1495;Villers-la-Ville;Bejaarden;Vrouwelijk;215
Waals Gewest;Waals-Brabant;Nijvel;25110;1410;Waterloo;Kinderen;Mannelijk;162
Waals Gewest;Waals-Brabant;Nijvel;25110;1410;Waterloo;Kinderen;Vrouwelijk;95
Waals Gewest;Waals-Brabant;Nijvel;25110;1410;Waterloo;Actieven;Mannelijk;1252
Waals Gewest;Waals-Brabant;Nijvel;25110;1410;Waterloo;Actieven;Vrouwelijk;1554
Waals Gewest;Waals-Brabant;Nijvel;25110;1410;Waterloo;Bejaarden;Mannelijk;1110
Waals Gewest;Waals-Brabant;Nijvel;25110;1410;Waterloo;Bejaarden;Vrouwelijk;1261
Waals Gewest;Waals-Brabant;Nijvel;25112;1300;Waver;Kinderen;Mannelijk;185
Waals Gewest;Waals-Brabant;Nijvel;25112;1300;Waver;Kinderen;Vrouwelijk;114
Waals Gewest;Waals-Brabant;Nijvel;25112;1300;Waver;Actieven;Mannelijk;1543
Waals Gewest;Waals-Brabant;Nijvel;25112;1300;Waver;Actieven;Vrouwelijk;2076
Waals Gewest;Waals-Brabant;Nijvel;25112;1300;Waver;Bejaarden;Mannelijk;1122
Waals Gewest;Waals-Brabant;Nijvel;25112;1300;Waver;Bejaarden;Vrouwelijk;1271
Waals Gewest;Waals-Brabant;Nijvel;25117;1450;Chastre;Kinderen;Mannelijk;45
Waals Gewest;Waals-Brabant;Nijvel;25117;1450;Chastre;Kinderen;Vrouwelijk;31
Waals Gewest;Waals-Brabant;Nijvel;25117;1450;Chastre;Actieven;Mannelijk;318
Waals Gewest;Waals-Brabant;Nijvel;25117;1450;Chastre;Actieven;Vrouwelijk;474
Waals Gewest;Waals-Brabant;Nijvel;25117;1450;Chastre;Bejaarden;Mannelijk;143
Waals Gewest;Waals-Brabant;Nijvel;25117;1450;Chastre;Bejaarden;Vrouwelijk;89
Waals Gewest;Waals-Brabant;Nijvel;25118;1357;Hélécine;Kinderen;Mannelijk;24
Waals Gewest;Waals-Brabant;Nijvel;25118;1357;Hélécine;Kinderen;Vrouwelijk;17
Waals Gewest;Waals-Brabant;Nijvel;25118;1357;Hélécine;Actieven;Mannelijk;213
Waals Gewest;Waals-Brabant;Nijvel;25118;1357;Hélécine;Actieven;Vrouwelijk;253
Waals Gewest;Waals-Brabant;Nijvel;25118;1357;Hélécine;Bejaarden;Mannelijk;139
Waals Gewest;Waals-Brabant;Nijvel;25118;1357;Hélécine;Bejaarden;Vrouwelijk;83
Waals Gewest;Waals-Brabant;Nijvel;25119;1380;Lasne;Kinderen;Mannelijk;61
Waals Gewest;Waals-Brabant;Nijvel;25119;1380;Lasne;Kinderen;Vrouwelijk;35
Waals Gewest;Waals-Brabant;Nijvel;25119;1380;Lasne;Actieven;Mannelijk;619
Waals Gewest;Waals-Brabant;Nijvel;25119;1380;Lasne;Actieven;Vrouwelijk;849
Waals Gewest;Waals-Brabant;Nijvel;25119;1380;Lasne;Bejaarden;Mannelijk;497
Waals Gewest;Waals-Brabant;Nijvel;25119;1380;Lasne;Bejaarden;Vrouwelijk;424
Waals Gewest;Waals-Brabant;Nijvel;25120;1350;Orp-Jauche;Kinderen;Mannelijk;45
Waals Gewest;Waals-Brabant;Nijvel;25120;1350;Orp-Jauche;Kinderen;Vrouwelijk;56
Waals Gewest;Waals-Brabant;Nijvel;25120;1350;Orp-Jauche;Actieven;Mannelijk;439
Waals Gewest;Waals-Brabant;Nijvel;25120;1350;Orp-Jauche;Actieven;Vrouwelijk;486
Waals Gewest;Waals-Brabant;Nijvel;25120;1350;Orp-Jauche;Bejaarden;Mannelijk;193
Waals Gewest;Waals-Brabant;Nijvel;25120;1350;Orp-Jauche;Bejaarden;Vrouwelijk;281
Waals Gewest;Waals-Brabant;Nijvel;25121;1340;Ottignies-Louvain-la-Neuve;Kinderen;Mannelijk;172
Waals Gewest;Waals-Brabant;Nijvel;25121;1340;Ottignies-Louvain-la-Neuve;Kinderen;Vrouwelijk;115
Waals Gewest;Waals-Brabant;Nijvel;25121;1340;Ottignies-Louvain-la-Neuve;Actieven;Mannelijk;1258
Waals Gewest;Waals-Brabant;Nijvel;25121;1340;Ottignies-Louvain-la-Neuve;Actieven;Vrouwelijk;1670
Waals Gewest;Waals-Brabant;Nijvel;25121;1340;Ottignies-Louvain-la-Neuve;Bejaarden;Mannelijk;790
Waals Gewest;Waals-Brabant;Nijvel;25121;1340;Ottignies-Louvain-la-Neuve;Bejaarden;Vrouwelijk;762
Waals Gewest;Waals-Brabant;Nijvel;25122;1367;Ramillies;Kinderen;Mannelijk;95
Waals Gewest;Waals-Brabant;Nijvel;25122;1367;Ramillies;Kinderen;Vrouwelijk;37
Waals Gewest;Waals-Brabant;Nijvel;25122;1367;Ramillies;Actieven;Mannelijk;280
Waals Gewest;Waals-Brabant;Nijvel;25122;1367;Ramillies;Actieven;Vrouwelijk;358
Waals Gewest;Waals-Brabant;Nijvel;25122;1367;Ramillies;Bejaarden;Mannelijk;173
Waals Gewest;Waals-Brabant;Nijvel;25122;1367;Ramillies;Bejaarden;Vrouwelijk;128
Waals Gewest;Waals-Brabant;Nijvel;25123;1430;Rebecq;Kinderen;Mannelijk;101
Waals Gewest;Waals-Brabant;Nijvel;25123;1430;Rebecq;Kinderen;Vrouwelijk;60
Waals Gewest;Waals-Brabant;Nijvel;25123;1430;Rebecq;Actieven;Mannelijk;587
Waals Gewest;Waals-Brabant;Nijvel;25123;1430;Rebecq;Actieven;Vrouwelijk;714
Waals Gewest;Waals-Brabant;Nijvel;25123;1430;Rebecq;Bejaarden;Mannelijk;233
Waals Gewest;Waals-Brabant;Nijvel;25123;1430;Rebecq;Bejaarden;Vrouwelijk;227
Waals Gewest;Waals-Brabant;Nijvel;25124;1457;Walhain;Kinderen;Mannelijk;112
Waals Gewest;Waals-Brabant;Nijvel;25124;1457;Walhain;Kinderen;Vrouwelijk;24
Waals Gewest;Waals-Brabant;Nijvel;25124;1457;Walhain;Actieven;Mannelijk;312
Waals Gewest;Waals-Brabant;Nijvel;25124;1457;Walhain;Actieven;Vrouwelijk;375
Waals Gewest;Waals-Brabant;Nijvel;25124;1457;Walhain;Bejaarden;Mannelijk;104
Waals Gewest;Waals-Brabant;Nijvel;25124;1457;Walhain;Bejaarden;Vrouwelijk;127
Waals Gewest;Henegouwen;Aat;51004;7800;Aat;Kinderen;Mannelijk;280
Waals Gewest;Henegouwen;Aat;51004;7800;Aat;Kinderen;Vrouwelijk;153
Waals Gewest;Henegouwen;Aat;51004;7800;Aat;Actieven;Mannelijk;1549
Waals Gewest;Henegouwen;Aat;51004;7800;Aat;Actieven;Vrouwelijk;2205
Waals Gewest;Henegouwen;Aat;51004;7800;Aat;Bejaarden;Mannelijk;804
Waals Gewest;Henegouwen;Aat;51004;7800;Aat;Bejaarden;Vrouwelijk;908
Waals Gewest;Henegouwen;Aat;51008;7970;Belœil;Kinderen;Mannelijk;82
Waals Gewest;Henegouwen;Aat;51008;7970;Belœil;Kinderen;Vrouwelijk;72
Waals Gewest;Henegouwen;Aat;51008;7970;Belœil;Actieven;Mannelijk;749
Waals Gewest;Henegouwen;Aat;51008;7970;Belœil;Actieven;Vrouwelijk;1024
Waals Gewest;Henegouwen;Aat;51008;7970;Belœil;Bejaarden;Mannelijk;374
Waals Gewest;Henegouwen;Aat;51008;7970;Belœil;Bejaarden;Vrouwelijk;409
Waals Gewest;Henegouwen;Aat;51009;7320;Bernissart;Kinderen;Mannelijk;70
Waals Gewest;Henegouwen;Aat;51009;7320;Bernissart;Kinderen;Vrouwelijk;58
Waals Gewest;Henegouwen;Aat;51009;7320;Bernissart;Actieven;Mannelijk;531
Waals Gewest;Henegouwen;Aat;51009;7320;Bernissart;Actieven;Vrouwelijk;718
Waals Gewest;Henegouwen;Aat;51009;7320;Bernissart;Bejaarden;Mannelijk;363
Waals Gewest;Henegouwen;Aat;51009;7320;Bernissart;Bejaarden;Vrouwelijk;361
Waals Gewest;Henegouwen;Aat;51012;7940;Brugelette;Kinderen;Mannelijk;21
Waals Gewest;Henegouwen;Aat;51012;7940;Brugelette;Kinderen;Vrouwelijk;16
Waals Gewest;Henegouwen;Aat;51012;7940;Brugelette;Actieven;Mannelijk;188
Waals Gewest;Henegouwen;Aat;51012;7940;Brugelette;Actieven;Vrouwelijk;211
Waals Gewest;Henegouwen;Aat;51012;7940;Brugelette;Bejaarden;Mannelijk;41
Waals Gewest;Henegouwen;Aat;51012;7940;Brugelette;Bejaarden;Vrouwelijk;77
Waals Gewest;Henegouwen;Aat;51014;7950;Chièvres;Kinderen;Mannelijk;35
Waals Gewest;Henegouwen;Aat;51014;7950;Chièvres;Kinderen;Vrouwelijk;37
Waals Gewest;Henegouwen;Aat;51014;7950;Chièvres;Actieven;Mannelijk;345
Waals Gewest;Henegouwen;Aat;51014;7950;Chièvres;Actieven;Vrouwelijk;438
Waals Gewest;Henegouwen;Aat;51014;7950;Chièvres;Bejaarden;Mannelijk;146
Waals Gewest;Henegouwen;Aat;51014;7950;Chièvres;Bejaarden;Vrouwelijk;227
Waals Gewest;Henegouwen;Aat;51017;7890;Elzele;Kinderen;Mannelijk;40
Waals Gewest;Henegouwen;Aat;51017;7890;Elzele;Kinderen;Vrouwelijk;34
Waals Gewest;Henegouwen;Aat;51017;7890;Elzele;Actieven;Mannelijk;307
Waals Gewest;Henegouwen;Aat;51017;7890;Elzele;Actieven;Vrouwelijk;398
Waals Gewest;Henegouwen;Aat;51017;7890;Elzele;Bejaarden;Mannelijk;251
Waals Gewest;Henegouwen;Aat;51017;7890;Elzele;Bejaarden;Vrouwelijk;254
Waals Gewest;Henegouwen;Aat;51019;7880;Vloesberg;Kinderen;Mannelijk;25
Waals Gewest;Henegouwen;Aat;51019;7880;Vloesberg;Kinderen;Vrouwelijk;17
Waals Gewest;Henegouwen;Aat;51019;7880;Vloesberg;Actieven;Mannelijk;233
Waals Gewest;Henegouwen;Aat;51019;7880;Vloesberg;Actieven;Vrouwelijk;253
