gewest;provincie_of_brussels_hoofdstedelijk_gewest;arrondissement;nis_code;postcode;gemeente;leeftijdsgroep;geslacht;daghospitalisatie
Waals Gewest;Waals-Brabant;Nijvel;25050;1310;Terhulpen;0 - 14;Mannelijk;32
Waals Gewest;Waals-Brabant;Nijvel;25050;1310;Terhulpen;0 - 14;Vrouwelijk;28
Waals Gewest;Waals-Brabant;Nijvel;25050;1310;Terhulpen;15 - 64;Mannelijk;424
Waals Gewest;Waals-Brabant;Nijvel;25050;1310;Terhulpen;15 - 64;Vrouwelijk;548
Waals Gewest;Waals-Brabant;Nijvel;25050;1310;Terhulpen;65 - ...;Mannelijk;325
Waals Gewest;Waals-Brabant;Nijvel;25050;1310;Terhulpen;65 - ...;Vrouwelijk;291
Waals Gewest;Waals-Brabant;Nijvel;25068;1435;Mont-Saint-Guibert;0 - 14;Mannelijk;46
Waals Gewest;Waals-Brabant;Nijvel;25068;1435;Mont-Saint-Guibert;0 - 14;Vrouwelijk;26
Waals Gewest;Waals-Brabant;Nijvel;25068;1435;Mont-Saint-Guibert;15 - 64;Mannelijk;435
Waals Gewest;Waals-Brabant;Nijvel;25068;1435;Mont-Saint-Guibert;15 - 64;Vrouwelijk;561
Waals Gewest;Waals-Brabant;Nijvel;25068;1435;Mont-Saint-Guibert;65 - ...;Mannelijk;227
Waals Gewest;Waals-Brabant;Nijvel;25068;1435;Mont-Saint-Guibert;65 - ...;Vrouwelijk;270
Waals Gewest;Waals-Brabant;Nijvel;25072;1400;Nijvel;0 - 14;Mannelijk;730
Waals Gewest;Waals-Brabant;Nijvel;25072;1400;Nijvel;0 - 14;Vrouwelijk;616
Waals Gewest;Waals-Brabant;Nijvel;25072;1400;Nijvel;15 - 64;Mannelijk;1.857
Waals Gewest;Waals-Brabant;Nijvel;25072;1400;Nijvel;15 - 64;Vrouwelijk;2.567
Waals Gewest;Waals-Brabant;Nijvel;25072;1400;Nijvel;65 - ...;Mannelijk;1.599
Waals Gewest;Waals-Brabant;Nijvel;25072;1400;Nijvel;65 - ...;Vrouwelijk;1.882
Waals Gewest;Waals-Brabant;Nijvel;25084;1360;Perwijs (Waals-Brabant);0 - 14;Mannelijk;71
Waals Gewest;Waals-Brabant;Nijvel;25084;1360;Perwijs (Waals-Brabant);0 - 14;Vrouwelijk;34
Waals Gewest;Waals-Brabant;Nijvel;25084;1360;Perwijs (Waals-Brabant);15 - 64;Mannelijk;428
Waals Gewest;Waals-Brabant;Nijvel;25084;1360;Perwijs (Waals-Brabant);15 - 64;Vrouwelijk;601
Waals Gewest;Waals-Brabant;Nijvel;25084;1360;Perwijs (Waals-Brabant);65 - ...;Mannelijk;333
Waals Gewest;Waals-Brabant;Nijvel;25084;1360;Perwijs (Waals-Brabant);65 - ...;Vrouwelijk;316
Waals Gewest;Waals-Brabant;Nijvel;25091;1330;Rixensart;0 - 14;Mannelijk;130
Waals Gewest;Waals-Brabant;Nijvel;25091;1330;Rixensart;0 - 14;Vrouwelijk;91
Waals Gewest;Waals-Brabant;Nijvel;25091;1330;Rixensart;15 - 64;Mannelijk;981
Waals Gewest;Waals-Brabant;Nijvel;25091;1330;Rixensart;15 - 64;Vrouwelijk;1.716
Waals Gewest;Waals-Brabant;Nijvel;25091;1330;Rixensart;65 - ...;Mannelijk;1.129
Waals Gewest;Waals-Brabant;Nijvel;25091;1330;Rixensart;65 - ...;Vrouwelijk;1.036
Waals Gewest;Waals-Brabant;Nijvel;25105;1480;Tubeke;0 - 14;Mannelijk;336
Waals Gewest;Waals-Brabant;Nijvel;25105;1480;Tubeke;0 - 14;Vrouwelijk;195
Waals Gewest;Waals-Brabant;Nijvel;25105;1480;Tubeke;15 - 64;Mannelijk;1.693
Waals Gewest;Waals-Brabant;Nijvel;25105;1480;Tubeke;15 - 64;Vrouwelijk;2.464
Waals Gewest;Waals-Brabant;Nijvel;25105;1480;Tubeke;65 - ...;Mannelijk;1.241
Waals Gewest;Waals-Brabant;Nijvel;25105;1480;Tubeke;65 - ...;Vrouwelijk;1.370
Waals Gewest;Waals-Brabant;Nijvel;25107;1495;Villers-la-Ville;0 - 14;Mannelijk;117
Waals Gewest;Waals-Brabant;Nijvel;25107;1495;Villers-la-Ville;0 - 14;Vrouwelijk;46
Waals Gewest;Waals-Brabant;Nijvel;25107;1495;Villers-la-Ville;15 - 64;Mannelijk;639
Waals Gewest;Waals-Brabant;Nijvel;25107;1495;Villers-la-Ville;15 - 64;Vrouwelijk;835
Waals Gewest;Waals-Brabant;Nijvel;25107;1495;Villers-la-Ville;65 - ...;Mannelijk;373
Waals Gewest;Waals-Brabant;Nijvel;25107;1495;Villers-la-Ville;65 - ...;Vrouwelijk;354
Waals Gewest;Waals-Brabant;Nijvel;25110;1410;Waterloo;0 - 14;Mannelijk;253
Waals Gewest;Waals-Brabant;Nijvel;25110;1410;Waterloo;0 - 14;Vrouwelijk;115
Waals Gewest;Waals-Brabant;Nijvel;25110;1410;Waterloo;15 - 64;Mannelijk;1.680
Waals Gewest;Waals-Brabant;Nijvel;25110;1410;Waterloo;15 - 64;Vrouwelijk;2.594
Waals Gewest;Waals-Brabant;Nijvel;25110;1410;Waterloo;65 - ...;Mannelijk;1.943
Waals Gewest;Waals-Brabant;Nijvel;25110;1410;Waterloo;65 - ...;Vrouwelijk;1.795
Waals Gewest;Waals-Brabant;Nijvel;25112;1300;Waver;0 - 14;Mannelijk;212
Waals Gewest;Waals-Brabant;Nijvel;25112;1300;Waver;0 - 14;Vrouwelijk;219
Waals Gewest;Waals-Brabant;Nijvel;25112;1300;Waver;15 - 64;Mannelijk;1.763
Waals Gewest;Waals-Brabant;Nijvel;25112;1300;Waver;15 - 64;Vrouwelijk;2.514
Waals Gewest;Waals-Brabant;Nijvel;25112;1300;Waver;65 - ...;Mannelijk;1.523
Waals Gewest;Waals-Brabant;Nijvel;25112;1300;Waver;65 - ...;Vrouwelijk;1.479
Waals Gewest;Waals-Brabant;Nijvel;25117;1450;Chastre;0 - 14;Mannelijk;67
Waals Gewest;Waals-Brabant;Nijvel;25117;1450;Chastre;0 - 14;Vrouwelijk;49
Waals Gewest;Waals-Brabant;Nijvel;25117;1450;Chastre;15 - 64;Mannelijk;436
Waals Gewest;Waals-Brabant;Nijvel;25117;1450;Chastre;15 - 64;Vrouwelijk;496
Waals Gewest;Waals-Brabant;Nijvel;25117;1450;Chastre;65 - ...;Mannelijk;171
Waals Gewest;Waals-Brabant;Nijvel;25117;1450;Chastre;65 - ...;Vrouwelijk;220
Waals Gewest;Waals-Brabant;Nijvel;25118;1357;Hélécine;0 - 14;Mannelijk;37
Waals Gewest;Waals-Brabant;Nijvel;25118;1357;Hélécine;0 - 14;Vrouwelijk;20
Waals Gewest;Waals-Brabant;Nijvel;25118;1357;Hélécine;15 - 64;Mannelijk;197
Waals Gewest;Waals-Brabant;Nijvel;25118;1357;Hélécine;15 - 64;Vrouwelijk;272
Waals Gewest;Waals-Brabant;Nijvel;25118;1357;Hélécine;65 - ...;Mannelijk;132
Waals Gewest;Waals-Brabant;Nijvel;25118;1357;Hélécine;65 - ...;Vrouwelijk;106
Waals Gewest;Waals-Brabant;Nijvel;25119;1380;Lasne;0 - 14;Mannelijk;76
Waals Gewest;Waals-Brabant;Nijvel;25119;1380;Lasne;0 - 14;Vrouwelijk;63
Waals Gewest;Waals-Brabant;Nijvel;25119;1380;Lasne;15 - 64;Mannelijk;709
Waals Gewest;Waals-Brabant;Nijvel;25119;1380;Lasne;15 - 64;Vrouwelijk;1.043
Waals Gewest;Waals-Brabant;Nijvel;25119;1380;Lasne;65 - ...;Mannelijk;795
Waals Gewest;Waals-Brabant;Nijvel;25119;1380;Lasne;65 - ...;Vrouwelijk;726
Waals Gewest;Waals-Brabant;Nijvel;25120;1350;Orp-Jauche;0 - 14;Mannelijk;96
Waals Gewest;Waals-Brabant;Nijvel;25120;1350;Orp-Jauche;0 - 14;Vrouwelijk;42
Waals Gewest;Waals-Brabant;Nijvel;25120;1350;Orp-Jauche;15 - 64;Mannelijk;520
Waals Gewest;Waals-Brabant;Nijvel;25120;1350;Orp-Jauche;15 - 64;Vrouwelijk;608
Waals Gewest;Waals-Brabant;Nijvel;25120;1350;Orp-Jauche;65 - ...;Mannelijk;314
Waals Gewest;Waals-Brabant;Nijvel;25120;1350;Orp-Jauche;65 - ...;Vrouwelijk;272
Waals Gewest;Waals-Brabant;Nijvel;25121;1340;Ottignies-Louvain-la-Neuve;0 - 14;Mannelijk;178
Waals Gewest;Waals-Brabant;Nijvel;25121;1340;Ottignies-Louvain-la-Neuve;0 - 14;Vrouwelijk;121
Waals Gewest;Waals-Brabant;Nijvel;25121;1340;Ottignies-Louvain-la-Neuve;15 - 64;Mannelijk;1.406
Waals Gewest;Waals-Brabant;Nijvel;25121;1340;Ottignies-Louvain-la-Neuve;15 - 64;Vrouwelijk;2.013
Waals Gewest;Waals-Brabant;Nijvel;25121;1340;Ottignies-Louvain-la-Neuve;65 - ...;Mannelijk;1.317
Waals Gewest;Waals-Brabant;Nijvel;25121;1340;Ottignies-Louvain-la-Neuve;65 - ...;Vrouwelijk;1.145
Waals Gewest;Waals-Brabant;Nijvel;25122;1367;Ramillies;0 - 14;Mannelijk;43
Waals Gewest;Waals-Brabant;Nijvel;25122;1367;Ramillies;0 - 14;Vrouwelijk;45
Waals Gewest;Waals-Brabant;Nijvel;25122;1367;Ramillies;15 - 64;Mannelijk;333
Waals Gewest;Waals-Brabant;Nijvel;25122;1367;Ramillies;15 - 64;Vrouwelijk;417
Waals Gewest;Waals-Brabant;Nijvel;25122;1367;Ramillies;65 - ...;Mannelijk;315
Waals Gewest;Waals-Brabant;Nijvel;25122;1367;Ramillies;65 - ...;Vrouwelijk;288
Waals Gewest;Waals-Brabant;Nijvel;25123;1430;Rebecq;0 - 14;Mannelijk;138
Waals Gewest;Waals-Brabant;Nijvel;25123;1430;Rebecq;0 - 14;Vrouwelijk;97
Waals Gewest;Waals-Brabant;Nijvel;25123;1430;Rebecq;15 - 64;Mannelijk;704
Waals Gewest;Waals-Brabant;Nijvel;25123;1430;Rebecq;15 - 64;Vrouwelijk;939
Waals Gewest;Waals-Brabant;Nijvel;25123;1430;Rebecq;65 - ...;Mannelijk;436
Waals Gewest;Waals-Brabant;Nijvel;25123;1430;Rebecq;65 - ...;Vrouwelijk;463
Waals Gewest;Waals-Brabant;Nijvel;25124;1457;Walhain;0 - 14;Mannelijk;51
Waals Gewest;Waals-Brabant;Nijvel;25124;1457;Walhain;0 - 14;Vrouwelijk;24
Waals Gewest;Waals-Brabant;Nijvel;25124;1457;Walhain;15 - 64;Mannelijk;369
Waals Gewest;Waals-Brabant;Nijvel;25124;1457;Walhain;15 - 64;Vrouwelijk;488
Waals Gewest;Waals-Brabant;Nijvel;25124;1457;Walhain;65 - ...;Mannelijk;345
Waals Gewest;Waals-Brabant;Nijvel;25124;1457;Walhain;65 - ...;Vrouwelijk;198
Waals Gewest;Henegouwen;Aat;51004;7800;Aat;0 - 14;Mannelijk;175
Waals Gewest;Henegouwen;Aat;51004;7800;Aat;0 - 14;Vrouwelijk;159
Waals Gewest;Henegouwen;Aat;51004;7800;Aat;15 - 64;Mannelijk;1.728
Waals Gewest;Henegouwen;Aat;51004;7800;Aat;15 - 64;Vrouwelijk;2.441
Waals Gewest;Henegouwen;Aat;51004;7800;Aat;65 - ...;Mannelijk;1.292
Waals Gewest;Henegouwen;Aat;51004;7800;Aat;65 - ...;Vrouwelijk;1.228
Waals Gewest;Henegouwen;Aat;51008;7970;Bel?il;0 - 14;Mannelijk;89
Waals Gewest;Henegouwen;Aat;51008;7970;Bel?il;0 - 14;Vrouwelijk;56
Waals Gewest;Henegouwen;Aat;51008;7970;Bel?il;15 - 64;Mannelijk;940
Waals Gewest;Henegouwen;Aat;51008;7970;Bel?il;15 - 64;Vrouwelijk;970
Waals Gewest;Henegouwen;Aat;51008;7970;Bel?il;65 - ...;Mannelijk;589
Waals Gewest;Henegouwen;Aat;51008;7970;Bel?il;65 - ...;Vrouwelijk;527
Waals Gewest;Henegouwen;Aat;51009;7320;Bernissart;0 - 14;Mannelijk;76
Waals Gewest;Henegouwen;Aat;51009;7320;Bernissart;0 - 14;Vrouwelijk;38
Waals Gewest;Henegouwen;Aat;51009;7320;Bernissart;15 - 64;Mannelijk;638
Waals Gewest;Henegouwen;Aat;51009;7320;Bernissart;15 - 64;Vrouwelijk;910
Waals Gewest;Henegouwen;Aat;51009;7320;Bernissart;65 - ...;Mannelijk;352
Waals Gewest;Henegouwen;Aat;51009;7320;Bernissart;65 - ...;Vrouwelijk;435
Waals Gewest;Henegouwen;Aat;51012;7940;Brugelette;0 - 14;Mannelijk;16
Waals Gewest;Henegouwen;Aat;51012;7940;Brugelette;0 - 14;Vrouwelijk;19
Waals Gewest;Henegouwen;Aat;51012;7940;Brugelette;15 - 64;Mannelijk;212
Waals Gewest;Henegouwen;Aat;51012;7940;Brugelette;15 - 64;Vrouwelijk;273
Waals Gewest;Henegouwen;Aat;51012;7940;Brugelette;65 - ...;Mannelijk;200
Waals Gewest;Henegouwen;Aat;51012;7940;Brugelette;65 - ...;Vrouwelijk;135
Waals Gewest;Henegouwen;Aat;51014;7950;Chièvres;0 - 14;Mannelijk;42
Waals Gewest;Henegouwen;Aat;51014;7950;Chièvres;0 - 14;Vrouwelijk;31
Waals Gewest;Henegouwen;Aat;51014;7950;Chièvres;15 - 64;Mannelijk;373
Waals Gewest;Henegouwen;Aat;51014;7950;Chièvres;15 - 64;Vrouwelijk;455
Waals Gewest;Henegouwen;Aat;51014;7950;Chièvres;65 - ...;Mannelijk;284
Waals Gewest;Henegouwen;Aat;51014;7950;Chièvres;65 - ...;Vrouwelijk;215
Waals Gewest;Henegouwen;Aat;51017;7890;Elzele;0 - 14;Mannelijk;65
Waals Gewest;Henegouwen;Aat;51017;7890;Elzele;0 - 14;Vrouwelijk;41
Waals Gewest;Henegouwen;Aat;51017;7890;Elzele;15 - 64;Mannelijk;415
Waals Gewest;Henegouwen;Aat;51017;7890;Elzele;15 - 64;Vrouwelijk;503
Waals Gewest;Henegouwen;Aat;51017;7890;Elzele;65 - ...;Mannelijk;338
Waals Gewest;Henegouwen;Aat;51017;7890;Elzele;65 - ...;Vrouwelijk;254
Waals Gewest;Henegouwen;Aat;51019;7880;Vloesberg;0 - 14;Mannelijk;26
Waals Gewest;Henegouwen;Aat;51019;7880;Vloesberg;0 - 14;Vrouwelijk;18
Waals Gewest;Henegouwen;Aat;51019;7880;Vloesberg;15 - 64;Mannelijk;244
Waals Gewest;Henegouwen;Aat;51019;7880;Vloesberg;15 - 64;Vrouwelijk;334
Waals Gewest;Henegouwen;Aat;51019;7880;Vloesberg;65 - ...;Mannelijk;319
Waals Gewest;Henegouwen;Aat;51019;7880;Vloesberg;65 - ...;Vrouwelijk;140
Waals Gewest;Henegouwen;Aat;51065;7910;Frasnes-lez-Anvaing;0 - 14;Mannelijk;107
Waals Gewest;Henegouwen;Aat;51065;7910;Frasnes-lez-Anvaing;0 - 14;Vrouwelijk;62
Waals Gewest;Henegouwen;Aat;51065;7910;Frasnes-lez-Anvaing;15 - 64;Mannelijk;789
Waals Gewest;Henegouwen;Aat;51065;7910;Frasnes-lez-Anvaing;15 - 64;Vrouwelijk;1.077
Waals Gewest;Henegouwen;Aat;51065;7910;Frasnes-lez-Anvaing;65 - ...;Mannelijk;707
Waals Gewest;Henegouwen;Aat;51065;7910;Frasnes-lez-Anvaing;65 - ...;Vrouwelijk;566
Waals Gewest;Henegouwen;Charleroi;52010;7160;Chapelle-lez-Herlaimont;0 - 14;Mannelijk;236
Waals Gewest;Henegouwen;Charleroi;52010;7160;Chapelle-lez-Herlaimont;0 - 14;Vrouwelijk;234
Waals Gewest;Henegouwen;Charleroi;52010;7160;Chapelle-lez-Herlaimont;15 - 64;Mannelijk;925
Waals Gewest;Henegouwen;Charleroi;52010;7160;Chapelle-lez-Herlaimont;15 - 64;Vrouwelijk;1.465
Waals Gewest;Henegouwen;Charleroi;52010;7160;Chapelle-lez-Herlaimont;65 - ...;Mannelijk;846
Waals Gewest;Henegouwen;Charleroi;52010;7160;Chapelle-lez-Herlaimont;65 - ...;Vrouwelijk;842
Waals Gewest;Henegouwen;Charleroi;52011;6000;Charleroi;0 - 14;Mannelijk;2.637
Waals Gewest;Henegouwen;Charleroi;52011;6000;Charleroi;0 - 14;Vrouwelijk;1.649
Waals Gewest;Henegouwen;Charleroi;52011;6000;Charleroi;15 - 64;Mannelijk;15.227
Waals Gewest;Henegouwen;Charleroi;52011;6000;Charleroi;15 - 64;Vrouwelijk;20.044
Waals Gewest;Henegouwen;Charleroi;52011;6000;Charleroi;65 - ...;Mannelijk;9.195
Waals Gewest;Henegouwen;Charleroi;52011;6000;Charleroi;65 - ...;Vrouwelijk;10.670
Waals Gewest;Henegouwen;Charleroi;52012;6200;Châtelet;0 - 14;Mannelijk;384
Waals Gewest;Henegouwen;Charleroi;52012;6200;Châtelet;0 - 14;Vrouwelijk;204
Waals Gewest;Henegouwen;Charleroi;52012;6200;Châtelet;15 - 64;Mannelijk;2.275
Waals Gewest;Henegouwen;Charleroi;52012;6200;Châtelet;15 - 64;Vrouwelijk;3.603
Waals Gewest;Henegouwen;Charleroi;52012;6200;Châtelet;65 - ...;Mannelijk;1.798
Waals Gewest;Henegouwen;Charleroi;52012;6200;Châtelet;65 - ...;Vrouwelijk;1.894
Waals Gewest;Henegouwen;Charleroi;52015;6180;Courcelles;0 - 14;Mannelijk;322
Waals Gewest;Henegouwen;Charleroi;52015;6180;Courcelles;0 - 14;Vrouwelijk;239
Waals Gewest;Henegouwen;Charleroi;52015;6180;Courcelles;15 - 64;Mannelijk;2.207
Waals Gewest;Henegouwen;Charleroi;52015;6180;Courcelles;15 - 64;Vrouwelijk;2.861
Waals Gewest;Henegouwen;Charleroi;52015;6180;Courcelles;65 - ...;Mannelijk;1.228
Waals Gewest;Henegouwen;Charleroi;52015;6180;Courcelles;65 - ...;Vrouwelijk;1.317
Waals Gewest;Henegouwen;Charleroi;52018;6240;Farciennes;0 - 14;Mannelijk;144
Waals Gewest;Henegouwen;Charleroi;52018;6240;Farciennes;0 - 14;Vrouwelijk;105
Waals Gewest;Henegouwen;Charleroi;52018;6240;Farciennes;15 - 64;Mannelijk;686
Waals Gewest;Henegouwen;Charleroi;52018;6240;Farciennes;15 - 64;Vrouwelijk;1.110
Waals Gewest;Henegouwen;Charleroi;52018;6240;Farciennes;65 - ...;Mannelijk;479
Waals Gewest;Henegouwen;Charleroi;52018;6240;Farciennes;65 - ...;Vrouwelijk;492
Waals Gewest;Henegouwen;Charleroi;52021;6220;Fleurus;0 - 14;Mannelijk;225
Waals Gewest;Henegouwen;Charleroi;52021;6220;Fleurus;0 - 14;Vrouwelijk;112
Waals Gewest;Henegouwen;Charleroi;52021;6220;Fleurus;15 - 64;Mannelijk;1.450
Waals Gewest;Henegouwen;Charleroi;52021;6220;Fleurus;15 - 64;Vrouwelijk;1.948
Waals Gewest;Henegouwen;Charleroi;52021;6220;Fleurus;65 - ...;Mannelijk;1.155
Waals Gewest;Henegouwen;Charleroi;52021;6220;Fleurus;65 - ...;Vrouwelijk;1.037
Waals Gewest;Henegouwen;Charleroi;52022;6140;Fontaine-l'Évêque;0 - 14;Mannelijk;241
Waals Gewest;Henegouwen;Charleroi;52022;6140;Fontaine-l'Évêque;0 - 14;Vrouwelijk;146
Waals Gewest;Henegouwen;Charleroi;52022;6140;Fontaine-l'Évêque;15 - 64;Mannelijk;1.411
Waals Gewest;Henegouwen;Charleroi;52022;6140;Fontaine-l'Évêque;15 - 64;Vrouwelijk;1.804
Waals Gewest;Henegouwen;Charleroi;52022;6140;Fontaine-l'Évêque;65 - ...;Mannelijk;825
Waals Gewest;Henegouwen;Charleroi;52022;6140;Fontaine-l'Évêque;65 - ...;Vrouwelijk;919
Waals Gewest;Henegouwen;Charleroi;52025;6280;Gerpinnes;0 - 14;Mannelijk;65
Waals Gewest;Henegouwen;Charleroi;52025;6280;Gerpinnes;0 - 14;Vrouwelijk;43
Waals Gewest;Henegouwen;Charleroi;52025;6280;Gerpinnes;15 - 64;Mannelijk;703
Waals Gewest;Henegouwen;Charleroi;52025;6280;Gerpinnes;15 - 64;Vrouwelijk;1.106
Waals Gewest;Henegouwen;Charleroi;52025;6280;Gerpinnes;65 - ...;Mannelijk;883
Waals Gewest;Henegouwen;Charleroi;52025;6280;Gerpinnes;65 - ...;Vrouwelijk;805
Waals Gewest;Henegouwen;Charleroi;52043;7170;Manage;0 - 14;Mannelijk;589
Waals Gewest;Henegouwen;Charleroi;52043;7170;Manage;0 - 14;Vrouwelijk;513
Waals Gewest;Henegouwen;Charleroi;52043;7170;Manage;15 - 64;Mannelijk;1.648
Waals Gewest;Henegouwen;Charleroi;52043;7170;Manage;15 - 64;Vrouwelijk;2.229
Waals Gewest;Henegouwen;Charleroi;52043;7170;Manage;65 - ...;Mannelijk;812
Waals Gewest;Henegouwen;Charleroi;52043;7170;Manage;65 - ...;Vrouwelijk;1.144
Waals Gewest;Henegouwen;Charleroi;52048;6110;Montigny-le-Tilleul;0 - 14;Mannelijk;85
Waals Gewest;Henegouwen;Charleroi;52048;6110;Montigny-le-Tilleul;0 - 14;Vrouwelijk;68
Waals Gewest;Henegouwen;Charleroi;52048;6110;Montigny-le-Tilleul;15 - 64;Mannelijk;788
Waals Gewest;Henegouwen;Charleroi;52048;6110;Montigny-le-Tilleul;15 - 64;Vrouwelijk;963
Waals Gewest;Henegouwen;Charleroi;52048;6110;Montigny-le-Tilleul;65 - ...;Mannelijk;686
Waals Gewest;Henegouwen;Charleroi;52048;6110;Montigny-le-Tilleul;65 - ...;Vrouwelijk;751
Waals Gewest;Henegouwen;Charleroi;52055;6230;Pont-à-Celles;0 - 14;Mannelijk;242
Waals Gewest;Henegouwen;Charleroi;52055;6230;Pont-à-Celles;0 - 14;Vrouwelijk;182
Waals Gewest;Henegouwen;Charleroi;52055;6230;Pont-à-Celles;15 - 64;Mannelijk;1.148
Waals Gewest;Henegouwen;Charleroi;52055;6230;Pont-à-Celles;15 - 64;Vrouwelijk;1.542
Waals Gewest;Henegouwen;Charleroi;52055;6230;Pont-à-Celles;65 - ...;Mannelijk;800
Waals Gewest;Henegouwen;Charleroi;52055;6230;Pont-à-Celles;65 - ...;Vrouwelijk;879
Waals Gewest;Henegouwen;Charleroi;52063;7180;Seneffe;0 - 14;Mannelijk;238
Waals Gewest;Henegouwen;Charleroi;52063;7180;Seneffe;0 - 14;Vrouwelijk;167
Waals Gewest;Henegouwen;Charleroi;52063;7180;Seneffe;15 - 64;Mannelijk;659
Waals Gewest;Henegouwen;Charleroi;52063;7180;Seneffe;15 - 64;Vrouwelijk;914
Waals Gewest;Henegouwen;Charleroi;52063;7180;Seneffe;65 - ...;Mannelijk;579
Waals Gewest;Henegouwen;Charleroi;52063;7180;Seneffe;65 - ...;Vrouwelijk;498
Waals Gewest;Henegouwen;Charleroi;52074;6250;Aiseau-Presles;0 - 14;Mannelijk;107
Waals Gewest;Henegouwen;Charleroi;52074;6250;Aiseau-Presles;0 - 14;Vrouwelijk;61
Waals Gewest;Henegouwen;Charleroi;52074;6250;Aiseau-Presles;15 - 64;Mannelijk;689
Waals Gewest;Henegouwen;Charleroi;52074;6250;Aiseau-Presles;15 - 64;Vrouwelijk;839
Waals Gewest;Henegouwen;Charleroi;52074;6250;Aiseau-Presles;65 - ...;Mannelijk;522
Waals Gewest;Henegouwen;Charleroi;52074;6250;Aiseau-Presles;65 - ...;Vrouwelijk;472
Waals Gewest;Henegouwen;Charleroi;52075;6210;Les Bons Villers;0 - 14;Mannelijk;92
Waals Gewest;Henegouwen;Charleroi;52075;6210;Les Bons Villers;0 - 14;Vrouwelijk;80
Waals Gewest;Henegouwen;Charleroi;52075;6210;Les Bons Villers;15 - 64;Mannelijk;503
Waals Gewest;Henegouwen;Charleroi;52075;6210;Les Bons Villers;15 - 64;Vrouwelijk;770
Waals Gewest;Henegouwen;Charleroi;52075;6210;Les Bons Villers;65 - ...;Mannelijk;368
Waals Gewest;Henegouwen;Charleroi;52075;6210;Les Bons Villers;65 - ...;Vrouwelijk;471
Waals Gewest;Henegouwen;Bergen;53014;7300;Boussu;0 - 14;Mannelijk;187
Waals Gewest;Henegouwen;Bergen;53014;7300;Boussu;0 - 14;Vrouwelijk;90
Waals Gewest;Henegouwen;Bergen;53014;7300;Boussu;15 - 64;Mannelijk;1.285
Waals Gewest;Henegouwen;Bergen;53014;7300;Boussu;15 - 64;Vrouwelijk;1.715
Waals Gewest;Henegouwen;Bergen;53014;7300;Boussu;65 - ...;Mannelijk;996
Waals Gewest;Henegouwen;Bergen;53014;7300;Boussu;65 - ...;Vrouwelijk;859
Waals Gewest;Henegouwen;Bergen;53020;7370;Dour;0 - 14;Mannelijk;148
Waals Gewest;Henegouwen;Bergen;53020;7370;Dour;0 - 14;Vrouwelijk;106
Waals Gewest;Henegouwen;Bergen;53020;7370;Dour;15 - 64;Mannelijk;1.150
Waals Gewest;Henegouwen;Bergen;53020;7370;Dour;15 - 64;Vrouwelijk;1.173
Waals Gewest;Henegouwen;Bergen;53020;7370;Dour;65 - ...;Mannelijk;726
Waals Gewest;Henegouwen;Bergen;53020;7370;Dour;65 - ...;Vrouwelijk;784
Waals Gewest;Henegouwen;Bergen;53028;7080;Frameries;0 - 14;Mannelijk;174
Waals Gewest;Henegouwen;Bergen;53028;7080;Frameries;0 - 14;Vrouwelijk;110
Waals Gewest;Henegouwen;Bergen;53028;7080;Frameries;15 - 64;Mannelijk;1.276
Waals Gewest;Henegouwen;Bergen;53028;7080;Frameries;15 - 64;Vrouwelijk;1.941
Waals Gewest;Henegouwen;Bergen;53028;7080;Frameries;65 - ...;Mannelijk;1.218
Waals Gewest;Henegouwen;Bergen;53028;7080;Frameries;65 - ...;Vrouwelijk;1.133
Waals Gewest;Henegouwen;Bergen;53039;7350;Hensies;0 - 14;Mannelijk;52
Waals Gewest;Henegouwen;Bergen;53039;7350;Hensies;0 - 14;Vrouwelijk;34
Waals Gewest;Henegouwen;Bergen;53039;7350;Hensies;15 - 64;Mannelijk;461
Waals Gewest;Henegouwen;Bergen;53039;7350;Hensies;15 - 64;Vrouwelijk;535
Waals Gewest;Henegouwen;Bergen;53039;7350;Hensies;65 - ...;Mannelijk;265
Waals Gewest;Henegouwen;Bergen;53039;7350;Hensies;65 - ...;Vrouwelijk;306
Waals Gewest;Henegouwen;Bergen;53044;7050;Jurbeke;0 - 14;Mannelijk;54
Waals Gewest;Henegouwen;Bergen;53044;7050;Jurbeke;0 - 14;Vrouwelijk;60
Waals Gewest;Henegouwen;Bergen;53044;7050;Jurbeke;15 - 64;Mannelijk;583
Waals Gewest;Henegouwen;Bergen;53044;7050;Jurbeke;15 - 64;Vrouwelijk;697
Waals Gewest;Henegouwen;Bergen;53044;7050;Jurbeke;65 - ...;Mannelijk;502
Waals Gewest;Henegouwen;Bergen;53044;7050;Jurbeke;65 - ...;Vrouwelijk;516
Waals Gewest;Henegouwen;Bergen;53046;7870;Lens;0 - 14;Mannelijk;19
Waals Gewest;Henegouwen;Bergen;53046;7870;Lens;0 - 14;Vrouwelijk;22
Waals Gewest;Henegouwen;Bergen;53046;7870;Lens;15 - 64;Mannelijk;247
Waals Gewest;Henegouwen;Bergen;53046;7870;Lens;15 - 64;Vrouwelijk;322
Waals Gewest;Henegouwen;Bergen;53046;7870;Lens;65 - ...;Mannelijk;95
Waals Gewest;Henegouwen;Bergen;53046;7870;Lens;65 - ...;Vrouwelijk;202
Waals Gewest;Henegouwen;Bergen;53053;7000;Bergen;0 - 14;Mannelijk;740
Waals Gewest;Henegouwen;Bergen;53053;7000;Bergen;0 - 14;Vrouwelijk;599
