région;province;arrondissement;code_ins;code_postal;commune;classe_d'âge;sexe;nombre_de_séjours
Région flamande;Anvers;Malines;12005.0;2820.0;Bonheiden; 0 – 14;Masculin;99
Région flamande;Anvers;Malines;12005.0;2820.0;Bonheiden; 0 – 14;Féminin;88
Région flamande;Anvers;Malines;12005.0;2820.0;Bonheiden;15 – 64;Masculin;445
Région flamande;Anvers;Malines;12005.0;2820.0;Bonheiden;15 – 64;Féminin;638
Région flamande;Anvers;Malines;12005.0;2820.0;Bonheiden;65 – ...;Masculin;544
Région flamande;Anvers;Malines;12005.0;2820.0;Bonheiden;65 – ...;Féminin;558
Région flamande;Anvers;Malines;12007.0;2880.0;Bornem; 0 – 14;Masculin;83
Région flamande;Anvers;Malines;12007.0;2880.0;Bornem; 0 – 14;Féminin;53
Région flamande;Anvers;Malines;12007.0;2880.0;Bornem;15 – 64;Masculin;678
Région flamande;Anvers;Malines;12007.0;2880.0;Bornem;15 – 64;Féminin;887
Région flamande;Anvers;Malines;12007.0;2880.0;Bornem;65 – ...;Masculin;665
Région flamande;Anvers;Malines;12007.0;2880.0;Bornem;65 – ...;Féminin;685
Région flamande;Anvers;Malines;12009.0;2570.0;Duffel; 0 – 14;Masculin;87
Région flamande;Anvers;Malines;12009.0;2570.0;Duffel; 0 – 14;Féminin;53
Région flamande;Anvers;Malines;12009.0;2570.0;Duffel;15 – 64;Masculin;602
Région flamande;Anvers;Malines;12009.0;2570.0;Duffel;15 – 64;Féminin;797
Région flamande;Anvers;Malines;12009.0;2570.0;Duffel;65 – ...;Masculin;574
Région flamande;Anvers;Malines;12009.0;2570.0;Duffel;65 – ...;Féminin;640
Région flamande;Anvers;Malines;12014.0;2220.0;Heist-op-den-Berg; 0 – 14;Masculin;261
Région flamande;Anvers;Malines;12014.0;2220.0;Heist-op-den-Berg; 0 – 14;Féminin;246
Région flamande;Anvers;Malines;12014.0;2220.0;Heist-op-den-Berg;15 – 64;Masculin;1355
Région flamande;Anvers;Malines;12014.0;2220.0;Heist-op-den-Berg;15 – 64;Féminin;1902
Région flamande;Anvers;Malines;12014.0;2220.0;Heist-op-den-Berg;65 – ...;Masculin;1339
Région flamande;Anvers;Malines;12014.0;2220.0;Heist-op-den-Berg;65 – ...;Féminin;1538
Région flamande;Anvers;Malines;12021.0;2500.0;Lierre; 0 – 14;Masculin;253
Région flamande;Anvers;Malines;12021.0;2500.0;Lierre; 0 – 14;Féminin;209
Région flamande;Anvers;Malines;12021.0;2500.0;Lierre;15 – 64;Masculin;1099
Région flamande;Anvers;Malines;12021.0;2500.0;Lierre;15 – 64;Féminin;1476
Région flamande;Anvers;Malines;12021.0;2500.0;Lierre;65 – ...;Masculin;1212
Région flamande;Anvers;Malines;12021.0;2500.0;Lierre;65 – ...;Féminin;1267
Région flamande;Anvers;Malines;12025.0;2800.0;Malines; 0 – 14;Masculin;678
Région flamande;Anvers;Malines;12025.0;2800.0;Malines; 0 – 14;Féminin;529
Région flamande;Anvers;Malines;12025.0;2800.0;Malines;15 – 64;Masculin;2682
Région flamande;Anvers;Malines;12025.0;2800.0;Malines;15 – 64;Féminin;4127
Région flamande;Anvers;Malines;12025.0;2800.0;Malines;65 – ...;Masculin;2502
Région flamande;Anvers;Malines;12025.0;2800.0;Malines;65 – ...;Féminin;2967
Région flamande;Anvers;Malines;12026.0;2560.0;Nijlen; 0 – 14;Masculin;200
Région flamande;Anvers;Malines;12026.0;2560.0;Nijlen; 0 – 14;Féminin;137
Région flamande;Anvers;Malines;12026.0;2560.0;Nijlen;15 – 64;Masculin;696
Région flamande;Anvers;Malines;12026.0;2560.0;Nijlen;15 – 64;Féminin;951
Région flamande;Anvers;Malines;12026.0;2560.0;Nijlen;65 – ...;Masculin;691
Région flamande;Anvers;Malines;12026.0;2560.0;Nijlen;65 – ...;Féminin;703
Région flamande;Anvers;Malines;12029.0;2580.0;Putte; 0 – 14;Masculin;100
Région flamande;Anvers;Malines;12029.0;2580.0;Putte; 0 – 14;Féminin;85
Région flamande;Anvers;Malines;12029.0;2580.0;Putte;15 – 64;Masculin;632
Région flamande;Anvers;Malines;12029.0;2580.0;Putte;15 – 64;Féminin;754
Région flamande;Anvers;Malines;12029.0;2580.0;Putte;65 – ...;Masculin;554
Région flamande;Anvers;Malines;12029.0;2580.0;Putte;65 – ...;Féminin;555
