région;province;arrondissement;code_ins;code_postal;commune;classe_d_âge;sexe;hospitalisation_de_jour
Région wallonne;Luxembourg;Arlon;81004;6790;Aubange;65 - ...;Masculin;685
Région wallonne;Luxembourg;Arlon;81004;6790;Aubange;65 - ...;Féminin;461
Région wallonne;Luxembourg;Arlon;81004;6790;Aubange;65 - ...;Changé;0
Région wallonne;Luxembourg;Arlon;81013;6630;Martelange;0 - 14;Indéfinissable;0
Région wallonne;Luxembourg;Arlon;81013;6630;Martelange;0 - 14;Masculin;17
Région wallonne;Luxembourg;Arlon;81013;6630;Martelange;0 - 14;Féminin;< 5
Région wallonne;Luxembourg;Arlon;81013;6630;Martelange;0 - 14;Changé;0
Région wallonne;Luxembourg;Arlon;81013;6630;Martelange;15 - 64;Indéfinissable;0
Région wallonne;Luxembourg;Arlon;81013;6630;Martelange;15 - 64;Masculin;82
Région wallonne;Luxembourg;Arlon;81013;6630;Martelange;15 - 64;Féminin;155
Région wallonne;Luxembourg;Arlon;81013;6630;Martelange;15 - 64;Changé;0
Région wallonne;Luxembourg;Arlon;81013;6630;Martelange;65 - ...;Indéfinissable;0
Région wallonne;Luxembourg;Arlon;81013;6630;Martelange;65 - ...;Masculin;43
Région wallonne;Luxembourg;Arlon;81013;6630;Martelange;65 - ...;Féminin;53
Région wallonne;Luxembourg;Arlon;81013;6630;Martelange;65 - ...;Changé;0
Région wallonne;Luxembourg;Arlon;81015;6780;Messancy;0 - 14;Indéfinissable;0
Région wallonne;Luxembourg;Arlon;81015;6780;Messancy;0 - 14;Masculin;39
Région wallonne;Luxembourg;Arlon;81015;6780;Messancy;0 - 14;Féminin;20
Région wallonne;Luxembourg;Arlon;81015;6780;Messancy;0 - 14;Changé;0
Région wallonne;Luxembourg;Arlon;81015;6780;Messancy;15 - 64;Indéfinissable;0
Région wallonne;Luxembourg;Arlon;81015;6780;Messancy;15 - 64;Masculin;361
Région wallonne;Luxembourg;Arlon;81015;6780;Messancy;15 - 64;Féminin;440
Région wallonne;Luxembourg;Arlon;81015;6780;Messancy;15 - 64;Changé;0
Région wallonne;Luxembourg;Arlon;81015;6780;Messancy;65 - ...;Indéfinissable;0
Région wallonne;Luxembourg;Arlon;81015;6780;Messancy;65 - ...;Masculin;319
Région wallonne;Luxembourg;Arlon;81015;6780;Messancy;65 - ...;Féminin;392
Région wallonne;Luxembourg;Arlon;81015;6780;Messancy;65 - ...;Changé;0
Région wallonne;Luxembourg;Bastogne;82003;6600;Bastogne;0 - 14;Indéfinissable;0
Région wallonne;Luxembourg;Bastogne;82003;6600;Bastogne;0 - 14;Masculin;122
Région wallonne;Luxembourg;Bastogne;82003;6600;Bastogne;0 - 14;Féminin;81
Région wallonne;Luxembourg;Bastogne;82003;6600;Bastogne;0 - 14;Changé;0
Région wallonne;Luxembourg;Bastogne;82003;6600;Bastogne;15 - 64;Indéfinissable;0
Région wallonne;Luxembourg;Bastogne;82003;6600;Bastogne;15 - 64;Masculin;1 110
Région wallonne;Luxembourg;Bastogne;82003;6600;Bastogne;15 - 64;Féminin;1 315
Région wallonne;Luxembourg;Bastogne;82003;6600;Bastogne;15 - 64;Changé;0
Région wallonne;Luxembourg;Bastogne;82003;6600;Bastogne;65 - ...;Indéfinissable;0
Région wallonne;Luxembourg;Bastogne;82003;6600;Bastogne;65 - ...;Masculin;504
Région wallonne;Luxembourg;Bastogne;82003;6600;Bastogne;65 - ...;Féminin;611
Région wallonne;Luxembourg;Bastogne;82003;6600;Bastogne;65 - ...;Changé;0
Région wallonne;Luxembourg;Bastogne;82005;6687;Bertogne;0 - 14;Indéfinissable;0
Région wallonne;Luxembourg;Bastogne;82005;6687;Bertogne;0 - 14;Masculin;33
Région wallonne;Luxembourg;Bastogne;82005;6687;Bertogne;0 - 14;Féminin;22
Région wallonne;Luxembourg;Bastogne;82005;6687;Bertogne;0 - 14;Changé;0
Région wallonne;Luxembourg;Bastogne;82005;6687;Bertogne;15 - 64;Indéfinissable;0
Région wallonne;Luxembourg;Bastogne;82005;6687;Bertogne;15 - 64;Masculin;288
Région wallonne;Luxembourg;Bastogne;82005;6687;Bertogne;15 - 64;Féminin;310
Région wallonne;Luxembourg;Bastogne;82005;6687;Bertogne;15 - 64;Changé;0
Région wallonne;Luxembourg;Bastogne;82005;6687;Bertogne;65 - ...;Indéfinissable;0
Région wallonne;Luxembourg;Bastogne;82005;6687;Bertogne;65 - ...;Masculin;161
Région wallonne;Luxembourg;Bastogne;82005;6687;Bertogne;65 - ...;Féminin;63
Région wallonne;Luxembourg;Bastogne;82005;6687;Bertogne;65 - ...;Changé;0
Région wallonne;Luxembourg;Bastogne;82009;6637;Fauvillers;0 - 14;Indéfinissable;0
Région wallonne;Luxembourg;Bastogne;82009;6637;Fauvillers;0 - 14;Masculin;13
Région wallonne;Luxembourg;Bastogne;82009;6637;Fauvillers;0 - 14;Féminin;9
Région wallonne;Luxembourg;Bastogne;82009;6637;Fauvillers;0 - 14;Changé;0
Région wallonne;Luxembourg;Bastogne;82009;6637;Fauvillers;15 - 64;Indéfinissable;0
Région wallonne;Luxembourg;Bastogne;82009;6637;Fauvillers;15 - 64;Masculin;151
Région wallonne;Luxembourg;Bastogne;82009;6637;Fauvillers;15 - 64;Féminin;140
Région wallonne;Luxembourg;Bastogne;82009;6637;Fauvillers;15 - 64;Changé;0
Région wallonne;Luxembourg;Bastogne;82009;6637;Fauvillers;65 - ...;Indéfinissable;0
Région wallonne;Luxembourg;Bastogne;82009;6637;Fauvillers;65 - ...;Masculin;74
Région wallonne;Luxembourg;Bastogne;82009;6637;Fauvillers;65 - ...;Féminin;33
Région wallonne;Luxembourg;Bastogne;82009;6637;Fauvillers;65 - ...;Changé;0
Région wallonne;Luxembourg;Bastogne;82014;6660;Houffalize;0 - 14;Indéfinissable;0
Région wallonne;Luxembourg;Bastogne;82014;6660;Houffalize;0 - 14;Masculin;38
Région wallonne;Luxembourg;Bastogne;82014;6660;Houffalize;0 - 14;Féminin;21
Région wallonne;Luxembourg;Bastogne;82014;6660;Houffalize;0 - 14;Changé;0
Région wallonne;Luxembourg;Bastogne;82014;6660;Houffalize;15 - 64;Indéfinissable;0
Région wallonne;Luxembourg;Bastogne;82014;6660;Houffalize;15 - 64;Masculin;335
Région wallonne;Luxembourg;Bastogne;82014;6660;Houffalize;15 - 64;Féminin;308
Région wallonne;Luxembourg;Bastogne;82014;6660;Houffalize;15 - 64;Changé;0
Région wallonne;Luxembourg;Bastogne;82014;6660;Houffalize;65 - ...;Indéfinissable;0
Région wallonne;Luxembourg;Bastogne;82014;6660;Houffalize;65 - ...;Masculin;314
Région wallonne;Luxembourg;Bastogne;82014;6660;Houffalize;65 - ...;Féminin;199
Région wallonne;Luxembourg;Bastogne;82014;6660;Houffalize;65 - ...;Changé;0
Région wallonne;Luxembourg;Bastogne;82032;6690;Vielsalm;0 - 14;Indéfinissable;0
Région wallonne;Luxembourg;Bastogne;82032;6690;Vielsalm;0 - 14;Masculin;37
Région wallonne;Luxembourg;Bastogne;82032;6690;Vielsalm;0 - 14;Féminin;24
Région wallonne;Luxembourg;Bastogne;82032;6690;Vielsalm;0 - 14;Changé;0
Région wallonne;Luxembourg;Bastogne;82032;6690;Vielsalm;15 - 64;Indéfinissable;0
Région wallonne;Luxembourg;Bastogne;82032;6690;Vielsalm;15 - 64;Masculin;430
Région wallonne;Luxembourg;Bastogne;82032;6690;Vielsalm;15 - 64;Féminin;661
Région wallonne;Luxembourg;Bastogne;82032;6690;Vielsalm;15 - 64;Changé;0
Région wallonne;Luxembourg;Bastogne;82032;6690;Vielsalm;65 - ...;Indéfinissable;0
Région wallonne;Luxembourg;Bastogne;82032;6690;Vielsalm;65 - ...;Masculin;434
Région wallonne;Luxembourg;Bastogne;82032;6690;Vielsalm;65 - ...;Féminin;367
Région wallonne;Luxembourg;Bastogne;82032;6690;Vielsalm;65 - ...;Changé;0
Région wallonne;Luxembourg;Bastogne;82036;6640;Vaux-sur-Sûre;0 - 14;Indéfinissable;0
Région wallonne;Luxembourg;Bastogne;82036;6640;Vaux-sur-Sûre;0 - 14;Masculin;75
Région wallonne;Luxembourg;Bastogne;82036;6640;Vaux-sur-Sûre;0 - 14;Féminin;16
Région wallonne;Luxembourg;Bastogne;82036;6640;Vaux-sur-Sûre;0 - 14;Changé;0
Région wallonne;Luxembourg;Bastogne;82036;6640;Vaux-sur-Sûre;15 - 64;Indéfinissable;0
Région wallonne;Luxembourg;Bastogne;82036;6640;Vaux-sur-Sûre;15 - 64;Masculin;312
Région wallonne;Luxembourg;Bastogne;82036;6640;Vaux-sur-Sûre;15 - 64;Féminin;480
Région wallonne;Luxembourg;Bastogne;82036;6640;Vaux-sur-Sûre;15 - 64;Changé;0
Région wallonne;Luxembourg;Bastogne;82036;6640;Vaux-sur-Sûre;65 - ...;Indéfinissable;0
Région wallonne;Luxembourg;Bastogne;82036;6640;Vaux-sur-Sûre;65 - ...;Masculin;235
Région wallonne;Luxembourg;Bastogne;82036;6640;Vaux-sur-Sûre;65 - ...;Féminin;96
Région wallonne;Luxembourg;Bastogne;82036;6640;Vaux-sur-Sûre;65 - ...;Changé;0
Région wallonne;Luxembourg;Bastogne;82037;6670;Gouvy;0 - 14;Indéfinissable;0
Région wallonne;Luxembourg;Bastogne;82037;6670;Gouvy;0 - 14;Masculin;46
Région wallonne;Luxembourg;Bastogne;82037;6670;Gouvy;0 - 14;Féminin;22
Région wallonne;Luxembourg;Bastogne;82037;6670;Gouvy;0 - 14;Changé;0
Région wallonne;Luxembourg;Bastogne;82037;6670;Gouvy;15 - 64;Indéfinissable;0
Région wallonne;Luxembourg;Bastogne;82037;6670;Gouvy;15 - 64;Masculin;412
Région wallonne;Luxembourg;Bastogne;82037;6670;Gouvy;15 - 64;Féminin;544
Région wallonne;Luxembourg;Bastogne;82037;6670;Gouvy;15 - 64;Changé;0
Région wallonne;Luxembourg;Bastogne;82037;6670;Gouvy;65 - ...;Indéfinissable;0
Région wallonne;Luxembourg;Bastogne;82037;6670;Gouvy;65 - ...;Masculin;312
Région wallonne;Luxembourg;Bastogne;82037;6670;Gouvy;65 - ...;Féminin;180
Région wallonne;Luxembourg;Bastogne;82037;6670;Gouvy;65 - ...;Changé;0
Région wallonne;Luxembourg;Bastogne;82038;6680;Sainte-Ode;0 - 14;Indéfinissable;0
Région wallonne;Luxembourg;Bastogne;82038;6680;Sainte-Ode;0 - 14;Masculin;23
Région wallonne;Luxembourg;Bastogne;82038;6680;Sainte-Ode;0 - 14;Féminin;16
Région wallonne;Luxembourg;Bastogne;82038;6680;Sainte-Ode;0 - 14;Changé;0
Région wallonne;Luxembourg;Bastogne;82038;6680;Sainte-Ode;15 - 64;Indéfinissable;0
Région wallonne;Luxembourg;Bastogne;82038;6680;Sainte-Ode;15 - 64;Masculin;239
Région wallonne;Luxembourg;Bastogne;82038;6680;Sainte-Ode;15 - 64;Féminin;207
Région wallonne;Luxembourg;Bastogne;82038;6680;Sainte-Ode;15 - 64;Changé;0
Région wallonne;Luxembourg;Bastogne;82038;6680;Sainte-Ode;65 - ...;Indéfinissable;0
Région wallonne;Luxembourg;Bastogne;82038;6680;Sainte-Ode;65 - ...;Masculin;65
Région wallonne;Luxembourg;Bastogne;82038;6680;Sainte-Ode;65 - ...;Féminin;101
Région wallonne;Luxembourg;Bastogne;82038;6680;Sainte-Ode;65 - ...;Changé;0
Région wallonne;Luxembourg;Marche-en-Famenne;83012;6940;Durbuy;0 - 14;Indéfinissable;0
Région wallonne;Luxembourg;Marche-en-Famenne;83012;6940;Durbuy;0 - 14;Masculin;69
Région wallonne;Luxembourg;Marche-en-Famenne;83012;6940;Durbuy;0 - 14;Féminin;67
Région wallonne;Luxembourg;Marche-en-Famenne;83012;6940;Durbuy;0 - 14;Changé;0
Région wallonne;Luxembourg;Marche-en-Famenne;83012;6940;Durbuy;15 - 64;Indéfinissable;0
Région wallonne;Luxembourg;Marche-en-Famenne;83012;6940;Durbuy;15 - 64;Masculin;694
Région wallonne;Luxembourg;Marche-en-Famenne;83012;6940;Durbuy;15 - 64;Féminin;923
Région wallonne;Luxembourg;Marche-en-Famenne;83012;6940;Durbuy;15 - 64;Changé;0
Région wallonne;Luxembourg;Marche-en-Famenne;83012;6940;Durbuy;65 - ...;Indéfinissable;0
Région wallonne;Luxembourg;Marche-en-Famenne;83012;6940;Durbuy;65 - ...;Masculin;619
Région wallonne;Luxembourg;Marche-en-Famenne;83012;6940;Durbuy;65 - ...;Féminin;510
Région wallonne;Luxembourg;Marche-en-Famenne;83012;6940;Durbuy;65 - ...;Changé;0
Région wallonne;Luxembourg;Marche-en-Famenne;83013;6997;Érezée;0 - 14;Indéfinissable;0
Région wallonne;Luxembourg;Marche-en-Famenne;83013;6997;Érezée;0 - 14;Masculin;15
Région wallonne;Luxembourg;Marche-en-Famenne;83013;6997;Érezée;0 - 14;Féminin;17
Région wallonne;Luxembourg;Marche-en-Famenne;83013;6997;Érezée;0 - 14;Changé;0
Région wallonne;Luxembourg;Marche-en-Famenne;83013;6997;Érezée;15 - 64;Indéfinissable;0
Région wallonne;Luxembourg;Marche-en-Famenne;83013;6997;Érezée;15 - 64;Masculin;229
Région wallonne;Luxembourg;Marche-en-Famenne;83013;6997;Érezée;15 - 64;Féminin;289
Région wallonne;Luxembourg;Marche-en-Famenne;83013;6997;Érezée;15 - 64;Changé;0
Région wallonne;Luxembourg;Marche-en-Famenne;83013;6997;Érezée;65 - ...;Indéfinissable;0
Région wallonne;Luxembourg;Marche-en-Famenne;83013;6997;Érezée;65 - ...;Masculin;137
Région wallonne;Luxembourg;Marche-en-Famenne;83013;6997;Érezée;65 - ...;Féminin;136
Région wallonne;Luxembourg;Marche-en-Famenne;83013;6997;Érezée;65 - ...;Changé;0
Région wallonne;Luxembourg;Marche-en-Famenne;83028;6990;Hotton;0 - 14;Indéfinissable;0
Région wallonne;Luxembourg;Marche-en-Famenne;83028;6990;Hotton;0 - 14;Masculin;38
Région wallonne;Luxembourg;Marche-en-Famenne;83028;6990;Hotton;0 - 14;Féminin;29
Région wallonne;Luxembourg;Marche-en-Famenne;83028;6990;Hotton;0 - 14;Changé;0
Région wallonne;Luxembourg;Marche-en-Famenne;83028;6990;Hotton;15 - 64;Indéfinissable;0
Région wallonne;Luxembourg;Marche-en-Famenne;83028;6990;Hotton;15 - 64;Masculin;438
Région wallonne;Luxembourg;Marche-en-Famenne;83028;6990;Hotton;15 - 64;Féminin;479
Région wallonne;Luxembourg;Marche-en-Famenne;83028;6990;Hotton;15 - 64;Changé;0
Région wallonne;Luxembourg;Marche-en-Famenne;83028;6990;Hotton;65 - ...;Indéfinissable;0
Région wallonne;Luxembourg;Marche-en-Famenne;83028;6990;Hotton;65 - ...;Masculin;230
Région wallonne;Luxembourg;Marche-en-Famenne;83028;6990;Hotton;65 - ...;Féminin;251
Région wallonne;Luxembourg;Marche-en-Famenne;83028;6990;Hotton;65 - ...;Changé;0
Région wallonne;Luxembourg;Marche-en-Famenne;83031;6980;La Roche-en-Ardenne;0 - 14;Indéfinissable;0
Région wallonne;Luxembourg;Marche-en-Famenne;83031;6980;La Roche-en-Ardenne;0 - 14;Masculin;19
Région wallonne;Luxembourg;Marche-en-Famenne;83031;6980;La Roche-en-Ardenne;0 - 14;Féminin;15
Région wallonne;Luxembourg;Marche-en-Famenne;83031;6980;La Roche-en-Ardenne;0 - 14;Changé;0
Région wallonne;Luxembourg;Marche-en-Famenne;83031;6980;La Roche-en-Ardenne;15 - 64;Indéfinissable;0
Région wallonne;Luxembourg;Marche-en-Famenne;83031;6980;La Roche-en-Ardenne;15 - 64;Masculin;242
Région wallonne;Luxembourg;Marche-en-Famenne;83031;6980;La Roche-en-Ardenne;15 - 64;Féminin;296
Région wallonne;Luxembourg;Marche-en-Famenne;83031;6980;La Roche-en-Ardenne;15 - 64;Changé;0
Région wallonne;Luxembourg;Marche-en-Famenne;83031;6980;La Roche-en-Ardenne;65 - ...;Indéfinissable;0
Région wallonne;Luxembourg;Marche-en-Famenne;83031;6980;La Roche-en-Ardenne;65 - ...;Masculin;173
Région wallonne;Luxembourg;Marche-en-Famenne;83031;6980;La Roche-en-Ardenne;65 - ...;Féminin;184
Région wallonne;Luxembourg;Marche-en-Famenne;83031;6980;La Roche-en-Ardenne;65 - ...;Changé;0
Région wallonne;Luxembourg;Marche-en-Famenne;83034;6900;Marche-en-Famenne;0 - 14;Indéfinissable;0
Région wallonne;Luxembourg;Marche-en-Famenne;83034;6900;Marche-en-Famenne;0 - 14;Masculin;163
Région wallonne;Luxembourg;Marche-en-Famenne;83034;6900;Marche-en-Famenne;0 - 14;Féminin;101
Région wallonne;Luxembourg;Marche-en-Famenne;83034;6900;Marche-en-Famenne;0 - 14;Changé;0
Région wallonne;Luxembourg;Marche-en-Famenne;83034;6900;Marche-en-Famenne;15 - 64;Indéfinissable;0
Région wallonne;Luxembourg;Marche-en-Famenne;83034;6900;Marche-en-Famenne;15 - 64;Masculin;1 521
Région wallonne;Luxembourg;Marche-en-Famenne;83034;6900;Marche-en-Famenne;15 - 64;Féminin;1 882
Région wallonne;Luxembourg;Marche-en-Famenne;83034;6900;Marche-en-Famenne;15 - 64;Changé;0
Région wallonne;Luxembourg;Marche-en-Famenne;83034;6900;Marche-en-Famenne;65 - ...;Indéfinissable;0
Région wallonne;Luxembourg;Marche-en-Famenne;83034;6900;Marche-en-Famenne;65 - ...;Masculin;1 035
Région wallonne;Luxembourg;Marche-en-Famenne;83034;6900;Marche-en-Famenne;65 - ...;Féminin;1 004
Région wallonne;Luxembourg;Marche-en-Famenne;83034;6900;Marche-en-Famenne;65 - ...;Changé;0
Région wallonne;Luxembourg;Marche-en-Famenne;83040;6950;Nassogne;0 - 14;Indéfinissable;0
Région wallonne;Luxembourg;Marche-en-Famenne;83040;6950;Nassogne;0 - 14;Masculin;43
Région wallonne;Luxembourg;Marche-en-Famenne;83040;6950;Nassogne;0 - 14;Féminin;28
Région wallonne;Luxembourg;Marche-en-Famenne;83040;6950;Nassogne;0 - 14;Changé;0
Région wallonne;Luxembourg;Marche-en-Famenne;83040;6950;Nassogne;15 - 64;Indéfinissable;0
Région wallonne;Luxembourg;Marche-en-Famenne;83040;6950;Nassogne;15 - 64;Masculin;395
Région wallonne;Luxembourg;Marche-en-Famenne;83040;6950;Nassogne;15 - 64;Féminin;504
Région wallonne;Luxembourg;Marche-en-Famenne;83040;6950;Nassogne;15 - 64;Changé;0
Région wallonne;Luxembourg;Marche-en-Famenne;83040;6950;Nassogne;65 - ...;Indéfinissable;0
Région wallonne;Luxembourg;Marche-en-Famenne;83040;6950;Nassogne;65 - ...;Masculin;390
Région wallonne;Luxembourg;Marche-en-Famenne;83040;6950;Nassogne;65 - ...;Féminin;263
Région wallonne;Luxembourg;Marche-en-Famenne;83040;6950;Nassogne;65 - ...;Changé;0
Région wallonne;Luxembourg;Marche-en-Famenne;83044;6987;Rendeux;0 - 14;Indéfinissable;0
Région wallonne;Luxembourg;Marche-en-Famenne;83044;6987;Rendeux;0 - 14;Masculin;31
Région wallonne;Luxembourg;Marche-en-Famenne;83044;6987;Rendeux;0 - 14;Féminin;19
Région wallonne;Luxembourg;Marche-en-Famenne;83044;6987;Rendeux;0 - 14;Changé;0
Région wallonne;Luxembourg;Marche-en-Famenne;83044;6987;Rendeux;15 - 64;Indéfinissable;0
Région wallonne;Luxembourg;Marche-en-Famenne;83044;6987;Rendeux;15 - 64;Masculin;172
Région wallonne;Luxembourg;Marche-en-Famenne;83044;6987;Rendeux;15 - 64;Féminin;233
Région wallonne;Luxembourg;Marche-en-Famenne;83044;6987;Rendeux;15 - 64;Changé;0
Région wallonne;Luxembourg;Marche-en-Famenne;83044;6987;Rendeux;65 - ...;Indéfinissable;0
Région wallonne;Luxembourg;Marche-en-Famenne;83044;6987;Rendeux;65 - ...;Masculin;273
Région wallonne;Luxembourg;Marche-en-Famenne;83044;6987;Rendeux;65 - ...;Féminin;174
Région wallonne;Luxembourg;Marche-en-Famenne;83044;6987;Rendeux;65 - ...;Changé;0
Région wallonne;Luxembourg;Marche-en-Famenne;83049;6970;Tenneville;0 - 14;Indéfinissable;0
Région wallonne;Luxembourg;Marche-en-Famenne;83049;6970;Tenneville;0 - 14;Masculin;26
Région wallonne;Luxembourg;Marche-en-Famenne;83049;6970;Tenneville;0 - 14;Féminin;16
Région wallonne;Luxembourg;Marche-en-Famenne;83049;6970;Tenneville;0 - 14;Changé;0
Région wallonne;Luxembourg;Marche-en-Famenne;83049;6970;Tenneville;15 - 64;Indéfinissable;0
Région wallonne;Luxembourg;Marche-en-Famenne;83049;6970;Tenneville;15 - 64;Masculin;215
Région wallonne;Luxembourg;Marche-en-Famenne;83049;6970;Tenneville;15 - 64;Féminin;227
Région wallonne;Luxembourg;Marche-en-Famenne;83049;6970;Tenneville;15 - 64;Changé;0
Région wallonne;Luxembourg;Marche-en-Famenne;83049;6970;Tenneville;65 - ...;Indéfinissable;0
Région wallonne;Luxembourg;Marche-en-Famenne;83049;6970;Tenneville;65 - ...;Masculin;143
Région wallonne;Luxembourg;Marche-en-Famenne;83049;6970;Tenneville;65 - ...;Féminin;187
Région wallonne;Luxembourg;Marche-en-Famenne;83049;6970;Tenneville;65 - ...;Changé;0
Région wallonne;Luxembourg;Marche-en-Famenne;83055;6960;Manhay;0 - 14;Indéfinissable;0
Région wallonne;Luxembourg;Marche-en-Famenne;83055;6960;Manhay;0 - 14;Masculin;74
Région wallonne;Luxembourg;Marche-en-Famenne;83055;6960;Manhay;0 - 14;Féminin;14
Région wallonne;Luxembourg;Marche-en-Famenne;83055;6960;Manhay;0 - 14;Changé;0
Région wallonne;Luxembourg;Marche-en-Famenne;83055;6960;Manhay;15 - 64;Indéfinissable;0
Région wallonne;Luxembourg;Marche-en-Famenne;83055;6960;Manhay;15 - 64;Masculin;271
Région wallonne;Luxembourg;Marche-en-Famenne;83055;6960;Manhay;15 - 64;Féminin;308
Région wallonne;Luxembourg;Marche-en-Famenne;83055;6960;Manhay;15 - 64;Changé;0
Région wallonne;Luxembourg;Marche-en-Famenne;83055;6960;Manhay;65 - ...;Indéfinissable;0
Région wallonne;Luxembourg;Marche-en-Famenne;83055;6960;Manhay;65 - ...;Masculin;107
Région wallonne;Luxembourg;Marche-en-Famenne;83055;6960;Manhay;65 - ...;Féminin;119
Région wallonne;Luxembourg;Marche-en-Famenne;83055;6960;Manhay;65 - ...;Changé;0
Région wallonne;Luxembourg;Neufchâteau;84009;6880;Bertrix;0 - 14;Indéfinissable;0
Région wallonne;Luxembourg;Neufchâteau;84009;6880;Bertrix;0 - 14;Masculin;45
Région wallonne;Luxembourg;Neufchâteau;84009;6880;Bertrix;0 - 14;Féminin;70
Région wallonne;Luxembourg;Neufchâteau;84009;6880;Bertrix;0 - 14;Changé;0
Région wallonne;Luxembourg;Neufchâteau;84009;6880;Bertrix;15 - 64;Indéfinissable;0
Région wallonne;Luxembourg;Neufchâteau;84009;6880;Bertrix;15 - 64;Masculin;569
Région wallonne;Luxembourg;Neufchâteau;84009;6880;Bertrix;15 - 64;Féminin;706
Région wallonne;Luxembourg;Neufchâteau;84009;6880;Bertrix;15 - 64;Changé;0
Région wallonne;Luxembourg;Neufchâteau;84009;6880;Bertrix;65 - ...;Indéfinissable;0
Région wallonne;Luxembourg;Neufchâteau;84009;6880;Bertrix;65 - ...;Masculin;406
Région wallonne;Luxembourg;Neufchâteau;84009;6880;Bertrix;65 - ...;Féminin;342
Région wallonne;Luxembourg;Neufchâteau;84009;6880;Bertrix;65 - ...;Changé;0
Région wallonne;Luxembourg;Neufchâteau;84010;6830;Bouillon;0 - 14;Indéfinissable;0
Région wallonne;Luxembourg;Neufchâteau;84010;6830;Bouillon;0 - 14;Masculin;24
Région wallonne;Luxembourg;Neufchâteau;84010;6830;Bouillon;0 - 14;Féminin;17
Région wallonne;Luxembourg;Neufchâteau;84010;6830;Bouillon;0 - 14;Changé;0
Région wallonne;Luxembourg;Neufchâteau;84010;6830;Bouillon;15 - 64;Indéfinissable;0
Région wallonne;Luxembourg;Neufchâteau;84010;6830;Bouillon;15 - 64;Masculin;354
Région wallonne;Luxembourg;Neufchâteau;84010;6830;Bouillon;15 - 64;Féminin;442
Région wallonne;Luxembourg;Neufchâteau;84010;6830;Bouillon;15 - 64;Changé;0
Région wallonne;Luxembourg;Neufchâteau;84010;6830;Bouillon;65 - ...;Indéfinissable;0
Région wallonne;Luxembourg;Neufchâteau;84010;6830;Bouillon;65 - ...;Masculin;315
Région wallonne;Luxembourg;Neufchâteau;84010;6830;Bouillon;65 - ...;Féminin;186
Région wallonne;Luxembourg;Neufchâteau;84010;6830;Bouillon;65 - ...;Changé;0
Région wallonne;Luxembourg;Neufchâteau;84016;6929;Daverdisse;0 - 14;Indéfinissable;0
Région wallonne;Luxembourg;Neufchâteau;84016;6929;Daverdisse;0 - 14;Masculin;9
Région wallonne;Luxembourg;Neufchâteau;84016;6929;Daverdisse;0 - 14;Féminin;< 5
Région wallonne;Luxembourg;Neufchâteau;84016;6929;Daverdisse;0 - 14;Changé;0
Région wallonne;Luxembourg;Neufchâteau;84016;6929;Daverdisse;15 - 64;Indéfinissable;0
Région wallonne;Luxembourg;Neufchâteau;84016;6929;Daverdisse;15 - 64;Masculin;52
Région wallonne;Luxembourg;Neufchâteau;84016;6929;Daverdisse;15 - 64;Féminin;73
Région wallonne;Luxembourg;Neufchâteau;84016;6929;Daverdisse;15 - 64;Changé;0
Région wallonne;Luxembourg;Neufchâteau;84016;6929;Daverdisse;65 - ...;Indéfinissable;0
Région wallonne;Luxembourg;Neufchâteau;84016;6929;Daverdisse;65 - ...;Masculin;131
Région wallonne;Luxembourg;Neufchâteau;84016;6929;Daverdisse;65 - ...;Féminin;56
Région wallonne;Luxembourg;Neufchâteau;84016;6929;Daverdisse;65 - ...;Changé;0
Région wallonne;Luxembourg;Neufchâteau;84029;6887;Herbeumont;0 - 14;Indéfinissable;0
Région wallonne;Luxembourg;Neufchâteau;84029;6887;Herbeumont;0 - 14;Masculin;26
Région wallonne;Luxembourg;Neufchâteau;84029;6887;Herbeumont;0 - 14;Féminin;23
Région wallonne;Luxembourg;Neufchâteau;84029;6887;Herbeumont;0 - 14;Changé;0
Région wallonne;Luxembourg;Neufchâteau;84029;6887;Herbeumont;15 - 64;Indéfinissable;0
Région wallonne;Luxembourg;Neufchâteau;84029;6887;Herbeumont;15 - 64;Masculin;103
Région wallonne;Luxembourg;Neufchâteau;84029;6887;Herbeumont;15 - 64;Féminin;130
Région wallonne;Luxembourg;Neufchâteau;84029;6887;Herbeumont;15 - 64;Changé;0
Région wallonne;Luxembourg;Neufchâteau;84029;6887;Herbeumont;65 - ...;Indéfinissable;0
Région wallonne;Luxembourg;Neufchâteau;84029;6887;Herbeumont;65 - ...;Masculin;66
Région wallonne;Luxembourg;Neufchâteau;84029;6887;Herbeumont;65 - ...;Féminin;45
Région wallonne;Luxembourg;Neufchâteau;84029;6887;Herbeumont;65 - ...;Changé;0
Région wallonne;Luxembourg;Neufchâteau;84033;6860;Léglise;0 - 14;Indéfinissable;0
Région wallonne;Luxembourg;Neufchâteau;84033;6860;Léglise;0 - 14;Masculin;26
Région wallonne;Luxembourg;Neufchâteau;84033;6860;Léglise;0 - 14;Féminin;49
Région wallonne;Luxembourg;Neufchâteau;84033;6860;Léglise;0 - 14;Changé;0
Région wallonne;Luxembourg;Neufchâteau;84033;6860;Léglise;15 - 64;Indéfinissable;0
Région wallonne;Luxembourg;Neufchâteau;84033;6860;Léglise;15 - 64;Masculin;277
Région wallonne;Luxembourg;Neufchâteau;84033;6860;Léglise;15 - 64;Féminin;364
Région wallonne;Luxembourg;Neufchâteau;84033;6860;Léglise;15 - 64;Changé;0
