gewest;provincie;arrondissement;nis_code;postcode;gemeente;leeftijdsgroep;geslacht;aantal_verblijven
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23105;1790;Affligem;0 - 14;Mannelijk;194
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23105;1790;Affligem;0 - 14;Vrouwelijk;91
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23105;1790;Affligem;15 - 64;Mannelijk;927
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23105;1790;Affligem;15 - 64;Vrouwelijk;1197
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23105;1790;Affligem;65 - ...;Mannelijk;770
Vlaams Gewest;Vlaams-Brabant;Halle-Vilvoorde;23105;1790;Affligem;65 - ...;Vrouwelijk;703
Vlaams Gewest;Vlaams-Brabant;Leuven;24001;3200;Aarschot;0 - 14;Mannelijk;188
Vlaams Gewest;Vlaams-Brabant;Leuven;24001;3200;Aarschot;0 - 14;Vrouwelijk;186
Vlaams Gewest;Vlaams-Brabant;Leuven;24001;3200;Aarschot;15 - 64;Mannelijk;2188
Vlaams Gewest;Vlaams-Brabant;Leuven;24001;3200;Aarschot;15 - 64;Vrouwelijk;2951
Vlaams Gewest;Vlaams-Brabant;Leuven;24001;3200;Aarschot;65 - ...;Mannelijk;1594
Vlaams Gewest;Vlaams-Brabant;Leuven;24001;3200;Aarschot;65 - ...;Vrouwelijk;1747
Vlaams Gewest;Vlaams-Brabant;Leuven;24007;3130;Begijnendijk;0 - 14;Mannelijk;66
Vlaams Gewest;Vlaams-Brabant;Leuven;24007;3130;Begijnendijk;0 - 14;Vrouwelijk;63
Vlaams Gewest;Vlaams-Brabant;Leuven;24007;3130;Begijnendijk;15 - 64;Mannelijk;706
Vlaams Gewest;Vlaams-Brabant;Leuven;24007;3130;Begijnendijk;15 - 64;Vrouwelijk;986
Vlaams Gewest;Vlaams-Brabant;Leuven;24007;3130;Begijnendijk;65 - ...;Mannelijk;551
Vlaams Gewest;Vlaams-Brabant;Leuven;24007;3130;Begijnendijk;65 - ...;Vrouwelijk;431
Vlaams Gewest;Vlaams-Brabant;Leuven;24008;3460;Bekkevoort;0 - 14;Mannelijk;58
Vlaams Gewest;Vlaams-Brabant;Leuven;24008;3460;Bekkevoort;0 - 14;Vrouwelijk;104
Vlaams Gewest;Vlaams-Brabant;Leuven;24008;3460;Bekkevoort;15 - 64;Mannelijk;445
Vlaams Gewest;Vlaams-Brabant;Leuven;24008;3460;Bekkevoort;15 - 64;Vrouwelijk;657
Vlaams Gewest;Vlaams-Brabant;Leuven;24008;3460;Bekkevoort;65 - ...;Mannelijk;240
Vlaams Gewest;Vlaams-Brabant;Leuven;24008;3460;Bekkevoort;65 - ...;Vrouwelijk;288
Vlaams Gewest;Vlaams-Brabant;Leuven;24009;3060;Bertem;0 - 14;Mannelijk;79
Vlaams Gewest;Vlaams-Brabant;Leuven;24009;3060;Bertem;0 - 14;Vrouwelijk;44
Vlaams Gewest;Vlaams-Brabant;Leuven;24009;3060;Bertem;15 - 64;Mannelijk;717
Vlaams Gewest;Vlaams-Brabant;Leuven;24009;3060;Bertem;15 - 64;Vrouwelijk;864
Vlaams Gewest;Vlaams-Brabant;Leuven;24009;3060;Bertem;65 - ...;Mannelijk;530
Vlaams Gewest;Vlaams-Brabant;Leuven;24009;3060;Bertem;65 - ...;Vrouwelijk;537
Vlaams Gewest;Vlaams-Brabant;Leuven;24011;3360;Bierbeek;0 - 14;Mannelijk;136
Vlaams Gewest;Vlaams-Brabant;Leuven;24011;3360;Bierbeek;0 - 14;Vrouwelijk;74
Vlaams Gewest;Vlaams-Brabant;Leuven;24011;3360;Bierbeek;15 - 64;Mannelijk;652
Vlaams Gewest;Vlaams-Brabant;Leuven;24011;3360;Bierbeek;15 - 64;Vrouwelijk;870
Vlaams Gewest;Vlaams-Brabant;Leuven;24011;3360;Bierbeek;65 - ...;Mannelijk;589
Vlaams Gewest;Vlaams-Brabant;Leuven;24011;3360;Bierbeek;65 - ...;Vrouwelijk;559
Vlaams Gewest;Vlaams-Brabant;Leuven;24014;3190;Boortmeerbeek;0 - 14;Mannelijk;99
Vlaams Gewest;Vlaams-Brabant;Leuven;24014;3190;Boortmeerbeek;0 - 14;Vrouwelijk;77
Vlaams Gewest;Vlaams-Brabant;Leuven;24014;3190;Boortmeerbeek;15 - 64;Mannelijk;877
Vlaams Gewest;Vlaams-Brabant;Leuven;24014;3190;Boortmeerbeek;15 - 64;Vrouwelijk;1120
Vlaams Gewest;Vlaams-Brabant;Leuven;24014;3190;Boortmeerbeek;65 - ...;Mannelijk;459
Vlaams Gewest;Vlaams-Brabant;Leuven;24014;3190;Boortmeerbeek;65 - ...;Vrouwelijk;652
Vlaams Gewest;Vlaams-Brabant;Leuven;24016;3370;Boutersem;0 - 14;Mannelijk;99
Vlaams Gewest;Vlaams-Brabant;Leuven;24016;3370;Boutersem;0 - 14;Vrouwelijk;69
Vlaams Gewest;Vlaams-Brabant;Leuven;24016;3370;Boutersem;15 - 64;Mannelijk;639
Vlaams Gewest;Vlaams-Brabant;Leuven;24016;3370;Boutersem;15 - 64;Vrouwelijk;858
Vlaams Gewest;Vlaams-Brabant;Leuven;24016;3370;Boutersem;65 - ...;Mannelijk;280
Vlaams Gewest;Vlaams-Brabant;Leuven;24016;3370;Boutersem;65 - ...;Vrouwelijk;374
Vlaams Gewest;Vlaams-Brabant;Leuven;24020;3290;Diest;0 - 14;Mannelijk;172
Vlaams Gewest;Vlaams-Brabant;Leuven;24020;3290;Diest;0 - 14;Vrouwelijk;142
Vlaams Gewest;Vlaams-Brabant;Leuven;24020;3290;Diest;15 - 64;Mannelijk;1562
Vlaams Gewest;Vlaams-Brabant;Leuven;24020;3290;Diest;15 - 64;Vrouwelijk;2232
Vlaams Gewest;Vlaams-Brabant;Leuven;24020;3290;Diest;65 - ...;Mannelijk;1245
Vlaams Gewest;Vlaams-Brabant;Leuven;24020;3290;Diest;65 - ...;Vrouwelijk;1406
Vlaams Gewest;Vlaams-Brabant;Leuven;24028;3450;Geetbets;0 - 14;Mannelijk;50
Vlaams Gewest;Vlaams-Brabant;Leuven;24028;3450;Geetbets;0 - 14;Vrouwelijk;56
Vlaams Gewest;Vlaams-Brabant;Leuven;24028;3450;Geetbets;15 - 64;Mannelijk;509
Vlaams Gewest;Vlaams-Brabant;Leuven;24028;3450;Geetbets;15 - 64;Vrouwelijk;583
Vlaams Gewest;Vlaams-Brabant;Leuven;24028;3450;Geetbets;65 - ...;Mannelijk;291
Vlaams Gewest;Vlaams-Brabant;Leuven;24028;3450;Geetbets;65 - ...;Vrouwelijk;383
Vlaams Gewest;Vlaams-Brabant;Leuven;24033;3150;Haacht;0 - 14;Mannelijk;77
Vlaams Gewest;Vlaams-Brabant;Leuven;24033;3150;Haacht;0 - 14;Vrouwelijk;89
Vlaams Gewest;Vlaams-Brabant;Leuven;24033;3150;Haacht;15 - 64;Mannelijk;892
Vlaams Gewest;Vlaams-Brabant;Leuven;24033;3150;Haacht;15 - 64;Vrouwelijk;1369
Vlaams Gewest;Vlaams-Brabant;Leuven;24033;3150;Haacht;65 - ...;Mannelijk;684
Vlaams Gewest;Vlaams-Brabant;Leuven;24033;3150;Haacht;65 - ...;Vrouwelijk;727
Vlaams Gewest;Vlaams-Brabant;Leuven;24038;3020;Herent;0 - 14;Mannelijk;191
Vlaams Gewest;Vlaams-Brabant;Leuven;24038;3020;Herent;0 - 14;Vrouwelijk;131
Vlaams Gewest;Vlaams-Brabant;Leuven;24038;3020;Herent;15 - 64;Mannelijk;1375
Vlaams Gewest;Vlaams-Brabant;Leuven;24038;3020;Herent;15 - 64;Vrouwelijk;2086
Vlaams Gewest;Vlaams-Brabant;Leuven;24038;3020;Herent;65 - ...;Mannelijk;960
Vlaams Gewest;Vlaams-Brabant;Leuven;24038;3020;Herent;65 - ...;Vrouwelijk;1286
Vlaams Gewest;Vlaams-Brabant;Leuven;24041;3320;Hoegaarden;0 - 14;Mannelijk;106
Vlaams Gewest;Vlaams-Brabant;Leuven;24041;3320;Hoegaarden;0 - 14;Vrouwelijk;85
Vlaams Gewest;Vlaams-Brabant;Leuven;24041;3320;Hoegaarden;15 - 64;Mannelijk;426
Vlaams Gewest;Vlaams-Brabant;Leuven;24041;3320;Hoegaarden;15 - 64;Vrouwelijk;697
Vlaams Gewest;Vlaams-Brabant;Leuven;24041;3320;Hoegaarden;65 - ...;Mannelijk;335
Vlaams Gewest;Vlaams-Brabant;Leuven;24041;3320;Hoegaarden;65 - ...;Vrouwelijk;277
Vlaams Gewest;Vlaams-Brabant;Leuven;24043;3220;Holsbeek;0 - 14;Mannelijk;91
Vlaams Gewest;Vlaams-Brabant;Leuven;24043;3220;Holsbeek;0 - 14;Vrouwelijk;56
Vlaams Gewest;Vlaams-Brabant;Leuven;24043;3220;Holsbeek;15 - 64;Mannelijk;735
Vlaams Gewest;Vlaams-Brabant;Leuven;24043;3220;Holsbeek;15 - 64;Vrouwelijk;915
Vlaams Gewest;Vlaams-Brabant;Leuven;24043;3220;Holsbeek;65 - ...;Mannelijk;535
Vlaams Gewest;Vlaams-Brabant;Leuven;24043;3220;Holsbeek;65 - ...;Vrouwelijk;400
Vlaams Gewest;Vlaams-Brabant;Leuven;24045;3040;Huldenberg;0 - 14;Mannelijk;64
Vlaams Gewest;Vlaams-Brabant;Leuven;24045;3040;Huldenberg;0 - 14;Vrouwelijk;39
Vlaams Gewest;Vlaams-Brabant;Leuven;24045;3040;Huldenberg;15 - 64;Mannelijk;614
Vlaams Gewest;Vlaams-Brabant;Leuven;24045;3040;Huldenberg;15 - 64;Vrouwelijk;905
Vlaams Gewest;Vlaams-Brabant;Leuven;24045;3040;Huldenberg;65 - ...;Mannelijk;393
Vlaams Gewest;Vlaams-Brabant;Leuven;24045;3040;Huldenberg;65 - ...;Vrouwelijk;362
Vlaams Gewest;Vlaams-Brabant;Leuven;24048;3140;Keerbergen;0 - 14;Mannelijk;93
Vlaams Gewest;Vlaams-Brabant;Leuven;24048;3140;Keerbergen;0 - 14;Vrouwelijk;75
Vlaams Gewest;Vlaams-Brabant;Leuven;24048;3140;Keerbergen;15 - 64;Mannelijk;818
Vlaams Gewest;Vlaams-Brabant;Leuven;24048;3140;Keerbergen;15 - 64;Vrouwelijk;916
Vlaams Gewest;Vlaams-Brabant;Leuven;24048;3140;Keerbergen;65 - ...;Mannelijk;673
Vlaams Gewest;Vlaams-Brabant;Leuven;24048;3140;Keerbergen;65 - ...;Vrouwelijk;748
Vlaams Gewest;Vlaams-Brabant;Leuven;24054;3470;Kortenaken;0 - 14;Mannelijk;68
Vlaams Gewest;Vlaams-Brabant;Leuven;24054;3470;Kortenaken;0 - 14;Vrouwelijk;87
Vlaams Gewest;Vlaams-Brabant;Leuven;24054;3470;Kortenaken;15 - 64;Mannelijk;494
Vlaams Gewest;Vlaams-Brabant;Leuven;24054;3470;Kortenaken;15 - 64;Vrouwelijk;762
Vlaams Gewest;Vlaams-Brabant;Leuven;24054;3470;Kortenaken;65 - ...;Mannelijk;380
Vlaams Gewest;Vlaams-Brabant;Leuven;24054;3470;Kortenaken;65 - ...;Vrouwelijk;318
Vlaams Gewest;Vlaams-Brabant;Leuven;24055;3070;Kortenberg;0 - 14;Mannelijk;179
Vlaams Gewest;Vlaams-Brabant;Leuven;24055;3070;Kortenberg;0 - 14;Vrouwelijk;107
Vlaams Gewest;Vlaams-Brabant;Leuven;24055;3070;Kortenberg;15 - 64;Mannelijk;1302
Vlaams Gewest;Vlaams-Brabant;Leuven;24055;3070;Kortenberg;15 - 64;Vrouwelijk;1657
Vlaams Gewest;Vlaams-Brabant;Leuven;24055;3070;Kortenberg;65 - ...;Mannelijk;1051
Vlaams Gewest;Vlaams-Brabant;Leuven;24055;3070;Kortenberg;65 - ...;Vrouwelijk;951
Vlaams Gewest;Vlaams-Brabant;Leuven;24059;3400;Landen;0 - 14;Mannelijk;188
Vlaams Gewest;Vlaams-Brabant;Leuven;24059;3400;Landen;0 - 14;Vrouwelijk;112
Vlaams Gewest;Vlaams-Brabant;Leuven;24059;3400;Landen;15 - 64;Mannelijk;1193
Vlaams Gewest;Vlaams-Brabant;Leuven;24059;3400;Landen;15 - 64;Vrouwelijk;1528
Vlaams Gewest;Vlaams-Brabant;Leuven;24059;3400;Landen;65 - ...;Mannelijk;903
Vlaams Gewest;Vlaams-Brabant;Leuven;24059;3400;Landen;65 - ...;Vrouwelijk;939
Vlaams Gewest;Vlaams-Brabant;Leuven;24062;3000;Leuven;0 - 14;Mannelijk;819
Vlaams Gewest;Vlaams-Brabant;Leuven;24062;3000;Leuven;0 - 14;Vrouwelijk;485
Vlaams Gewest;Vlaams-Brabant;Leuven;24062;3000;Leuven;15 - 64;Mannelijk;6030
Vlaams Gewest;Vlaams-Brabant;Leuven;24062;3000;Leuven;15 - 64;Vrouwelijk;8474
Vlaams Gewest;Vlaams-Brabant;Leuven;24062;3000;Leuven;65 - ...;Mannelijk;4406
Vlaams Gewest;Vlaams-Brabant;Leuven;24062;3000;Leuven;65 - ...;Vrouwelijk;4885
Vlaams Gewest;Vlaams-Brabant;Leuven;24066;3210;Lubbeek;0 - 14;Mannelijk;126
Vlaams Gewest;Vlaams-Brabant;Leuven;24066;3210;Lubbeek;0 - 14;Vrouwelijk;97
Vlaams Gewest;Vlaams-Brabant;Leuven;24066;3210;Lubbeek;15 - 64;Mannelijk;1012
Vlaams Gewest;Vlaams-Brabant;Leuven;24066;3210;Lubbeek;15 - 64;Vrouwelijk;1439
Vlaams Gewest;Vlaams-Brabant;Leuven;24066;3210;Lubbeek;65 - ...;Mannelijk;828
Vlaams Gewest;Vlaams-Brabant;Leuven;24066;3210;Lubbeek;65 - ...;Vrouwelijk;981
Vlaams Gewest;Vlaams-Brabant;Leuven;24086;3050;Oud-Heverlee;0 - 14;Mannelijk;112
Vlaams Gewest;Vlaams-Brabant;Leuven;24086;3050;Oud-Heverlee;0 - 14;Vrouwelijk;72
Vlaams Gewest;Vlaams-Brabant;Leuven;24086;3050;Oud-Heverlee;15 - 64;Mannelijk;761
Vlaams Gewest;Vlaams-Brabant;Leuven;24086;3050;Oud-Heverlee;15 - 64;Vrouwelijk;1051
Vlaams Gewest;Vlaams-Brabant;Leuven;24086;3050;Oud-Heverlee;65 - ...;Mannelijk;587
Vlaams Gewest;Vlaams-Brabant;Leuven;24086;3050;Oud-Heverlee;65 - ...;Vrouwelijk;727
Vlaams Gewest;Vlaams-Brabant;Leuven;24094;3110;Rotselaar;0 - 14;Mannelijk;165
Vlaams Gewest;Vlaams-Brabant;Leuven;24094;3110;Rotselaar;0 - 14;Vrouwelijk;96
Vlaams Gewest;Vlaams-Brabant;Leuven;24094;3110;Rotselaar;15 - 64;Mannelijk;1057
Vlaams Gewest;Vlaams-Brabant;Leuven;24094;3110;Rotselaar;15 - 64;Vrouwelijk;1420
Vlaams Gewest;Vlaams-Brabant;Leuven;24094;3110;Rotselaar;65 - ...;Mannelijk;810
Vlaams Gewest;Vlaams-Brabant;Leuven;24094;3110;Rotselaar;65 - ...;Vrouwelijk;833
Vlaams Gewest;Vlaams-Brabant;Leuven;24104;3080;Tervuren;0 - 14;Mannelijk;172
Vlaams Gewest;Vlaams-Brabant;Leuven;24104;3080;Tervuren;0 - 14;Vrouwelijk;126
Vlaams Gewest;Vlaams-Brabant;Leuven;24104;3080;Tervuren;15 - 64;Mannelijk;1167
Vlaams Gewest;Vlaams-Brabant;Leuven;24104;3080;Tervuren;15 - 64;Vrouwelijk;1550
Vlaams Gewest;Vlaams-Brabant;Leuven;24104;3080;Tervuren;65 - ...;Mannelijk;1125
Vlaams Gewest;Vlaams-Brabant;Leuven;24104;3080;Tervuren;65 - ...;Vrouwelijk;1119
Vlaams Gewest;Vlaams-Brabant;Leuven;24107;3300;Tienen;0 - 14;Mannelijk;600
Vlaams Gewest;Vlaams-Brabant;Leuven;24107;3300;Tienen;0 - 14;Vrouwelijk;400
Vlaams Gewest;Vlaams-Brabant;Leuven;24107;3300;Tienen;15 - 64;Mannelijk;2342
Vlaams Gewest;Vlaams-Brabant;Leuven;24107;3300;Tienen;15 - 64;Vrouwelijk;3806
Vlaams Gewest;Vlaams-Brabant;Leuven;24107;3300;Tienen;65 - ...;Mannelijk;1778
Vlaams Gewest;Vlaams-Brabant;Leuven;24107;3300;Tienen;65 - ...;Vrouwelijk;2185
Vlaams Gewest;Vlaams-Brabant;Leuven;24109;3120;Tremelo;0 - 14;Mannelijk;104
Vlaams Gewest;Vlaams-Brabant;Leuven;24109;3120;Tremelo;0 - 14;Vrouwelijk;95
Vlaams Gewest;Vlaams-Brabant;Leuven;24109;3120;Tremelo;15 - 64;Mannelijk;1106
Vlaams Gewest;Vlaams-Brabant;Leuven;24109;3120;Tremelo;15 - 64;Vrouwelijk;1205
Vlaams Gewest;Vlaams-Brabant;Leuven;24109;3120;Tremelo;65 - ...;Mannelijk;778
Vlaams Gewest;Vlaams-Brabant;Leuven;24109;3120;Tremelo;65 - ...;Vrouwelijk;802
Vlaams Gewest;Vlaams-Brabant;Leuven;24130;3440;Zoutleeuw;0 - 14;Mannelijk;105
Vlaams Gewest;Vlaams-Brabant;Leuven;24130;3440;Zoutleeuw;0 - 14;Vrouwelijk;66
Vlaams Gewest;Vlaams-Brabant;Leuven;24130;3440;Zoutleeuw;15 - 64;Mannelijk;606
Vlaams Gewest;Vlaams-Brabant;Leuven;24130;3440;Zoutleeuw;15 - 64;Vrouwelijk;1037
Vlaams Gewest;Vlaams-Brabant;Leuven;24130;3440;Zoutleeuw;65 - ...;Mannelijk;639
Vlaams Gewest;Vlaams-Brabant;Leuven;24130;3440;Zoutleeuw;65 - ...;Vrouwelijk;480
Vlaams Gewest;Vlaams-Brabant;Leuven;24133;3350;Linter;0 - 14;Mannelijk;82
Vlaams Gewest;Vlaams-Brabant;Leuven;24133;3350;Linter;0 - 14;Vrouwelijk;72
Vlaams Gewest;Vlaams-Brabant;Leuven;24133;3350;Linter;15 - 64;Mannelijk;502
Vlaams Gewest;Vlaams-Brabant;Leuven;24133;3350;Linter;15 - 64;Vrouwelijk;724
Vlaams Gewest;Vlaams-Brabant;Leuven;24133;3350;Linter;65 - ...;Mannelijk;377
Vlaams Gewest;Vlaams-Brabant;Leuven;24133;3350;Linter;65 - ...;Vrouwelijk;356
Vlaams Gewest;Vlaams-Brabant;Leuven;24134;3270;Scherpenheuvel-Zichem;0 - 14;Mannelijk;187
Vlaams Gewest;Vlaams-Brabant;Leuven;24134;3270;Scherpenheuvel-Zichem;0 - 14;Vrouwelijk;126
Vlaams Gewest;Vlaams-Brabant;Leuven;24134;3270;Scherpenheuvel-Zichem;15 - 64;Mannelijk;1703
Vlaams Gewest;Vlaams-Brabant;Leuven;24134;3270;Scherpenheuvel-Zichem;15 - 64;Vrouwelijk;2112
Vlaams Gewest;Vlaams-Brabant;Leuven;24134;3270;Scherpenheuvel-Zichem;65 - ...;Mannelijk;1326
Vlaams Gewest;Vlaams-Brabant;Leuven;24134;3270;Scherpenheuvel-Zichem;65 - ...;Vrouwelijk;1264
Vlaams Gewest;Vlaams-Brabant;Leuven;24135;3390;Tielt-Winge;0 - 14;Mannelijk;102
Vlaams Gewest;Vlaams-Brabant;Leuven;24135;3390;Tielt-Winge;0 - 14;Vrouwelijk;93
Vlaams Gewest;Vlaams-Brabant;Leuven;24135;3390;Tielt-Winge;15 - 64;Mannelijk;729
Vlaams Gewest;Vlaams-Brabant;Leuven;24135;3390;Tielt-Winge;15 - 64;Vrouwelijk;1060
Vlaams Gewest;Vlaams-Brabant;Leuven;24135;3390;Tielt-Winge;65 - ...;Mannelijk;519
Vlaams Gewest;Vlaams-Brabant;Leuven;24135;3390;Tielt-Winge;65 - ...;Vrouwelijk;535
Vlaams Gewest;Vlaams-Brabant;Leuven;24137;3380;Glabbeek;0 - 14;Mannelijk;75
Vlaams Gewest;Vlaams-Brabant;Leuven;24137;3380;Glabbeek;0 - 14;Vrouwelijk;65
Vlaams Gewest;Vlaams-Brabant;Leuven;24137;3380;Glabbeek;15 - 64;Mannelijk;464
Vlaams Gewest;Vlaams-Brabant;Leuven;24137;3380;Glabbeek;15 - 64;Vrouwelijk;557
Vlaams Gewest;Vlaams-Brabant;Leuven;24137;3380;Glabbeek;65 - ...;Mannelijk;294
Vlaams Gewest;Vlaams-Brabant;Leuven;24137;3380;Glabbeek;65 - ...;Vrouwelijk;258
Vlaams Gewest;West-Vlaanderen;Brugge;31003;8730;Beernem;0 - 14;Mannelijk;163
Vlaams Gewest;West-Vlaanderen;Brugge;31003;8730;Beernem;0 - 14;Vrouwelijk;119
Vlaams Gewest;West-Vlaanderen;Brugge;31003;8730;Beernem;15 - 64;Mannelijk;1095
Vlaams Gewest;West-Vlaanderen;Brugge;31003;8730;Beernem;15 - 64;Vrouwelijk;1458
Vlaams Gewest;West-Vlaanderen;Brugge;31003;8730;Beernem;65 - ...;Mannelijk;874
Vlaams Gewest;West-Vlaanderen;Brugge;31003;8730;Beernem;65 - ...;Vrouwelijk;663
Vlaams Gewest;West-Vlaanderen;Brugge;31004;8370;Blankenberge;0 - 14;Mannelijk;151
Vlaams Gewest;West-Vlaanderen;Brugge;31004;8370;Blankenberge;0 - 14;Vrouwelijk;101
Vlaams Gewest;West-Vlaanderen;Brugge;31004;8370;Blankenberge;15 - 64;Mannelijk;1569
Vlaams Gewest;West-Vlaanderen;Brugge;31004;8370;Blankenberge;15 - 64;Vrouwelijk;2484
Vlaams Gewest;West-Vlaanderen;Brugge;31004;8370;Blankenberge;65 - ...;Mannelijk;1938
Vlaams Gewest;West-Vlaanderen;Brugge;31004;8370;Blankenberge;65 - ...;Vrouwelijk;1727
Vlaams Gewest;West-Vlaanderen;Brugge;31005;8000;Brugge;0 - 14;Mannelijk;1112
Vlaams Gewest;West-Vlaanderen;Brugge;31005;8000;Brugge;0 - 14;Vrouwelijk;588
Vlaams Gewest;West-Vlaanderen;Brugge;31005;8000;Brugge;15 - 64;Mannelijk;8383
Vlaams Gewest;West-Vlaanderen;Brugge;31005;8000;Brugge;15 - 64;Vrouwelijk;11624
Vlaams Gewest;West-Vlaanderen;Brugge;31005;8000;Brugge;65 - ...;Mannelijk;6966
Vlaams Gewest;West-Vlaanderen;Brugge;31005;8000;Brugge;65 - ...;Vrouwelijk;7779
Vlaams Gewest;West-Vlaanderen;Brugge;31006;8340;Damme;0 - 14;Mannelijk;101
Vlaams Gewest;West-Vlaanderen;Brugge;31006;8340;Damme;0 - 14;Vrouwelijk;72
Vlaams Gewest;West-Vlaanderen;Brugge;31006;8340;Damme;15 - 64;Mannelijk;783
Vlaams Gewest;West-Vlaanderen;Brugge;31006;8340;Damme;15 - 64;Vrouwelijk;1157
Vlaams Gewest;West-Vlaanderen;Brugge;31006;8340;Damme;65 - ...;Mannelijk;547
Vlaams Gewest;West-Vlaanderen;Brugge;31006;8340;Damme;65 - ...;Vrouwelijk;568
Vlaams Gewest;West-Vlaanderen;Brugge;31012;8490;Jabbeke;0 - 14;Mannelijk;137
Vlaams Gewest;West-Vlaanderen;Brugge;31012;8490;Jabbeke;0 - 14;Vrouwelijk;100
Vlaams Gewest;West-Vlaanderen;Brugge;31012;8490;Jabbeke;15 - 64;Mannelijk;958
Vlaams Gewest;West-Vlaanderen;Brugge;31012;8490;Jabbeke;15 - 64;Vrouwelijk;1204
Vlaams Gewest;West-Vlaanderen;Brugge;31012;8490;Jabbeke;65 - ...;Mannelijk;885
Vlaams Gewest;West-Vlaanderen;Brugge;31012;8490;Jabbeke;65 - ...;Vrouwelijk;644
Vlaams Gewest;West-Vlaanderen;Brugge;31022;8020;Oostkamp;0 - 14;Mannelijk;246
Vlaams Gewest;West-Vlaanderen;Brugge;31022;8020;Oostkamp;0 - 14;Vrouwelijk;250
Vlaams Gewest;West-Vlaanderen;Brugge;31022;8020;Oostkamp;15 - 64;Mannelijk;1628
Vlaams Gewest;West-Vlaanderen;Brugge;31022;8020;Oostkamp;15 - 64;Vrouwelijk;2299
Vlaams Gewest;West-Vlaanderen;Brugge;31022;8020;Oostkamp;65 - ...;Mannelijk;1455
Vlaams Gewest;West-Vlaanderen;Brugge;31022;8020;Oostkamp;65 - ...;Vrouwelijk;1244
Vlaams Gewest;West-Vlaanderen;Brugge;31033;8820;Torhout;0 - 14;Mannelijk;350
Vlaams Gewest;West-Vlaanderen;Brugge;31033;8820;Torhout;0 - 14;Vrouwelijk;285
Vlaams Gewest;West-Vlaanderen;Brugge;31033;8820;Torhout;15 - 64;Mannelijk;2097
Vlaams Gewest;West-Vlaanderen;Brugge;31033;8820;Torhout;15 - 64;Vrouwelijk;2669
Vlaams Gewest;West-Vlaanderen;Brugge;31033;8820;Torhout;65 - ...;Mannelijk;1381
Vlaams Gewest;West-Vlaanderen;Brugge;31033;8820;Torhout;65 - ...;Vrouwelijk;1174
Vlaams Gewest;West-Vlaanderen;Brugge;31040;8210;Zedelgem;0 - 14;Mannelijk;330
Vlaams Gewest;West-Vlaanderen;Brugge;31040;8210;Zedelgem;0 - 14;Vrouwelijk;251
Vlaams Gewest;West-Vlaanderen;Brugge;31040;8210;Zedelgem;15 - 64;Mannelijk;1914
Vlaams Gewest;West-Vlaanderen;Brugge;31040;8210;Zedelgem;15 - 64;Vrouwelijk;2435
Vlaams Gewest;West-Vlaanderen;Brugge;31040;8210;Zedelgem;65 - ...;Mannelijk;1542
Vlaams Gewest;West-Vlaanderen;Brugge;31040;8210;Zedelgem;65 - ...;Vrouwelijk;1197
Vlaams Gewest;West-Vlaanderen;Brugge;31042;8377;Zuienkerke;0 - 14;Mannelijk;64
Vlaams Gewest;West-Vlaanderen;Brugge;31042;8377;Zuienkerke;0 - 14;Vrouwelijk;12
Vlaams Gewest;West-Vlaanderen;Brugge;31042;8377;Zuienkerke;15 - 64;Mannelijk;166
Vlaams Gewest;West-Vlaanderen;Brugge;31042;8377;Zuienkerke;15 - 64;Vrouwelijk;270
Vlaams Gewest;West-Vlaanderen;Brugge;31042;8377;Zuienkerke;65 - ...;Mannelijk;173
Vlaams Gewest;West-Vlaanderen;Brugge;31042;8377;Zuienkerke;65 - ...;Vrouwelijk;86
Vlaams Gewest;West-Vlaanderen;Brugge;31043;8300;Knokke-Heist;0 - 14;Mannelijk;202
Vlaams Gewest;West-Vlaanderen;Brugge;31043;8300;Knokke-Heist;0 - 14;Vrouwelijk;105
Vlaams Gewest;West-Vlaanderen;Brugge;31043;8300;Knokke-Heist;15 - 64;Mannelijk;2237
Vlaams Gewest;West-Vlaanderen;Brugge;31043;8300;Knokke-Heist;15 - 64;Vrouwelijk;3007
Vlaams Gewest;West-Vlaanderen;Brugge;31043;8300;Knokke-Heist;65 - ...;Mannelijk;3412
Vlaams Gewest;West-Vlaanderen;Brugge;31043;8300;Knokke-Heist;65 - ...;Vrouwelijk;2941
Vlaams Gewest;West-Vlaanderen;Diksmuide;32003;8600;Diksmuide;0 - 14;Mannelijk;208
Vlaams Gewest;West-Vlaanderen;Diksmuide;32003;8600;Diksmuide;0 - 14;Vrouwelijk;133
Vlaams Gewest;West-Vlaanderen;Diksmuide;32003;8600;Diksmuide;15 - 64;Mannelijk;1272
Vlaams Gewest;West-Vlaanderen;Diksmuide;32003;8600;Diksmuide;15 - 64;Vrouwelijk;1647
Vlaams Gewest;West-Vlaanderen;Diksmuide;32003;8600;Diksmuide;65 - ...;Mannelijk;919
Vlaams Gewest;West-Vlaanderen;Diksmuide;32003;8600;Diksmuide;65 - ...;Vrouwelijk;830
Vlaams Gewest;West-Vlaanderen;Diksmuide;32006;8650;Houthulst;0 - 14;Mannelijk;135
