région;province_ou_région_de_bruxelles-capitale;arrondissement;code_ins;code_postal;commune;classe_d_âge;sexe;hospita-_lisation_de_jour
Région flamande;Flandre orientale;Saint-Nicolas;46003;9120;Beveren (-Waes);15 - 64;Masculin;3263
Région flamande;Flandre orientale;Saint-Nicolas;46003;9120;Beveren (-Waes);15 - 64;Féminin;4549
Région flamande;Flandre orientale;Saint-Nicolas;46003;9120;Beveren (-Waes);65 - ...;Masculin;2731
Région flamande;Flandre orientale;Saint-Nicolas;46003;9120;Beveren (-Waes);65 - ...;Féminin;2795
Région flamande;Flandre orientale;Saint-Nicolas;46013;9150;Kruibeke;0 - 14;Masculin;158
Région flamande;Flandre orientale;Saint-Nicolas;46013;9150;Kruibeke;0 - 14;Féminin;112
Région flamande;Flandre orientale;Saint-Nicolas;46013;9150;Kruibeke;15 - 64;Masculin;1160
Région flamande;Flandre orientale;Saint-Nicolas;46013;9150;Kruibeke;15 - 64;Féminin;1628
Région flamande;Flandre orientale;Saint-Nicolas;46013;9150;Kruibeke;65 - ...;Masculin;1032
Région flamande;Flandre orientale;Saint-Nicolas;46013;9150;Kruibeke;65 - ...;Féminin;873
Région flamande;Flandre orientale;Saint-Nicolas;46014;9160;Lokeren;0 - 14;Masculin;300
Région flamande;Flandre orientale;Saint-Nicolas;46014;9160;Lokeren;0 - 14;Féminin;273
Région flamande;Flandre orientale;Saint-Nicolas;46014;9160;Lokeren;15 - 64;Masculin;2644
Région flamande;Flandre orientale;Saint-Nicolas;46014;9160;Lokeren;15 - 64;Féminin;3638
Région flamande;Flandre orientale;Saint-Nicolas;46014;9160;Lokeren;65 - ...;Masculin;1710
Région flamande;Flandre orientale;Saint-Nicolas;46014;9160;Lokeren;65 - ...;Féminin;2083
Région flamande;Flandre orientale;Saint-Nicolas;46020;9170;Sint-Gillis-Waas;0 - 14;Masculin;113
Région flamande;Flandre orientale;Saint-Nicolas;46020;9170;Sint-Gillis-Waas;0 - 14;Féminin;98
Région flamande;Flandre orientale;Saint-Nicolas;46020;9170;Sint-Gillis-Waas;15 - 64;Masculin;1207
Région flamande;Flandre orientale;Saint-Nicolas;46020;9170;Sint-Gillis-Waas;15 - 64;Féminin;1707
Région flamande;Flandre orientale;Saint-Nicolas;46020;9170;Sint-Gillis-Waas;65 - ...;Masculin;884
Région flamande;Flandre orientale;Saint-Nicolas;46020;9170;Sint-Gillis-Waas;65 - ...;Féminin;1096
Région flamande;Flandre orientale;Saint-Nicolas;46021;9100;Saint-Nicolas (Flandre orientale);0 - 14;Masculin;714
Région flamande;Flandre orientale;Saint-Nicolas;46021;9100;Saint-Nicolas (Flandre orientale);0 - 14;Féminin;445
Région flamande;Flandre orientale;Saint-Nicolas;46021;9100;Saint-Nicolas (Flandre orientale);15 - 64;Masculin;5016
Région flamande;Flandre orientale;Saint-Nicolas;46021;9100;Saint-Nicolas (Flandre orientale);15 - 64;Féminin;6607
Région flamande;Flandre orientale;Saint-Nicolas;46021;9100;Saint-Nicolas (Flandre orientale);65 - ...;Masculin;3946
Région flamande;Flandre orientale;Saint-Nicolas;46021;9100;Saint-Nicolas (Flandre orientale);65 - ...;Féminin;4231
Région flamande;Flandre orientale;Saint-Nicolas;46024;9190;Stekene;0 - 14;Masculin;113
Région flamande;Flandre orientale;Saint-Nicolas;46024;9190;Stekene;0 - 14;Féminin;84
Région flamande;Flandre orientale;Saint-Nicolas;46024;9190;Stekene;15 - 64;Masculin;1264
Région flamande;Flandre orientale;Saint-Nicolas;46024;9190;Stekene;15 - 64;Féminin;1717
Région flamande;Flandre orientale;Saint-Nicolas;46024;9190;Stekene;65 - ...;Masculin;1022
Région flamande;Flandre orientale;Saint-Nicolas;46024;9190;Stekene;65 - ...;Féminin;1147
Région flamande;Flandre orientale;Saint-Nicolas;46025;9140;Tamise;0 - 14;Masculin;285
Région flamande;Flandre orientale;Saint-Nicolas;46025;9140;Tamise;0 - 14;Féminin;117
Région flamande;Flandre orientale;Saint-Nicolas;46025;9140;Tamise;15 - 64;Masculin;2295
Région flamande;Flandre orientale;Saint-Nicolas;46025;9140;Tamise;15 - 64;Féminin;2915
Région flamande;Flandre orientale;Saint-Nicolas;46025;9140;Tamise;65 - ...;Masculin;1780
Région flamande;Flandre orientale;Saint-Nicolas;46025;9140;Tamise;65 - ...;Féminin;1464
Région flamande;Limbourg;Hasselt;71002;3665;As;0 - 14;Masculin;53
Région flamande;Limbourg;Hasselt;71002;3665;As;0 - 14;Féminin;32
Région flamande;Limbourg;Hasselt;71002;3665;As;15 - 64;Masculin;547
Région flamande;Limbourg;Hasselt;71002;3665;As;15 - 64;Féminin;716
Région flamande;Limbourg;Hasselt;71002;3665;As;65 - ...;Masculin;437
Région flamande;Limbourg;Hasselt;71002;3665;As;65 - ...;Féminin;411
Région flamande;Limbourg;Hasselt;71004;3580;Beringen;0 - 14;Masculin;389
Région flamande;Limbourg;Hasselt;71004;3580;Beringen;0 - 14;Féminin;338
Région flamande;Limbourg;Hasselt;71004;3580;Beringen;15 - 64;Masculin;3602
Région flamande;Limbourg;Hasselt;71004;3580;Beringen;15 - 64;Féminin;4091
Région flamande;Limbourg;Hasselt;71004;3580;Beringen;65 - ...;Masculin;2427
Région flamande;Limbourg;Hasselt;71004;3580;Beringen;65 - ...;Féminin;2384
Région flamande;Limbourg;Hasselt;71011;3590;Diepenbeek;0 - 14;Masculin;146
Région flamande;Limbourg;Hasselt;71011;3590;Diepenbeek;0 - 14;Féminin;131
Région flamande;Limbourg;Hasselt;71011;3590;Diepenbeek;15 - 64;Masculin;1343
Région flamande;Limbourg;Hasselt;71011;3590;Diepenbeek;15 - 64;Féminin;1654
Région flamande;Limbourg;Hasselt;71011;3590;Diepenbeek;65 - ...;Masculin;1311
Région flamande;Limbourg;Hasselt;71011;3590;Diepenbeek;65 - ...;Féminin;1326
Région flamande;Limbourg;Hasselt;71016;3600;Genk;0 - 14;Masculin;463
Région flamande;Limbourg;Hasselt;71016;3600;Genk;0 - 14;Féminin;276
Région flamande;Limbourg;Hasselt;71016;3600;Genk;15 - 64;Masculin;4716
Région flamande;Limbourg;Hasselt;71016;3600;Genk;15 - 64;Féminin;5959
Région flamande;Limbourg;Hasselt;71016;3600;Genk;65 - ...;Masculin;3710
Région flamande;Limbourg;Hasselt;71016;3600;Genk;65 - ...;Féminin;3648
Région flamande;Limbourg;Hasselt;71017;3890;Gingelom;0 - 14;Masculin;57
Région flamande;Limbourg;Hasselt;71017;3890;Gingelom;0 - 14;Féminin;54
Région flamande;Limbourg;Hasselt;71017;3890;Gingelom;15 - 64;Masculin;653
Région flamande;Limbourg;Hasselt;71017;3890;Gingelom;15 - 64;Féminin;758
Région flamande;Limbourg;Hasselt;71017;3890;Gingelom;65 - ...;Masculin;384
Région flamande;Limbourg;Hasselt;71017;3890;Gingelom;65 - ...;Féminin;425
Région flamande;Limbourg;Hasselt;71020;3545;Halen;0 - 14;Masculin;67
Région flamande;Limbourg;Hasselt;71020;3545;Halen;0 - 14;Féminin;53
Région flamande;Limbourg;Hasselt;71020;3545;Halen;15 - 64;Masculin;613
Région flamande;Limbourg;Hasselt;71020;3545;Halen;15 - 64;Féminin;814
Région flamande;Limbourg;Hasselt;71020;3545;Halen;65 - ...;Masculin;530
Région flamande;Limbourg;Hasselt;71020;3545;Halen;65 - ...;Féminin;478
Région flamande;Limbourg;Hasselt;71022;3500;Hasselt;0 - 14;Masculin;520
Région flamande;Limbourg;Hasselt;71022;3500;Hasselt;0 - 14;Féminin;343
Région flamande;Limbourg;Hasselt;71022;3500;Hasselt;15 - 64;Masculin;5675
Région flamande;Limbourg;Hasselt;71022;3500;Hasselt;15 - 64;Féminin;6612
Région flamande;Limbourg;Hasselt;71022;3500;Hasselt;65 - ...;Masculin;5293
Région flamande;Limbourg;Hasselt;71022;3500;Hasselt;65 - ...;Féminin;5465
Région flamande;Limbourg;Hasselt;71024;3540;Herck-la-Ville;0 - 14;Masculin;67
Région flamande;Limbourg;Hasselt;71024;3540;Herck-la-Ville;0 - 14;Féminin;99
Région flamande;Limbourg;Hasselt;71024;3540;Herck-la-Ville;15 - 64;Masculin;826
Région flamande;Limbourg;Hasselt;71024;3540;Herck-la-Ville;15 - 64;Féminin;1144
Région flamande;Limbourg;Hasselt;71024;3540;Herck-la-Ville;65 - ...;Masculin;816
Région flamande;Limbourg;Hasselt;71024;3540;Herck-la-Ville;65 - ...;Féminin;814
Région flamande;Limbourg;Hasselt;71034;3970;Bourg-Léopold;0 - 14;Masculin;163
Région flamande;Limbourg;Hasselt;71034;3970;Bourg-Léopold;0 - 14;Féminin;138
Région flamande;Limbourg;Hasselt;71034;3970;Bourg-Léopold;15 - 64;Masculin;1210
Région flamande;Limbourg;Hasselt;71034;3970;Bourg-Léopold;15 - 64;Féminin;1823
Région flamande;Limbourg;Hasselt;71034;3970;Bourg-Léopold;65 - ...;Masculin;1060
Région flamande;Limbourg;Hasselt;71034;3970;Bourg-Léopold;65 - ...;Féminin;990
Région flamande;Limbourg;Hasselt;71037;3560;Lummen;0 - 14;Masculin;103
Région flamande;Limbourg;Hasselt;71037;3560;Lummen;0 - 14;Féminin;87
Région flamande;Limbourg;Hasselt;71037;3560;Lummen;15 - 64;Masculin;1039
Région flamande;Limbourg;Hasselt;71037;3560;Lummen;15 - 64;Féminin;1296
Région flamande;Limbourg;Hasselt;71037;3560;Lummen;65 - ...;Masculin;883
Région flamande;Limbourg;Hasselt;71037;3560;Lummen;65 - ...;Féminin;1018
Région flamande;Limbourg;Hasselt;71045;3850;Nieuwerkerken (Limbourg);0 - 14;Masculin;33
Région flamande;Limbourg;Hasselt;71045;3850;Nieuwerkerken (Limbourg);0 - 14;Féminin;32
Région flamande;Limbourg;Hasselt;71045;3850;Nieuwerkerken (Limbourg);15 - 64;Masculin;563
Région flamande;Limbourg;Hasselt;71045;3850;Nieuwerkerken (Limbourg);15 - 64;Féminin;679
Région flamande;Limbourg;Hasselt;71045;3850;Nieuwerkerken (Limbourg);65 - ...;Masculin;448
Région flamande;Limbourg;Hasselt;71045;3850;Nieuwerkerken (Limbourg);65 - ...;Féminin;435
Région flamande;Limbourg;Hasselt;71053;3800;Saint-Trond;0 - 14;Masculin;240
Région flamande;Limbourg;Hasselt;71053;3800;Saint-Trond;0 - 14;Féminin;187
Région flamande;Limbourg;Hasselt;71053;3800;Saint-Trond;15 - 64;Masculin;3448
Région flamande;Limbourg;Hasselt;71053;3800;Saint-Trond;15 - 64;Féminin;4227
Région flamande;Limbourg;Hasselt;71053;3800;Saint-Trond;65 - ...;Masculin;3034
Région flamande;Limbourg;Hasselt;71053;3800;Saint-Trond;65 - ...;Féminin;3031
Région flamande;Limbourg;Hasselt;71057;3980;Tessenderlo;0 - 14;Masculin;161
Région flamande;Limbourg;Hasselt;71057;3980;Tessenderlo;0 - 14;Féminin;107
Région flamande;Limbourg;Hasselt;71057;3980;Tessenderlo;15 - 64;Masculin;1354
Région flamande;Limbourg;Hasselt;71057;3980;Tessenderlo;15 - 64;Féminin;1836
Région flamande;Limbourg;Hasselt;71057;3980;Tessenderlo;65 - ...;Masculin;1180
Région flamande;Limbourg;Hasselt;71057;3980;Tessenderlo;65 - ...;Féminin;1247
Région flamande;Limbourg;Hasselt;71066;3520;Zonhoven;0 - 14;Masculin;163
Région flamande;Limbourg;Hasselt;71066;3520;Zonhoven;0 - 14;Féminin;107
Région flamande;Limbourg;Hasselt;71066;3520;Zonhoven;15 - 64;Masculin;1545
Région flamande;Limbourg;Hasselt;71066;3520;Zonhoven;15 - 64;Féminin;1930
Région flamande;Limbourg;Hasselt;71066;3520;Zonhoven;65 - ...;Masculin;1232
Région flamande;Limbourg;Hasselt;71066;3520;Zonhoven;65 - ...;Féminin;1496
Région flamande;Limbourg;Hasselt;71067;3690;Zutendaal;0 - 14;Masculin;48
Région flamande;Limbourg;Hasselt;71067;3690;Zutendaal;0 - 14;Féminin;28
Région flamande;Limbourg;Hasselt;71067;3690;Zutendaal;15 - 64;Masculin;560
Région flamande;Limbourg;Hasselt;71067;3690;Zutendaal;15 - 64;Féminin;630
Région flamande;Limbourg;Hasselt;71067;3690;Zutendaal;65 - ...;Masculin;520
Région flamande;Limbourg;Hasselt;71067;3690;Zutendaal;65 - ...;Féminin;442
Région flamande;Limbourg;Hasselt;71069;3945;Ham;0 - 14;Masculin;138
Région flamande;Limbourg;Hasselt;71069;3945;Ham;0 - 14;Féminin;76
Région flamande;Limbourg;Hasselt;71069;3945;Ham;15 - 64;Masculin;800
Région flamande;Limbourg;Hasselt;71069;3945;Ham;15 - 64;Féminin;1055
Région flamande;Limbourg;Hasselt;71069;3945;Ham;65 - ...;Masculin;695
Région flamande;Limbourg;Hasselt;71069;3945;Ham;65 - ...;Féminin;606
Région flamande;Limbourg;Hasselt;71070;3550;Heusden-Zolder;0 - 14;Masculin;248
Région flamande;Limbourg;Hasselt;71070;3550;Heusden-Zolder;0 - 14;Féminin;194
Région flamande;Limbourg;Hasselt;71070;3550;Heusden-Zolder;15 - 64;Masculin;2810
Région flamande;Limbourg;Hasselt;71070;3550;Heusden-Zolder;15 - 64;Féminin;3146
Région flamande;Limbourg;Hasselt;71070;3550;Heusden-Zolder;65 - ...;Masculin;2117
Région flamande;Limbourg;Hasselt;71070;3550;Heusden-Zolder;65 - ...;Féminin;2010
Région flamande;Limbourg;Maaseik;72003;3950;Bocholt;0 - 14;Masculin;93
Région flamande;Limbourg;Maaseik;72003;3950;Bocholt;0 - 14;Féminin;46
Région flamande;Limbourg;Maaseik;72003;3950;Bocholt;15 - 64;Masculin;967
Région flamande;Limbourg;Maaseik;72003;3950;Bocholt;15 - 64;Féminin;1479
Région flamande;Limbourg;Maaseik;72003;3950;Bocholt;65 - ...;Masculin;922
Région flamande;Limbourg;Maaseik;72003;3950;Bocholt;65 - ...;Féminin;617
Région flamande;Limbourg;Maaseik;72004;3960;Bree;0 - 14;Masculin;121
Région flamande;Limbourg;Maaseik;72004;3960;Bree;0 - 14;Féminin;76
Région flamande;Limbourg;Maaseik;72004;3960;Bree;15 - 64;Masculin;1120
Région flamande;Limbourg;Maaseik;72004;3960;Bree;15 - 64;Féminin;1499
Région flamande;Limbourg;Maaseik;72004;3960;Bree;65 - ...;Masculin;957
Région flamande;Limbourg;Maaseik;72004;3960;Bree;65 - ...;Féminin;1125
Région flamande;Limbourg;Maaseik;72018;3640;Kinrooi;0 - 14;Masculin;62
Région flamande;Limbourg;Maaseik;72018;3640;Kinrooi;0 - 14;Féminin;54
Région flamande;Limbourg;Maaseik;72018;3640;Kinrooi;15 - 64;Masculin;908
Région flamande;Limbourg;Maaseik;72018;3640;Kinrooi;15 - 64;Féminin;1084
Région flamande;Limbourg;Maaseik;72018;3640;Kinrooi;65 - ...;Masculin;771
Région flamande;Limbourg;Maaseik;72018;3640;Kinrooi;65 - ...;Féminin;740
Région flamande;Limbourg;Maaseik;72020;3920;Lommel;0 - 14;Masculin;218
Région flamande;Limbourg;Maaseik;72020;3920;Lommel;0 - 14;Féminin;237
Région flamande;Limbourg;Maaseik;72020;3920;Lommel;15 - 64;Masculin;2665
Région flamande;Limbourg;Maaseik;72020;3920;Lommel;15 - 64;Féminin;3933
Région flamande;Limbourg;Maaseik;72020;3920;Lommel;65 - ...;Masculin;2469
Région flamande;Limbourg;Maaseik;72020;3920;Lommel;65 - ...;Féminin;2229
Région flamande;Limbourg;Maaseik;72021;3680;Maaseik;0 - 14;Masculin;151
Région flamande;Limbourg;Maaseik;72021;3680;Maaseik;0 - 14;Féminin;86
Région flamande;Limbourg;Maaseik;72021;3680;Maaseik;15 - 64;Masculin;1992
Région flamande;Limbourg;Maaseik;72021;3680;Maaseik;15 - 64;Féminin;2482
Région flamande;Limbourg;Maaseik;72021;3680;Maaseik;65 - ...;Masculin;1838
Région flamande;Limbourg;Maaseik;72021;3680;Maaseik;65 - ...;Féminin;1669
Région flamande;Limbourg;Maaseik;72030;3990;Peer;0 - 14;Masculin;134
Région flamande;Limbourg;Maaseik;72030;3990;Peer;0 - 14;Féminin;92
Région flamande;Limbourg;Maaseik;72030;3990;Peer;15 - 64;Masculin;1156
Région flamande;Limbourg;Maaseik;72030;3990;Peer;15 - 64;Féminin;1795
Région flamande;Limbourg;Maaseik;72030;3990;Peer;65 - ...;Masculin;883
Région flamande;Limbourg;Maaseik;72030;3990;Peer;65 - ...;Féminin;909
Région flamande;Limbourg;Maaseik;72037;3930;Hamont-Achel;0 - 14;Masculin;98
Région flamande;Limbourg;Maaseik;72037;3930;Hamont-Achel;0 - 14;Féminin;73
Région flamande;Limbourg;Maaseik;72037;3930;Hamont-Achel;15 - 64;Masculin;1142
Région flamande;Limbourg;Maaseik;72037;3930;Hamont-Achel;15 - 64;Féminin;1673
Région flamande;Limbourg;Maaseik;72037;3930;Hamont-Achel;65 - ...;Masculin;1278
Région flamande;Limbourg;Maaseik;72037;3930;Hamont-Achel;65 - ...;Féminin;945
Région flamande;Limbourg;Maaseik;72038;3940;Hechtel-Eksel;0 - 14;Masculin;120
Région flamande;Limbourg;Maaseik;72038;3940;Hechtel-Eksel;0 - 14;Féminin;100
Région flamande;Limbourg;Maaseik;72038;3940;Hechtel-Eksel;15 - 64;Masculin;1027
Région flamande;Limbourg;Maaseik;72038;3940;Hechtel-Eksel;15 - 64;Féminin;1416
Région flamande;Limbourg;Maaseik;72038;3940;Hechtel-Eksel;65 - ...;Masculin;691
Région flamande;Limbourg;Maaseik;72038;3940;Hechtel-Eksel;65 - ...;Féminin;723
Région flamande;Limbourg;Maaseik;72039;3530;Houthalen-Helchteren;0 - 14;Masculin;219
Région flamande;Limbourg;Maaseik;72039;3530;Houthalen-Helchteren;0 - 14;Féminin;200
Région flamande;Limbourg;Maaseik;72039;3530;Houthalen-Helchteren;15 - 64;Masculin;2349
Région flamande;Limbourg;Maaseik;72039;3530;Houthalen-Helchteren;15 - 64;Féminin;2927
Région flamande;Limbourg;Maaseik;72039;3530;Houthalen-Helchteren;65 - ...;Masculin;1636
Région flamande;Limbourg;Maaseik;72039;3530;Houthalen-Helchteren;65 - ...;Féminin;1935
Région flamande;Limbourg;Maaseik;72041;3650;Dilsen-Stokkem;0 - 14;Masculin;131
Région flamande;Limbourg;Maaseik;72041;3650;Dilsen-Stokkem;0 - 14;Féminin;101
Région flamande;Limbourg;Maaseik;72041;3650;Dilsen-Stokkem;15 - 64;Masculin;1593
Région flamande;Limbourg;Maaseik;72041;3650;Dilsen-Stokkem;15 - 64;Féminin;2109
Région flamande;Limbourg;Maaseik;72041;3650;Dilsen-Stokkem;65 - ...;Masculin;1264
Région flamande;Limbourg;Maaseik;72041;3650;Dilsen-Stokkem;65 - ...;Féminin;1214
Région flamande;Limbourg;Maaseik;72042;3660;Oudsbergen;0 - 14;Masculin;170
Région flamande;Limbourg;Maaseik;72042;3660;Oudsbergen;0 - 14;Féminin;130
Région flamande;Limbourg;Maaseik;72042;3660;Oudsbergen;15 - 64;Masculin;1757
Région flamande;Limbourg;Maaseik;72042;3660;Oudsbergen;15 - 64;Féminin;1939
Région flamande;Limbourg;Maaseik;72042;3660;Oudsbergen;65 - ...;Masculin;1429
Région flamande;Limbourg;Maaseik;72042;3660;Oudsbergen;65 - ...;Féminin;1176
Région flamande;Limbourg;Maaseik;72043;3900;Pelt;0 - 14;Masculin;281
Région flamande;Limbourg;Maaseik;72043;3900;Pelt;0 - 14;Féminin;238
Région flamande;Limbourg;Maaseik;72043;3900;Pelt;15 - 64;Masculin;2339
Région flamande;Limbourg;Maaseik;72043;3900;Pelt;15 - 64;Féminin;4141
Région flamande;Limbourg;Maaseik;72043;3900;Pelt;65 - ...;Masculin;2167
Région flamande;Limbourg;Maaseik;72043;3900;Pelt;65 - ...;Féminin;2026
Région flamande;Limbourg;Tongres;73001;3570;Alken;0 - 14;Masculin;49
Région flamande;Limbourg;Tongres;73001;3570;Alken;0 - 14;Féminin;54
Région flamande;Limbourg;Tongres;73001;3570;Alken;15 - 64;Masculin;820
Région flamande;Limbourg;Tongres;73001;3570;Alken;15 - 64;Féminin;1090
Région flamande;Limbourg;Tongres;73001;3570;Alken;65 - ...;Masculin;729
Région flamande;Limbourg;Tongres;73001;3570;Alken;65 - ...;Féminin;676
Région flamande;Limbourg;Tongres;73006;3740;Bilzen;0 - 14;Masculin;208
Région flamande;Limbourg;Tongres;73006;3740;Bilzen;0 - 14;Féminin;159
Région flamande;Limbourg;Tongres;73006;3740;Bilzen;15 - 64;Masculin;2254
Région flamande;Limbourg;Tongres;73006;3740;Bilzen;15 - 64;Féminin;3019
Région flamande;Limbourg;Tongres;73006;3740;Bilzen;65 - ...;Masculin;1955
Région flamande;Limbourg;Tongres;73006;3740;Bilzen;65 - ...;Féminin;1852
Région flamande;Limbourg;Tongres;73009;3840;Looz;0 - 14;Masculin;71
Région flamande;Limbourg;Tongres;73009;3840;Looz;0 - 14;Féminin;38
Région flamande;Limbourg;Tongres;73009;3840;Looz;15 - 64;Masculin;914
Région flamande;Limbourg;Tongres;73009;3840;Looz;15 - 64;Féminin;945
Région flamande;Limbourg;Tongres;73009;3840;Looz;65 - ...;Masculin;723
Région flamande;Limbourg;Tongres;73009;3840;Looz;65 - ...;Féminin;648
Région flamande;Limbourg;Tongres;73022;3870;Heers;0 - 14;Masculin;48
Région flamande;Limbourg;Tongres;73022;3870;Heers;0 - 14;Féminin;30
Région flamande;Limbourg;Tongres;73022;3870;Heers;15 - 64;Masculin;628
Région flamande;Limbourg;Tongres;73022;3870;Heers;15 - 64;Féminin;668
Région flamande;Limbourg;Tongres;73022;3870;Heers;65 - ...;Masculin;543
Région flamande;Limbourg;Tongres;73022;3870;Heers;65 - ...;Féminin;574
Région flamande;Limbourg;Tongres;73028;3717;Herstappe;0 - 14;Masculin;0
Région flamande;Limbourg;Tongres;73028;3717;Herstappe;0 - 14;Féminin;0
Région flamande;Limbourg;Tongres;73028;3717;Herstappe;15 - 64;Masculin;< 5
Région flamande;Limbourg;Tongres;73028;3717;Herstappe;15 - 64;Féminin;< 5
Région flamande;Limbourg;Tongres;73028;3717;Herstappe;65 - ...;Masculin;11
Région flamande;Limbourg;Tongres;73028;3717;Herstappe;65 - ...;Féminin;13
Région flamande;Limbourg;Tongres;73032;3730;Hoeselt;0 - 14;Masculin;62
Région flamande;Limbourg;Tongres;73032;3730;Hoeselt;0 - 14;Féminin;35
Région flamande;Limbourg;Tongres;73032;3730;Hoeselt;15 - 64;Masculin;811
Région flamande;Limbourg;Tongres;73032;3730;Hoeselt;15 - 64;Féminin;894
Région flamande;Limbourg;Tongres;73032;3730;Hoeselt;65 - ...;Masculin;707
Région flamande;Limbourg;Tongres;73032;3730;Hoeselt;65 - ...;Féminin;530
Région flamande;Limbourg;Tongres;73040;3720;Kortessem;0 - 14;Masculin;44
Région flamande;Limbourg;Tongres;73040;3720;Kortessem;0 - 14;Féminin;56
Région flamande;Limbourg;Tongres;73040;3720;Kortessem;15 - 64;Masculin;568
Région flamande;Limbourg;Tongres;73040;3720;Kortessem;15 - 64;Féminin;860
Région flamande;Limbourg;Tongres;73040;3720;Kortessem;65 - ...;Masculin;572
Région flamande;Limbourg;Tongres;73040;3720;Kortessem;65 - ...;Féminin;508
Région flamande;Limbourg;Tongres;73042;3620;Lanaken;0 - 14;Masculin;158
Région flamande;Limbourg;Tongres;73042;3620;Lanaken;0 - 14;Féminin;80
Région flamande;Limbourg;Tongres;73042;3620;Lanaken;15 - 64;Masculin;1631
Région flamande;Limbourg;Tongres;73042;3620;Lanaken;15 - 64;Féminin;1984
Région flamande;Limbourg;Tongres;73042;3620;Lanaken;65 - ...;Masculin;1855
Région flamande;Limbourg;Tongres;73042;3620;Lanaken;65 - ...;Féminin;1538
Région flamande;Limbourg;Tongres;73066;3770;Riemst;0 - 14;Masculin;72
Région flamande;Limbourg;Tongres;73066;3770;Riemst;0 - 14;Féminin;61
Région flamande;Limbourg;Tongres;73066;3770;Riemst;15 - 64;Masculin;1247
Région flamande;Limbourg;Tongres;73066;3770;Riemst;15 - 64;Féminin;1364
Région flamande;Limbourg;Tongres;73066;3770;Riemst;65 - ...;Masculin;1054
Région flamande;Limbourg;Tongres;73066;3770;Riemst;65 - ...;Féminin;908
Région flamande;Limbourg;Tongres;73083;3700;Tongres;0 - 14;Masculin;224
Région flamande;Limbourg;Tongres;73083;3700;Tongres;0 - 14;Féminin;162
Région flamande;Limbourg;Tongres;73083;3700;Tongres;15 - 64;Masculin;2419
Région flamande;Limbourg;Tongres;73083;3700;Tongres;15 - 64;Féminin;2999
Région flamande;Limbourg;Tongres;73083;3700;Tongres;65 - ...;Masculin;2167
Région flamande;Limbourg;Tongres;73083;3700;Tongres;65 - ...;Féminin;1951
Région flamande;Limbourg;Tongres;73098;3830;Wellen;0 - 14;Masculin;62
Région flamande;Limbourg;Tongres;73098;3830;Wellen;0 - 14;Féminin;33
Région flamande;Limbourg;Tongres;73098;3830;Wellen;15 - 64;Masculin;494
Région flamande;Limbourg;Tongres;73098;3830;Wellen;15 - 64;Féminin;649
Région flamande;Limbourg;Tongres;73098;3830;Wellen;65 - ...;Masculin;506
Région flamande;Limbourg;Tongres;73098;3830;Wellen;65 - ...;Féminin;318
Région flamande;Limbourg;Tongres;73107;3630;Maasmechelen;0 - 14;Masculin;250
Région flamande;Limbourg;Tongres;73107;3630;Maasmechelen;0 - 14;Féminin;241
Région flamande;Limbourg;Tongres;73107;3630;Maasmechelen;15 - 64;Masculin;2653
Région flamande;Limbourg;Tongres;73107;3630;Maasmechelen;15 - 64;Féminin;3292
Région flamande;Limbourg;Tongres;73107;3630;Maasmechelen;65 - ...;Masculin;1856
Région flamande;Limbourg;Tongres;73107;3630;Maasmechelen;65 - ...;Féminin;1953
Région flamande;Limbourg;Tongres;73109;3790;Fourons;0 - 14;Masculin;8
Région flamande;Limbourg;Tongres;73109;3790;Fourons;0 - 14;Féminin;13
Région flamande;Limbourg;Tongres;73109;3790;Fourons;15 - 64;Masculin;250
Région flamande;Limbourg;Tongres;73109;3790;Fourons;15 - 64;Féminin;283
Région flamande;Limbourg;Tongres;73109;3790;Fourons;65 - ...;Masculin;172
Région flamande;Limbourg;Tongres;73109;3790;Fourons;65 - ...;Féminin;164
Région wallonne;Brabant wallon;Nivelles;25005;1320;Beauvechain;0 - 14;Masculin;39
Région wallonne;Brabant wallon;Nivelles;25005;1320;Beauvechain;0 - 14;Féminin;16
Région wallonne;Brabant wallon;Nivelles;25005;1320;Beauvechain;15 - 64;Masculin;330
Région wallonne;Brabant wallon;Nivelles;25005;1320;Beauvechain;15 - 64;Féminin;441
Région wallonne;Brabant wallon;Nivelles;25005;1320;Beauvechain;65 - ...;Masculin;401
Région wallonne;Brabant wallon;Nivelles;25005;1320;Beauvechain;65 - ...;Féminin;264
Région wallonne;Brabant wallon;Nivelles;25014;1420;Braine-l'Alleud;0 - 14;Masculin;199
Région wallonne;Brabant wallon;Nivelles;25014;1420;Braine-l'Alleud;0 - 14;Féminin;133
Région wallonne;Brabant wallon;Nivelles;25014;1420;Braine-l'Alleud;15 - 64;Masculin;2150
Région wallonne;Brabant wallon;Nivelles;25014;1420;Braine-l'Alleud;15 - 64;Féminin;3167
Région wallonne;Brabant wallon;Nivelles;25014;1420;Braine-l'Alleud;65 - ...;Masculin;2021
Région wallonne;Brabant wallon;Nivelles;25014;1420;Braine-l'Alleud;65 - ...;Féminin;1885
Région wallonne;Brabant wallon;Nivelles;25015;1440;Braine-le-Château;0 - 14;Masculin;44
Région wallonne;Brabant wallon;Nivelles;25015;1440;Braine-le-Château;0 - 14;Féminin;42
Région wallonne;Brabant wallon;Nivelles;25015;1440;Braine-le-Château;15 - 64;Masculin;664
Région wallonne;Brabant wallon;Nivelles;25015;1440;Braine-le-Château;15 - 64;Féminin;909
