région;province_ou_région_de_bruxelles-capitale;arrondissement;code_ins;code_postal;commune;classe_d_âge;sexe;hospita-_lisation_classique
Région flamande;Limbourg;Maaseik;72041;3650;Dilsen-Stokkem;15 - 64;Féminin;898
Région flamande;Limbourg;Maaseik;72041;3650;Dilsen-Stokkem;65 - ...;Masculin;664
Région flamande;Limbourg;Maaseik;72041;3650;Dilsen-Stokkem;65 - ...;Féminin;618
Région flamande;Limbourg;Tongres;73001;3570;Alken;0 - 14;Masculin;55
Région flamande;Limbourg;Tongres;73001;3570;Alken;0 - 14;Féminin;55
Région flamande;Limbourg;Tongres;73001;3570;Alken;15 - 64;Masculin;347
Région flamande;Limbourg;Tongres;73001;3570;Alken;15 - 64;Féminin;381
Région flamande;Limbourg;Tongres;73001;3570;Alken;65 - ...;Masculin;442
Région flamande;Limbourg;Tongres;73001;3570;Alken;65 - ...;Féminin;383
Région flamande;Limbourg;Tongres;73006;3740;Bilzen;0 - 14;Masculin;217
Région flamande;Limbourg;Tongres;73006;3740;Bilzen;0 - 14;Féminin;168
Région flamande;Limbourg;Tongres;73006;3740;Bilzen;15 - 64;Masculin;945
Région flamande;Limbourg;Tongres;73006;3740;Bilzen;15 - 64;Féminin;1.349
Région flamande;Limbourg;Tongres;73006;3740;Bilzen;65 - ...;Masculin;1.059
Région flamande;Limbourg;Tongres;73006;3740;Bilzen;65 - ...;Féminin;1.120
Région flamande;Limbourg;Tongres;73009;3840;Looz;0 - 14;Masculin;59
Région flamande;Limbourg;Tongres;73009;3840;Looz;0 - 14;Féminin;55
Région flamande;Limbourg;Tongres;73009;3840;Looz;15 - 64;Masculin;369
Région flamande;Limbourg;Tongres;73009;3840;Looz;15 - 64;Féminin;486
Région flamande;Limbourg;Tongres;73009;3840;Looz;65 - ...;Masculin;445
Région flamande;Limbourg;Tongres;73009;3840;Looz;65 - ...;Féminin;415
Région flamande;Limbourg;Tongres;73022;3870;Heers;0 - 14;Masculin;38
Région flamande;Limbourg;Tongres;73022;3870;Heers;0 - 14;Féminin;61
Région flamande;Limbourg;Tongres;73022;3870;Heers;15 - 64;Masculin;242
Région flamande;Limbourg;Tongres;73022;3870;Heers;15 - 64;Féminin;312
Région flamande;Limbourg;Tongres;73022;3870;Heers;65 - ...;Masculin;295
Région flamande;Limbourg;Tongres;73022;3870;Heers;65 - ...;Féminin;300
Région flamande;Limbourg;Tongres;73028;3717;Herstappe;0 - 14;Masculin;< 5
Région flamande;Limbourg;Tongres;73028;3717;Herstappe;0 - 14;Féminin;0
Région flamande;Limbourg;Tongres;73028;3717;Herstappe;15 - 64;Masculin;17
Région flamande;Limbourg;Tongres;73028;3717;Herstappe;15 - 64;Féminin;< 5
Région flamande;Limbourg;Tongres;73028;3717;Herstappe;65 - ...;Masculin;< 5
Région flamande;Limbourg;Tongres;73028;3717;Herstappe;65 - ...;Féminin;< 5
Région flamande;Limbourg;Tongres;73032;3730;Hoeselt;0 - 14;Masculin;54
Région flamande;Limbourg;Tongres;73032;3730;Hoeselt;0 - 14;Féminin;41
Région flamande;Limbourg;Tongres;73032;3730;Hoeselt;15 - 64;Masculin;284
Région flamande;Limbourg;Tongres;73032;3730;Hoeselt;15 - 64;Féminin;397
Région flamande;Limbourg;Tongres;73032;3730;Hoeselt;65 - ...;Masculin;390
Région flamande;Limbourg;Tongres;73032;3730;Hoeselt;65 - ...;Féminin;394
Région flamande;Limbourg;Tongres;73040;3720;Kortessem;0 - 14;Masculin;48
Région flamande;Limbourg;Tongres;73040;3720;Kortessem;0 - 14;Féminin;60
Région flamande;Limbourg;Tongres;73040;3720;Kortessem;15 - 64;Masculin;266
Région flamande;Limbourg;Tongres;73040;3720;Kortessem;15 - 64;Féminin;348
Région flamande;Limbourg;Tongres;73040;3720;Kortessem;65 - ...;Masculin;277
Région flamande;Limbourg;Tongres;73040;3720;Kortessem;65 - ...;Féminin;245
Région flamande;Limbourg;Tongres;73042;3620;Lanaken;0 - 14;Masculin;151
Région flamande;Limbourg;Tongres;73042;3620;Lanaken;0 - 14;Féminin;123
Région flamande;Limbourg;Tongres;73042;3620;Lanaken;15 - 64;Masculin;782
Région flamande;Limbourg;Tongres;73042;3620;Lanaken;15 - 64;Féminin;1.005
Région flamande;Limbourg;Tongres;73042;3620;Lanaken;65 - ...;Masculin;1.006
Région flamande;Limbourg;Tongres;73042;3620;Lanaken;65 - ...;Féminin;878
Région flamande;Limbourg;Tongres;73066;3770;Riemst;0 - 14;Masculin;74
Région flamande;Limbourg;Tongres;73066;3770;Riemst;0 - 14;Féminin;72
Région flamande;Limbourg;Tongres;73066;3770;Riemst;15 - 64;Masculin;576
Région flamande;Limbourg;Tongres;73066;3770;Riemst;15 - 64;Féminin;610
Région flamande;Limbourg;Tongres;73066;3770;Riemst;65 - ...;Masculin;616
Région flamande;Limbourg;Tongres;73066;3770;Riemst;65 - ...;Féminin;584
Région flamande;Limbourg;Tongres;73083;3700;Tongres;0 - 14;Masculin;193
Région flamande;Limbourg;Tongres;73083;3700;Tongres;0 - 14;Féminin;192
Région flamande;Limbourg;Tongres;73083;3700;Tongres;15 - 64;Masculin;1.137
Région flamande;Limbourg;Tongres;73083;3700;Tongres;15 - 64;Féminin;1.527
Région flamande;Limbourg;Tongres;73083;3700;Tongres;65 - ...;Masculin;1.336
Région flamande;Limbourg;Tongres;73083;3700;Tongres;65 - ...;Féminin;1.377
Région flamande;Limbourg;Tongres;73098;3830;Wellen;0 - 14;Masculin;44
Région flamande;Limbourg;Tongres;73098;3830;Wellen;0 - 14;Féminin;31
Région flamande;Limbourg;Tongres;73098;3830;Wellen;15 - 64;Masculin;225
Région flamande;Limbourg;Tongres;73098;3830;Wellen;15 - 64;Féminin;281
Région flamande;Limbourg;Tongres;73098;3830;Wellen;65 - ...;Masculin;271
Région flamande;Limbourg;Tongres;73098;3830;Wellen;65 - ...;Féminin;271
Région flamande;Limbourg;Tongres;73107;3630;Maasmechelen;0 - 14;Masculin;267
Région flamande;Limbourg;Tongres;73107;3630;Maasmechelen;0 - 14;Féminin;205
Région flamande;Limbourg;Tongres;73107;3630;Maasmechelen;15 - 64;Masculin;1.277
Région flamande;Limbourg;Tongres;73107;3630;Maasmechelen;15 - 64;Féminin;1.573
Région flamande;Limbourg;Tongres;73107;3630;Maasmechelen;65 - ...;Masculin;1.106
Région flamande;Limbourg;Tongres;73107;3630;Maasmechelen;65 - ...;Féminin;1.116
Région flamande;Limbourg;Tongres;73109;3790;Fourons;0 - 14;Masculin;21
Région flamande;Limbourg;Tongres;73109;3790;Fourons;0 - 14;Féminin;23
Région flamande;Limbourg;Tongres;73109;3790;Fourons;15 - 64;Masculin;110
Région flamande;Limbourg;Tongres;73109;3790;Fourons;15 - 64;Féminin;123
Région flamande;Limbourg;Tongres;73109;3790;Fourons;65 - ...;Masculin;123
Région flamande;Limbourg;Tongres;73109;3790;Fourons;65 - ...;Féminin;113
Région wallonne;Brabant wallon;Nivelles;25005;1320;Beauvechain;0 - 14;Masculin;56
Région wallonne;Brabant wallon;Nivelles;25005;1320;Beauvechain;0 - 14;Féminin;30
Région wallonne;Brabant wallon;Nivelles;25005;1320;Beauvechain;15 - 64;Masculin;185
Région wallonne;Brabant wallon;Nivelles;25005;1320;Beauvechain;15 - 64;Féminin;277
Région wallonne;Brabant wallon;Nivelles;25005;1320;Beauvechain;65 - ...;Masculin;204
Région wallonne;Brabant wallon;Nivelles;25005;1320;Beauvechain;65 - ...;Féminin;177
Région wallonne;Brabant wallon;Nivelles;25014;1420;Braine-l'Alleud;0 - 14;Masculin;215
Région wallonne;Brabant wallon;Nivelles;25014;1420;Braine-l'Alleud;0 - 14;Féminin;223
Région wallonne;Brabant wallon;Nivelles;25014;1420;Braine-l'Alleud;15 - 64;Masculin;1.350
Région wallonne;Brabant wallon;Nivelles;25014;1420;Braine-l'Alleud;15 - 64;Féminin;1.844
Région wallonne;Brabant wallon;Nivelles;25014;1420;Braine-l'Alleud;65 - ...;Masculin;1.191
Région wallonne;Brabant wallon;Nivelles;25014;1420;Braine-l'Alleud;65 - ...;Féminin;1.316
Région wallonne;Brabant wallon;Nivelles;25015;1440;Braine-le-Château;0 - 14;Masculin;69
Région wallonne;Brabant wallon;Nivelles;25015;1440;Braine-le-Château;0 - 14;Féminin;52
Région wallonne;Brabant wallon;Nivelles;25015;1440;Braine-le-Château;15 - 64;Masculin;341
Région wallonne;Brabant wallon;Nivelles;25015;1440;Braine-le-Château;15 - 64;Féminin;417
Région wallonne;Brabant wallon;Nivelles;25015;1440;Braine-le-Château;65 - ...;Masculin;302
Région wallonne;Brabant wallon;Nivelles;25015;1440;Braine-le-Château;65 - ...;Féminin;300
Région wallonne;Brabant wallon;Nivelles;25018;1325;Chaumont-Gistoux;0 - 14;Masculin;38
Région wallonne;Brabant wallon;Nivelles;25018;1325;Chaumont-Gistoux;0 - 14;Féminin;43
Région wallonne;Brabant wallon;Nivelles;25018;1325;Chaumont-Gistoux;15 - 64;Masculin;271
Région wallonne;Brabant wallon;Nivelles;25018;1325;Chaumont-Gistoux;15 - 64;Féminin;423
Région wallonne;Brabant wallon;Nivelles;25018;1325;Chaumont-Gistoux;65 - ...;Masculin;336
Région wallonne;Brabant wallon;Nivelles;25018;1325;Chaumont-Gistoux;65 - ...;Féminin;335
Région wallonne;Brabant wallon;Nivelles;25023;1490;Court-Saint-Etienne;0 - 14;Masculin;67
Région wallonne;Brabant wallon;Nivelles;25023;1490;Court-Saint-Etienne;0 - 14;Féminin;43
Région wallonne;Brabant wallon;Nivelles;25023;1490;Court-Saint-Etienne;15 - 64;Masculin;268
Région wallonne;Brabant wallon;Nivelles;25023;1490;Court-Saint-Etienne;15 - 64;Féminin;442
Région wallonne;Brabant wallon;Nivelles;25023;1490;Court-Saint-Etienne;65 - ...;Masculin;286
Région wallonne;Brabant wallon;Nivelles;25023;1490;Court-Saint-Etienne;65 - ...;Féminin;259
Région wallonne;Brabant wallon;Nivelles;25031;1470;Genappe;0 - 14;Masculin;76
Région wallonne;Brabant wallon;Nivelles;25031;1470;Genappe;0 - 14;Féminin;73
Région wallonne;Brabant wallon;Nivelles;25031;1470;Genappe;15 - 64;Masculin;478
Région wallonne;Brabant wallon;Nivelles;25031;1470;Genappe;15 - 64;Féminin;616
Région wallonne;Brabant wallon;Nivelles;25031;1470;Genappe;65 - ...;Masculin;449
Région wallonne;Brabant wallon;Nivelles;25031;1470;Genappe;65 - ...;Féminin;415
Région wallonne;Brabant wallon;Nivelles;25037;1390;Grez-Doiceau;0 - 14;Masculin;70
Région wallonne;Brabant wallon;Nivelles;25037;1390;Grez-Doiceau;0 - 14;Féminin;69
Région wallonne;Brabant wallon;Nivelles;25037;1390;Grez-Doiceau;15 - 64;Masculin;437
Région wallonne;Brabant wallon;Nivelles;25037;1390;Grez-Doiceau;15 - 64;Féminin;491
Région wallonne;Brabant wallon;Nivelles;25037;1390;Grez-Doiceau;65 - ...;Masculin;387
Région wallonne;Brabant wallon;Nivelles;25037;1390;Grez-Doiceau;65 - ...;Féminin;466
Région wallonne;Brabant wallon;Nivelles;25043;1315;Incourt;0 - 14;Masculin;28
Région wallonne;Brabant wallon;Nivelles;25043;1315;Incourt;0 - 14;Féminin;31
Région wallonne;Brabant wallon;Nivelles;25043;1315;Incourt;15 - 64;Masculin;166
Région wallonne;Brabant wallon;Nivelles;25043;1315;Incourt;15 - 64;Féminin;218
Région wallonne;Brabant wallon;Nivelles;25043;1315;Incourt;65 - ...;Masculin;146
Région wallonne;Brabant wallon;Nivelles;25043;1315;Incourt;65 - ...;Féminin;145
Région wallonne;Brabant wallon;Nivelles;25044;1460;Ittre;0 - 14;Masculin;41
Région wallonne;Brabant wallon;Nivelles;25044;1460;Ittre;0 - 14;Féminin;26
Région wallonne;Brabant wallon;Nivelles;25044;1460;Ittre;15 - 64;Masculin;235
Région wallonne;Brabant wallon;Nivelles;25044;1460;Ittre;15 - 64;Féminin;274
Région wallonne;Brabant wallon;Nivelles;25044;1460;Ittre;65 - ...;Masculin;245
Région wallonne;Brabant wallon;Nivelles;25044;1460;Ittre;65 - ...;Féminin;270
Région wallonne;Brabant wallon;Nivelles;25048;1370;Jodoigne;0 - 14;Masculin;83
Région wallonne;Brabant wallon;Nivelles;25048;1370;Jodoigne;0 - 14;Féminin;63
Région wallonne;Brabant wallon;Nivelles;25048;1370;Jodoigne;15 - 64;Masculin;437
Région wallonne;Brabant wallon;Nivelles;25048;1370;Jodoigne;15 - 64;Féminin;590
Région wallonne;Brabant wallon;Nivelles;25048;1370;Jodoigne;65 - ...;Masculin;416
Région wallonne;Brabant wallon;Nivelles;25048;1370;Jodoigne;65 - ...;Féminin;421
Région wallonne;Brabant wallon;Nivelles;25050;1310;La Hulpe;0 - 14;Masculin;39
Région wallonne;Brabant wallon;Nivelles;25050;1310;La Hulpe;0 - 14;Féminin;25
Région wallonne;Brabant wallon;Nivelles;25050;1310;La Hulpe;15 - 64;Masculin;181
Région wallonne;Brabant wallon;Nivelles;25050;1310;La Hulpe;15 - 64;Féminin;236
Région wallonne;Brabant wallon;Nivelles;25050;1310;La Hulpe;65 - ...;Masculin;261
Région wallonne;Brabant wallon;Nivelles;25050;1310;La Hulpe;65 - ...;Féminin;266
Région wallonne;Brabant wallon;Nivelles;25068;1435;Mont-Saint-Guibert;0 - 14;Masculin;55
Région wallonne;Brabant wallon;Nivelles;25068;1435;Mont-Saint-Guibert;0 - 14;Féminin;33
Région wallonne;Brabant wallon;Nivelles;25068;1435;Mont-Saint-Guibert;15 - 64;Masculin;257
Région wallonne;Brabant wallon;Nivelles;25068;1435;Mont-Saint-Guibert;15 - 64;Féminin;299
Région wallonne;Brabant wallon;Nivelles;25068;1435;Mont-Saint-Guibert;65 - ...;Masculin;220
Région wallonne;Brabant wallon;Nivelles;25068;1435;Mont-Saint-Guibert;65 - ...;Féminin;233
Région wallonne;Brabant wallon;Nivelles;25072;1400;Nivelles;0 - 14;Masculin;158
Région wallonne;Brabant wallon;Nivelles;25072;1400;Nivelles;0 - 14;Féminin;149
Région wallonne;Brabant wallon;Nivelles;25072;1400;Nivelles;15 - 64;Masculin;937
Région wallonne;Brabant wallon;Nivelles;25072;1400;Nivelles;15 - 64;Féminin;1.358
Région wallonne;Brabant wallon;Nivelles;25072;1400;Nivelles;65 - ...;Masculin;990
Région wallonne;Brabant wallon;Nivelles;25072;1400;Nivelles;65 - ...;Féminin;1.116
Région wallonne;Brabant wallon;Nivelles;25084;1360;Perwez (Brabant wallon);0 - 14;Masculin;59
Région wallonne;Brabant wallon;Nivelles;25084;1360;Perwez (Brabant wallon);0 - 14;Féminin;41
Région wallonne;Brabant wallon;Nivelles;25084;1360;Perwez (Brabant wallon);15 - 64;Masculin;259
Région wallonne;Brabant wallon;Nivelles;25084;1360;Perwez (Brabant wallon);15 - 64;Féminin;394
Région wallonne;Brabant wallon;Nivelles;25084;1360;Perwez (Brabant wallon);65 - ...;Masculin;280
Région wallonne;Brabant wallon;Nivelles;25084;1360;Perwez (Brabant wallon);65 - ...;Féminin;268
Région wallonne;Brabant wallon;Nivelles;25091;1330;Rixensart;0 - 14;Masculin;91
Région wallonne;Brabant wallon;Nivelles;25091;1330;Rixensart;0 - 14;Féminin;108
Région wallonne;Brabant wallon;Nivelles;25091;1330;Rixensart;15 - 64;Masculin;592
Région wallonne;Brabant wallon;Nivelles;25091;1330;Rixensart;15 - 64;Féminin;880
Région wallonne;Brabant wallon;Nivelles;25091;1330;Rixensart;65 - ...;Masculin;792
Région wallonne;Brabant wallon;Nivelles;25091;1330;Rixensart;65 - ...;Féminin;838
Région wallonne;Brabant wallon;Nivelles;25105;1480;Tubize;0 - 14;Masculin;184
Région wallonne;Brabant wallon;Nivelles;25105;1480;Tubize;0 - 14;Féminin;153
Région wallonne;Brabant wallon;Nivelles;25105;1480;Tubize;15 - 64;Masculin;840
Région wallonne;Brabant wallon;Nivelles;25105;1480;Tubize;15 - 64;Féminin;1.207
Région wallonne;Brabant wallon;Nivelles;25105;1480;Tubize;65 - ...;Masculin;710
Région wallonne;Brabant wallon;Nivelles;25105;1480;Tubize;65 - ...;Féminin;840
Région wallonne;Brabant wallon;Nivelles;25107;1495;Villers-la-Ville;0 - 14;Masculin;85
Région wallonne;Brabant wallon;Nivelles;25107;1495;Villers-la-Ville;0 - 14;Féminin;58
Région wallonne;Brabant wallon;Nivelles;25107;1495;Villers-la-Ville;15 - 64;Masculin;328
Région wallonne;Brabant wallon;Nivelles;25107;1495;Villers-la-Ville;15 - 64;Féminin;485
Région wallonne;Brabant wallon;Nivelles;25107;1495;Villers-la-Ville;65 - ...;Masculin;235
Région wallonne;Brabant wallon;Nivelles;25107;1495;Villers-la-Ville;65 - ...;Féminin;271
Région wallonne;Brabant wallon;Nivelles;25110;1410;Waterloo;0 - 14;Masculin;154
Région wallonne;Brabant wallon;Nivelles;25110;1410;Waterloo;0 - 14;Féminin;122
Région wallonne;Brabant wallon;Nivelles;25110;1410;Waterloo;15 - 64;Masculin;757
Région wallonne;Brabant wallon;Nivelles;25110;1410;Waterloo;15 - 64;Féminin;1.013
Région wallonne;Brabant wallon;Nivelles;25110;1410;Waterloo;65 - ...;Masculin;1.014
Région wallonne;Brabant wallon;Nivelles;25110;1410;Waterloo;65 - ...;Féminin;1.250
Région wallonne;Brabant wallon;Nivelles;25112;1300;Wavre;0 - 14;Masculin;206
Région wallonne;Brabant wallon;Nivelles;25112;1300;Wavre;0 - 14;Féminin;153
Région wallonne;Brabant wallon;Nivelles;25112;1300;Wavre;15 - 64;Masculin;950
Région wallonne;Brabant wallon;Nivelles;25112;1300;Wavre;15 - 64;Féminin;1.349
Région wallonne;Brabant wallon;Nivelles;25112;1300;Wavre;65 - ...;Masculin;1.144
Région wallonne;Brabant wallon;Nivelles;25112;1300;Wavre;65 - ...;Féminin;1.274
Région wallonne;Brabant wallon;Nivelles;25117;1450;Chastre;0 - 14;Masculin;52
Région wallonne;Brabant wallon;Nivelles;25117;1450;Chastre;0 - 14;Féminin;42
Région wallonne;Brabant wallon;Nivelles;25117;1450;Chastre;15 - 64;Masculin;216
Région wallonne;Brabant wallon;Nivelles;25117;1450;Chastre;15 - 64;Féminin;270
Région wallonne;Brabant wallon;Nivelles;25117;1450;Chastre;65 - ...;Masculin;213
Région wallonne;Brabant wallon;Nivelles;25117;1450;Chastre;65 - ...;Féminin;187
Région wallonne;Brabant wallon;Nivelles;25118;1357;Hélécine;0 - 14;Masculin;31
Région wallonne;Brabant wallon;Nivelles;25118;1357;Hélécine;0 - 14;Féminin;15
Région wallonne;Brabant wallon;Nivelles;25118;1357;Hélécine;15 - 64;Masculin;120
Région wallonne;Brabant wallon;Nivelles;25118;1357;Hélécine;15 - 64;Féminin;150
Région wallonne;Brabant wallon;Nivelles;25118;1357;Hélécine;65 - ...;Masculin;91
Région wallonne;Brabant wallon;Nivelles;25118;1357;Hélécine;65 - ...;Féminin;80
Région wallonne;Brabant wallon;Nivelles;25119;1380;Lasne;0 - 14;Masculin;65
Région wallonne;Brabant wallon;Nivelles;25119;1380;Lasne;0 - 14;Féminin;71
Région wallonne;Brabant wallon;Nivelles;25119;1380;Lasne;15 - 64;Masculin;328
Région wallonne;Brabant wallon;Nivelles;25119;1380;Lasne;15 - 64;Féminin;447
Région wallonne;Brabant wallon;Nivelles;25119;1380;Lasne;65 - ...;Masculin;502
Région wallonne;Brabant wallon;Nivelles;25119;1380;Lasne;65 - ...;Féminin;411
Région wallonne;Brabant wallon;Nivelles;25120;1350;Orp-Jauche;0 - 14;Masculin;49
Région wallonne;Brabant wallon;Nivelles;25120;1350;Orp-Jauche;0 - 14;Féminin;49
Région wallonne;Brabant wallon;Nivelles;25120;1350;Orp-Jauche;15 - 64;Masculin;263
Région wallonne;Brabant wallon;Nivelles;25120;1350;Orp-Jauche;15 - 64;Féminin;352
Région wallonne;Brabant wallon;Nivelles;25120;1350;Orp-Jauche;65 - ...;Masculin;230
Région wallonne;Brabant wallon;Nivelles;25120;1350;Orp-Jauche;65 - ...;Féminin;296
Région wallonne;Brabant wallon;Nivelles;25121;1340;Ottignies-Louvain-la-Neuve;0 - 14;Masculin;157
Région wallonne;Brabant wallon;Nivelles;25121;1340;Ottignies-Louvain-la-Neuve;0 - 14;Féminin;167
Région wallonne;Brabant wallon;Nivelles;25121;1340;Ottignies-Louvain-la-Neuve;15 - 64;Masculin;818
Région wallonne;Brabant wallon;Nivelles;25121;1340;Ottignies-Louvain-la-Neuve;15 - 64;Féminin;1.194
Région wallonne;Brabant wallon;Nivelles;25121;1340;Ottignies-Louvain-la-Neuve;65 - ...;Masculin;902
Région wallonne;Brabant wallon;Nivelles;25121;1340;Ottignies-Louvain-la-Neuve;65 - ...;Féminin;933
Région wallonne;Brabant wallon;Nivelles;25122;1367;Ramillies;0 - 14;Masculin;40
Région wallonne;Brabant wallon;Nivelles;25122;1367;Ramillies;0 - 14;Féminin;37
Région wallonne;Brabant wallon;Nivelles;25122;1367;Ramillies;15 - 64;Masculin;222
Région wallonne;Brabant wallon;Nivelles;25122;1367;Ramillies;15 - 64;Féminin;274
Région wallonne;Brabant wallon;Nivelles;25122;1367;Ramillies;65 - ...;Masculin;243
Région wallonne;Brabant wallon;Nivelles;25122;1367;Ramillies;65 - ...;Féminin;218
Région wallonne;Brabant wallon;Nivelles;25123;1430;Rebecq;0 - 14;Masculin;89
Région wallonne;Brabant wallon;Nivelles;25123;1430;Rebecq;0 - 14;Féminin;62
Région wallonne;Brabant wallon;Nivelles;25123;1430;Rebecq;15 - 64;Masculin;369
Région wallonne;Brabant wallon;Nivelles;25123;1430;Rebecq;15 - 64;Féminin;488
Région wallonne;Brabant wallon;Nivelles;25123;1430;Rebecq;65 - ...;Masculin;287
Région wallonne;Brabant wallon;Nivelles;25123;1430;Rebecq;65 - ...;Féminin;286
Région wallonne;Brabant wallon;Nivelles;25124;1457;Walhain;0 - 14;Masculin;30
Région wallonne;Brabant wallon;Nivelles;25124;1457;Walhain;0 - 14;Féminin;42
Région wallonne;Brabant wallon;Nivelles;25124;1457;Walhain;15 - 64;Masculin;217
Région wallonne;Brabant wallon;Nivelles;25124;1457;Walhain;15 - 64;Féminin;289
Région wallonne;Brabant wallon;Nivelles;25124;1457;Walhain;65 - ...;Masculin;195
Région wallonne;Brabant wallon;Nivelles;25124;1457;Walhain;65 - ...;Féminin;202
Région wallonne;Hainaut;Ath;51004;7800;Ath;0 - 14;Masculin;215
Région wallonne;Hainaut;Ath;51004;7800;Ath;0 - 14;Féminin;223
Région wallonne;Hainaut;Ath;51004;7800;Ath;15 - 64;Masculin;1.096
Région wallonne;Hainaut;Ath;51004;7800;Ath;15 - 64;Féminin;1.404
Région wallonne;Hainaut;Ath;51004;7800;Ath;65 - ...;Masculin;1.029
Région wallonne;Hainaut;Ath;51004;7800;Ath;65 - ...;Féminin;1.159
Région wallonne;Hainaut;Ath;51008;7970;Bel?il;0 - 14;Masculin;130
Région wallonne;Hainaut;Ath;51008;7970;Bel?il;0 - 14;Féminin;123
Région wallonne;Hainaut;Ath;51008;7970;Bel?il;15 - 64;Masculin;539
Région wallonne;Hainaut;Ath;51008;7970;Bel?il;15 - 64;Féminin;642
Région wallonne;Hainaut;Ath;51008;7970;Bel?il;65 - ...;Masculin;393
Région wallonne;Hainaut;Ath;51008;7970;Bel?il;65 - ...;Féminin;454
Région wallonne;Hainaut;Ath;51009;7320;Bernissart;0 - 14;Masculin;83
Région wallonne;Hainaut;Ath;51009;7320;Bernissart;0 - 14;Féminin;82
Région wallonne;Hainaut;Ath;51009;7320;Bernissart;15 - 64;Masculin;498
Région wallonne;Hainaut;Ath;51009;7320;Bernissart;15 - 64;Féminin;542
Région wallonne;Hainaut;Ath;51009;7320;Bernissart;65 - ...;Masculin;382
Région wallonne;Hainaut;Ath;51009;7320;Bernissart;65 - ...;Féminin;438
Région wallonne;Hainaut;Ath;51012;7940;Brugelette;0 - 14;Masculin;33
Région wallonne;Hainaut;Ath;51012;7940;Brugelette;0 - 14;Féminin;24
Région wallonne;Hainaut;Ath;51012;7940;Brugelette;15 - 64;Masculin;140
Région wallonne;Hainaut;Ath;51012;7940;Brugelette;15 - 64;Féminin;183
Région wallonne;Hainaut;Ath;51012;7940;Brugelette;65 - ...;Masculin;99
Région wallonne;Hainaut;Ath;51012;7940;Brugelette;65 - ...;Féminin;107
Région wallonne;Hainaut;Ath;51014;7950;Chièvres;0 - 14;Masculin;70
Région wallonne;Hainaut;Ath;51014;7950;Chièvres;0 - 14;Féminin;58
Région wallonne;Hainaut;Ath;51014;7950;Chièvres;15 - 64;Masculin;273
Région wallonne;Hainaut;Ath;51014;7950;Chièvres;15 - 64;Féminin;349
Région wallonne;Hainaut;Ath;51014;7950;Chièvres;65 - ...;Masculin;204
Région wallonne;Hainaut;Ath;51014;7950;Chièvres;65 - ...;Féminin;220
Région wallonne;Hainaut;Ath;51017;7890;Ellezelles;0 - 14;Masculin;51
Région wallonne;Hainaut;Ath;51017;7890;Ellezelles;0 - 14;Féminin;43
Région wallonne;Hainaut;Ath;51017;7890;Ellezelles;15 - 64;Masculin;229
Région wallonne;Hainaut;Ath;51017;7890;Ellezelles;15 - 64;Féminin;250
Région wallonne;Hainaut;Ath;51017;7890;Ellezelles;65 - ...;Masculin;192
Région wallonne;Hainaut;Ath;51017;7890;Ellezelles;65 - ...;Féminin;191
Région wallonne;Hainaut;Ath;51019;7880;Flobecq;0 - 14;Masculin;43
Région wallonne;Hainaut;Ath;51019;7880;Flobecq;0 - 14;Féminin;20
Région wallonne;Hainaut;Ath;51019;7880;Flobecq;15 - 64;Masculin;136
Région wallonne;Hainaut;Ath;51019;7880;Flobecq;15 - 64;Féminin;158
Région wallonne;Hainaut;Ath;51019;7880;Flobecq;65 - ...;Masculin;158
Région wallonne;Hainaut;Ath;51019;7880;Flobecq;65 - ...;Féminin;143
Région wallonne;Hainaut;Ath;51065;7910;Frasnes-lez-Anvaing;0 - 14;Masculin;106
Région wallonne;Hainaut;Ath;51065;7910;Frasnes-lez-Anvaing;0 - 14;Féminin;107
Région wallonne;Hainaut;Ath;51065;7910;Frasnes-lez-Anvaing;15 - 64;Masculin;443
Région wallonne;Hainaut;Ath;51065;7910;Frasnes-lez-Anvaing;15 - 64;Féminin;513
Région wallonne;Hainaut;Ath;51065;7910;Frasnes-lez-Anvaing;65 - ...;Masculin;431
Région wallonne;Hainaut;Ath;51065;7910;Frasnes-lez-Anvaing;65 - ...;Féminin;417
Région wallonne;Hainaut;Charleroi;52010;7160;Chapelle-lez-Herlaimont;0 - 14;Masculin;120
Région wallonne;Hainaut;Charleroi;52010;7160;Chapelle-lez-Herlaimont;0 - 14;Féminin;110
Région wallonne;Hainaut;Charleroi;52010;7160;Chapelle-lez-Herlaimont;15 - 64;Masculin;636
Région wallonne;Hainaut;Charleroi;52010;7160;Chapelle-lez-Herlaimont;15 - 64;Féminin;848
Région wallonne;Hainaut;Charleroi;52010;7160;Chapelle-lez-Herlaimont;65 - ...;Masculin;539
Région wallonne;Hainaut;Charleroi;52010;7160;Chapelle-lez-Herlaimont;65 - ...;Féminin;652
Région wallonne;Hainaut;Charleroi;52011;6000;Charleroi;0 - 14;Masculin;1.814
Région wallonne;Hainaut;Charleroi;52011;6000;Charleroi;0 - 14;Féminin;1.558
Région wallonne;Hainaut;Charleroi;52011;6000;Charleroi;15 - 64;Masculin;8.521
Région wallonne;Hainaut;Charleroi;52011;6000;Charleroi;15 - 64;Féminin;11.598
Région wallonne;Hainaut;Charleroi;52011;6000;Charleroi;65 - ...;Masculin;6.361
Région wallonne;Hainaut;Charleroi;52011;6000;Charleroi;65 - ...;Féminin;7.557
Région wallonne;Hainaut;Charleroi;52012;6200;Châtelet;0 - 14;Masculin;261
