région;province;arrondissement;code_ins;code_postal;commune;classe_d_âge_(ans);sexe;nombre_de_séjours
Région wallonne;Brabant wallon;Nivelles;25037.0;1390.0;Grez-Doiceau; 0 – 14;Féminin;64
Région wallonne;Brabant wallon;Nivelles;25037.0;1390.0;Grez-Doiceau;15 – 64;Masculin;692
Région wallonne;Brabant wallon;Nivelles;25037.0;1390.0;Grez-Doiceau;15 – 64;Féminin;745
Région wallonne;Brabant wallon;Nivelles;25037.0;1390.0;Grez-Doiceau;65 – ...;Masculin;346
Région wallonne;Brabant wallon;Nivelles;25037.0;1390.0;Grez-Doiceau;65 – ...;Féminin;362
Région wallonne;Brabant wallon;Nivelles;25043.0;1315.0;Incourt; 0 – 14;Masculin;29
Région wallonne;Brabant wallon;Nivelles;25043.0;1315.0;Incourt; 0 – 14;Féminin;45
Région wallonne;Brabant wallon;Nivelles;25043.0;1315.0;Incourt;15 – 64;Masculin;296
Région wallonne;Brabant wallon;Nivelles;25043.0;1315.0;Incourt;15 – 64;Féminin;309
Région wallonne;Brabant wallon;Nivelles;25043.0;1315.0;Incourt;65 – ...;Masculin;90
Région wallonne;Brabant wallon;Nivelles;25043.0;1315.0;Incourt;65 – ...;Féminin;159
Région wallonne;Brabant wallon;Nivelles;25044.0;1460.0;Ittre; 0 – 14;Masculin;38
Région wallonne;Brabant wallon;Nivelles;25044.0;1460.0;Ittre; 0 – 14;Féminin;41
Région wallonne;Brabant wallon;Nivelles;25044.0;1460.0;Ittre;15 – 64;Masculin;400
Région wallonne;Brabant wallon;Nivelles;25044.0;1460.0;Ittre;15 – 64;Féminin;419
Région wallonne;Brabant wallon;Nivelles;25044.0;1460.0;Ittre;65 – ...;Masculin;243
Région wallonne;Brabant wallon;Nivelles;25044.0;1460.0;Ittre;65 – ...;Féminin;194
Région wallonne;Brabant wallon;Nivelles;25048.0;1370.0;Jodoigne; 0 – 14;Masculin;84
Région wallonne;Brabant wallon;Nivelles;25048.0;1370.0;Jodoigne; 0 – 14;Féminin;97
Région wallonne;Brabant wallon;Nivelles;25048.0;1370.0;Jodoigne;15 – 64;Masculin;671
Région wallonne;Brabant wallon;Nivelles;25048.0;1370.0;Jodoigne;15 – 64;Féminin;865
Région wallonne;Brabant wallon;Nivelles;25048.0;1370.0;Jodoigne;65 – ...;Masculin;413
Région wallonne;Brabant wallon;Nivelles;25048.0;1370.0;Jodoigne;65 – ...;Féminin;350
Région wallonne;Brabant wallon;Nivelles;25050.0;1310.0;La Hulpe; 0 – 14;Masculin;36
Région wallonne;Brabant wallon;Nivelles;25050.0;1310.0;La Hulpe; 0 – 14;Féminin;64
Région wallonne;Brabant wallon;Nivelles;25050.0;1310.0;La Hulpe;15 – 64;Masculin;363
Région wallonne;Brabant wallon;Nivelles;25050.0;1310.0;La Hulpe;15 – 64;Féminin;453
Région wallonne;Brabant wallon;Nivelles;25050.0;1310.0;La Hulpe;65 – ...;Masculin;266
Région wallonne;Brabant wallon;Nivelles;25050.0;1310.0;La Hulpe;65 – ...;Féminin;254
Région wallonne;Brabant wallon;Nivelles;25068.0;1435.0;Mont-Saint-Guibert; 0 – 14;Masculin;33
Région wallonne;Brabant wallon;Nivelles;25068.0;1435.0;Mont-Saint-Guibert; 0 – 14;Féminin;26
Région wallonne;Brabant wallon;Nivelles;25068.0;1435.0;Mont-Saint-Guibert;15 – 64;Masculin;276
Région wallonne;Brabant wallon;Nivelles;25068.0;1435.0;Mont-Saint-Guibert;15 – 64;Féminin;411
Région wallonne;Brabant wallon;Nivelles;25068.0;1435.0;Mont-Saint-Guibert;65 – ...;Masculin;193
Région wallonne;Brabant wallon;Nivelles;25068.0;1435.0;Mont-Saint-Guibert;65 – ...;Féminin;153
Région wallonne;Brabant wallon;Nivelles;25072.0;1400.0;Nivelles; 0 – 14;Masculin;209
Région wallonne;Brabant wallon;Nivelles;25072.0;1400.0;Nivelles; 0 – 14;Féminin;149
Région wallonne;Brabant wallon;Nivelles;25072.0;1400.0;Nivelles;15 – 64;Masculin;1649
Région wallonne;Brabant wallon;Nivelles;25072.0;1400.0;Nivelles;15 – 64;Féminin;2110
Région wallonne;Brabant wallon;Nivelles;25072.0;1400.0;Nivelles;65 – ...;Masculin;1105
Région wallonne;Brabant wallon;Nivelles;25072.0;1400.0;Nivelles;65 – ...;Féminin;1488
Région wallonne;Brabant wallon;Nivelles;25084.0;1360.0;Perwez; 0 – 14;Masculin;55
Région wallonne;Brabant wallon;Nivelles;25084.0;1360.0;Perwez; 0 – 14;Féminin;36
Région wallonne;Brabant wallon;Nivelles;25084.0;1360.0;Perwez;15 – 64;Masculin;379
Région wallonne;Brabant wallon;Nivelles;25084.0;1360.0;Perwez;15 – 64;Féminin;495
Région wallonne;Brabant wallon;Nivelles;25084.0;1360.0;Perwez;65 – ...;Masculin;237
Région wallonne;Brabant wallon;Nivelles;25084.0;1360.0;Perwez;65 – ...;Féminin;202
Région wallonne;Brabant wallon;Nivelles;25091.0;1330.0;Rixensart; 0 – 14;Masculin;123
Région wallonne;Brabant wallon;Nivelles;25091.0;1330.0;Rixensart; 0 – 14;Féminin;84
Région wallonne;Brabant wallon;Nivelles;25091.0;1330.0;Rixensart;15 – 64;Masculin;939
Région wallonne;Brabant wallon;Nivelles;25091.0;1330.0;Rixensart;15 – 64;Féminin;1234
Région wallonne;Brabant wallon;Nivelles;25091.0;1330.0;Rixensart;65 – ...;Masculin;885
Région wallonne;Brabant wallon;Nivelles;25091.0;1330.0;Rixensart;65 – ...;Féminin;984
Région wallonne;Brabant wallon;Nivelles;25105.0;1480.0;Tubize; 0 – 14;Masculin;238
Région wallonne;Brabant wallon;Nivelles;25105.0;1480.0;Tubize; 0 – 14;Féminin;135
Région wallonne;Brabant wallon;Nivelles;25105.0;1480.0;Tubize;15 – 64;Masculin;1460
Région wallonne;Brabant wallon;Nivelles;25105.0;1480.0;Tubize;15 – 64;Féminin;2087
Région wallonne;Brabant wallon;Nivelles;25105.0;1480.0;Tubize;65 – ...;Masculin;970
Région wallonne;Brabant wallon;Nivelles;25105.0;1480.0;Tubize;65 – ...;Féminin;932
Région wallonne;Brabant wallon;Nivelles;25107.0;1495.0;Villers-la-Ville; 0 – 14;Masculin;84
Région wallonne;Brabant wallon;Nivelles;25107.0;1495.0;Villers-la-Ville; 0 – 14;Féminin;40
Région wallonne;Brabant wallon;Nivelles;25107.0;1495.0;Villers-la-Ville;15 – 64;Masculin;418
Région wallonne;Brabant wallon;Nivelles;25107.0;1495.0;Villers-la-Ville;15 – 64;Féminin;725
Région wallonne;Brabant wallon;Nivelles;25107.0;1495.0;Villers-la-Ville;65 – ...;Masculin;288
Région wallonne;Brabant wallon;Nivelles;25107.0;1495.0;Villers-la-Ville;65 – ...;Féminin;263
Région wallonne;Brabant wallon;Nivelles;25110.0;1410.0;Waterloo; 0 – 14;Masculin;212
Région wallonne;Brabant wallon;Nivelles;25110.0;1410.0;Waterloo; 0 – 14;Féminin;95
Région wallonne;Brabant wallon;Nivelles;25110.0;1410.0;Waterloo;15 – 64;Masculin;1249
Région wallonne;Brabant wallon;Nivelles;25110.0;1410.0;Waterloo;15 – 64;Féminin;1672
Région wallonne;Brabant wallon;Nivelles;25110.0;1410.0;Waterloo;65 – ...;Masculin;1384
Région wallonne;Brabant wallon;Nivelles;25110.0;1410.0;Waterloo;65 – ...;Féminin;1250
Région wallonne;Brabant wallon;Nivelles;25112.0;1300.0;Wavre; 0 – 14;Masculin;224
Région wallonne;Brabant wallon;Nivelles;25112.0;1300.0;Wavre; 0 – 14;Féminin;123
Région wallonne;Brabant wallon;Nivelles;25112.0;1300.0;Wavre;15 – 64;Masculin;1772
Région wallonne;Brabant wallon;Nivelles;25112.0;1300.0;Wavre;15 – 64;Féminin;2147
Région wallonne;Brabant wallon;Nivelles;25112.0;1300.0;Wavre;65 – ...;Masculin;1204
Région wallonne;Brabant wallon;Nivelles;25112.0;1300.0;Wavre;65 – ...;Féminin;1442
Région wallonne;Brabant wallon;Nivelles;25117.0;1450.0;Chastre; 0 – 14;Masculin;46
Région wallonne;Brabant wallon;Nivelles;25117.0;1450.0;Chastre; 0 – 14;Féminin;34
Région wallonne;Brabant wallon;Nivelles;25117.0;1450.0;Chastre;15 – 64;Masculin;303
Région wallonne;Brabant wallon;Nivelles;25117.0;1450.0;Chastre;15 – 64;Féminin;446
Région wallonne;Brabant wallon;Nivelles;25117.0;1450.0;Chastre;65 – ...;Masculin;189
Région wallonne;Brabant wallon;Nivelles;25117.0;1450.0;Chastre;65 – ...;Féminin;139
Région wallonne;Brabant wallon;Nivelles;25118.0;1357.0;Hélécine; 0 – 14;Masculin;21
Région wallonne;Brabant wallon;Nivelles;25118.0;1357.0;Hélécine; 0 – 14;Féminin;14
Région wallonne;Brabant wallon;Nivelles;25118.0;1357.0;Hélécine;15 – 64;Masculin;189
Région wallonne;Brabant wallon;Nivelles;25118.0;1357.0;Hélécine;15 – 64;Féminin;281
Région wallonne;Brabant wallon;Nivelles;25118.0;1357.0;Hélécine;65 – ...;Masculin;113
Région wallonne;Brabant wallon;Nivelles;25118.0;1357.0;Hélécine;65 – ...;Féminin;139
Région wallonne;Brabant wallon;Nivelles;25119.0;1380.0;Lasne; 0 – 14;Masculin;69
Région wallonne;Brabant wallon;Nivelles;25119.0;1380.0;Lasne; 0 – 14;Féminin;42
Région wallonne;Brabant wallon;Nivelles;25119.0;1380.0;Lasne;15 – 64;Masculin;532
Région wallonne;Brabant wallon;Nivelles;25119.0;1380.0;Lasne;15 – 64;Féminin;733
Région wallonne;Brabant wallon;Nivelles;25119.0;1380.0;Lasne;65 – ...;Masculin;586
Région wallonne;Brabant wallon;Nivelles;25119.0;1380.0;Lasne;65 – ...;Féminin;538
Région wallonne;Brabant wallon;Nivelles;25120.0;1350.0;Orp-Jauche; 0 – 14;Masculin;60
Région wallonne;Brabant wallon;Nivelles;25120.0;1350.0;Orp-Jauche; 0 – 14;Féminin;45
Région wallonne;Brabant wallon;Nivelles;25120.0;1350.0;Orp-Jauche;15 – 64;Masculin;379
Région wallonne;Brabant wallon;Nivelles;25120.0;1350.0;Orp-Jauche;15 – 64;Féminin;518
Région wallonne;Brabant wallon;Nivelles;25120.0;1350.0;Orp-Jauche;65 – ...;Masculin;264
Région wallonne;Brabant wallon;Nivelles;25120.0;1350.0;Orp-Jauche;65 – ...;Féminin;335
Région wallonne;Brabant wallon;Nivelles;25121.0;1340.0;Ottignies-Louvain-la-Neuve; 0 – 14;Masculin;189
Région wallonne;Brabant wallon;Nivelles;25121.0;1340.0;Ottignies-Louvain-la-Neuve; 0 – 14;Féminin;101
Région wallonne;Brabant wallon;Nivelles;25121.0;1340.0;Ottignies-Louvain-la-Neuve;15 – 64;Masculin;1420
Région wallonne;Brabant wallon;Nivelles;25121.0;1340.0;Ottignies-Louvain-la-Neuve;15 – 64;Féminin;1905
Région wallonne;Brabant wallon;Nivelles;25121.0;1340.0;Ottignies-Louvain-la-Neuve;65 – ...;Masculin;994
Région wallonne;Brabant wallon;Nivelles;25121.0;1340.0;Ottignies-Louvain-la-Neuve;65 – ...;Féminin;874
Région wallonne;Brabant wallon;Nivelles;25122.0;1367.0;Ramillies; 0 – 14;Masculin;71
Région wallonne;Brabant wallon;Nivelles;25122.0;1367.0;Ramillies; 0 – 14;Féminin;37
Région wallonne;Brabant wallon;Nivelles;25122.0;1367.0;Ramillies;15 – 64;Masculin;327
Région wallonne;Brabant wallon;Nivelles;25122.0;1367.0;Ramillies;15 – 64;Féminin;409
Région wallonne;Brabant wallon;Nivelles;25122.0;1367.0;Ramillies;65 – ...;Masculin;171
Région wallonne;Brabant wallon;Nivelles;25122.0;1367.0;Ramillies;65 – ...;Féminin;156
Région wallonne;Brabant wallon;Nivelles;25123.0;1430.0;Rebecq; 0 – 14;Masculin;80
Région wallonne;Brabant wallon;Nivelles;25123.0;1430.0;Rebecq; 0 – 14;Féminin;70
Région wallonne;Brabant wallon;Nivelles;25123.0;1430.0;Rebecq;15 – 64;Masculin;569
Région wallonne;Brabant wallon;Nivelles;25123.0;1430.0;Rebecq;15 – 64;Féminin;773
Région wallonne;Brabant wallon;Nivelles;25123.0;1430.0;Rebecq;65 – ...;Masculin;286
Région wallonne;Brabant wallon;Nivelles;25123.0;1430.0;Rebecq;65 – ...;Féminin;338
Région wallonne;Brabant wallon;Nivelles;25124.0;1457.0;Walhain; 0 – 14;Masculin;69
Région wallonne;Brabant wallon;Nivelles;25124.0;1457.0;Walhain; 0 – 14;Féminin;30
Région wallonne;Brabant wallon;Nivelles;25124.0;1457.0;Walhain;15 – 64;Masculin;370
Région wallonne;Brabant wallon;Nivelles;25124.0;1457.0;Walhain;15 – 64;Féminin;442
Région wallonne;Brabant wallon;Nivelles;25124.0;1457.0;Walhain;65 – ...;Masculin;200
Région wallonne;Brabant wallon;Nivelles;25124.0;1457.0;Walhain;65 – ...;Féminin;162
Région wallonne;Hainaut;Ath;51004.0;7800.0;Ath; 0 – 14;Masculin;233
Région wallonne;Hainaut;Ath;51004.0;7800.0;Ath; 0 – 14;Féminin;104
Région wallonne;Hainaut;Ath;51004.0;7800.0;Ath;15 – 64;Masculin;1685
Région wallonne;Hainaut;Ath;51004.0;7800.0;Ath;15 – 64;Féminin;2210
Région wallonne;Hainaut;Ath;51004.0;7800.0;Ath;65 – ...;Masculin;1048
Région wallonne;Hainaut;Ath;51004.0;7800.0;Ath;65 – ...;Féminin;1124
Région wallonne;Hainaut;Ath;51008.0;7970.0;Belœil; 0 – 14;Masculin;132
Région wallonne;Hainaut;Ath;51008.0;7970.0;Belœil; 0 – 14;Féminin;50
Région wallonne;Hainaut;Ath;51008.0;7970.0;Belœil;15 – 64;Masculin;915
Région wallonne;Hainaut;Ath;51008.0;7970.0;Belœil;15 – 64;Féminin;993
Région wallonne;Hainaut;Ath;51008.0;7970.0;Belœil;65 – ...;Masculin;501
Région wallonne;Hainaut;Ath;51008.0;7970.0;Belœil;65 – ...;Féminin;533
Région wallonne;Hainaut;Ath;51009.0;7320.0;Bernissart; 0 – 14;Masculin;65
Région wallonne;Hainaut;Ath;51009.0;7320.0;Bernissart; 0 – 14;Féminin;59
Région wallonne;Hainaut;Ath;51009.0;7320.0;Bernissart;15 – 64;Masculin;534
Région wallonne;Hainaut;Ath;51009.0;7320.0;Bernissart;15 – 64;Féminin;911
Région wallonne;Hainaut;Ath;51009.0;7320.0;Bernissart;65 – ...;Masculin;364
Région wallonne;Hainaut;Ath;51009.0;7320.0;Bernissart;65 – ...;Féminin;421
Région wallonne;Hainaut;Ath;51012.0;7940.0;Brugelette; 0 – 14;Masculin;21
Région wallonne;Hainaut;Ath;51012.0;7940.0;Brugelette; 0 – 14;Féminin;19
Région wallonne;Hainaut;Ath;51012.0;7940.0;Brugelette;15 – 64;Masculin;176
Région wallonne;Hainaut;Ath;51012.0;7940.0;Brugelette;15 – 64;Féminin;253
Région wallonne;Hainaut;Ath;51012.0;7940.0;Brugelette;65 – ...;Masculin;58
Région wallonne;Hainaut;Ath;51012.0;7940.0;Brugelette;65 – ...;Féminin;107
Région wallonne;Hainaut;Ath;51014.0;7950.0;Chièvres; 0 – 14;Masculin;56
Région wallonne;Hainaut;Ath;51014.0;7950.0;Chièvres; 0 – 14;Féminin;35
Région wallonne;Hainaut;Ath;51014.0;7950.0;Chièvres;15 – 64;Masculin;393
Région wallonne;Hainaut;Ath;51014.0;7950.0;Chièvres;15 – 64;Féminin;497
Région wallonne;Hainaut;Ath;51014.0;7950.0;Chièvres;65 – ...;Masculin;196
Région wallonne;Hainaut;Ath;51014.0;7950.0;Chièvres;65 – ...;Féminin;183
Région wallonne;Hainaut;Ath;51017.0;7890.0;Ellezelles; 0 – 14;Masculin;33
Région wallonne;Hainaut;Ath;51017.0;7890.0;Ellezelles; 0 – 14;Féminin;21
Région wallonne;Hainaut;Ath;51017.0;7890.0;Ellezelles;15 – 64;Masculin;359
Région wallonne;Hainaut;Ath;51017.0;7890.0;Ellezelles;15 – 64;Féminin;530
Région wallonne;Hainaut;Ath;51017.0;7890.0;Ellezelles;65 – ...;Masculin;250
Région wallonne;Hainaut;Ath;51017.0;7890.0;Ellezelles;65 – ...;Féminin;224
Région wallonne;Hainaut;Ath;51019.0;7880.0;Flobecq; 0 – 14;Masculin;40
Région wallonne;Hainaut;Ath;51019.0;7880.0;Flobecq; 0 – 14;Féminin;18
Région wallonne;Hainaut;Ath;51019.0;7880.0;Flobecq;15 – 64;Masculin;237
Région wallonne;Hainaut;Ath;51019.0;7880.0;Flobecq;15 – 64;Féminin;259
Région wallonne;Hainaut;Ath;51019.0;7880.0;Flobecq;65 – ...;Masculin;118
Région wallonne;Hainaut;Ath;51019.0;7880.0;Flobecq;65 – ...;Féminin;174
Région wallonne;Hainaut;Ath;51065.0;7910.0;Frasnes-lez-Anvaing; 0 – 14;Masculin;85
Région wallonne;Hainaut;Ath;51065.0;7910.0;Frasnes-lez-Anvaing; 0 – 14;Féminin;49
Région wallonne;Hainaut;Ath;51065.0;7910.0;Frasnes-lez-Anvaing;15 – 64;Masculin;781
Région wallonne;Hainaut;Ath;51065.0;7910.0;Frasnes-lez-Anvaing;15 – 64;Féminin;799
Région wallonne;Hainaut;Ath;51065.0;7910.0;Frasnes-lez-Anvaing;65 – ...;Masculin;370
Région wallonne;Hainaut;Ath;51065.0;7910.0;Frasnes-lez-Anvaing;65 – ...;Féminin;457
Région wallonne;Hainaut;Charleroi;52010.0;7160.0;Chapelle-lez-Herlaimont; 0 – 14;Masculin;113
Région wallonne;Hainaut;Charleroi;52010.0;7160.0;Chapelle-lez-Herlaimont; 0 – 14;Féminin;93
Région wallonne;Hainaut;Charleroi;52010.0;7160.0;Chapelle-lez-Herlaimont;15 – 64;Masculin;767
Région wallonne;Hainaut;Charleroi;52010.0;7160.0;Chapelle-lez-Herlaimont;15 – 64;Féminin;1130
Région wallonne;Hainaut;Charleroi;52010.0;7160.0;Chapelle-lez-Herlaimont;65 – ...;Masculin;413
Région wallonne;Hainaut;Charleroi;52010.0;7160.0;Chapelle-lez-Herlaimont;65 – ...;Féminin;467
Région wallonne;Hainaut;Charleroi;52011.0;6000.0;Charleroi; 0 – 14;Masculin;2278
Région wallonne;Hainaut;Charleroi;52011.0;6000.0;Charleroi; 0 – 14;Féminin;1229
Région wallonne;Hainaut;Charleroi;52011.0;6000.0;Charleroi;15 – 64;Masculin;13422
Région wallonne;Hainaut;Charleroi;52011.0;6000.0;Charleroi;15 – 64;Féminin;17965
Région wallonne;Hainaut;Charleroi;52011.0;6000.0;Charleroi;65 – ...;Masculin;7270
Région wallonne;Hainaut;Charleroi;52011.0;6000.0;Charleroi;65 – ...;Féminin;8912
Région wallonne;Hainaut;Charleroi;52012.0;6200.0;Châtelet; 0 – 14;Masculin;345
Région wallonne;Hainaut;Charleroi;52012.0;6200.0;Châtelet; 0 – 14;Féminin;154
Région wallonne;Hainaut;Charleroi;52012.0;6200.0;Châtelet;15 – 64;Masculin;2348
Région wallonne;Hainaut;Charleroi;52012.0;6200.0;Châtelet;15 – 64;Féminin;3082
Région wallonne;Hainaut;Charleroi;52012.0;6200.0;Châtelet;65 – ...;Masculin;1185
Région wallonne;Hainaut;Charleroi;52012.0;6200.0;Châtelet;65 – ...;Féminin;1815
Région wallonne;Hainaut;Charleroi;52015.0;6180.0;Courcelles; 0 – 14;Masculin;234
Région wallonne;Hainaut;Charleroi;52015.0;6180.0;Courcelles; 0 – 14;Féminin;174
Région wallonne;Hainaut;Charleroi;52015.0;6180.0;Courcelles;15 – 64;Masculin;1798
Région wallonne;Hainaut;Charleroi;52015.0;6180.0;Courcelles;15 – 64;Féminin;2413
Région wallonne;Hainaut;Charleroi;52015.0;6180.0;Courcelles;65 – ...;Masculin;766
Région wallonne;Hainaut;Charleroi;52015.0;6180.0;Courcelles;65 – ...;Féminin;937
Région wallonne;Hainaut;Charleroi;52018.0;6240.0;Farciennes; 0 – 14;Masculin;140
Région wallonne;Hainaut;Charleroi;52018.0;6240.0;Farciennes; 0 – 14;Féminin;53
Région wallonne;Hainaut;Charleroi;52018.0;6240.0;Farciennes;15 – 64;Masculin;818
Région wallonne;Hainaut;Charleroi;52018.0;6240.0;Farciennes;15 – 64;Féminin;1019
Région wallonne;Hainaut;Charleroi;52018.0;6240.0;Farciennes;65 – ...;Masculin;320
Région wallonne;Hainaut;Charleroi;52018.0;6240.0;Farciennes;65 – ...;Féminin;455
Région wallonne;Hainaut;Charleroi;52021.0;6220.0;Fleurus; 0 – 14;Masculin;229
Région wallonne;Hainaut;Charleroi;52021.0;6220.0;Fleurus; 0 – 14;Féminin;105
Région wallonne;Hainaut;Charleroi;52021.0;6220.0;Fleurus;15 – 64;Masculin;1397
Région wallonne;Hainaut;Charleroi;52021.0;6220.0;Fleurus;15 – 64;Féminin;1821
Région wallonne;Hainaut;Charleroi;52021.0;6220.0;Fleurus;65 – ...;Masculin;755
Région wallonne;Hainaut;Charleroi;52021.0;6220.0;Fleurus;65 – ...;Féminin;899
Région wallonne;Hainaut;Charleroi;52022.0;6140.0;Fontaine-l'Évêque; 0 – 14;Masculin;139
Région wallonne;Hainaut;Charleroi;52022.0;6140.0;Fontaine-l'Évêque; 0 – 14;Féminin;145
Région wallonne;Hainaut;Charleroi;52022.0;6140.0;Fontaine-l'Évêque;15 – 64;Masculin;1032
Région wallonne;Hainaut;Charleroi;52022.0;6140.0;Fontaine-l'Évêque;15 – 64;Féminin;1413
Région wallonne;Hainaut;Charleroi;52022.0;6140.0;Fontaine-l'Évêque;65 – ...;Masculin;614
Région wallonne;Hainaut;Charleroi;52022.0;6140.0;Fontaine-l'Évêque;65 – ...;Féminin;688
Région wallonne;Hainaut;Charleroi;52025.0;6280.0;Gerpinnes; 0 – 14;Masculin;85
Région wallonne;Hainaut;Charleroi;52025.0;6280.0;Gerpinnes; 0 – 14;Féminin;60
Région wallonne;Hainaut;Charleroi;52025.0;6280.0;Gerpinnes;15 – 64;Masculin;785
Région wallonne;Hainaut;Charleroi;52025.0;6280.0;Gerpinnes;15 – 64;Féminin;1045
Région wallonne;Hainaut;Charleroi;52025.0;6280.0;Gerpinnes;65 – ...;Masculin;520
Région wallonne;Hainaut;Charleroi;52025.0;6280.0;Gerpinnes;65 – ...;Féminin;629
Région wallonne;Hainaut;Charleroi;52043.0;7170.0;Manage; 0 – 14;Masculin;239
Région wallonne;Hainaut;Charleroi;52043.0;7170.0;Manage; 0 – 14;Féminin;139
Région wallonne;Hainaut;Charleroi;52043.0;7170.0;Manage;15 – 64;Masculin;1493
Région wallonne;Hainaut;Charleroi;52043.0;7170.0;Manage;15 – 64;Féminin;2002
Région wallonne;Hainaut;Charleroi;52043.0;7170.0;Manage;65 – ...;Masculin;781
Région wallonne;Hainaut;Charleroi;52043.0;7170.0;Manage;65 – ...;Féminin;883
Région wallonne;Hainaut;Charleroi;52048.0;6110.0;Montigny-le-Tilleul; 0 – 14;Masculin;56
Région wallonne;Hainaut;Charleroi;52048.0;6110.0;Montigny-le-Tilleul; 0 – 14;Féminin;44
Région wallonne;Hainaut;Charleroi;52048.0;6110.0;Montigny-le-Tilleul;15 – 64;Masculin;546
Région wallonne;Hainaut;Charleroi;52048.0;6110.0;Montigny-le-Tilleul;15 – 64;Féminin;776
Région wallonne;Hainaut;Charleroi;52048.0;6110.0;Montigny-le-Tilleul;65 – ...;Masculin;509
Région wallonne;Hainaut;Charleroi;52048.0;6110.0;Montigny-le-Tilleul;65 – ...;Féminin;519
Région wallonne;Hainaut;Charleroi;52055.0;6230.0;Pont-à-Celles; 0 – 14;Masculin;122
Région wallonne;Hainaut;Charleroi;52055.0;6230.0;Pont-à-Celles; 0 – 14;Féminin;97
Région wallonne;Hainaut;Charleroi;52055.0;6230.0;Pont-à-Celles;15 – 64;Masculin;901
Région wallonne;Hainaut;Charleroi;52055.0;6230.0;Pont-à-Celles;15 – 64;Féminin;1422
Région wallonne;Hainaut;Charleroi;52055.0;6230.0;Pont-à-Celles;65 – ...;Masculin;467
Région wallonne;Hainaut;Charleroi;52055.0;6230.0;Pont-à-Celles;65 – ...;Féminin;571
Région wallonne;Hainaut;Charleroi;52063.0;7180.0;Seneffe; 0 – 14;Masculin;83
Région wallonne;Hainaut;Charleroi;52063.0;7180.0;Seneffe; 0 – 14;Féminin;58
Région wallonne;Hainaut;Charleroi;52063.0;7180.0;Seneffe;15 – 64;Masculin;685
Région wallonne;Hainaut;Charleroi;52063.0;7180.0;Seneffe;15 – 64;Féminin;861
Région wallonne;Hainaut;Charleroi;52063.0;7180.0;Seneffe;65 – ...;Masculin;407
Région wallonne;Hainaut;Charleroi;52063.0;7180.0;Seneffe;65 – ...;Féminin;371
Région wallonne;Hainaut;Charleroi;52074.0;6250.0;Aiseau-Presles; 0 – 14;Masculin;95
Région wallonne;Hainaut;Charleroi;52074.0;6250.0;Aiseau-Presles; 0 – 14;Féminin;63
Région wallonne;Hainaut;Charleroi;52074.0;6250.0;Aiseau-Presles;15 – 64;Masculin;761
Région wallonne;Hainaut;Charleroi;52074.0;6250.0;Aiseau-Presles;15 – 64;Féminin;981
Région wallonne;Hainaut;Charleroi;52074.0;6250.0;Aiseau-Presles;65 – ...;Masculin;456
Région wallonne;Hainaut;Charleroi;52074.0;6250.0;Aiseau-Presles;65 – ...;Féminin;438
Région wallonne;Hainaut;Charleroi;52075.0;6210.0;Les Bons Villers; 0 – 14;Masculin;57
Région wallonne;Hainaut;Charleroi;52075.0;6210.0;Les Bons Villers; 0 – 14;Féminin;67
Région wallonne;Hainaut;Charleroi;52075.0;6210.0;Les Bons Villers;15 – 64;Masculin;613
Région wallonne;Hainaut;Charleroi;52075.0;6210.0;Les Bons Villers;15 – 64;Féminin;633
Région wallonne;Hainaut;Charleroi;52075.0;6210.0;Les Bons Villers;65 – ...;Masculin;280
Région wallonne;Hainaut;Charleroi;52075.0;6210.0;Les Bons Villers;65 – ...;Féminin;288
Région wallonne;Hainaut;Mons;53014.0;7300.0;Boussu; 0 – 14;Masculin;150
Région wallonne;Hainaut;Mons;53014.0;7300.0;Boussu; 0 – 14;Féminin;114
Région wallonne;Hainaut;Mons;53014.0;7300.0;Boussu;15 – 64;Masculin;1206
Région wallonne;Hainaut;Mons;53014.0;7300.0;Boussu;15 – 64;Féminin;1688
Région wallonne;Hainaut;Mons;53014.0;7300.0;Boussu;65 – ...;Masculin;704
Région wallonne;Hainaut;Mons;53014.0;7300.0;Boussu;65 – ...;Féminin;917
Région wallonne;Hainaut;Mons;53020.0;7370.0;Dour; 0 – 14;Masculin;118
Région wallonne;Hainaut;Mons;53020.0;7370.0;Dour; 0 – 14;Féminin;70
Région wallonne;Hainaut;Mons;53020.0;7370.0;Dour;15 – 64;Masculin;1097
Région wallonne;Hainaut;Mons;53020.0;7370.0;Dour;15 – 64;Féminin;1079
Région wallonne;Hainaut;Mons;53020.0;7370.0;Dour;65 – ...;Masculin;561
Région wallonne;Hainaut;Mons;53020.0;7370.0;Dour;65 – ...;Féminin;785
Région wallonne;Hainaut;Mons;53028.0;7080.0;Frameries; 0 – 14;Masculin;176
Région wallonne;Hainaut;Mons;53028.0;7080.0;Frameries; 0 – 14;Féminin;100
Région wallonne;Hainaut;Mons;53028.0;7080.0;Frameries;15 – 64;Masculin;1303
Région wallonne;Hainaut;Mons;53028.0;7080.0;Frameries;15 – 64;Féminin;1734
Région wallonne;Hainaut;Mons;53028.0;7080.0;Frameries;65 – ...;Masculin;910
Région wallonne;Hainaut;Mons;53028.0;7080.0;Frameries;65 – ...;Féminin;903
Région wallonne;Hainaut;Mons;53039.0;7350.0;Hensies; 0 – 14;Masculin;61
Région wallonne;Hainaut;Mons;53039.0;7350.0;Hensies; 0 – 14;Féminin;21
