gewest;provincie;arrondissement;nis-code;postcode;gemeente;leeftijdsgroep;geslacht;aantal_verblijven
Waals Gewest;Waals-Brabant;Nijvel;25084;1360;Perwijs;65 – ...;Mannelijk;246
Waals Gewest;Waals-Brabant;Nijvel;25084;1360;Perwijs;65 – ...;Vrouwelijk;246
Waals Gewest;Waals-Brabant;Nijvel;25091;1330;Rixensart; 0 – 14;Mannelijk;141
Waals Gewest;Waals-Brabant;Nijvel;25091;1330;Rixensart; 0 – 14;Vrouwelijk;62
Waals Gewest;Waals-Brabant;Nijvel;25091;1330;Rixensart;15 – 64;Mannelijk;956
Waals Gewest;Waals-Brabant;Nijvel;25091;1330;Rixensart;15 – 64;Vrouwelijk;1230
Waals Gewest;Waals-Brabant;Nijvel;25091;1330;Rixensart;65 – ...;Mannelijk;917
Waals Gewest;Waals-Brabant;Nijvel;25091;1330;Rixensart;65 – ...;Vrouwelijk;938
Waals Gewest;Waals-Brabant;Nijvel;25105;1480;Tubeke; 0 – 14;Mannelijk;243
Waals Gewest;Waals-Brabant;Nijvel;25105;1480;Tubeke; 0 – 14;Vrouwelijk;173
Waals Gewest;Waals-Brabant;Nijvel;25105;1480;Tubeke;15 – 64;Mannelijk;1545
Waals Gewest;Waals-Brabant;Nijvel;25105;1480;Tubeke;15 – 64;Vrouwelijk;2151
Waals Gewest;Waals-Brabant;Nijvel;25105;1480;Tubeke;65 – ...;Mannelijk;786
Waals Gewest;Waals-Brabant;Nijvel;25105;1480;Tubeke;65 – ...;Vrouwelijk;1148
Waals Gewest;Waals-Brabant;Nijvel;25107;1495;Villers-la-Ville; 0 – 14;Mannelijk;54
Waals Gewest;Waals-Brabant;Nijvel;25107;1495;Villers-la-Ville; 0 – 14;Vrouwelijk;28
Waals Gewest;Waals-Brabant;Nijvel;25107;1495;Villers-la-Ville;15 – 64;Mannelijk;445
Waals Gewest;Waals-Brabant;Nijvel;25107;1495;Villers-la-Ville;15 – 64;Vrouwelijk;713
Waals Gewest;Waals-Brabant;Nijvel;25107;1495;Villers-la-Ville;65 – ...;Mannelijk;290
Waals Gewest;Waals-Brabant;Nijvel;25107;1495;Villers-la-Ville;65 – ...;Vrouwelijk;269
Waals Gewest;Waals-Brabant;Nijvel;25110;1410;Waterloo; 0 – 14;Mannelijk;177
Waals Gewest;Waals-Brabant;Nijvel;25110;1410;Waterloo; 0 – 14;Vrouwelijk;90
Waals Gewest;Waals-Brabant;Nijvel;25110;1410;Waterloo;15 – 64;Mannelijk;1173
Waals Gewest;Waals-Brabant;Nijvel;25110;1410;Waterloo;15 – 64;Vrouwelijk;1605
Waals Gewest;Waals-Brabant;Nijvel;25110;1410;Waterloo;65 – ...;Mannelijk;1286
Waals Gewest;Waals-Brabant;Nijvel;25110;1410;Waterloo;65 – ...;Vrouwelijk;1194
Waals Gewest;Waals-Brabant;Nijvel;25112;1300;Waver; 0 – 14;Mannelijk;236
Waals Gewest;Waals-Brabant;Nijvel;25112;1300;Waver; 0 – 14;Vrouwelijk;111
Waals Gewest;Waals-Brabant;Nijvel;25112;1300;Waver;15 – 64;Mannelijk;1381
Waals Gewest;Waals-Brabant;Nijvel;25112;1300;Waver;15 – 64;Vrouwelijk;2171
Waals Gewest;Waals-Brabant;Nijvel;25112;1300;Waver;65 – ...;Mannelijk;1386
Waals Gewest;Waals-Brabant;Nijvel;25112;1300;Waver;65 – ...;Vrouwelijk;1462
Waals Gewest;Waals-Brabant;Nijvel;25117;1450;Chastre; 0 – 14;Mannelijk;49
Waals Gewest;Waals-Brabant;Nijvel;25117;1450;Chastre; 0 – 14;Vrouwelijk;27
Waals Gewest;Waals-Brabant;Nijvel;25117;1450;Chastre;15 – 64;Mannelijk;281
Waals Gewest;Waals-Brabant;Nijvel;25117;1450;Chastre;15 – 64;Vrouwelijk;390
Waals Gewest;Waals-Brabant;Nijvel;25117;1450;Chastre;65 – ...;Mannelijk;194
Waals Gewest;Waals-Brabant;Nijvel;25117;1450;Chastre;65 – ...;Vrouwelijk;230
Waals Gewest;Waals-Brabant;Nijvel;25118;1357;Hélécine; 0 – 14;Mannelijk;24
Waals Gewest;Waals-Brabant;Nijvel;25118;1357;Hélécine; 0 – 14;Vrouwelijk;19
Waals Gewest;Waals-Brabant;Nijvel;25118;1357;Hélécine;15 – 64;Mannelijk;202
Waals Gewest;Waals-Brabant;Nijvel;25118;1357;Hélécine;15 – 64;Vrouwelijk;295
Waals Gewest;Waals-Brabant;Nijvel;25118;1357;Hélécine;65 – ...;Mannelijk;157
Waals Gewest;Waals-Brabant;Nijvel;25118;1357;Hélécine;65 – ...;Vrouwelijk;199
Waals Gewest;Waals-Brabant;Nijvel;25119;1380;Lasne; 0 – 14;Mannelijk;65
Waals Gewest;Waals-Brabant;Nijvel;25119;1380;Lasne; 0 – 14;Vrouwelijk;32
Waals Gewest;Waals-Brabant;Nijvel;25119;1380;Lasne;15 – 64;Mannelijk;634
Waals Gewest;Waals-Brabant;Nijvel;25119;1380;Lasne;15 – 64;Vrouwelijk;772
Waals Gewest;Waals-Brabant;Nijvel;25119;1380;Lasne;65 – ...;Mannelijk;625
Waals Gewest;Waals-Brabant;Nijvel;25119;1380;Lasne;65 – ...;Vrouwelijk;450
Waals Gewest;Waals-Brabant;Nijvel;25120;1350;Orp-Jauche; 0 – 14;Mannelijk;64
Waals Gewest;Waals-Brabant;Nijvel;25120;1350;Orp-Jauche; 0 – 14;Vrouwelijk;87
Waals Gewest;Waals-Brabant;Nijvel;25120;1350;Orp-Jauche;15 – 64;Mannelijk;379
Waals Gewest;Waals-Brabant;Nijvel;25120;1350;Orp-Jauche;15 – 64;Vrouwelijk;514
Waals Gewest;Waals-Brabant;Nijvel;25120;1350;Orp-Jauche;65 – ...;Mannelijk;228
Waals Gewest;Waals-Brabant;Nijvel;25120;1350;Orp-Jauche;65 – ...;Vrouwelijk;311
Waals Gewest;Waals-Brabant;Nijvel;25121;1340;Ottignies-Louvain-la-Neuve; 0 – 14;Mannelijk;208
Waals Gewest;Waals-Brabant;Nijvel;25121;1340;Ottignies-Louvain-la-Neuve; 0 – 14;Vrouwelijk;104
Waals Gewest;Waals-Brabant;Nijvel;25121;1340;Ottignies-Louvain-la-Neuve;15 – 64;Mannelijk;1243
Waals Gewest;Waals-Brabant;Nijvel;25121;1340;Ottignies-Louvain-la-Neuve;15 – 64;Vrouwelijk;1999
Waals Gewest;Waals-Brabant;Nijvel;25121;1340;Ottignies-Louvain-la-Neuve;65 – ...;Mannelijk;964
Waals Gewest;Waals-Brabant;Nijvel;25121;1340;Ottignies-Louvain-la-Neuve;65 – ...;Vrouwelijk;1016
Waals Gewest;Waals-Brabant;Nijvel;25122;1367;Ramillies; 0 – 14;Mannelijk;46
Waals Gewest;Waals-Brabant;Nijvel;25122;1367;Ramillies; 0 – 14;Vrouwelijk;32
Waals Gewest;Waals-Brabant;Nijvel;25122;1367;Ramillies;15 – 64;Mannelijk;295
Waals Gewest;Waals-Brabant;Nijvel;25122;1367;Ramillies;15 – 64;Vrouwelijk;341
Waals Gewest;Waals-Brabant;Nijvel;25122;1367;Ramillies;65 – ...;Mannelijk;149
Waals Gewest;Waals-Brabant;Nijvel;25122;1367;Ramillies;65 – ...;Vrouwelijk;166
Waals Gewest;Waals-Brabant;Nijvel;25123;1430;Rebecq; 0 – 14;Mannelijk;87
Waals Gewest;Waals-Brabant;Nijvel;25123;1430;Rebecq; 0 – 14;Vrouwelijk;52
Waals Gewest;Waals-Brabant;Nijvel;25123;1430;Rebecq;15 – 64;Mannelijk;531
Waals Gewest;Waals-Brabant;Nijvel;25123;1430;Rebecq;15 – 64;Vrouwelijk;771
Waals Gewest;Waals-Brabant;Nijvel;25123;1430;Rebecq;65 – ...;Mannelijk;406
Waals Gewest;Waals-Brabant;Nijvel;25123;1430;Rebecq;65 – ...;Vrouwelijk;341
Waals Gewest;Waals-Brabant;Nijvel;25124;1457;Walhain; 0 – 14;Mannelijk;64
Waals Gewest;Waals-Brabant;Nijvel;25124;1457;Walhain; 0 – 14;Vrouwelijk;33
Waals Gewest;Waals-Brabant;Nijvel;25124;1457;Walhain;15 – 64;Mannelijk;325
Waals Gewest;Waals-Brabant;Nijvel;25124;1457;Walhain;15 – 64;Vrouwelijk;458
Waals Gewest;Waals-Brabant;Nijvel;25124;1457;Walhain;65 – ...;Mannelijk;216
Waals Gewest;Waals-Brabant;Nijvel;25124;1457;Walhain;65 – ...;Vrouwelijk;121
Waals Gewest;Henegouwen;Aat;51004;7800;Aat; 0 – 14;Mannelijk;252
Waals Gewest;Henegouwen;Aat;51004;7800;Aat; 0 – 14;Vrouwelijk;133
Waals Gewest;Henegouwen;Aat;51004;7800;Aat;15 – 64;Mannelijk;1663
Waals Gewest;Henegouwen;Aat;51004;7800;Aat;15 – 64;Vrouwelijk;2277
Waals Gewest;Henegouwen;Aat;51004;7800;Aat;65 – ...;Mannelijk;853
Waals Gewest;Henegouwen;Aat;51004;7800;Aat;65 – ...;Vrouwelijk;1209
Waals Gewest;Henegouwen;Aat;51008;7970;Belœil; 0 – 14;Mannelijk;84
Waals Gewest;Henegouwen;Aat;51008;7970;Belœil; 0 – 14;Vrouwelijk;73
Waals Gewest;Henegouwen;Aat;51008;7970;Belœil;15 – 64;Mannelijk;943
Waals Gewest;Henegouwen;Aat;51008;7970;Belœil;15 – 64;Vrouwelijk;977
Waals Gewest;Henegouwen;Aat;51008;7970;Belœil;65 – ...;Mannelijk;514
Waals Gewest;Henegouwen;Aat;51008;7970;Belœil;65 – ...;Vrouwelijk;439
Waals Gewest;Henegouwen;Aat;51009;7320;Bernissart; 0 – 14;Mannelijk;79
Waals Gewest;Henegouwen;Aat;51009;7320;Bernissart; 0 – 14;Vrouwelijk;75
Waals Gewest;Henegouwen;Aat;51009;7320;Bernissart;15 – 64;Mannelijk;610
Waals Gewest;Henegouwen;Aat;51009;7320;Bernissart;15 – 64;Vrouwelijk;799
Waals Gewest;Henegouwen;Aat;51009;7320;Bernissart;65 – ...;Mannelijk;397
Waals Gewest;Henegouwen;Aat;51009;7320;Bernissart;65 – ...;Vrouwelijk;343
Waals Gewest;Henegouwen;Aat;51012;7940;Brugelette; 0 – 14;Mannelijk;20
Waals Gewest;Henegouwen;Aat;51012;7940;Brugelette; 0 – 14;Vrouwelijk;13
Waals Gewest;Henegouwen;Aat;51012;7940;Brugelette;15 – 64;Mannelijk;289
Waals Gewest;Henegouwen;Aat;51012;7940;Brugelette;15 – 64;Vrouwelijk;223
Waals Gewest;Henegouwen;Aat;51012;7940;Brugelette;65 – ...;Mannelijk;166
Waals Gewest;Henegouwen;Aat;51012;7940;Brugelette;65 – ...;Vrouwelijk;106
Waals Gewest;Henegouwen;Aat;51014;7950;Chièvres; 0 – 14;Mannelijk;64
Waals Gewest;Henegouwen;Aat;51014;7950;Chièvres; 0 – 14;Vrouwelijk;28
Waals Gewest;Henegouwen;Aat;51014;7950;Chièvres;15 – 64;Mannelijk;451
Waals Gewest;Henegouwen;Aat;51014;7950;Chièvres;15 – 64;Vrouwelijk;429
Waals Gewest;Henegouwen;Aat;51014;7950;Chièvres;65 – ...;Mannelijk;226
Waals Gewest;Henegouwen;Aat;51014;7950;Chièvres;65 – ...;Vrouwelijk;191
Waals Gewest;Henegouwen;Aat;51017;7890;Elzele; 0 – 14;Mannelijk;57
Waals Gewest;Henegouwen;Aat;51017;7890;Elzele; 0 – 14;Vrouwelijk;33
Waals Gewest;Henegouwen;Aat;51017;7890;Elzele;15 – 64;Mannelijk;515
Waals Gewest;Henegouwen;Aat;51017;7890;Elzele;15 – 64;Vrouwelijk;526
Waals Gewest;Henegouwen;Aat;51017;7890;Elzele;65 – ...;Mannelijk;261
Waals Gewest;Henegouwen;Aat;51017;7890;Elzele;65 – ...;Vrouwelijk;251
Waals Gewest;Henegouwen;Aat;51019;7880;Vloesberg; 0 – 14;Mannelijk;21
Waals Gewest;Henegouwen;Aat;51019;7880;Vloesberg; 0 – 14;Vrouwelijk;16
Waals Gewest;Henegouwen;Aat;51019;7880;Vloesberg;15 – 64;Mannelijk;223
Waals Gewest;Henegouwen;Aat;51019;7880;Vloesberg;15 – 64;Vrouwelijk;345
Waals Gewest;Henegouwen;Aat;51019;7880;Vloesberg;65 – ...;Mannelijk;255
Waals Gewest;Henegouwen;Aat;51019;7880;Vloesberg;65 – ...;Vrouwelijk;195
Waals Gewest;Henegouwen;Aat;51065;7910;Frasnes-lez-Anvaing; 0 – 14;Mannelijk;69
Waals Gewest;Henegouwen;Aat;51065;7910;Frasnes-lez-Anvaing; 0 – 14;Vrouwelijk;57
Waals Gewest;Henegouwen;Aat;51065;7910;Frasnes-lez-Anvaing;15 – 64;Mannelijk;758
Waals Gewest;Henegouwen;Aat;51065;7910;Frasnes-lez-Anvaing;15 – 64;Vrouwelijk;832
Waals Gewest;Henegouwen;Aat;51065;7910;Frasnes-lez-Anvaing;65 – ...;Mannelijk;459
Waals Gewest;Henegouwen;Aat;51065;7910;Frasnes-lez-Anvaing;65 – ...;Vrouwelijk;390
Waals Gewest;Henegouwen;Charleroi;52010;7160;Chapelle-lez-Herlaimont; 0 – 14;Mannelijk;177
Waals Gewest;Henegouwen;Charleroi;52010;7160;Chapelle-lez-Herlaimont; 0 – 14;Vrouwelijk;118
Waals Gewest;Henegouwen;Charleroi;52010;7160;Chapelle-lez-Herlaimont;15 – 64;Mannelijk;811
Waals Gewest;Henegouwen;Charleroi;52010;7160;Chapelle-lez-Herlaimont;15 – 64;Vrouwelijk;1105
Waals Gewest;Henegouwen;Charleroi;52010;7160;Chapelle-lez-Herlaimont;65 – ...;Mannelijk;524
Waals Gewest;Henegouwen;Charleroi;52010;7160;Chapelle-lez-Herlaimont;65 – ...;Vrouwelijk;644
Waals Gewest;Henegouwen;Charleroi;52011;6000;Charleroi; 0 – 14;Mannelijk;2218
Waals Gewest;Henegouwen;Charleroi;52011;6000;Charleroi; 0 – 14;Vrouwelijk;1336
Waals Gewest;Henegouwen;Charleroi;52011;6000;Charleroi;15 – 64;Mannelijk;12982
Waals Gewest;Henegouwen;Charleroi;52011;6000;Charleroi;15 – 64;Vrouwelijk;17465
Waals Gewest;Henegouwen;Charleroi;52011;6000;Charleroi;65 – ...;Mannelijk;7441
Waals Gewest;Henegouwen;Charleroi;52011;6000;Charleroi;65 – ...;Vrouwelijk;8581
Waals Gewest;Henegouwen;Charleroi;52012;6200;Châtelet; 0 – 14;Mannelijk;305
Waals Gewest;Henegouwen;Charleroi;52012;6200;Châtelet; 0 – 14;Vrouwelijk;183
Waals Gewest;Henegouwen;Charleroi;52012;6200;Châtelet;15 – 64;Mannelijk;2186
Waals Gewest;Henegouwen;Charleroi;52012;6200;Châtelet;15 – 64;Vrouwelijk;3103
Waals Gewest;Henegouwen;Charleroi;52012;6200;Châtelet;65 – ...;Mannelijk;1394
Waals Gewest;Henegouwen;Charleroi;52012;6200;Châtelet;65 – ...;Vrouwelijk;1752
Waals Gewest;Henegouwen;Charleroi;52015;6180;Courcelles; 0 – 14;Mannelijk;265
Waals Gewest;Henegouwen;Charleroi;52015;6180;Courcelles; 0 – 14;Vrouwelijk;143
Waals Gewest;Henegouwen;Charleroi;52015;6180;Courcelles;15 – 64;Mannelijk;1813
Waals Gewest;Henegouwen;Charleroi;52015;6180;Courcelles;15 – 64;Vrouwelijk;2169
Waals Gewest;Henegouwen;Charleroi;52015;6180;Courcelles;65 – ...;Mannelijk;873
Waals Gewest;Henegouwen;Charleroi;52015;6180;Courcelles;65 – ...;Vrouwelijk;933
Waals Gewest;Henegouwen;Charleroi;52018;6240;Farciennes; 0 – 14;Mannelijk;120
Waals Gewest;Henegouwen;Charleroi;52018;6240;Farciennes; 0 – 14;Vrouwelijk;92
Waals Gewest;Henegouwen;Charleroi;52018;6240;Farciennes;15 – 64;Mannelijk;757
Waals Gewest;Henegouwen;Charleroi;52018;6240;Farciennes;15 – 64;Vrouwelijk;838
Waals Gewest;Henegouwen;Charleroi;52018;6240;Farciennes;65 – ...;Mannelijk;468
Waals Gewest;Henegouwen;Charleroi;52018;6240;Farciennes;65 – ...;Vrouwelijk;469
Waals Gewest;Henegouwen;Charleroi;52021;6220;Fleurus; 0 – 14;Mannelijk;168
Waals Gewest;Henegouwen;Charleroi;52021;6220;Fleurus; 0 – 14;Vrouwelijk;132
Waals Gewest;Henegouwen;Charleroi;52021;6220;Fleurus;15 – 64;Mannelijk;1319
Waals Gewest;Henegouwen;Charleroi;52021;6220;Fleurus;15 – 64;Vrouwelijk;1695
Waals Gewest;Henegouwen;Charleroi;52021;6220;Fleurus;65 – ...;Mannelijk;971
Waals Gewest;Henegouwen;Charleroi;52021;6220;Fleurus;65 – ...;Vrouwelijk;910
Waals Gewest;Henegouwen;Charleroi;52022;6140;Fontaine-l'Évêque; 0 – 14;Mannelijk;202
Waals Gewest;Henegouwen;Charleroi;52022;6140;Fontaine-l'Évêque; 0 – 14;Vrouwelijk;111
Waals Gewest;Henegouwen;Charleroi;52022;6140;Fontaine-l'Évêque;15 – 64;Mannelijk;1069
Waals Gewest;Henegouwen;Charleroi;52022;6140;Fontaine-l'Évêque;15 – 64;Vrouwelijk;1471
Waals Gewest;Henegouwen;Charleroi;52022;6140;Fontaine-l'Évêque;65 – ...;Mannelijk;509
Waals Gewest;Henegouwen;Charleroi;52022;6140;Fontaine-l'Évêque;65 – ...;Vrouwelijk;868
Waals Gewest;Henegouwen;Charleroi;52025;6280;Gerpinnes; 0 – 14;Mannelijk;59
Waals Gewest;Henegouwen;Charleroi;52025;6280;Gerpinnes; 0 – 14;Vrouwelijk;53
Waals Gewest;Henegouwen;Charleroi;52025;6280;Gerpinnes;15 – 64;Mannelijk;755
Waals Gewest;Henegouwen;Charleroi;52025;6280;Gerpinnes;15 – 64;Vrouwelijk;946
Waals Gewest;Henegouwen;Charleroi;52025;6280;Gerpinnes;65 – ...;Mannelijk;555
Waals Gewest;Henegouwen;Charleroi;52025;6280;Gerpinnes;65 – ...;Vrouwelijk;565
Waals Gewest;Henegouwen;Charleroi;52043;7170;Manage; 0 – 14;Mannelijk;428
Waals Gewest;Henegouwen;Charleroi;52043;7170;Manage; 0 – 14;Vrouwelijk;304
Waals Gewest;Henegouwen;Charleroi;52043;7170;Manage;15 – 64;Mannelijk;1301
Waals Gewest;Henegouwen;Charleroi;52043;7170;Manage;15 – 64;Vrouwelijk;1877
Waals Gewest;Henegouwen;Charleroi;52043;7170;Manage;65 – ...;Mannelijk;687
Waals Gewest;Henegouwen;Charleroi;52043;7170;Manage;65 – ...;Vrouwelijk;887
Waals Gewest;Henegouwen;Charleroi;52048;6110;Montigny-le-Tilleul; 0 – 14;Mannelijk;60
Waals Gewest;Henegouwen;Charleroi;52048;6110;Montigny-le-Tilleul; 0 – 14;Vrouwelijk;40
Waals Gewest;Henegouwen;Charleroi;52048;6110;Montigny-le-Tilleul;15 – 64;Mannelijk;530
Waals Gewest;Henegouwen;Charleroi;52048;6110;Montigny-le-Tilleul;15 – 64;Vrouwelijk;790
Waals Gewest;Henegouwen;Charleroi;52048;6110;Montigny-le-Tilleul;65 – ...;Mannelijk;628
Waals Gewest;Henegouwen;Charleroi;52048;6110;Montigny-le-Tilleul;65 – ...;Vrouwelijk;519
Waals Gewest;Henegouwen;Charleroi;52055;6230;Pont-à-Celles; 0 – 14;Mannelijk;157
Waals Gewest;Henegouwen;Charleroi;52055;6230;Pont-à-Celles; 0 – 14;Vrouwelijk;107
Waals Gewest;Henegouwen;Charleroi;52055;6230;Pont-à-Celles;15 – 64;Mannelijk;916
Waals Gewest;Henegouwen;Charleroi;52055;6230;Pont-à-Celles;15 – 64;Vrouwelijk;1322
Waals Gewest;Henegouwen;Charleroi;52055;6230;Pont-à-Celles;65 – ...;Mannelijk;576
Waals Gewest;Henegouwen;Charleroi;52055;6230;Pont-à-Celles;65 – ...;Vrouwelijk;543
Waals Gewest;Henegouwen;Charleroi;52063;7180;Seneffe; 0 – 14;Mannelijk;119
Waals Gewest;Henegouwen;Charleroi;52063;7180;Seneffe; 0 – 14;Vrouwelijk;88
Waals Gewest;Henegouwen;Charleroi;52063;7180;Seneffe;15 – 64;Mannelijk;578
Waals Gewest;Henegouwen;Charleroi;52063;7180;Seneffe;15 – 64;Vrouwelijk;864
Waals Gewest;Henegouwen;Charleroi;52063;7180;Seneffe;65 – ...;Mannelijk;452
Waals Gewest;Henegouwen;Charleroi;52063;7180;Seneffe;65 – ...;Vrouwelijk;421
Waals Gewest;Henegouwen;Charleroi;52074;6250;Aiseau-Presles; 0 – 14;Mannelijk;135
Waals Gewest;Henegouwen;Charleroi;52074;6250;Aiseau-Presles; 0 – 14;Vrouwelijk;50
Waals Gewest;Henegouwen;Charleroi;52074;6250;Aiseau-Presles;15 – 64;Mannelijk;687
Waals Gewest;Henegouwen;Charleroi;52074;6250;Aiseau-Presles;15 – 64;Vrouwelijk;809
Waals Gewest;Henegouwen;Charleroi;52074;6250;Aiseau-Presles;65 – ...;Mannelijk;486
Waals Gewest;Henegouwen;Charleroi;52074;6250;Aiseau-Presles;65 – ...;Vrouwelijk;503
Waals Gewest;Henegouwen;Charleroi;52075;6210;Les Bons Villers; 0 – 14;Mannelijk;65
Waals Gewest;Henegouwen;Charleroi;52075;6210;Les Bons Villers; 0 – 14;Vrouwelijk;83
Waals Gewest;Henegouwen;Charleroi;52075;6210;Les Bons Villers;15 – 64;Mannelijk;426
Waals Gewest;Henegouwen;Charleroi;52075;6210;Les Bons Villers;15 – 64;Vrouwelijk;637
Waals Gewest;Henegouwen;Charleroi;52075;6210;Les Bons Villers;65 – ...;Mannelijk;399
Waals Gewest;Henegouwen;Charleroi;52075;6210;Les Bons Villers;65 – ...;Vrouwelijk;264
Waals Gewest;Henegouwen;Bergen;53014;7300;Boussu; 0 – 14;Mannelijk;141
Waals Gewest;Henegouwen;Bergen;53014;7300;Boussu; 0 – 14;Vrouwelijk;96
Waals Gewest;Henegouwen;Bergen;53014;7300;Boussu;15 – 64;Mannelijk;1111
Waals Gewest;Henegouwen;Bergen;53014;7300;Boussu;15 – 64;Vrouwelijk;1719
Waals Gewest;Henegouwen;Bergen;53014;7300;Boussu;65 – ...;Mannelijk;700
Waals Gewest;Henegouwen;Bergen;53014;7300;Boussu;65 – ...;Vrouwelijk;1048
Waals Gewest;Henegouwen;Bergen;53020;7370;Dour; 0 – 14;Mannelijk;126
Waals Gewest;Henegouwen;Bergen;53020;7370;Dour; 0 – 14;Vrouwelijk;81
Waals Gewest;Henegouwen;Bergen;53020;7370;Dour;15 – 64;Mannelijk;820
Waals Gewest;Henegouwen;Bergen;53020;7370;Dour;15 – 64;Vrouwelijk;1084
Waals Gewest;Henegouwen;Bergen;53020;7370;Dour;65 – ...;Mannelijk;649
Waals Gewest;Henegouwen;Bergen;53020;7370;Dour;65 – ...;Vrouwelijk;677
Waals Gewest;Henegouwen;Bergen;53028;7080;Frameries; 0 – 14;Mannelijk;139
Waals Gewest;Henegouwen;Bergen;53028;7080;Frameries; 0 – 14;Vrouwelijk;101
Waals Gewest;Henegouwen;Bergen;53028;7080;Frameries;15 – 64;Mannelijk;1180
Waals Gewest;Henegouwen;Bergen;53028;7080;Frameries;15 – 64;Vrouwelijk;1570
Waals Gewest;Henegouwen;Bergen;53028;7080;Frameries;65 – ...;Mannelijk;830
Waals Gewest;Henegouwen;Bergen;53028;7080;Frameries;65 – ...;Vrouwelijk;933
Waals Gewest;Henegouwen;Bergen;53039;7350;Hensies; 0 – 14;Mannelijk;82
Waals Gewest;Henegouwen;Bergen;53039;7350;Hensies; 0 – 14;Vrouwelijk;56
Waals Gewest;Henegouwen;Bergen;53039;7350;Hensies;15 – 64;Mannelijk;436
Waals Gewest;Henegouwen;Bergen;53039;7350;Hensies;15 – 64;Vrouwelijk;497
Waals Gewest;Henegouwen;Bergen;53039;7350;Hensies;65 – ...;Mannelijk;150
Waals Gewest;Henegouwen;Bergen;53039;7350;Hensies;65 – ...;Vrouwelijk;271
Waals Gewest;Henegouwen;Bergen;53044;7050;Jurbeke; 0 – 14;Mannelijk;60
Waals Gewest;Henegouwen;Bergen;53044;7050;Jurbeke; 0 – 14;Vrouwelijk;49
Waals Gewest;Henegouwen;Bergen;53044;7050;Jurbeke;15 – 64;Mannelijk;750
Waals Gewest;Henegouwen;Bergen;53044;7050;Jurbeke;15 – 64;Vrouwelijk;609
Waals Gewest;Henegouwen;Bergen;53044;7050;Jurbeke;65 – ...;Mannelijk;305
Waals Gewest;Henegouwen;Bergen;53044;7050;Jurbeke;65 – ...;Vrouwelijk;409
Waals Gewest;Henegouwen;Bergen;53046;7870;Lens; 0 – 14;Mannelijk;21
Waals Gewest;Henegouwen;Bergen;53046;7870;Lens; 0 – 14;Vrouwelijk;23
Waals Gewest;Henegouwen;Bergen;53046;7870;Lens;15 – 64;Mannelijk;277
Waals Gewest;Henegouwen;Bergen;53046;7870;Lens;15 – 64;Vrouwelijk;305
Waals Gewest;Henegouwen;Bergen;53046;7870;Lens;65 – ...;Mannelijk;136
Waals Gewest;Henegouwen;Bergen;53046;7870;Lens;65 – ...;Vrouwelijk;138
Waals Gewest;Henegouwen;Bergen;53053;7000;Bergen; 0 – 14;Mannelijk;711
Waals Gewest;Henegouwen;Bergen;53053;7000;Bergen; 0 – 14;Vrouwelijk;472
Waals Gewest;Henegouwen;Bergen;53053;7000;Bergen;15 – 64;Mannelijk;4400
Waals Gewest;Henegouwen;Bergen;53053;7000;Bergen;15 – 64;Vrouwelijk;6045
Waals Gewest;Henegouwen;Bergen;53053;7000;Bergen;65 – ...;Mannelijk;3206
Waals Gewest;Henegouwen;Bergen;53053;7000;Bergen;65 – ...;Vrouwelijk;4017
Waals Gewest;Henegouwen;Bergen;53065;7390;Quaregnon; 0 – 14;Mannelijk;177
Waals Gewest;Henegouwen;Bergen;53065;7390;Quaregnon; 0 – 14;Vrouwelijk;97
Waals Gewest;Henegouwen;Bergen;53065;7390;Quaregnon;15 – 64;Mannelijk;1067
Waals Gewest;Henegouwen;Bergen;53065;7390;Quaregnon;15 – 64;Vrouwelijk;1388
Waals Gewest;Henegouwen;Bergen;53065;7390;Quaregnon;65 – ...;Mannelijk;685
Waals Gewest;Henegouwen;Bergen;53065;7390;Quaregnon;65 – ...;Vrouwelijk;809
Waals Gewest;Henegouwen;Bergen;53068;7380;Quiévrain; 0 – 14;Mannelijk;77
Waals Gewest;Henegouwen;Bergen;53068;7380;Quiévrain; 0 – 14;Vrouwelijk;31
Waals Gewest;Henegouwen;Bergen;53068;7380;Quiévrain;15 – 64;Mannelijk;370
Waals Gewest;Henegouwen;Bergen;53068;7380;Quiévrain;15 – 64;Vrouwelijk;433
Waals Gewest;Henegouwen;Bergen;53068;7380;Quiévrain;65 – ...;Mannelijk;334
Waals Gewest;Henegouwen;Bergen;53068;7380;Quiévrain;65 – ...;Vrouwelijk;240
Waals Gewest;Henegouwen;Bergen;53070;7330;Saint-Ghislain; 0 – 14;Mannelijk;117
Waals Gewest;Henegouwen;Bergen;53070;7330;Saint-Ghislain; 0 – 14;Vrouwelijk;123
Waals Gewest;Henegouwen;Bergen;53070;7330;Saint-Ghislain;15 – 64;Mannelijk;1252
Waals Gewest;Henegouwen;Bergen;53070;7330;Saint-Ghislain;15 – 64;Vrouwelijk;1591
Waals Gewest;Henegouwen;Bergen;53070;7330;Saint-Ghislain;65 – ...;Mannelijk;1030
Waals Gewest;Henegouwen;Bergen;53070;7330;Saint-Ghislain;65 – ...;Vrouwelijk;1004
Waals Gewest;Henegouwen;Bergen;53082;7340;Colfontaine; 0 – 14;Mannelijk;221
Waals Gewest;Henegouwen;Bergen;53082;7340;Colfontaine; 0 – 14;Vrouwelijk;117
