région;province_ou_région_de_bruxelles-capitale;arrondissement;code_ins;code_postal;commune;classe_d_âge;sexe;hospita-_lisation_de_jour
Région wallonne;Brabant wallon;Nivelles;25044;1460;Ittre;65 - ...;Féminin;356
Région wallonne;Brabant wallon;Nivelles;25048;1370;Jodoigne;0 - 14;Masculin;110
Région wallonne;Brabant wallon;Nivelles;25048;1370;Jodoigne;0 - 14;Féminin;85
Région wallonne;Brabant wallon;Nivelles;25048;1370;Jodoigne;15 - 64;Masculin;728
Région wallonne;Brabant wallon;Nivelles;25048;1370;Jodoigne;15 - 64;Féminin;1.160
Région wallonne;Brabant wallon;Nivelles;25048;1370;Jodoigne;65 - ...;Masculin;523
Région wallonne;Brabant wallon;Nivelles;25048;1370;Jodoigne;65 - ...;Féminin;487
Région wallonne;Brabant wallon;Nivelles;25050;1310;La Hulpe;0 - 14;Masculin;32
Région wallonne;Brabant wallon;Nivelles;25050;1310;La Hulpe;0 - 14;Féminin;28
Région wallonne;Brabant wallon;Nivelles;25050;1310;La Hulpe;15 - 64;Masculin;424
Région wallonne;Brabant wallon;Nivelles;25050;1310;La Hulpe;15 - 64;Féminin;548
Région wallonne;Brabant wallon;Nivelles;25050;1310;La Hulpe;65 - ...;Masculin;325
Région wallonne;Brabant wallon;Nivelles;25050;1310;La Hulpe;65 - ...;Féminin;291
Région wallonne;Brabant wallon;Nivelles;25068;1435;Mont-Saint-Guibert;0 - 14;Masculin;46
Région wallonne;Brabant wallon;Nivelles;25068;1435;Mont-Saint-Guibert;0 - 14;Féminin;26
Région wallonne;Brabant wallon;Nivelles;25068;1435;Mont-Saint-Guibert;15 - 64;Masculin;435
Région wallonne;Brabant wallon;Nivelles;25068;1435;Mont-Saint-Guibert;15 - 64;Féminin;561
Région wallonne;Brabant wallon;Nivelles;25068;1435;Mont-Saint-Guibert;65 - ...;Masculin;227
Région wallonne;Brabant wallon;Nivelles;25068;1435;Mont-Saint-Guibert;65 - ...;Féminin;270
Région wallonne;Brabant wallon;Nivelles;25072;1400;Nivelles;0 - 14;Masculin;730
Région wallonne;Brabant wallon;Nivelles;25072;1400;Nivelles;0 - 14;Féminin;616
Région wallonne;Brabant wallon;Nivelles;25072;1400;Nivelles;15 - 64;Masculin;1.857
Région wallonne;Brabant wallon;Nivelles;25072;1400;Nivelles;15 - 64;Féminin;2.567
Région wallonne;Brabant wallon;Nivelles;25072;1400;Nivelles;65 - ...;Masculin;1.599
Région wallonne;Brabant wallon;Nivelles;25072;1400;Nivelles;65 - ...;Féminin;1.882
Région wallonne;Brabant wallon;Nivelles;25084;1360;Perwez (Brabant wallon);0 - 14;Masculin;71
Région wallonne;Brabant wallon;Nivelles;25084;1360;Perwez (Brabant wallon);0 - 14;Féminin;34
Région wallonne;Brabant wallon;Nivelles;25084;1360;Perwez (Brabant wallon);15 - 64;Masculin;428
Région wallonne;Brabant wallon;Nivelles;25084;1360;Perwez (Brabant wallon);15 - 64;Féminin;601
Région wallonne;Brabant wallon;Nivelles;25084;1360;Perwez (Brabant wallon);65 - ...;Masculin;333
Région wallonne;Brabant wallon;Nivelles;25084;1360;Perwez (Brabant wallon);65 - ...;Féminin;316
Région wallonne;Brabant wallon;Nivelles;25091;1330;Rixensart;0 - 14;Masculin;130
Région wallonne;Brabant wallon;Nivelles;25091;1330;Rixensart;0 - 14;Féminin;91
Région wallonne;Brabant wallon;Nivelles;25091;1330;Rixensart;15 - 64;Masculin;981
Région wallonne;Brabant wallon;Nivelles;25091;1330;Rixensart;15 - 64;Féminin;1.716
Région wallonne;Brabant wallon;Nivelles;25091;1330;Rixensart;65 - ...;Masculin;1.129
Région wallonne;Brabant wallon;Nivelles;25091;1330;Rixensart;65 - ...;Féminin;1.036
Région wallonne;Brabant wallon;Nivelles;25105;1480;Tubize;0 - 14;Masculin;336
Région wallonne;Brabant wallon;Nivelles;25105;1480;Tubize;0 - 14;Féminin;195
Région wallonne;Brabant wallon;Nivelles;25105;1480;Tubize;15 - 64;Masculin;1.693
Région wallonne;Brabant wallon;Nivelles;25105;1480;Tubize;15 - 64;Féminin;2.464
Région wallonne;Brabant wallon;Nivelles;25105;1480;Tubize;65 - ...;Masculin;1.241
Région wallonne;Brabant wallon;Nivelles;25105;1480;Tubize;65 - ...;Féminin;1.370
Région wallonne;Brabant wallon;Nivelles;25107;1495;Villers-la-Ville;0 - 14;Masculin;117
Région wallonne;Brabant wallon;Nivelles;25107;1495;Villers-la-Ville;0 - 14;Féminin;46
Région wallonne;Brabant wallon;Nivelles;25107;1495;Villers-la-Ville;15 - 64;Masculin;639
Région wallonne;Brabant wallon;Nivelles;25107;1495;Villers-la-Ville;15 - 64;Féminin;835
Région wallonne;Brabant wallon;Nivelles;25107;1495;Villers-la-Ville;65 - ...;Masculin;373
Région wallonne;Brabant wallon;Nivelles;25107;1495;Villers-la-Ville;65 - ...;Féminin;354
Région wallonne;Brabant wallon;Nivelles;25110;1410;Waterloo;0 - 14;Masculin;253
Région wallonne;Brabant wallon;Nivelles;25110;1410;Waterloo;0 - 14;Féminin;115
Région wallonne;Brabant wallon;Nivelles;25110;1410;Waterloo;15 - 64;Masculin;1.680
Région wallonne;Brabant wallon;Nivelles;25110;1410;Waterloo;15 - 64;Féminin;2.594
Région wallonne;Brabant wallon;Nivelles;25110;1410;Waterloo;65 - ...;Masculin;1.943
Région wallonne;Brabant wallon;Nivelles;25110;1410;Waterloo;65 - ...;Féminin;1.795
Région wallonne;Brabant wallon;Nivelles;25112;1300;Wavre;0 - 14;Masculin;212
Région wallonne;Brabant wallon;Nivelles;25112;1300;Wavre;0 - 14;Féminin;219
Région wallonne;Brabant wallon;Nivelles;25112;1300;Wavre;15 - 64;Masculin;1.763
Région wallonne;Brabant wallon;Nivelles;25112;1300;Wavre;15 - 64;Féminin;2.514
Région wallonne;Brabant wallon;Nivelles;25112;1300;Wavre;65 - ...;Masculin;1.523
Région wallonne;Brabant wallon;Nivelles;25112;1300;Wavre;65 - ...;Féminin;1.479
Région wallonne;Brabant wallon;Nivelles;25117;1450;Chastre;0 - 14;Masculin;67
Région wallonne;Brabant wallon;Nivelles;25117;1450;Chastre;0 - 14;Féminin;49
Région wallonne;Brabant wallon;Nivelles;25117;1450;Chastre;15 - 64;Masculin;436
Région wallonne;Brabant wallon;Nivelles;25117;1450;Chastre;15 - 64;Féminin;496
Région wallonne;Brabant wallon;Nivelles;25117;1450;Chastre;65 - ...;Masculin;171
Région wallonne;Brabant wallon;Nivelles;25117;1450;Chastre;65 - ...;Féminin;220
Région wallonne;Brabant wallon;Nivelles;25118;1357;Hélécine;0 - 14;Masculin;37
Région wallonne;Brabant wallon;Nivelles;25118;1357;Hélécine;0 - 14;Féminin;20
Région wallonne;Brabant wallon;Nivelles;25118;1357;Hélécine;15 - 64;Masculin;197
Région wallonne;Brabant wallon;Nivelles;25118;1357;Hélécine;15 - 64;Féminin;272
Région wallonne;Brabant wallon;Nivelles;25118;1357;Hélécine;65 - ...;Masculin;132
Région wallonne;Brabant wallon;Nivelles;25118;1357;Hélécine;65 - ...;Féminin;106
Région wallonne;Brabant wallon;Nivelles;25119;1380;Lasne;0 - 14;Masculin;76
Région wallonne;Brabant wallon;Nivelles;25119;1380;Lasne;0 - 14;Féminin;63
Région wallonne;Brabant wallon;Nivelles;25119;1380;Lasne;15 - 64;Masculin;709
Région wallonne;Brabant wallon;Nivelles;25119;1380;Lasne;15 - 64;Féminin;1.043
Région wallonne;Brabant wallon;Nivelles;25119;1380;Lasne;65 - ...;Masculin;795
Région wallonne;Brabant wallon;Nivelles;25119;1380;Lasne;65 - ...;Féminin;726
Région wallonne;Brabant wallon;Nivelles;25120;1350;Orp-Jauche;0 - 14;Masculin;96
Région wallonne;Brabant wallon;Nivelles;25120;1350;Orp-Jauche;0 - 14;Féminin;42
Région wallonne;Brabant wallon;Nivelles;25120;1350;Orp-Jauche;15 - 64;Masculin;520
Région wallonne;Brabant wallon;Nivelles;25120;1350;Orp-Jauche;15 - 64;Féminin;608
Région wallonne;Brabant wallon;Nivelles;25120;1350;Orp-Jauche;65 - ...;Masculin;314
Région wallonne;Brabant wallon;Nivelles;25120;1350;Orp-Jauche;65 - ...;Féminin;272
Région wallonne;Brabant wallon;Nivelles;25121;1340;Ottignies-Louvain-la-Neuve;0 - 14;Masculin;178
Région wallonne;Brabant wallon;Nivelles;25121;1340;Ottignies-Louvain-la-Neuve;0 - 14;Féminin;121
Région wallonne;Brabant wallon;Nivelles;25121;1340;Ottignies-Louvain-la-Neuve;15 - 64;Masculin;1.406
Région wallonne;Brabant wallon;Nivelles;25121;1340;Ottignies-Louvain-la-Neuve;15 - 64;Féminin;2.013
Région wallonne;Brabant wallon;Nivelles;25121;1340;Ottignies-Louvain-la-Neuve;65 - ...;Masculin;1.317
Région wallonne;Brabant wallon;Nivelles;25121;1340;Ottignies-Louvain-la-Neuve;65 - ...;Féminin;1.145
Région wallonne;Brabant wallon;Nivelles;25122;1367;Ramillies;0 - 14;Masculin;43
Région wallonne;Brabant wallon;Nivelles;25122;1367;Ramillies;0 - 14;Féminin;45
Région wallonne;Brabant wallon;Nivelles;25122;1367;Ramillies;15 - 64;Masculin;333
Région wallonne;Brabant wallon;Nivelles;25122;1367;Ramillies;15 - 64;Féminin;417
Région wallonne;Brabant wallon;Nivelles;25122;1367;Ramillies;65 - ...;Masculin;315
Région wallonne;Brabant wallon;Nivelles;25122;1367;Ramillies;65 - ...;Féminin;288
Région wallonne;Brabant wallon;Nivelles;25123;1430;Rebecq;0 - 14;Masculin;138
Région wallonne;Brabant wallon;Nivelles;25123;1430;Rebecq;0 - 14;Féminin;97
Région wallonne;Brabant wallon;Nivelles;25123;1430;Rebecq;15 - 64;Masculin;704
Région wallonne;Brabant wallon;Nivelles;25123;1430;Rebecq;15 - 64;Féminin;939
Région wallonne;Brabant wallon;Nivelles;25123;1430;Rebecq;65 - ...;Masculin;436
Région wallonne;Brabant wallon;Nivelles;25123;1430;Rebecq;65 - ...;Féminin;463
Région wallonne;Brabant wallon;Nivelles;25124;1457;Walhain;0 - 14;Masculin;51
Région wallonne;Brabant wallon;Nivelles;25124;1457;Walhain;0 - 14;Féminin;24
Région wallonne;Brabant wallon;Nivelles;25124;1457;Walhain;15 - 64;Masculin;369
Région wallonne;Brabant wallon;Nivelles;25124;1457;Walhain;15 - 64;Féminin;488
Région wallonne;Brabant wallon;Nivelles;25124;1457;Walhain;65 - ...;Masculin;345
Région wallonne;Brabant wallon;Nivelles;25124;1457;Walhain;65 - ...;Féminin;198
Région wallonne;Hainaut;Ath;51004;7800;Ath;0 - 14;Masculin;175
Région wallonne;Hainaut;Ath;51004;7800;Ath;0 - 14;Féminin;159
Région wallonne;Hainaut;Ath;51004;7800;Ath;15 - 64;Masculin;1.728
Région wallonne;Hainaut;Ath;51004;7800;Ath;15 - 64;Féminin;2.441
Région wallonne;Hainaut;Ath;51004;7800;Ath;65 - ...;Masculin;1.292
Région wallonne;Hainaut;Ath;51004;7800;Ath;65 - ...;Féminin;1.228
Région wallonne;Hainaut;Ath;51008;7970;Bel?il;0 - 14;Masculin;89
Région wallonne;Hainaut;Ath;51008;7970;Bel?il;0 - 14;Féminin;56
Région wallonne;Hainaut;Ath;51008;7970;Bel?il;15 - 64;Masculin;940
Région wallonne;Hainaut;Ath;51008;7970;Bel?il;15 - 64;Féminin;970
Région wallonne;Hainaut;Ath;51008;7970;Bel?il;65 - ...;Masculin;589
Région wallonne;Hainaut;Ath;51008;7970;Bel?il;65 - ...;Féminin;527
Région wallonne;Hainaut;Ath;51009;7320;Bernissart;0 - 14;Masculin;76
Région wallonne;Hainaut;Ath;51009;7320;Bernissart;0 - 14;Féminin;38
Région wallonne;Hainaut;Ath;51009;7320;Bernissart;15 - 64;Masculin;638
Région wallonne;Hainaut;Ath;51009;7320;Bernissart;15 - 64;Féminin;910
Région wallonne;Hainaut;Ath;51009;7320;Bernissart;65 - ...;Masculin;352
Région wallonne;Hainaut;Ath;51009;7320;Bernissart;65 - ...;Féminin;435
Région wallonne;Hainaut;Ath;51012;7940;Brugelette;0 - 14;Masculin;16
Région wallonne;Hainaut;Ath;51012;7940;Brugelette;0 - 14;Féminin;19
Région wallonne;Hainaut;Ath;51012;7940;Brugelette;15 - 64;Masculin;212
Région wallonne;Hainaut;Ath;51012;7940;Brugelette;15 - 64;Féminin;273
Région wallonne;Hainaut;Ath;51012;7940;Brugelette;65 - ...;Masculin;200
Région wallonne;Hainaut;Ath;51012;7940;Brugelette;65 - ...;Féminin;135
Région wallonne;Hainaut;Ath;51014;7950;Chièvres;0 - 14;Masculin;42
Région wallonne;Hainaut;Ath;51014;7950;Chièvres;0 - 14;Féminin;31
Région wallonne;Hainaut;Ath;51014;7950;Chièvres;15 - 64;Masculin;373
Région wallonne;Hainaut;Ath;51014;7950;Chièvres;15 - 64;Féminin;455
Région wallonne;Hainaut;Ath;51014;7950;Chièvres;65 - ...;Masculin;284
Région wallonne;Hainaut;Ath;51014;7950;Chièvres;65 - ...;Féminin;215
Région wallonne;Hainaut;Ath;51017;7890;Ellezelles;0 - 14;Masculin;65
Région wallonne;Hainaut;Ath;51017;7890;Ellezelles;0 - 14;Féminin;41
Région wallonne;Hainaut;Ath;51017;7890;Ellezelles;15 - 64;Masculin;415
Région wallonne;Hainaut;Ath;51017;7890;Ellezelles;15 - 64;Féminin;503
Région wallonne;Hainaut;Ath;51017;7890;Ellezelles;65 - ...;Masculin;338
Région wallonne;Hainaut;Ath;51017;7890;Ellezelles;65 - ...;Féminin;254
Région wallonne;Hainaut;Ath;51019;7880;Flobecq;0 - 14;Masculin;26
Région wallonne;Hainaut;Ath;51019;7880;Flobecq;0 - 14;Féminin;18
Région wallonne;Hainaut;Ath;51019;7880;Flobecq;15 - 64;Masculin;244
Région wallonne;Hainaut;Ath;51019;7880;Flobecq;15 - 64;Féminin;334
Région wallonne;Hainaut;Ath;51019;7880;Flobecq;65 - ...;Masculin;319
Région wallonne;Hainaut;Ath;51019;7880;Flobecq;65 - ...;Féminin;140
Région wallonne;Hainaut;Ath;51065;7910;Frasnes-lez-Anvaing;0 - 14;Masculin;107
Région wallonne;Hainaut;Ath;51065;7910;Frasnes-lez-Anvaing;0 - 14;Féminin;62
Région wallonne;Hainaut;Ath;51065;7910;Frasnes-lez-Anvaing;15 - 64;Masculin;789
Région wallonne;Hainaut;Ath;51065;7910;Frasnes-lez-Anvaing;15 - 64;Féminin;1.077
Région wallonne;Hainaut;Ath;51065;7910;Frasnes-lez-Anvaing;65 - ...;Masculin;707
Région wallonne;Hainaut;Ath;51065;7910;Frasnes-lez-Anvaing;65 - ...;Féminin;566
Région wallonne;Hainaut;Charleroi;52010;7160;Chapelle-lez-Herlaimont;0 - 14;Masculin;236
Région wallonne;Hainaut;Charleroi;52010;7160;Chapelle-lez-Herlaimont;0 - 14;Féminin;234
Région wallonne;Hainaut;Charleroi;52010;7160;Chapelle-lez-Herlaimont;15 - 64;Masculin;925
Région wallonne;Hainaut;Charleroi;52010;7160;Chapelle-lez-Herlaimont;15 - 64;Féminin;1.465
Région wallonne;Hainaut;Charleroi;52010;7160;Chapelle-lez-Herlaimont;65 - ...;Masculin;846
Région wallonne;Hainaut;Charleroi;52010;7160;Chapelle-lez-Herlaimont;65 - ...;Féminin;842
Région wallonne;Hainaut;Charleroi;52011;6000;Charleroi;0 - 14;Masculin;2.637
Région wallonne;Hainaut;Charleroi;52011;6000;Charleroi;0 - 14;Féminin;1.649
Région wallonne;Hainaut;Charleroi;52011;6000;Charleroi;15 - 64;Masculin;15.227
Région wallonne;Hainaut;Charleroi;52011;6000;Charleroi;15 - 64;Féminin;20.044
Région wallonne;Hainaut;Charleroi;52011;6000;Charleroi;65 - ...;Masculin;9.195
Région wallonne;Hainaut;Charleroi;52011;6000;Charleroi;65 - ...;Féminin;10.670
Région wallonne;Hainaut;Charleroi;52012;6200;Châtelet;0 - 14;Masculin;384
Région wallonne;Hainaut;Charleroi;52012;6200;Châtelet;0 - 14;Féminin;204
Région wallonne;Hainaut;Charleroi;52012;6200;Châtelet;15 - 64;Masculin;2.275
Région wallonne;Hainaut;Charleroi;52012;6200;Châtelet;15 - 64;Féminin;3.603
Région wallonne;Hainaut;Charleroi;52012;6200;Châtelet;65 - ...;Masculin;1.798
Région wallonne;Hainaut;Charleroi;52012;6200;Châtelet;65 - ...;Féminin;1.894
Région wallonne;Hainaut;Charleroi;52015;6180;Courcelles;0 - 14;Masculin;322
Région wallonne;Hainaut;Charleroi;52015;6180;Courcelles;0 - 14;Féminin;239
Région wallonne;Hainaut;Charleroi;52015;6180;Courcelles;15 - 64;Masculin;2.207
Région wallonne;Hainaut;Charleroi;52015;6180;Courcelles;15 - 64;Féminin;2.861
Région wallonne;Hainaut;Charleroi;52015;6180;Courcelles;65 - ...;Masculin;1.228
Région wallonne;Hainaut;Charleroi;52015;6180;Courcelles;65 - ...;Féminin;1.317
Région wallonne;Hainaut;Charleroi;52018;6240;Farciennes;0 - 14;Masculin;144
Région wallonne;Hainaut;Charleroi;52018;6240;Farciennes;0 - 14;Féminin;105
Région wallonne;Hainaut;Charleroi;52018;6240;Farciennes;15 - 64;Masculin;686
Région wallonne;Hainaut;Charleroi;52018;6240;Farciennes;15 - 64;Féminin;1.110
Région wallonne;Hainaut;Charleroi;52018;6240;Farciennes;65 - ...;Masculin;479
Région wallonne;Hainaut;Charleroi;52018;6240;Farciennes;65 - ...;Féminin;492
Région wallonne;Hainaut;Charleroi;52021;6220;Fleurus;0 - 14;Masculin;225
Région wallonne;Hainaut;Charleroi;52021;6220;Fleurus;0 - 14;Féminin;112
Région wallonne;Hainaut;Charleroi;52021;6220;Fleurus;15 - 64;Masculin;1.450
Région wallonne;Hainaut;Charleroi;52021;6220;Fleurus;15 - 64;Féminin;1.948
Région wallonne;Hainaut;Charleroi;52021;6220;Fleurus;65 - ...;Masculin;1.155
Région wallonne;Hainaut;Charleroi;52021;6220;Fleurus;65 - ...;Féminin;1.037
Région wallonne;Hainaut;Charleroi;52022;6140;Fontaine-l'Évêque;0 - 14;Masculin;241
Région wallonne;Hainaut;Charleroi;52022;6140;Fontaine-l'Évêque;0 - 14;Féminin;146
Région wallonne;Hainaut;Charleroi;52022;6140;Fontaine-l'Évêque;15 - 64;Masculin;1.411
Région wallonne;Hainaut;Charleroi;52022;6140;Fontaine-l'Évêque;15 - 64;Féminin;1.804
Région wallonne;Hainaut;Charleroi;52022;6140;Fontaine-l'Évêque;65 - ...;Masculin;825
Région wallonne;Hainaut;Charleroi;52022;6140;Fontaine-l'Évêque;65 - ...;Féminin;919
Région wallonne;Hainaut;Charleroi;52025;6280;Gerpinnes;0 - 14;Masculin;65
Région wallonne;Hainaut;Charleroi;52025;6280;Gerpinnes;0 - 14;Féminin;43
Région wallonne;Hainaut;Charleroi;52025;6280;Gerpinnes;15 - 64;Masculin;703
Région wallonne;Hainaut;Charleroi;52025;6280;Gerpinnes;15 - 64;Féminin;1.106
Région wallonne;Hainaut;Charleroi;52025;6280;Gerpinnes;65 - ...;Masculin;883
Région wallonne;Hainaut;Charleroi;52025;6280;Gerpinnes;65 - ...;Féminin;805
Région wallonne;Hainaut;Charleroi;52043;7170;Manage;0 - 14;Masculin;589
Région wallonne;Hainaut;Charleroi;52043;7170;Manage;0 - 14;Féminin;513
Région wallonne;Hainaut;Charleroi;52043;7170;Manage;15 - 64;Masculin;1.648
Région wallonne;Hainaut;Charleroi;52043;7170;Manage;15 - 64;Féminin;2.229
Région wallonne;Hainaut;Charleroi;52043;7170;Manage;65 - ...;Masculin;812
Région wallonne;Hainaut;Charleroi;52043;7170;Manage;65 - ...;Féminin;1.144
Région wallonne;Hainaut;Charleroi;52048;6110;Montigny-le-Tilleul;0 - 14;Masculin;85
Région wallonne;Hainaut;Charleroi;52048;6110;Montigny-le-Tilleul;0 - 14;Féminin;68
Région wallonne;Hainaut;Charleroi;52048;6110;Montigny-le-Tilleul;15 - 64;Masculin;788
Région wallonne;Hainaut;Charleroi;52048;6110;Montigny-le-Tilleul;15 - 64;Féminin;963
Région wallonne;Hainaut;Charleroi;52048;6110;Montigny-le-Tilleul;65 - ...;Masculin;686
Région wallonne;Hainaut;Charleroi;52048;6110;Montigny-le-Tilleul;65 - ...;Féminin;751
Région wallonne;Hainaut;Charleroi;52055;6230;Pont-à-Celles;0 - 14;Masculin;242
Région wallonne;Hainaut;Charleroi;52055;6230;Pont-à-Celles;0 - 14;Féminin;182
Région wallonne;Hainaut;Charleroi;52055;6230;Pont-à-Celles;15 - 64;Masculin;1.148
Région wallonne;Hainaut;Charleroi;52055;6230;Pont-à-Celles;15 - 64;Féminin;1.542
Région wallonne;Hainaut;Charleroi;52055;6230;Pont-à-Celles;65 - ...;Masculin;800
Région wallonne;Hainaut;Charleroi;52055;6230;Pont-à-Celles;65 - ...;Féminin;879
Région wallonne;Hainaut;Charleroi;52063;7180;Seneffe;0 - 14;Masculin;238
Région wallonne;Hainaut;Charleroi;52063;7180;Seneffe;0 - 14;Féminin;167
Région wallonne;Hainaut;Charleroi;52063;7180;Seneffe;15 - 64;Masculin;659
Région wallonne;Hainaut;Charleroi;52063;7180;Seneffe;15 - 64;Féminin;914
Région wallonne;Hainaut;Charleroi;52063;7180;Seneffe;65 - ...;Masculin;579
Région wallonne;Hainaut;Charleroi;52063;7180;Seneffe;65 - ...;Féminin;498
Région wallonne;Hainaut;Charleroi;52074;6250;Aiseau-Presles;0 - 14;Masculin;107
Région wallonne;Hainaut;Charleroi;52074;6250;Aiseau-Presles;0 - 14;Féminin;61
Région wallonne;Hainaut;Charleroi;52074;6250;Aiseau-Presles;15 - 64;Masculin;689
Région wallonne;Hainaut;Charleroi;52074;6250;Aiseau-Presles;15 - 64;Féminin;839
Région wallonne;Hainaut;Charleroi;52074;6250;Aiseau-Presles;65 - ...;Masculin;522
Région wallonne;Hainaut;Charleroi;52074;6250;Aiseau-Presles;65 - ...;Féminin;472
Région wallonne;Hainaut;Charleroi;52075;6210;Les Bons Villers;0 - 14;Masculin;92
Région wallonne;Hainaut;Charleroi;52075;6210;Les Bons Villers;0 - 14;Féminin;80
Région wallonne;Hainaut;Charleroi;52075;6210;Les Bons Villers;15 - 64;Masculin;503
Région wallonne;Hainaut;Charleroi;52075;6210;Les Bons Villers;15 - 64;Féminin;770
Région wallonne;Hainaut;Charleroi;52075;6210;Les Bons Villers;65 - ...;Masculin;368
Région wallonne;Hainaut;Charleroi;52075;6210;Les Bons Villers;65 - ...;Féminin;471
Région wallonne;Hainaut;Mons;53014;7300;Boussu;0 - 14;Masculin;187
Région wallonne;Hainaut;Mons;53014;7300;Boussu;0 - 14;Féminin;90
Région wallonne;Hainaut;Mons;53014;7300;Boussu;15 - 64;Masculin;1.285
Région wallonne;Hainaut;Mons;53014;7300;Boussu;15 - 64;Féminin;1.715
Région wallonne;Hainaut;Mons;53014;7300;Boussu;65 - ...;Masculin;996
Région wallonne;Hainaut;Mons;53014;7300;Boussu;65 - ...;Féminin;859
Région wallonne;Hainaut;Mons;53020;7370;Dour;0 - 14;Masculin;148
Région wallonne;Hainaut;Mons;53020;7370;Dour;0 - 14;Féminin;106
Région wallonne;Hainaut;Mons;53020;7370;Dour;15 - 64;Masculin;1.150
Région wallonne;Hainaut;Mons;53020;7370;Dour;15 - 64;Féminin;1.173
Région wallonne;Hainaut;Mons;53020;7370;Dour;65 - ...;Masculin;726
Région wallonne;Hainaut;Mons;53020;7370;Dour;65 - ...;Féminin;784
Région wallonne;Hainaut;Mons;53028;7080;Frameries;0 - 14;Masculin;174
Région wallonne;Hainaut;Mons;53028;7080;Frameries;0 - 14;Féminin;110
Région wallonne;Hainaut;Mons;53028;7080;Frameries;15 - 64;Masculin;1.276
Région wallonne;Hainaut;Mons;53028;7080;Frameries;15 - 64;Féminin;1.941
Région wallonne;Hainaut;Mons;53028;7080;Frameries;65 - ...;Masculin;1.218
Région wallonne;Hainaut;Mons;53028;7080;Frameries;65 - ...;Féminin;1.133
Région wallonne;Hainaut;Mons;53039;7350;Hensies;0 - 14;Masculin;52
Région wallonne;Hainaut;Mons;53039;7350;Hensies;0 - 14;Féminin;34
Région wallonne;Hainaut;Mons;53039;7350;Hensies;15 - 64;Masculin;461
Région wallonne;Hainaut;Mons;53039;7350;Hensies;15 - 64;Féminin;535
Région wallonne;Hainaut;Mons;53039;7350;Hensies;65 - ...;Masculin;265
Région wallonne;Hainaut;Mons;53039;7350;Hensies;65 - ...;Féminin;306
Région wallonne;Hainaut;Mons;53044;7050;Jurbise;0 - 14;Masculin;54
Région wallonne;Hainaut;Mons;53044;7050;Jurbise;0 - 14;Féminin;60
Région wallonne;Hainaut;Mons;53044;7050;Jurbise;15 - 64;Masculin;583
Région wallonne;Hainaut;Mons;53044;7050;Jurbise;15 - 64;Féminin;697
Région wallonne;Hainaut;Mons;53044;7050;Jurbise;65 - ...;Masculin;502
Région wallonne;Hainaut;Mons;53044;7050;Jurbise;65 - ...;Féminin;516
Région wallonne;Hainaut;Mons;53046;7870;Lens;0 - 14;Masculin;19
Région wallonne;Hainaut;Mons;53046;7870;Lens;0 - 14;Féminin;22
Région wallonne;Hainaut;Mons;53046;7870;Lens;15 - 64;Masculin;247
Région wallonne;Hainaut;Mons;53046;7870;Lens;15 - 64;Féminin;322
Région wallonne;Hainaut;Mons;53046;7870;Lens;65 - ...;Masculin;95
Région wallonne;Hainaut;Mons;53046;7870;Lens;65 - ...;Féminin;202
Région wallonne;Hainaut;Mons;53053;7000;Mons;0 - 14;Masculin;740
Région wallonne;Hainaut;Mons;53053;7000;Mons;0 - 14;Féminin;599
Région wallonne;Hainaut;Mons;53053;7000;Mons;15 - 64;Masculin;6.101
Région wallonne;Hainaut;Mons;53053;7000;Mons;15 - 64;Féminin;7.910
Région wallonne;Hainaut;Mons;53053;7000;Mons;65 - ...;Masculin;4.192
Région wallonne;Hainaut;Mons;53053;7000;Mons;65 - ...;Féminin;5.610
Région wallonne;Hainaut;Mons;53065;7390;Quaregnon;0 - 14;Masculin;162
Région wallonne;Hainaut;Mons;53065;7390;Quaregnon;0 - 14;Féminin;83
Région wallonne;Hainaut;Mons;53065;7390;Quaregnon;15 - 64;Masculin;1.286
Région wallonne;Hainaut;Mons;53065;7390;Quaregnon;15 - 64;Féminin;1.626
Région wallonne;Hainaut;Mons;53065;7390;Quaregnon;65 - ...;Masculin;831
Région wallonne;Hainaut;Mons;53065;7390;Quaregnon;65 - ...;Féminin;800
Région wallonne;Hainaut;Mons;53068;7380;Quiévrain;0 - 14;Masculin;64
Région wallonne;Hainaut;Mons;53068;7380;Quiévrain;0 - 14;Féminin;25
Région wallonne;Hainaut;Mons;53068;7380;Quiévrain;15 - 64;Masculin;443
Région wallonne;Hainaut;Mons;53068;7380;Quiévrain;15 - 64;Féminin;470
Région wallonne;Hainaut;Mons;53068;7380;Quiévrain;65 - ...;Masculin;358
Région wallonne;Hainaut;Mons;53068;7380;Quiévrain;65 - ...;Féminin;265
Région wallonne;Hainaut;Mons;53070;7330;Saint-Ghislain;0 - 14;Masculin;136
Région wallonne;Hainaut;Mons;53070;7330;Saint-Ghislain;0 - 14;Féminin;80
Région wallonne;Hainaut;Mons;53070;7330;Saint-Ghislain;15 - 64;Masculin;1.382
Région wallonne;Hainaut;Mons;53070;7330;Saint-Ghislain;15 - 64;Féminin;2.005
Région wallonne;Hainaut;Mons;53070;7330;Saint-Ghislain;65 - ...;Masculin;1.189
Région wallonne;Hainaut;Mons;53070;7330;Saint-Ghislain;65 - ...;Féminin;1.511
Région wallonne;Hainaut;Mons;53082;7340;Colfontaine;0 - 14;Masculin;232
Région wallonne;Hainaut;Mons;53082;7340;Colfontaine;0 - 14;Féminin;131
